SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	Icon	IconAtlas	WaitTime	ChildID	MissileForm	ChildCount	MSGenerate	MSGenerateParam	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	StatePriority	StateType	StateTime	StartSkillID	HitSkillID	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	IsMelee	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible
1507	buff_回血	公共技能	4			SkillUsual			1507									self	0			16	1507			1507	buff_attack			0					1000	buff_recover																		1																									
1508	buff_攻擊力	公共技能	4			SkillUsual			1508									self	0			16	1508			1508	buff_attack			0					1000	buff_adddamage																		1																									
1509	buff_抗性	公共技能	4			SkillUsual			1509									self	0			16	1509			1509	buff_attack			0					1000	buff_series																		1																									
1510	buff_跑速	公共技能	4			SkillUsual			1510									self	0			16	1510			1510	buff_attack			0					1000	buff_runspeed																		1																									
1511	buff_療傷	公共技能	2			SkillUsual												self	0			16	1				buff_attack			0					1000	buff_heal																		1																									
1512	buffball	公共技能	4			SkillUsual			1512									self	0			16	1512			1510	buff_attack			0					1000	empty																		1																									
1513	buffball	公共技能	4			SkillUsual			1513									self	0			16	1513			1510	buff_attack			0					1000	empty																		1																									
1514	寶箱光環	公共技能	2			SkillUsual												self	0			16	1			1514				30					1000	empty																		1							1																		
1515	出場擊退	公共技能	5		2	SkillUsual			1515		1							enemy	0			17	1				attack_fire			0					450	showknock																		1							1																		
1516	免疫所有擊退	公共技能	3			SkillUsual												self	0			1	1				pass			0						ignore_allknock																																											
1517	地圖保護狀態	公共技能	2			SkillUsual												self	0			16	1			1517				0					1000	protect																		1																									
1518	增加防受傷概率	公共技能	3			SkillUsual												self	0			1	1				pass			0						resist_npchurtknock																																											
1519	篝火		2			SkillUsual												self	0			16	1			1519				45					600	empty																																											
1520	通天塔強力隱身	通天塔保護	2			SkillUsual												self	0			16	1			1517				0					1000	ttt_protect																		1																									
1521	蓄力2秒_金	技能通用	1	5		SkillUsual												enemy	0			1	11521				attack_normal			0	100			-1	600	empty																																											
1522	蓄力2秒_藍	技能通用	1	5		SkillUsual												enemy	0			1	11522				attack_normal			0	100			-1	600	empty																																											
1523	蓄力2秒_紅	技能通用	1	5		SkillUsual												enemy	0			1	11523				attack_normal			0	100			-1	600	empty																																											
1524	蓄力2秒_綠	技能通用	1	5		SkillUsual												enemy	0			1	11524				attack_normal			0	100			-1	600	empty																																											
1525	通用後搖戰鬥站立0.5秒	技能通用	1	5		SkillUsual												enemy	30			1	1525				attack_normal			0	100			-1	450	empty																																											
1526	通用後搖戰鬥站立1秒	技能通用	1	5		SkillUsual												enemy	30			1	1526				attack_normal			0	100			-1	450	empty																																											
1527	通用後搖戰鬥站立1.5秒	技能通用	1	5		SkillUsual												enemy	30			1	1527				attack_normal			0	100			-1	450	empty																																											
1528	通用後搖戰鬥站立2秒	技能通用	1	5		SkillUsual												enemy	30			1	1528				attack_normal			0	100			-1	450	empty																																											
1529	buff_回血（時間增加）	公共技能	4			SkillUsual			1507									self	0			16	1			1507	buff_attack			0					1000	buff_recover2																		1																									
1530	華山強力隱身	華山論劍	2			SkillUsual												self	0			16	1			1517				0					1000	hs_protect																		1																									
1531	熊-地裂	隨機秘境	5		2	SkillUsual			1531	3	8							enemy	30	1		16	1				attack_normal			0	1532			-1	300	empty			50																																								
1532	熊-地裂_子	隨機秘境	5		2	SkillUsual			1532		1							enemy	30	1		16	1				attack_normal			0				-1	300	npc_random_5																																											
1533	迅捷光環	隨機秘境	4			SkillUsual			1533									self	0			1	1			1533	pass			45	1534					npc_random_3																		1		1																							
1534	迅捷光環_子	隨機秘境	4			SkillUsual			1534									allynoself	0			1	1			1534				45						npc_random_3																																											
1535	鼓舞光環	隨機秘境	4			SkillUsual			1535									self	0			1	1			1535	pass			45	1536					npc_random_4																		1		1																							
1536	鼓舞光環_子	隨機秘境	4			SkillUsual			1536									allynoself	0			1	1			1536				45						npc_random_4																																											
1537	狂暴	隨機秘境	2			SkillUsual												self	150			1	1537			1537				0					1000	npc_random_6																		1							1																		
1538	俯衝	隨機秘境	1	2		SkillUsual		6										enemy	0	1		16	1538				attack_normal			0					700	empty			13	動作最少幀		到目標點的距離	600	衝刺的長度										1										5510	0|1|82	-7|83|100		100			1		1						
1539	俯衝_子	隨機秘境	5		2	SkillUsual			1539		1							enemy	0	1		16	1539				attack_normal			0					600	npc_random_7																		1																			1						
1540	九星連環	隨機秘境	5		2	SkillUsual			1350	3	9							enemy	0	1		16	1540				attack_normal			0					700	npc_random_8																		1																									
1541	九星連環_子	隨機秘境	5		2	SkillUsual			1354	3	9							enemy	0	1		7	1541				attack_normal			0					700	empty																		1																									
1542	連擊1	隨機秘境	5		1	SkillUsual			1304	1	1							enemy	0	1		16	11304				attack_normal			0		1543			300	npc_random_9																		1																1									
1543	連擊2	隨機秘境	5		1	SkillUsual		3	1305	1	1							enemy	0	1		16	1305				attack_normal			0		1544			300	npc_random_9																		1																1									
1544	連擊3	隨機秘境	5		1	SkillUsual		3	1306	1	1							enemy	0	1		16	1306				attack_normal			0					300	npc_random_9																		1																1									
1545	地裂	隨機秘境	5		2	SkillUsual			1307		1							enemy	0	1		17	1307				attack_normal			0	1546				600	npc_random_10																		1																1									
1546	地裂_效果	隨機秘境	5		2	SkillUsual			1316	7	2							enemy	0	1		16	1316				attack_normal			0					600	empty			150															1																1									
1547	姬禦天_普攻	隨機秘境	5		2	SkillUsual			1319		1							enemy	45	1		16	6007				attack_normal			0					300	npc_random_9_1																																		1									
1548	排山倒海	隨機秘境	5		2	SkillUsual			1548		1							enemy	0	1		17	11548				attack_normal			0					500	npc_random_11																		1																1									
1549	排山倒海_效果	隨機秘境	5		2	SkillUsual			1549		1							enemy	0	1		16	1549				attack_normal			0					500	empty																		1																1									
1550	雙龍出海	隨機秘境	5		2	SkillUsual			1550	2	2							enemy	0	1		21	1550				attack_normal			0	1551				500	npc_random_12					20													1																1									
1551	雙龍出海_效果	隨機秘境	5		2	SkillUsual			1551	2	2							enemy	0	1		16	1551				attack_normal			0					500	empty					20													1																1									
1552	機關-擊退	隨機秘境	5		2	SkillUsual			1552		1							allynoself	0			1	1				attack_normal			0	1553			-1	300	empty																		1																1		1							
1553	機關-擊退_子	隨機秘境	5		2	SkillUsual			1553		1							allynoself	0			1	1				attack_normal			0					300	npc_random_13																		1																1		1							
1554	機關-凍結	隨機秘境	5		2	SkillUsual			1554		1							allynoself	90			1	1				attack_normal			0	1555			-1	300	empty																		1																1		1							
1555	機關-凍結_子	隨機秘境	5		2	SkillUsual			1555		1							allynoself	0			1	1				attack_normal			0					300	npc_random_14																		1																1		1							
1556	機關-恢復	隨機秘境	5		2	SkillUsual			1556		1							allynoself	225			1	1							0		1557		-1	300	empty																		1																1		1							
1557	機關-回復_子	隨機秘境	2			SkillUsual												allynoself	0			1	1							0					500	npc_random_15																		1																1		1							
1558	機關-直線火牆	隨機秘境	5		2	SkillUsual			1385	1	4							enemy	90			1	1				attack_normal			0					500	npc_random_16			168															1																1		1							
1559	機關-扇形火牆	隨機秘境	5		2	SkillUsual			1559	2	3							enemy	0			1	1				attack_normal			0	1560				500	npc_random_16			168		8													1																1		1							
1560	機關-扇形火牆_子	隨機秘境	5		2	SkillUsual			1560	2	4							enemy	0			1	1				attack_normal			0					500	npc_random_16			300		5													1																1		1							
1561	機關-十字火牆	隨機秘境	5		2	SkillUsual			1561	1	5							enemy	0			1	1				attack_normal			0	1562				500	npc_random_16			168															1																1		1							
1562	機關-十字火牆_子	隨機秘境	5		2	SkillUsual			1562	7	5							enemy	0			1	1				attack_normal			0					500	npc_random_16			168															1																1		1							
1563	機關-圓形火牆	隨機秘境	5		2	SkillUsual			1563	3	4							enemy	0			1	1				attack_normal			0	1564				500	empty			100															1																1		1							
1564	機關-圓形火牆_子	隨機秘境	5		2	SkillUsual			1564	1	4							enemy	0			1	1				attack_normal			0					500	npc_random_16			168															1																1		1							
1565	天舞法陣	隨機秘境	5		2	SkillUsual			1565		1							recover	0			16	1565				attack_normal			0	1566				600	npc_random_17_1																		1							1																		
1566	天舞法陣_子	隨機秘境	5		2	SkillUsual			1566		1							enemy	0	1		16	1566				attack_normal			0					600	npc_random_17_1_child																		1							1																		
1567	銀針散射	隨機秘境	5		2	SkillUsual			1567	2	5							enemy	0	1		16	1567				attack_normal			0					400	npc_random_17_2					5													1																									
1568	機關-混亂	隨機秘境	5		2	SkillUsual			1568		1							allynoself	90			1	1				attack_normal			0	1569			-1	300	empty																		1																1		1							
1569	機關-混亂_子	隨機秘境	5		2	SkillUsual			1569		1							allynoself	0			1	1				attack_normal			0					300	npc_random_18																		1																1		1							
1570	花劍	隨機秘境	5		2	SkillUsual			1570		1							enemy	30	1		16	1570				attack_normal			0					700	npc_random_19_1																		1																									
1571	落花	隨機秘境	5		1	SkillUsual			1571		1							enemy	0	1		16	1571				attack_normal			0	1572				700	empty																		1																									
1572	落花_子	隨機秘境	5			SkillUsual		20	1572		1							enemy	0	1		16	1572				attack_normal			0					700	npc_random_19_2																		1																									
1573	燕舞	隨機秘境	1	3	2	SkillUsual			1574		1							enemy	0	1		21	1573				attack_normal			0	1575			-1	300	empty					50													1							1									1									
1574	燕舞_子1	隨機秘境	5		2	SkillUsual			1574		1							enemy	0	1		16	1574				attack_normal			0					300	npc_random_19_3_child1																		1							1									1									
1575	燕舞_子2	隨機秘境	2			SkillUsual												self	0			16	1575				attack_normal			0					1000	npc_random_19_3_child2																		1																1									
1576	花劍扇	隨機秘境	5		2	SkillUsual			1576	2	7							enemy	0	1		16	1576				attack_normal			0					700	npc_random_19_4					3													1																									
1577	花劍扇_子	隨機秘境	5		2	SkillUsual			1577	2	7							enemy	0	1		7	1577				attack_normal			0					700	empty					3													1																									
1578	魅惑	隨機秘境	5		1	SkillUsual			1578	3	6							enemy	0	1		16	1				attack_normal			0	1579			-1	700	empty			150															1																									
1579	魅惑_子	隨機秘境	5			SkillUsual		20	1579		1							enemy	0	1		16	1				attack_normal			0					700	npc_random_19_5																		1																									
1580	慕容越普攻	隨機秘境	5		1	SkillUsual			1580		1							enemy	30	1		17	1580				attack_normal			0					300	npc_random_20_1																		1																1									
1581	五星連珠	隨機秘境	5		2	SkillUsual			1581	2	5							enemy	0	1		16	1581				attack_normal			0					700	npc_random_20_2					6													1																									
1582	五星連珠_子	隨機秘境	5		2	SkillUsual			1582	2	5							enemy	0	1		7	1582				attack_normal			0					700	empty					6													1																									
1583	雷靈破	隨機秘境	5		2	SkillUsual			1583	1	4	2	10					enemy	0	1		16	1583				attack_normal			0	1584				600	empty			196															1																									
1584	雷靈破_傷害	隨機秘境	5			SkillUsual		3	1584	1	4	2	10					enemy	0	1		16	1				attack_normal			0	1585				600	npc_random_20_3			196															1																									
1585	雷靈破_地裂效果	隨機秘境	5			SkillUsual		8	1585	1	4	2	10					enemy	0	1		16	1				attack_normal			0					600	empty			196															1																									
1586	九星連環	隨機秘境	5		2	SkillUsual			1586	3	9							enemy	0	1		16	1586				attack_normal			0					700	npc_random_20_4					6													1																									
1587	九星連環_子	隨機秘境	5		2	SkillUsual			1587	3	9							enemy	0	1		7	1587				attack_normal			0					700	empty					6													1																									
1588	蕭動塵_普攻	隨機秘境	5		2	SkillUsual			1588		1							enemy	30	1		16	1588				attack_normal			0					300	npc_random_21_1																		1										6335						1									
1589	橫掃	隨機秘境	5		2	SkillUsual			1589		1							enemy	0	1		17	1589				attack_normal			0					300	npc_random_21_2																		1										6336						1									
1590	驚雷	隨機秘境	5		1	SkillUsual			1590	6	2							enemy	0	1		17	1590				attack_normal			0	1591				1000	empty			300															1										6337															
1591	驚雷_傷害	隨機秘境	5		0	SkillUsual		8	1591		1							enemy	0	1		16	1				attack_normal			0	1592				1000	npc_random_21_3																		1																									
1592	驚雷_地裂效果	隨機秘境	5		0	SkillUsual		8	1592	6	2							enemy	0	1		16	1				attack_normal			0					1000	empty			300															1																									
1593	蕭動塵_衝鋒	隨機秘境	5		2	SkillUsual												enemy	0	1		21	1593				attack_normal			0					600	empty																		1										6341						1									
1594	蕭動塵_衝鋒	隨機秘境	1	2		SkillUsual		6										enemy	0	1		2	1594				attack_normal			0					600	empty			1	動作最少幀		到目標點的距離	800	衝刺的長度										1							1	80002		6343				200		1	1								
1595	蕭動塵_衝鋒_傷害	隨機秘境	5		2	SkillUsual			1595		1							enemy	0	1		16	1595				attack_normal			0					600	npc_random_21_4																		1																1									
1596	蕭動塵_衝鋒_效果	隨機秘境	5		2	SkillUsual			1596	1	4	2	1					enemy	0	1		16	1				attack_normal			0					600	empty			200															1																1									
1597	寒冰斬	隨機秘境	5		2	SkillUsual			1597		1							enemy	30	1		16	1597				attack_normal			0					700	npc_random_22_1																												6816															
1598	玄冰無敵斬	隨機秘境	1	4		SkillUsual					3					1599	17	enemy	0	1							attack_normal			0					700	empty			300	距離NPC多少釐米	3	對同個目標重複攻擊的最大次數	7	結束的動作ID	1819	結束動作的事件	1000	以目標點為中心，直徑cm						1														200											
1599	玄冰無敵斬_子1	隨機秘境	5		2	SkillUsual			1599		1							enemy	0	1		17	1599				attack_normal			0					700	npc_random_22_3																		1																									
1600	玄冰無敵斬_子2	隨機秘境	5		2	SkillUsual			1600		1							enemy	0	1		7	1600				attack_normal			0					700	empty																		1																									
1601	寒月彎刀	隨機秘境	5		2	SkillUsual			1601		1							enemy	0	1		16	1601				attack_normal			0					300	npc_random_22_2																		1										6816															
1602	飛斬	隨機秘境	5		2	SkillUsual			1602		1							enemy	30	1		16	1602				attack_normal			0					700	npc_random_22_4			200																																								
1603	飛輪	隨機秘境	5		2	SkillUsual			1603		1							enemy	30	1		16	1603				attack_normal			0					700	npc_random_23_1																												6816						1									
1604	機關地刺	隨機秘境	5		1	SkillUsual			1604		1							enemy	0	1		17	1604				attack_normal			0	1605				700	npc_random_23_2																		1																1									
1605	機關地刺_表現效果1	隨機秘境	5			SkillUsual			1605	6	3							enemy	0	1		16	1				attack_normal			0					700	empty			120	半徑為100釐米的圓形空間														1																1									
1606	奪魂鏈	隨機秘境	5		2	SkillUsual			1606		1							enemy	0	1		21	1606				attack_normal			0					700	npc_random_23_3																		1																1									
1607	奪魂鏈_子1	隨機秘境	5		2	SkillUsual			1607		1							enemy	0	1		16	1				attack_normal			0					600	npc_random_23_3_child																		1																1									
1608	奪魂鏈_子2	隨機秘境	5		2	SkillUsual			1608		1							enemy	0	1		16	1				attack_normal			0					600	empty																		1																1									
1609	矩形機關地刺	隨機秘境	5		2	SkillUsual			1609		1			1610	4			enemy	0	1		17	1609				attack_normal			0					700	empty																		1																1									
1610	矩形機關地刺_表現效果1	隨機秘境	5			SkillUsual			1610	6	3							enemy	0	1		16	1				attack_normal			0					700	npc_random_23_4			120	半徑為100釐米的圓形空間														1																1									
1611	自爆鳥	隨機秘境	5		2	SkillUsual			1611		1							enemy	0	1		16	1611				attack_normal			0					700	npc_random_23_5																												6816															
1612	劈空掌	隨機秘境	5		2	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1612		1							enemy	0	1		16	1612				attack_normal			0					300	npc_random_17_3																		1			「對身前小範圍內目標造成傷害」													1									
1613	毒霧	隨機秘境	5		1	xuanwo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1613	3	5							enemy	0	1		16	1613				attack_normal			0	2531			-1	700	userdesc_1614			150															1			「對目標敵方釋放毒霧，大範圍內造成持續傷害」																						
1614	毒霧_子	隨機秘境	5			xuanwo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1614		1							enemy	0	1		16	1614				attack_normal			0					700	npc_random_17_4																		1																									
1615	銀針	隨機秘境	5		2	hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1615		1							enemy	30	1		16	1615				attack_wood			0					550	npc_random_17_5																					[普通攻擊]  對目標敵方造成傷害																						
1616	針散	隨機秘境	5		1	SkillUsual			1616		1							enemy	0	1		16	1616							0	1617				500	npc_random_24_1																		1																									
1617	針散_效果	隨機秘境	5		1	SkillUsual			1617	3	12							enemy	0	1		16	1							0					500	empty																		1																									
1618	彈射球	隨機秘境	5		2	SkillUsual			1618	4	1							enemy	0	1		16	1618				attack_normal			0					1000	npc_random_24_2			4	彈射的總次數	1	是否目標位置搜索	600	搜索的範圍（直徑 cm）		每個人重複的次數（填0是不限制）								1																									
1619	沉默之球	隨機秘境	5		2	SkillUsual			1619	2	5							enemy	0	1		16	1619				attack_normal			0					400	npc_random_24_3					5													1																									
1620	紫毒光環	隨機秘境	5		2	SkillUsual			1620		1			1621	5			enemy	0	1		16	1620							0					500	empty																		1																									
1621	紫毒光環_子	隨機秘境	5		2	SkillUsual			1621		1							enemy	0	1		16	1							0					500	npc_random_24_4																		1																									
1622	旋扇	隨機秘境	5		2	SkillUsual			1622	7	2							enemy	0	1		16	1622				attack_normal			0	1623			-1	600	empty			150															1										6392															
1623	旋扇_子	隨機秘境	5			SkillUsual			1623	1	1							enemy	0	1		16	1623				attack_normal			0					600	npc_random_25_1																		1																									
1624	九宮飛星	隨機秘境	5		2	SkillUsual			1624	7	3							enemy	0	1		17	1624				attack_normal			0	1625			-1	700	empty			120															1										6394															
1625	九宮飛星_子	隨機秘境	5		2	SkillUsual			1625		1							enemy	0	1		17	1625				attack_normal			0					700	npc_random_25_2																		1																									
1626	狂暴	隨機秘境	4			SkillUsual			1626									self	0			16	1			1508	buff_attack			0					1000	npc_random_25_3																		1																									
1627	火焰掌	隨機秘境	5		2	SkillUsual			1627	2	4							enemy	0	1		17	1627				attack_normal			0	1630				700	empty					3													1										6814															
1628	寒冰掌	隨機秘境	5		2	SkillUsual			1628	2	4							enemy	0	1		17	1628				attack_normal			0	1631				700	empty					3													1										6814															
1629	毒鏢	隨機秘境	5		2	zhongjiqiang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1629		1							enemy	30	1		16	1629				attack_wood			0					550	npc_random_25_6																																											
1630	火焰掌_子	隨機秘境	5		2	TaohuaSkill_03			1630		1							enemy	0	1		16	1				attack_fire			0					700	npc_random_25_4																		1			[主動技]  向目標方向發出扇形箭，造成穿透傷害，並附帶麻痹效果							5407									1						
1631	寒冰掌_子	隨機秘境	5		2	TaohuaSkill_03			1631		1							enemy	0	1		16	1				attack_fire			0					700	npc_random_25_5																		1			[主動技]  向目標方向發出扇形箭，造成穿透傷害，並附帶麻痹效果							5407									1						
1632	火球術	隨機秘境	5		2	SkillUsual			1632		1							enemy	30	1		16	1632				attack_normal			0					700	npc_random_26_1																		1																									
1633	炸彈	隨機秘境	5		1	SkillUsual			1633		1							enemy	0	1		16	1633				attack_normal			0	1634				700	empty																		1																									
1634	炸彈_子1	隨機秘境	5		1	SkillUsual		29	1634		1							enemy	0	1		16	1				attack_normal			0	1635				700	empty																		1																									
1635	炸彈_子2	隨機秘境	5		1	SkillUsual		29	1635		1							enemy	0	1		16	1				attack_normal			0					700	npc_random_26_2																		1																									
1636	連環炸彈	隨機秘境	5		2	Taohua_nq01			1636	3	4	4	25	1637	5			enemy	0	1		16	1636							0					1000	empty			3															1																									
1637	連環炸彈_子1	隨機秘境	5			Taohua_nq01			1637		1							enemy	0	1		16	1							0	1638				1000	empty																		1																									
1638	連環炸彈_子2	隨機秘境	5			SkillUsual		29	1638		1							enemy	0	1		16	1				attack_normal			0	1639				700	empty																		1																									
1639	連環炸彈_子3	隨機秘境	5			SkillUsual		29	1639		1							enemy	0	1		16	1				attack_normal			0					700	npc_random_26_3																		1																									
1640	火牆	隨機秘境	5		2	SkillUsual			1640	1	4							enemy	0	1		16	1640				attack_normal			0					1000	npc_random_26_4			168															1										6815															
1641	飛火	隨機秘境	5		2	SkillUsual			1641	2	4							enemy	0	1		17	1641				attack_normal			0	1642				700	empty					3													1										6814															
1642	飛火_子	隨機秘境	5		2	TaohuaSkill_03			1642		1							enemy	0	1		16	1				attack_fire			0					700	npc_random_26_5																		1			[主動技]  向目標方向發出扇形箭，造成穿透傷害，並附帶麻痹效果							5407									1						
1643	冰錐	隨機秘境	5		2	kuangjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1643		1							enemy	30	1		16	1643				attack_normal			0					700	npc_random_27_1																		1																									
1644	光暈	隨機秘境	5		2	zhongjidao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1644		1							enemy	0	1		17	1644				attack_normal			0					500	npc_random_27_2																		1																									
1645	彈射球	隨機秘境	5		2	SkillUsual			1645	4	1							enemy	0	1		16	1645				attack_normal			0					1000	npc_random_27_3			4	彈射的總次數	1	是否目標位置搜索	600	搜索的範圍（直徑 cm）		每個人重複的次數（填0是不限制）								1																									
1646	暴風雪	隨機秘境	5			SkillUsual			1646		1			1647	15			enemy	0	1		16	1646				attack_fire			0	1647				700	npc_random_27_4																		1																									
1647	暴風雪_特效	隨機秘境	5		1	SkillUsual			1647	3	5	2	1					enemy	0	1		16	1647				attack_fire			0					700	empty			200															1																									
1648	星月	隨機秘境	5		2	SkillUsual			1648		1							enemy	30	1		16	1648				attack_normal			0					700	npc_random_28_1																		1																									
1649	雙星月	隨機秘境	5		2	SkillUsual			1649	7	2							enemy	0	1		17	1649				attack_normal			0	1650				700	empty			150															1																									
1650	雙星月_子	隨機秘境	5		2	SkillUsual			1650		1							enemy	0	1		17	1650				attack_normal			0					700	npc_random_28_2																		1																									
1651	連環星月	隨機秘境	5		2	SkillUsual			1651	2	5							enemy	0	1		17	1651				attack_normal			0	1654				700	empty					3													1																									
1652	連環星月_子1	隨機秘境	5		2	SkillUsual			1652	2	5							enemy	0	1		17	1652				attack_normal			0					700	empty					3													1																									
1653	狂怒	隨機秘境	4			SkillUsual			1653									self	0			16	1			1508	buff_attack			0					1000	npc_random_28_4																		1																									
1654	連環星月_子2	隨機秘境	5		2	TaohuaSkill_03			1654		1							enemy	0	1		16	1				attack_fire			0					700	npc_random_28_3																		1			[主動技]  向目標方向發出扇形箭，造成穿透傷害，並附帶麻痹效果							5407									1						
1655	楊瑛普攻	隨機秘境	5		2	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1655		1							enemy	30	1		16	1655				attack_wood			0					250	npc_random_29_1																		1			[普通攻擊]  對目標敵方造成傷害													1									
1656	無敵斬	隨機秘境	1	4		SkillUsual					3					1657	17	enemy	0	1							attack_normal			0					700	empty			200	距離NPC多少釐米	2	對同個目標重複攻擊的最大次數	7	結束的動作ID	1658	結束動作的事件	1000	以目標點為中心，直徑cm						1														200		1									
1657	無敵斬_子1	隨機秘境	5		2	SkillUsual			1657		1							enemy	0	1		17	1657				attack_normal			0					700	npc_random_29_2																		1																1									
1658	無敵斬_子2	隨機秘境	5		2	SkillUsual			1658		1							enemy	0	1		7	1658				attack_normal			0					700	empty																		1																1									
1659	太乙生風	隨機秘境	5		2	longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1659		1							enemy	0	1		16	1659				attack_normal			0					1000	npc_random_29_3																		1			「對身前直線上的敵方造成傷害並浮空」																						
1660	扇形半月	隨機秘境	5		2	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1660		1							enemy	0	1		16	1660				attack_wood			0					250	npc_random_29_4																		1			[普通攻擊]  對目標敵方造成傷害													1									
1661	雪塊	隨機秘境	5		2	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	8	1661		1							enemy	0	1		16	1				attack_wood			0	1662				300	npc_random_30_1																		1			[普通攻擊]  對目標敵方造成傷害																						
1662	雪塊_特效	隨機秘境	5		2	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1662		1							enemy	0	1		16	1				attack_wood			0					300	empty																		1			[普通攻擊]  對目標敵方造成傷害																						
1663	劍魄	隨機秘境	5		2	SkillUsual			1663	7	3	2	5					enemy	0	1		17	1663				attack_normal			0	1664				600	empty			150															1																									
1664	劍魄_子	隨機秘境	5			SkillUsual		29	1664	7	3	2	5					enemy	0	1		17	1				attack_normal			0					600	npc_random_31_1			150															1																									
1665	定時炸彈	隨機秘境	5		2	EmeiSkill_01			1665	1	1							enemy	0	1		16	1				attack_normal			0		1666			800	empty																		1																									
1666	定時炸彈_子1	隨機秘境	5			EmeiSkill_01			1666	1	1							enemy	0	1		16	1				attack_normal			0			1667		800	empty																		1																									
1667	定時炸彈_子2	隨機秘境	5			EmeiSkill_01			1667	1	1							enemy	0	1		16	1				attack_normal			0	1668				800	empty																		1																									
1668	定時炸彈_子3	隨機秘境	5			EmeiSkill_01			1668	1	1							enemy	0	1		16	1				attack_normal			0					800	npc_random_31_2																		1																									
1669	飛斬	隨機秘境	5		2	SkillUsual			1669		1							enemy	0	1		16	1669				attack_normal			0					700	npc_random_31_3																																											
1671	重旋	隨機秘境	5		2	SkillUsual			1671		1							enemy	0	1		16	1671				attack_normal			0					300	npc_random_31_4																		1							1									1									
1672	重旋散劍	隨機秘境	1	3	2	SkillUsual			1673		1							enemy	0	1		16					attack_normal			0	1673			-1	300	empty			3	增加移動速度	100													1							1			6802						1									
1673	重旋散劍_子1	隨機秘境	5		2	SkillUsual			1673		1			1675	30			enemy	0	1		16	1673				attack_normal			0					300	empty																		1							1									1									
1674	上官飛龍普攻	隨機秘境	5		2	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		1674		1							enemy	30	1		16	1674				attack_wood			0					300	npc_random_31_6																		1			[普通攻擊]  對目標敵方造成傷害													1									
1675	重旋散劍_子2	隨機秘境	5		2	SkillUsual			1675	3	6							enemy	0	1		16	1675				attack_normal			0					300	npc_random_31_5																		1							1									1									
1676	天王怒氣特效	山賊密窟	3			SkillUsual												self	0			16	1			1676				0					600	emptyforbuff																																											
1677	峨嵋怒氣特效	山賊密窟	3			SkillUsual												self	0			16	1			1677				0					600	emptyforbuff																																											
1678	桃花怒氣特效	山賊密窟	3			SkillUsual												self	0			16	1			1678				0					600	emptyforbuff																																											
1679	逍遙怒氣特效	山賊密窟	3			SkillUsual												self	0			16	1			1679				0					600	emptyforbuff																																											
1680	重錘砸地	幫派試煉	5		1	SkillUsual			1680		1							enemy	0	1		17	6007				attack_normal			0	1681			-1	200	empty																												6808															
1681	重錘砸地_子	幫派試煉	5		1	SkillUsual			1681		1							enemy	0	1		16	1				attack_normal			0					200	kinfuben_1																																											
1682	火炮	幫派試煉	5		1	SkillUsual			1682		1							enemy	0	1		16	6006				attack_normal			0	1683			-1	700	empty																												6808															
1683	火炮_子	幫派試煉	5		1	SkillUsual			1683		1							enemy	0	1		16	1				attack_normal			0					700	kinfuben_2																																											
1684	重錘砸地_預警	幫派試煉	5		1	SkillUsual			1810		1							enemy	0			1	1684				attack_normal			0	100				200	empty																		1																									
1685	無形蠱	幫派試煉	4			SkillUsual			1685									self	0			1	1			2404	pass			45	1686					empty																		1		1																							
1686	無形蠱_子	幫派試煉	5		2	SkillUsual			1686		1							enemy	0	1		16	1				attack_normal			0					1500	kinfuben_3																		1							1																		
