ShowType	Name	Faction	ResId	IconId	BigIconId	Desc
6103	清虛衫	5	43	10443	10443	
6104	純陽衫	5	44	10444	10444	
6105	太極衫	5	45	10445	10445	
6106	真武衫	5	46	10446	10446	
6107	紫微衫	5	47	10447	10447	
6108	上清衫	5	48	10448	10448	
6109	歸真衫	5	49	10449	10449	
6110	兩儀衫	5	50	10450	10450	
6201	【稀有】離塵衫	5	41	10441	10441	
6202	【稀有】問意衫	5	42	10442	10442	
6203	【稀有】清虛衫	5	43	10443	10443	
6204	【稀有】純陽衫	5	44	10444	10444	
6205	【稀有】太極衫	5	45	10445	10445	
6206	【稀有】真武衫	5	46	10446	10446	
6207	【稀有】紫微衫	5	47	10447	10447	
6208	【稀有】上清衫	5	48	10448	10448	
6209	【稀有】歸真衫	5	49	10449	10449	
6210	【稀有】兩儀衫	5	50	10450	10450	
5101	離塵冠	5		10241	10241	
5102	問意冠	5		10242	10242	
5103	清虛冠	5		10243	10243	
5104	純陽冠	5		10244	10244	
5105	太極冠	5		10245	10245	
5106	真武冠	5		10246	10246	
5107	紫微冠	5		10247	10247	
5108	上清冠	5		10248	10248	
5109	歸真冠	5		10249	10249	
5110	兩儀冠	5		10250	10250	
5201	【稀有】離塵冠	5		10241	10241	
5202	【稀有】問意冠	5		10242	10242	
5203	【稀有】清虛冠	5		10243	10243	
5204	【稀有】純陽冠	5		10244	10244	
5205	【稀有】太極冠	5		10245	10245	
5206	【稀有】真武冠	5		10246	10246	
5207	【稀有】紫微冠	5		10247	10247	
5208	【稀有】上清冠	5		10248	10248	
5209	【稀有】歸真冠	5		10249	10249	
5210	【稀有】兩儀冠	5		10250	10250	
7101	離塵護腕	5		10341	10341	
7102	問意護腕	5		10342	10342	
7103	清虛護腕	5		10343	10343	
7104	純陽護腕	5		10344	10344	
7105	太極護腕	5		10345	10345	
7106	真武護腕	5		10346	10346	
7107	紫微護腕	5		10347	10347	
7108	上清護腕	5		10348	10348	
7109	歸真護腕	5		10349	10349	
7110	兩儀護腕	5		10350	10350	
7201	【稀有】離塵護腕	5		10341	10341	
7202	【稀有】問意護腕	5		10342	10342	
7203	【稀有】清虛護腕	5		10343	10343	
7204	【稀有】純陽護腕	5		10344	10344	
7205	【稀有】太極護腕	5		10345	10345	
7206	【稀有】真武護腕	5		10346	10346	
7207	【稀有】紫微護腕	5		10347	10347	
7208	【稀有】上清護腕	5		10348	10348	
7209	【稀有】歸真護腕	5		10349	10349	
7210	【稀有】兩儀護腕	5		10350	10350	
8101	離塵腰帶	5		10541	10541	
8102	問意腰帶	5		10542	10542	
8103	清虛腰帶	5		10543	10543	
8104	純陽腰帶	5		10544	10544	
8105	太極腰帶	5		10545	10545	
8106	真武腰帶	5		10546	10546	
8107	紫微腰帶	5		10547	10547	
8108	上清腰帶	5		10548	10548	
8109	歸真腰帶	5		10549	10549	
8110	兩儀腰帶	5		10550	10550	
8201	【稀有】離塵腰帶	5		10541	10541	
8202	【稀有】問意腰帶	5		10542	10542	
8203	【稀有】清虛腰帶	5		10543	10543	
8204	【稀有】純陽腰帶	5		10544	10544	
8205	【稀有】太極腰帶	5		10545	10545	
8206	【稀有】真武腰帶	5		10546	10546	
8207	【稀有】紫微腰帶	5		10547	10547	
8208	【稀有】上清腰帶	5		10548	10548	
8209	【稀有】歸真腰帶	5		10549	10549	
8210	【稀有】兩儀腰帶	5		10550	10550	
9101	離塵靴	5		10641	10641	
9102	問意靴	5		10642	10642	
9103	清虛靴	5		10643	10643	
9104	純陽靴	5		10644	10644	
9105	太極靴	5		10645	10645	
9106	真武靴	5		10646	10646	
9107	紫微靴	5		10647	10647	
9108	上清靴	5		10648	10648	
9109	歸真靴	5		10649	10649	
9110	兩儀靴	5		10650	10650	
9201	【稀有】離塵靴	5		10641	10641	
9202	【稀有】問意靴	5		10642	10642	
9203	【稀有】清虛靴	5		10643	10643	
9204	【稀有】純陽靴	5		10644	10644	
9205	【稀有】太極靴	5		10645	10645	
9206	【稀有】真武靴	5		10646	10646	
9207	【稀有】紫微靴	5		10647	10647	
9208	【稀有】上清靴	5		10648	10648	
9209	【稀有】歸真靴	5		10649	10649	
9210	【稀有】兩儀靴	5		10650	10650	
1101	相柳牙	6	51	10151	10151	
1102	誅心劍	6	52	10152	10152	
1103	煉獄匕	6	53	10153	10153	
1104	幽影刃	6	54	10154	10154	
1105	離魂劍	6	55	10155	10155	
1106	閻王匕	6	56	10156	10156	
1107	魚腸劍	6	57	10157	10157	
1108	圖窮匕	6	58	10158	10158	
1109	斷嶽匕	6	59	10159	10159	
1110	血魄刃	6	60	10160	10160	
1201	【稀有】相柳牙	6	51	10151	10151	
1202	【稀有】誅心劍	6	52	10152	10152	
1203	【稀有】煉獄匕	6	53	10153	10153	
1204	【稀有】幽影刃	6	54	10154	10154	
1205	【稀有】離魂劍	6	55	10155	10155	
1206	【稀有】閻王匕	6	56	10156	10156	
1207	【稀有】魚腸劍	6	57	10157	10157	
1208	【稀有】圖窮匕	6	58	10158	10158	
1209	【稀有】斷嶽匕	6	59	10159	10159	
1210	【稀有】血魄刃	6	60	10160	10160	
6101	赤練衣	6	51	10451	10451	
6102	血月衣	6	52	10452	10452	
6103	隕星衣	6	53	10453	10453	
6104	離殤衣	6	54	10454	10454	
6105	蝕心衣	6	55	10455	10455	
6106	修羅衣	6	56	10456	10456	
6107	戮魔衣	6	57	10457	10457	
6108	滅魂衣	6	58	10458	10458	
6109	魅影衣	6	59	10459	10459	
6110	蒼冥衣	6	60	10460	10460	
6201	【稀有】赤練衣	6	51	10451	10451	
6202	【稀有】血月衣	6	52	10452	10452	
6203	【稀有】隕星衣	6	53	10453	10453	
6204	【稀有】離殤衣	6	54	10454	10454	
6205	【稀有】蝕心衣	6	55	10455	10455	
6206	【稀有】修羅衣	6	56	10456	10456	
6207	【稀有】戮魔衣	6	57	10457	10457	
6208	【稀有】滅魂衣	6	58	10458	10458	
6209	【稀有】魅影衣	6	59	10459	10459	
6210	【稀有】蒼冥衣	6	60	10460	10460	
5101	赤練冠	6		10251	10251	
5102	血月冠	6		10252	10252	
5103	隕星冠	6		10253	10253	
5104	離殤冠	6		10254	10254	
5105	蝕心冠	6		10255	10255	
5106	修羅冠	6		10256	10256	
5107	戮魔冠	6		10257	10257	
5108	滅魂冠	6		10258	10258	
5109	魅影冠	6		10259	10259	
5110	蒼冥冠	6		10260	10260	
5201	【稀有】赤練冠	6		10251	10251	
5202	【稀有】血月冠	6		10252	10252	
5203	【稀有】隕星冠	6		10253	10253	
5204	【稀有】離殤冠	6		10254	10254	
5205	【稀有】蝕心冠	6		10255	10255	
5206	【稀有】修羅冠	6		10256	10256	
5207	【稀有】戮魔冠	6		10257	10257	
5208	【稀有】滅魂冠	6		10258	10258	
5209	【稀有】魅影冠	6		10259	10259	
5210	【稀有】蒼冥冠	6		10260	10260	
7101	赤練護腕	6		10351	10351	
7102	血月護腕	6		10352	10352	
7103	隕星護腕	6		10353	10353	
7104	離殤護腕	6		10354	10354	
7105	蝕心護腕	6		10355	10355	
7106	修羅護腕	6		10356	10356	
7107	戮魔護腕	6		10357	10357	
7108	滅魂護腕	6		10358	10358	
7109	魅影護腕	6		10359	10359	
7110	蒼冥護腕	6		10360	10360	
7201	【稀有】赤練護腕	6		10351	10351	
7202	【稀有】血月護腕	6		10352	10352	
7203	【稀有】隕星護腕	6		10353	10353	
7204	【稀有】離殤護腕	6		10354	10354	
7205	【稀有】蝕心護腕	6		10355	10355	
7206	【稀有】修羅護腕	6		10356	10356	
7207	【稀有】戮魔護腕	6		10357	10357	
7208	【稀有】滅魂護腕	6		10358	10358	
7209	【稀有】魅影護腕	6		10359	10359	
7210	【稀有】蒼冥護腕	6		10360	10360	
8101	赤練腰帶	6		10551	10551	
8102	血月腰帶	6		10552	10552	
8103	隕星腰帶	6		10553	10553	
8104	離殤腰帶	6		10554	10554	
8105	蝕心腰帶	6		10555	10555	
8106	修羅腰帶	6		10556	10556	
8107	戮魔腰帶	6		10557	10557	
8108	滅魂腰帶	6		10558	10558	
8109	魅影腰帶	6		10559	10559	
8110	蒼冥腰帶	6		10560	10560	
8201	【稀有】赤練腰帶	6		10551	10551	
8202	【稀有】血月腰帶	6		10552	10552	
8203	【稀有】隕星腰帶	6		10553	10553	
8204	【稀有】離殤腰帶	6		10554	10554	
8205	【稀有】蝕心腰帶	6		10555	10555	
8206	【稀有】修羅腰帶	6		10556	10556	
8207	【稀有】戮魔腰帶	6		10557	10557	
8208	【稀有】滅魂腰帶	6		10558	10558	
8209	【稀有】魅影腰帶	6		10559	10559	
8210	【稀有】蒼冥腰帶	6		10560	10560	
9101	赤練靴	6		10651	10651	
9102	血月靴	6		10652	10652	
9103	隕星靴	6		10653	10653	
9104	離殤靴	6		10654	10654	
9105	蝕心靴	6		10655	10655	
9106	修羅靴	6		10656	10656	
9107	戮魔靴	6		10657	10657	
9108	滅魂靴	6		10658	10658	
9109	魅影靴	6		10659	10659	
9110	蒼冥靴	6		10660	10660	
9201	【稀有】赤練靴	6		10651	10651	
9202	【稀有】血月靴	6		10652	10652	
9203	【稀有】隕星靴	6		10653	10653	
9204	【稀有】離殤靴	6		10654	10654	
9205	【稀有】蝕心靴	6		10655	10655	
9206	【稀有】修羅靴	6		10656	10656	
9207	【稀有】戮魔靴	6		10657	10657	
9208	【稀有】滅魂靴	6		10658	10658	
9209	【稀有】魅影靴	6		10659	10659	
9210	【稀有】蒼冥靴	6		10660	10660	
1101	齊眉棍	7	61	10161	10161	
1102	四平棍	7	62	10162	10162	
1103	盤花棍	7	63	10163	10163	
1104	分水棍	7	64	10164	10164	
1105	虎尾棍	7	65	10165	10165	
1106	紫金棍	7	66	10166	10166	
1107	普度棍	7	67	10167	10167	
1108	攪海棍	7	68	10168	10168	
1109	盤龍棍	7	69	10169	10169	
1110	降魔棍	7	70	10170	10170	
1201	【稀有】齊眉棍	7	61	10161	10161	
1202	【稀有】四平棍	7	62	10162	10162	
1203	【稀有】盤花棍	7	63	10163	10163	
1204	【稀有】分水棍	7	64	10164	10164	
1205	【稀有】虎尾棍	7	65	10165	10165	
1206	【稀有】紫金棍	7	66	10166	10166	
1207	【稀有】普度棍	7	67	10167	10167	
1208	【稀有】攪海棍	7	68	10168	10168	
1209	【稀有】盤龍棍	7	69	10169	10169	
1210	【稀有】降魔棍	7	70	10170	10170	
6101	虛竹衫	7	61	10461	10461	
6102	羅漢衫	7	62	10462	10462	
6103	金剛衫	7	63	10463	10463	
6104	誅邪衫	7	64	10464	10464	
6105	菩提衫	7	65	10465	10465	
6106	浮屠衫	7	66	10466	10466	
6107	般若衫	7	67	10467	10467	
6108	達摩衫	7	68	10468	10468	
6109	須彌衫	7	69	10469	10469	
6110	普渡衫	7	70	10470	10470	
6201	【稀有】虛竹衫	7	61	10461	10461	
6202	【稀有】羅漢衫	7	62	10462	10462	
6203	【稀有】金剛衫	7	63	10463	10463	
6204	【稀有】誅邪衫	7	64	10464	10464	
6205	【稀有】菩提衫	7	65	10465	10465	
6206	【稀有】浮屠衫	7	66	10466	10466	
6207	【稀有】般若衫	7	67	10467	10467	
6208	【稀有】達摩衫	7	68	10468	10468	
6209	【稀有】須彌衫	7	69	10469	10469	
6210	【稀有】普渡衫	7	70	10470	10470	
5101	虛竹珠	7		10261	10261	
5102	羅漢珠	7		10262	10262	
5103	金剛珠	7		10263	10263	
5104	誅邪珠	7		10264	10264	
5105	菩提珠	7		10265	10265	
5106	浮屠珠	7		10266	10266	
5107	般若珠	7		10267	10267	
5108	達摩珠	7		10268	10268	
5109	須彌珠	7		10269	10269	
5110	普渡珠	7		10270	10270	
5201	【稀有】虛竹珠	7		10261	10261	
5202	【稀有】羅漢珠	7		10262	10262	
5203	【稀有】金剛珠	7		10263	10263	
5204	【稀有】誅邪珠	7		10264	10264	
5205	【稀有】菩提珠	7		10265	10265	
5206	【稀有】浮屠珠	7		10266	10266	
5207	【稀有】般若珠	7		10267	10267	
5208	【稀有】達摩珠	7		10268	10268	
5209	【稀有】須彌珠	7		10269	10269	
5210	【稀有】普渡珠	7		10270	10270	
7101	虛竹護腕	7		10361	10361	
7102	羅漢護腕	7		10362	10362	
7103	金剛護腕	7		10363	10363	
7104	誅邪護腕	7		10364	10364	
7105	菩提護腕	7		10365	10365	
7106	浮屠護腕	7		10366	10366	
7107	般若護腕	7		10367	10367	
7108	達摩護腕	7		10368	10368	
7109	須彌護腕	7		10369	10369	
7110	普渡護腕	7		10370	10370	
7201	【稀有】虛竹護腕	7		10361	10361	
7202	【稀有】羅漢護腕	7		10362	10362	
7203	【稀有】金剛護腕	7		10363	10363	
7204	【稀有】誅邪護腕	7		10364	10364	
7205	【稀有】菩提護腕	7		10365	10365	
7206	【稀有】浮屠護腕	7		10366	10366	
7207	【稀有】般若護腕	7		10367	10367	
7208	【稀有】達摩護腕	7		10368	10368	
7209	【稀有】須彌護腕	7		10369	10369	
7210	【稀有】普渡護腕	7		10370	10370	
8101	虛竹腰帶	7		10561	10561	
8102	羅漢腰帶	7		10562	10562	
8103	金剛腰帶	7		10563	10563	
8104	誅邪腰帶	7		10564	10564	
8105	菩提腰帶	7		10565	10565	
8106	浮屠腰帶	7		10566	10566	
8107	般若腰帶	7		10567	10567	
8108	達摩腰帶	7		10568	10568	
8109	須彌腰帶	7		10569	10569	
8110	普渡腰帶	7		10570	10570	
8201	【稀有】虛竹腰帶	7		10561	10561	
8202	【稀有】羅漢腰帶	7		10562	10562	
8203	【稀有】金剛腰帶	7		10563	10563	
8204	【稀有】誅邪腰帶	7		10564	10564	
8205	【稀有】菩提腰帶	7		10565	10565	
8206	【稀有】浮屠腰帶	7		10566	10566	
8207	【稀有】般若腰帶	7		10567	10567	
8208	【稀有】達摩腰帶	7		10568	10568	
8209	【稀有】須彌腰帶	7		10569	10569	
8210	【稀有】普渡腰帶	7		10570	10570	
9101	虛竹靴	7		10661	10661	
9102	羅漢靴	7		10662	10662	
9103	金剛靴	7		10663	10663	
9104	誅邪靴	7		10664	10664	
9105	菩提靴	7		10665	10665	
9106	浮屠靴	7		10666	10666	
9107	般若靴	7		10667	10667	
9108	達摩靴	7		10668	10668	
9109	須彌靴	7		10669	10669	
9110	普渡靴	7		10670	10670	
9201	【稀有】虛竹靴	7		10661	10661	
9202	【稀有】羅漢靴	7		10662	10662	
9203	【稀有】金剛靴	7		10663	10663	
9204	【稀有】誅邪靴	7		10664	10664	
9205	【稀有】菩提靴	7		10665	10665	
9206	【稀有】浮屠靴	7		10666	10666	
9207	【稀有】般若靴	7		10667	10667	
9208	【稀有】達摩靴	7		10668	10668	
9209	【稀有】須彌靴	7		10669	10669	
9210	【稀有】普渡靴	7		10670	10670	
1101	寒梅吟雪	8	71	10171	10171	
1102	岸芷汀蘭	8	72	10172	10172	
1103	枯枝連理	8	73	10173	10173	
1104	搖光懸星	8	74	10174	10174	
1105	晚秋悲畫	8	75	10175	10175	
1106	暗香映月	8	76	10176	10176	
1107	杜鵑啼血	8	77	10177	10177	
1108	笙歌流光	8	78	10178	10178	
1109	霜翎銜花	8	79	10179	10179	
1110	紅粉露凝	8	80	10180	10180	
1201	【稀有】寒梅吟雪	8	71	10171	10171	
1202	【稀有】岸芷汀蘭	8	72	10172	10172	
1203	【稀有】枯枝連理	8	73	10173	10173	
1204	【稀有】搖光懸星	8	74	10174	10174	
1205	【稀有】晚秋悲畫	8	75	10175	10175	
1206	【稀有】暗香映月	8	76	10176	10176	
1207	【稀有】杜鵑啼血	8	77	10177	10177	
1208	【稀有】笙歌流光	8	78	10178	10178	
1209	【稀有】霜翎銜花	8	79	10179	10179	
1210	【稀有】紅粉露凝	8	80	10180	10180	
6101	丁香裳	8	71	10471	10471	
6102	青蓮裳	8	72	10472	10472	
6103	繁花裳	8	73	10473	10473	
6104	紅顏裳	8	74	10474	10474	
6105	瓔珞裳	8	75	10475	10475	
6106	紫霞裳	8	76	10476	10476	
6107	綺繡裳	8	77	10477	10477	
6108	幻彩裳	8	78	10478	10478	
6109	青絲裳	8	79	10479	10479	
6110	流霜裳	8	80	10480	10480	
6201	【稀有】丁香裳	8	71	10471	10471	
6202	【稀有】青蓮裳	8	72	10472	10472	
6203	【稀有】繁花裳	8	73	10473	10473	
6204	【稀有】紅顏裳	8	74	10474	10474	
6205	【稀有】瓔珞裳	8	75	10475	10475	
6206	【稀有】紫霞裳	8	76	10476	10476	
6207	【稀有】綺繡裳	8	77	10477	10477	
6208	【稀有】幻彩裳	8	78	10478	10478	
6209	【稀有】青絲裳	8	79	10479	10479	
6210	【稀有】流霜裳	8	80	10480	10480	
5101	丁香釵	8		10271	10271	
5102	青蓮釵	8		10272	10272	
5103	繁花釵	8		10273	10273	
5104	紅顏釵	8		10274	10274	
5105	瓔珞釵	8		10275	10275	
5106	紫霞釵	8		10276	10276	
5107	綺繡釵	8		10277	10277	
5108	幻彩釵	8		10278	10278	
5109	青絲釵	8		10279	10279	
5110	流霜釵	8		10280	10280	
5201	【稀有】丁香釵	8		10271	10271	
5202	【稀有】青蓮釵	8		10272	10272	
5203	【稀有】繁花釵	8		10273	10273	
5204	【稀有】紅顏釵	8		10274	10274	
5205	【稀有】瓔珞釵	8		10275	10275	
5206	【稀有】紫霞釵	8		10276	10276	
5207	【稀有】綺繡釵	8		10277	10277	
5208	【稀有】幻彩釵	8		10278	10278	
5209	【稀有】青絲釵	8		10279	10279	
5210	【稀有】流霜釵	8		10280	10280	
7101	丁香護腕	8		10371	10371	
7102	青蓮護腕	8		10372	10372	
7103	繁花護腕	8		10373	10373	
7104	紅顏護腕	8		10374	10374	
7105	瓔珞護腕	8		10375	10375	
7106	紫霞護腕	8		10376	10376	
7107	綺繡護腕	8		10377	10377	
7108	幻彩護腕	8		10378	10378	
7109	青絲護腕	8		10379	10379	
7110	流霜護腕	8		10380	10380	
7201	【稀有】丁香護腕	8		10371	10371	
7202	【稀有】青蓮護腕	8		10372	10372	
7203	【稀有】繁花護腕	8		10373	10373	
7204	【稀有】紅顏護腕	8		10374	10374	
7205	【稀有】瓔珞護腕	8		10375	10375	
7206	【稀有】紫霞護腕	8		10376	10376	
7207	【稀有】綺繡護腕	8		10377	10377	
7208	【稀有】幻彩護腕	8		10378	10378	
7209	【稀有】青絲護腕	8		10379	10379	
7210	【稀有】流霜護腕	8		10380	10380	
8101	丁香腰帶	8		10571	10571	
8102	青蓮腰帶	8		10572	10572	
8103	繁花腰帶	8		10573	10573	
8104	紅顏腰帶	8		10574	10574	
8105	瓔珞腰帶	8		10575	10575	
8106	紫霞腰帶	8		10576	10576	
8107	綺繡腰帶	8		10577	10577	
8108	幻彩腰帶	8		10578	10578	
8109	青絲腰帶	8		10579	10579	
8110	流霜腰帶	8		10580	10580	
8201	【稀有】丁香腰帶	8		10571	10571	
8202	【稀有】青蓮腰帶	8		10572	10572	
8203	【稀有】繁花腰帶	8		10573	10573	
8204	【稀有】紅顏腰帶	8		10574	10574	
8205	【稀有】瓔珞腰帶	8		10575	10575	
8206	【稀有】紫霞腰帶	8		10576	10576	
8207	【稀有】綺繡腰帶	8		10577	10577	
8208	【稀有】幻彩腰帶	8		10578	10578	
8209	【稀有】青絲腰帶	8		10579	10579	
8210	【稀有】流霜腰帶	8		10580	10580	
9101	丁香靴	8		10671	10671	
9102	青蓮靴	8		10672	10672	
9103	繁花靴	8		10673	10673	
9104	紅顏靴	8		10674	10674	
9105	瓔珞靴	8		10675	10675	
9106	紫霞靴	8		10676	10676	
9107	綺繡靴	8		10677	10677	
9108	幻彩靴	8		10678	10678	
9109	青絲靴	8		10679	10679	
9110	流霜靴	8		10680	10680	
9201	【稀有】丁香靴	8		10671	10671	
9202	【稀有】青蓮靴	8		10672	10672	
9203	【稀有】繁花靴	8		10673	10673	
9204	【稀有】紅顏靴	8		10674	10674	
9205	【稀有】瓔珞靴	8		10675	10675	
9206	【稀有】紫霞靴	8		10676	10676	
9207	【稀有】綺繡靴	8		10677	10677	
9208	【稀有】幻彩靴	8		10678	10678	
9209	【稀有】青絲靴	8		10679	10679	
9210	【稀有】流霜靴	8		10680	10680	
1101	赤蛟弩	9	601	10181	10181	
1102	翦雲弩	9	602	10182	10182	
1103	青磷弩	9	603	10183	10183	
1104	天羅弩	9	604	10184	10184	
1105	鬼武弩	9	605	10185	10185	
1106	含沙射影	9	606	10186	10186	
1107	七骨弩	9	607	10187	10187	
1108	天外飛仙	9	608	10188	10188	
1109	蝕骨弩	9	609	10189	10189	
1110	追星弩	9	610	10190	10190	
1201	【稀有】赤蛟弩	9	601	10181	10181	
1202	【稀有】翦雲弩	9	602	10182	10182	
1203	【稀有】青磷弩	9	603	10183	10183	
1204	【稀有】天羅弩	9	604	10184	10184	
1205	【稀有】鬼武弩	9	605	10185	10185	
1206	【稀有】含沙射影	9	606	10186	10186	
1207	【稀有】七骨弩	9	607	10187	10187	
1208	【稀有】天外飛仙	9	608	10188	10188	
1209	【稀有】蝕骨弩	9	609	10189	10189	
1210	【稀有】追星弩	9	610	10190	10190	
6101	銀鉤衫	9	601	10481	10481	
6102	藍褶衫	9	602	10482	10482	
6103	金紋衫	9	603	10483	10483	
6104	霜葉衫	9	604	10484	10484	
6105	天河衫	9	605	10485	10485	
6106	墨獅衫	9	606	10486	10486	
6107	玄甲衫	9	607	10487	10487	
6108	修羅衫	9	608	10488	10488	
6109	煉神衫	9	609	10489	10489	
6110	混魔衫	9	610	10490	10490	
6201	【稀有】銀鉤衫	9	601	10481	10481	
6202	【稀有】藍褶衫	9	602	10482	10482	
6203	【稀有】金紋衫	9	603	10483	10483	
6204	【稀有】霜葉衫	9	604	10484	10484	
6205	【稀有】天河衫	9	605	10485	10485	
6206	【稀有】墨獅衫	9	606	10486	10486	
6207	【稀有】玄甲衫	9	607	10487	10487	
6208	【稀有】修羅衫	9	608	10488	10488	
6209	【稀有】煉神衫	9	609	10489	10489	
6210	【稀有】混魔衫	9	610	10490	10490	
5101	銀鉤冠	9		10281	10281	
5102	藍褶冠	9		10282	10282	
5103	金紋冠	9		10283	10283	
5104	霜葉冠	9		10284	10284	
5105	天河冠	9		10285	10285	
5106	墨獅冠	9		10286	10286	
5107	玄甲冠	9		10287	10287	
5108	修羅冠	9		10288	10288	
5109	煉神冠	9		10289	10289	
5110	混魔冠	9		10290	10290	
5201	【稀有】銀鉤冠	9		10281	10281	
5202	【稀有】藍褶冠	9		10282	10282	
5203	【稀有】金紋冠	9		10283	10283	
5204	【稀有】霜葉冠	9		10284	10284	
5205	【稀有】天河冠	9		10285	10285	
5206	【稀有】墨獅冠	9		10286	10286	
5207	【稀有】玄甲冠	9		10287	10287	
5208	【稀有】修羅冠	9		10288	10288	
5209	【稀有】煉神冠	9		10289	10289	
5210	【稀有】混魔冠	9		10290	10290	
7101	銀鉤護腕	9		10381	10381	
7102	藍褶護腕	9		10382	10382	
7103	金紋護腕	9		10383	10383	
7104	霜葉護腕	9		10384	10384	
7105	天河護腕	9		10385	10385	
7106	墨獅護腕	9		10386	10386	
7107	玄甲護腕	9		10387	10387	
7108	修羅護腕	9		10388	10388	
7109	煉神護腕	9		10389	10389	
7110	混魔護腕	9		10390	10390	
7201	【稀有】銀鉤護腕	9		10381	10381	
7202	【稀有】藍褶護腕	9		10382	10382	
7203	【稀有】金紋護腕	9		10383	10383	
7204	【稀有】霜葉護腕	9		10384	10384	
7205	【稀有】天河護腕	9		10385	10385	
7206	【稀有】墨獅護腕	9		10386	10386	
7207	【稀有】玄甲護腕	9		10387	10387	
7208	【稀有】修羅護腕	9		10388	10388	
7209	【稀有】煉神護腕	9		10389	10389	
7210	【稀有】混魔護腕	9		10390	10390	
8101	銀鉤腰帶	9		10581	10581	
8102	藍褶腰帶	9		10582	10582	
8103	金紋腰帶	9		10583	10583	
8104	霜葉腰帶	9		10584	10584	
8105	天河腰帶	9		10585	10585	
8106	墨獅腰帶	9		10586	10586	
8107	玄甲腰帶	9		10587	10587	
8108	修羅腰帶	9		10588	10588	
8109	煉神腰帶	9		10589	10589	
8110	混魔腰帶	9		10590	10590	
8201	【稀有】銀鉤腰帶	9		10581	10581	
8202	【稀有】藍褶腰帶	9		10582	10582	
8203	【稀有】金紋腰帶	9		10583	10583	
8204	【稀有】霜葉腰帶	9		10584	10584	
8205	【稀有】天河腰帶	9		10585	10585	
8206	【稀有】墨獅腰帶	9		10586	10586	
8207	【稀有】玄甲腰帶	9		10587	10587	
8208	【稀有】修羅腰帶	9		10588	10588	
8209	【稀有】煉神腰帶	9		10589	10589	
8210	【稀有】混魔腰帶	9		10590	10590	
9101	銀鉤靴	9		10681	10681	
9102	藍褶靴	9		10682	10682	
9103	金紋靴	9		10683	10683	
9104	霜葉靴	9		10684	10684	
9105	天河靴	9		10685	10685	
9106	墨獅靴	9		10686	10686	
9107	玄甲靴	9		10687	10687	
9108	修羅靴	9		10688	10688	
9109	煉神靴	9		10689	10689	
9110	混魔靴	9		10690	10690	
9201	【稀有】銀鉤靴	9		10681	10681	
9202	【稀有】藍褶靴	9		10682	10682	
9203	【稀有】金紋靴	9		10683	10683	
9204	【稀有】霜葉靴	9		10684	10684	
9205	【稀有】天河靴	9		10685	10685	
9206	【稀有】墨獅靴	9		10686	10686	
9207	【稀有】玄甲靴	9		10687	10687	
9208	【稀有】修羅靴	9		10688	10688	
9209	【稀有】煉神靴	9		10689	10689	
9210	【稀有】混魔靴	9		10690	10690	
1101	太嶽挽花	10	611	10191	10191	
1102	金鯉躍雲	10	612	10192	10192	
1103	訴雪凝香	10	613	10193	10193	
1104	飛鶴銜枝	10	614	10194	10194	
1105	耀陽玉虛	10	615	10195	10195	
1106	金縷鐵梨	10	616	10196	10196	
1107	蒼墨無鋒	10	617	10197	10197	
1108	銀月飛燕	10	618	10198	10198	
1109	鸞歌鳳舞	10	619	10199	10199	
1110	碎玉斷金	10	620	10200	10200	
1201	【稀有】太嶽挽花	10	611	10191	10191	
1202	【稀有】金鯉躍雲	10	612	10192	10192	
1203	【稀有】訴雪凝香	10	613	10193	10193	
1204	【稀有】飛鶴銜枝	10	614	10194	10194	
1205	【稀有】耀陽玉虛	10	615	10195	10195	
1206	【稀有】金縷鐵梨	10	616	10196	10196	
1207	【稀有】蒼墨無鋒	10	617	10197	10197	
1208	【稀有】銀月飛燕	10	618	10198	10198	
1209	【稀有】鸞歌鳳舞	10	619	10199	10199	
1210	【稀有】碎玉斷金	10	620	10200	10200	
6101	墨霜衣	10	611	10491	10491	
6102	紫玉衣	10	612	10492	10492	
6103	太清衣	10	613	10493	10493	
6104	落雁衣	10	614	10494	10494	
6105	寒梅衣	10	615	10495	10495	
6106	飛瀑衣	10	616	10496	10496	
6107	靈狐衣	10	617	10497	10497	
6108	流光衣	10	618	10498	10498	
6109	玉宇衣	10	619	10499	10499	
6110	鎏金衣	10	620	10500	10500	
6201	【稀有】墨霜衣	10	611	10491	10491	
6202	【稀有】紫玉衣	10	612	10492	10492	
6203	【稀有】太清衣	10	613	10493	10493	
6204	【稀有】落雁衣	10	614	10494	10494	
6205	【稀有】寒梅衣	10	615	10495	10495	
6206	【稀有】飛瀑衣	10	616	10496	10496	
6207	【稀有】靈狐衣	10	617	10497	10497	
6208	【稀有】流光衣	10	618	10498	10498	
6209	【稀有】玉宇衣	10	619	10499	10499	
6210	【稀有】鎏金衣	10	620	10500	10500	
5101	墨霜釵	10		10291	10291	
5102	紫玉釵	10		10292	10292	
5103	太清釵	10		10293	10293	
5104	落雁釵	10		10294	10294	
5105	寒梅釵	10		10295	10295	
5106	飛瀑釵	10		10296	10296	
5107	靈狐釵	10		10297	10297	
5108	流光釵	10		10298	10298	
5109	玉宇釵	10		10299	10299	
5110	鎏金釵	10		10300	10300	
5201	【稀有】墨霜釵	10		10291	10291	
5202	【稀有】紫玉釵	10		10292	10292	
5203	【稀有】太清釵	10		10293	10293	
