ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg
2673	4級魂石箱（109級等級上限）大號	14492	初級魂石·荊軻(60)	2672				1			15		15	
2673	4級魂石箱（109級等級上限）大號	14492	初級魂石·虞姬(60)	2673				1			15		15	
2673	4級魂石箱（109級等級上限）大號	14492	初級魂石·嶽飛(60)	2674				1			15		15	
2673	4級魂石箱（109級等級上限）大號	14492	初級魂石·獨孤劍	2668				1			15		15	
2673	4級魂石箱（109級等級上限）大號	14492	初級魂石·南宮飛雲	2880				1			15		15	
2673	4級魂石箱（109級等級上限）大號	14492	初級魂石·楊影楓	2881				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·尹含煙	3371				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·璿璣子	3372				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·玄天道人	3373				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·年獸	3709				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·唐仇	3856				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·黑面郎君	3854				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·何人我	3855				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·冰鱗蜥皇	4540				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·銀鉤蠍皇	4541				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·狂鬃獒皇	4542				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·宋秋石	4873				1			15		15	
2673	4級魂石箱（109級等級上限）大號	28985	初級魂石·古嫣然	4874				1			15		15	
2166	5級魂石箱	31250	高級魂石·少年楊影楓(唯一)	1869				1			15		15	
2166	5級魂石箱	31250	高級魂石·曲霞	1885				1			15		15	
2166	5級魂石箱	31250	高級魂石·耶律辟離	1886				1			15		15	
2166	5級魂石箱	31250	高級魂石·楊鐵心(唯一)	1887				1			15		15	
2166	5級魂石箱	31250	高級魂石·無想	1888				1			15		15	
2166	5級魂石箱	31250	高級魂石·柳瀟庭(唯一)	1889				1			15		15	
2166	5級魂石箱	31250	高級魂石·李恬兒(唯一)	1890				1			15		15	
2166	5級魂石箱	31250	高級魂石·李天目(唯一)	1891				1			15		15	
2166	5級魂石箱	31250	高級魂石·完顏襄(唯一)	1892				1			15		15	
2166	5級魂石箱	31250	高級魂石·耶律楚材(唯一)	1895				1			15		15	
2166	5級魂石箱	31250	高級魂石·雷震天(唯一)	1899				1			15		15	
2166	5級魂石箱	31250	高級魂石·高長恭(唯一)	1904				1			15		15	
2166	5級魂石箱	31250	高級魂石·哲別(唯一)	1905				1			15		15	
2166	5級魂石箱	31250	高級魂石·秦良玉(唯一)	1906				1			15		15	
2166	5級魂石箱	31250	高級魂石·袁承志(唯一)	1907				1			15		15	
2166	5級魂石箱	31250	高級魂石·鰲拜(唯一)	1908				1			15		15	
2166	5級魂石箱	31250	高級魂石·韓世忠(唯一)	1909				1			15		15	
2166	5級魂石箱	31250	中級魂石·赤睛虎皇(唯一)	1832				1			15		15	
2166	5級魂石箱	31250	中級魂石·撼天熊皇(唯一)	1833				1			15		15	
2166	5級魂石箱	31250	中級魂石·紫背鱷皇(唯一)	1834				1			15		15	
2166	5級魂石箱	31250	中級魂石·定海金剛(唯一)	1835				1			15		15	
2166	5級魂石箱	31250	中級魂石·金翅鵬皇(唯一)	1836				1			15		15	
2166	5級魂石箱	31250	中級魂石·銀角犀皇(唯一)	1837				1			15		15	
2166	5級魂石箱	31250	高級魂石·天星道長	1918				1			15		15	
2166	5級魂石箱	31250	高級魂石·燕若雪	1919				1			15		15	
2166	5級魂石箱	31250	高級魂石·楊熙烈	1920				1			15		15	
2166	5級魂石箱	31250	高級魂石·上官飛龍(唯一)	1921				1			15		15	
2166	5級魂石箱	31250	高級魂石·納蘭潛凜(唯一)	1922				1			15		15	
2166	5級魂石箱	31250	高級魂石·方勉	1923				1			15		15	
2166	5級魂石箱	31250	高級魂石·南宮滅	1924				1			15		15	
2166	5級魂石箱	31250	高級魂石·唐影	1925				1			15		15	
2166	5級魂石箱	31250	高級魂石·秋依水	1926				1			15		15	
2167	1~39懲惡任務隊員掉落獎勵（白）	60000	T2傳承護腕	1669				1						12
2167	1~39懲惡任務隊員掉落獎勵（白）	10000	T2稀有護腕	1193				1					12	12
2168	40~49懲惡任務隊員掉落獎勵（白）	30000	T3傳承護腕	1670				1					12	12
2168	40~49懲惡任務隊員掉落獎勵（白）	4000	T3稀有護腕	1194				1			12		12	12
2169	50~59懲惡任務隊員掉落獎勵（白）	60000	T4傳承護腕碎片	2133				1						12
2169	50~59懲惡任務隊員掉落獎勵（白）	30000	T4稀有護腕碎片	2130				1						12
2170	60~69級懲惡任務隊員掉落獎勵（白）	28000	T5傳承護腕碎片	2134				1					12	12
2170	60~69級懲惡任務隊員掉落獎勵（白）	12000	T5稀有護腕碎片	2131				1					12	12
2171	70~79級懲惡任務隊員掉落獎勵（白）	24000	T6傳承護腕碎片	2135				1					12	12
2171	70~79級懲惡任務隊員掉落獎勵（白）	10000	T6稀有護腕碎片	2132				1			12		12	12
21730	80~89級懲惡任務隊員掉落獎勵（白）	20000	T7傳承護腕碎片	2988				1					12	12
21730	80~89級懲惡任務隊員掉落獎勵（白）	10000	T7稀有護腕碎片	2985				1			12		12	12
21731	90~99級懲惡任務隊員掉落獎勵（白）	14000	T8傳承護腕碎片	2989				1					12	12
21731	90~99級懲惡任務隊員掉落獎勵（白）	6000	T8稀有護腕碎片	2986				1			12		12	12
21732	100~109級懲惡任務隊員掉落獎勵（白）	9000	T9傳承護腕碎片	2990				1					12	12
21732	100~109級懲惡任務隊員掉落獎勵（白）	4500	T9稀有護腕碎片	2987				1			12		12	12
21733	110~119級懲惡任務隊員掉落獎勵（白）	8000	T10傳承護腕碎片	3682				1					12	12
21733	110~119級懲惡任務隊員掉落獎勵（白）	4000	T10稀有護腕碎片	3681				1			12		12	12
21734	120~129級懲惡任務隊員掉落獎勵（白）	8000	T11傳承護腕碎片	5836				1					12	12
21734	120~129級懲惡任務隊員掉落獎勵（白）	4000	T11稀有護腕碎片	5831				1			12		12	12
2172	1~39懲惡任務隊員掉落獎勵（綠）	70000	T2傳承護腕	1669				1						12
2172	1~39懲惡任務隊員掉落獎勵（綠）	12000	T2稀有護腕	1193				1					12	12
2173	40~49懲惡任務隊員掉落獎勵（綠）	35000	T3傳承護腕	1670				1					12	12
2173	40~49懲惡任務隊員掉落獎勵（綠）	5000	T3稀有護腕	1194				1			12		12	12
2174	50~59懲惡任務隊員掉落獎勵（綠）	70000	T4傳承護腕碎片	2133				1						12
2174	50~59懲惡任務隊員掉落獎勵（綠）	35000	T4稀有護腕碎片	2130				1						12
2175	60~69級懲惡任務隊員掉落獎勵（綠）	32000	T5傳承護腕碎片	2134				1					12	12
2175	60~69級懲惡任務隊員掉落獎勵（綠）	16000	T5稀有護腕碎片	2131				1					12	12
2176	70~79級懲惡任務隊員掉落獎勵（綠）	28000	T6傳承護腕碎片	2135				1					12	12
2176	70~79級懲惡任務隊員掉落獎勵（綠）	14000	T6稀有護腕碎片	2132				1			12		12	12
21740	80~89級懲惡任務隊員掉落獎勵（綠）	22000	T7傳承護腕碎片	2988				1					12	12
21740	80~89級懲惡任務隊員掉落獎勵（綠）	12000	T7稀有護腕碎片	2985				1			12		12	12
21741	90~99級懲惡任務隊員掉落獎勵（綠）	16000	T8傳承護腕碎片	2989				1					12	12
21741	90~99級懲惡任務隊員掉落獎勵（綠）	8000	T8稀有護腕碎片	2986				1			12		12	12
21742	100~109級懲惡任務隊員掉落獎勵（綠）	12000	T9傳承護腕碎片	2990				1					12	12
21742	100~109級懲惡任務隊員掉落獎勵（綠）	6000	T9稀有護腕碎片	2987				1			12		12	12
21743	110~119級懲惡任務隊員掉落獎勵（綠）	9000	T10傳承護腕碎片	3682				1					12	12
21743	110~119級懲惡任務隊員掉落獎勵（綠）	4500	T10稀有護腕碎片	3681				1			12		12	12
21744	120~129級懲惡任務隊員掉落獎勵（綠）	9000	T11傳承護腕碎片	5836				1					12	12
21744	120~129級懲惡任務隊員掉落獎勵（綠）	4500	T11稀有護腕碎片	5831				1			12		12	12
2177	1~39懲惡任務隊員掉落獎勵（藍）	80000	T2傳承護腕	1669				1						12
2177	1~39懲惡任務隊員掉落獎勵（藍）	14000	T2稀有護腕	1193				1					12	12
2178	40~49懲惡任務隊員掉落獎勵（藍）	40000	T3傳承護腕	1670				1					12	12
2178	40~49懲惡任務隊員掉落獎勵（藍）	6000	T3稀有護腕	1194				1			12		12	12
2179	50~59懲惡任務隊員掉落獎勵（藍）	80000	T4傳承護腕碎片	2133				1						12
2179	50~59懲惡任務隊員掉落獎勵（藍）	40000	T4稀有護腕碎片	2130				1						12
2180	60~69級懲惡任務隊員掉落獎勵（藍）	40000	T5傳承護腕碎片	2134				1					12	12
2180	60~69級懲惡任務隊員掉落獎勵（藍）	20000	T5稀有護腕碎片	2131				1					12	12
2181	70~79級懲惡任務隊員掉落獎勵（藍）	32000	T6傳承護腕碎片	2135				1					12	12
2181	70~79級懲惡任務隊員掉落獎勵（藍）	18000	T6稀有護腕碎片	2132				1			12		12	12
21750	80~89級懲惡任務隊員掉落獎勵（藍）	26000	T7傳承護腕碎片	2988				1					12	12
21750	80~89級懲惡任務隊員掉落獎勵（藍）	14000	T7稀有護腕碎片	2985				1			12		12	12
21751	90~99級懲惡任務隊員掉落獎勵（藍）	20000	T8傳承護腕碎片	2989				1					12	12
21751	90~99級懲惡任務隊員掉落獎勵（藍）	10000	T8稀有護腕碎片	2986				1			12		12	12
21752	100~109級懲惡任務隊員掉落獎勵（藍）	14000	T9傳承護腕碎片	2990				1					12	12
21752	100~109級懲惡任務隊員掉落獎勵（藍）	7000	T9稀有護腕碎片	2987				1			12		12	12
21753	110~119級懲惡任務隊員掉落獎勵（藍）	10000	T10傳承護腕碎片	3682				1					12	12
21753	110~119級懲惡任務隊員掉落獎勵（藍）	5000	T10稀有護腕碎片	3681				1			12		12	12
21754	120~129級懲惡任務隊員掉落獎勵（藍）	10000	T11傳承護腕碎片	5836				1					12	12
21754	120~129級懲惡任務隊員掉落獎勵（藍）	5000	T11稀有護腕碎片	5831				1			12		12	12
2182	1~39懲惡任務隊員掉落獎勵（紫）	90000	T2傳承護腕	1669				1						12
2182	1~39懲惡任務隊員掉落獎勵（紫）	17000	T2稀有護腕	1193				1					12	12
2183	40~49懲惡任務隊員掉落獎勵（紫）	45000	T3傳承護腕	1670				1					12	12
2183	40~49懲惡任務隊員掉落獎勵（紫）	8000	T3稀有護腕	1194				1			12		12	12
2184	50~59懲惡任務隊員掉落獎勵（紫）	90000	T4傳承護腕碎片	2133				1						12
2184	50~59懲惡任務隊員掉落獎勵（紫）	45000	T4稀有護腕碎片	2130				1						12
2185	60~69級懲惡任務隊員掉落獎勵（紫）	45000	T5傳承護腕碎片	2134				1					12	12
2185	60~69級懲惡任務隊員掉落獎勵（紫）	25000	T5稀有護腕碎片	2131				1					12	12
2186	70~79級懲惡任務隊員掉落獎勵（紫）	36000	T6傳承護腕碎片	2135				1					12	12
2186	70~79級懲惡任務隊員掉落獎勵（紫）	22000	T6稀有護腕碎片	2132				1			12		12	12
21760	80~89級懲惡任務隊員掉落獎勵（紫）	28000	T7傳承護腕碎片	2988				1					12	12
21760	80~89級懲惡任務隊員掉落獎勵（紫）	16000	T7稀有護腕碎片	2985				1			12		12	12
21761	90~99級懲惡任務隊員掉落獎勵（紫）	22000	T8傳承護腕碎片	2989				1					12	12
21761	90~99級懲惡任務隊員掉落獎勵（紫）	12000	T8稀有護腕碎片	2986				1			12		12	12
21762	100~109級懲惡任務隊員掉落獎勵（紫）	20000	T9傳承護腕碎片	2990				1					12	12
21762	100~109級懲惡任務隊員掉落獎勵（紫）	10000	T9稀有護腕碎片	2987				1			12		12	12
21763	110~119級懲惡任務隊員掉落獎勵（紫）	15000	T10傳承護腕碎片	3682				1					12	12
21763	110~119級懲惡任務隊員掉落獎勵（紫）	7500	T10稀有護腕碎片	3681				1			12		12	12
21764	120~129級懲惡任務隊員掉落獎勵（紫）	15000	T11傳承護腕碎片	5836				1					12	12
21764	120~129級懲惡任務隊員掉落獎勵（紫）	7500	T11稀有護腕碎片	5831				1			12		12	12
2187	1~39懲惡任務隊員掉落獎勵（橙）	100000	T2傳承護腕	1669				1						12
2187	1~39懲惡任務隊員掉落獎勵（橙）	20000	T2稀有護腕	1193				1					12	12
2188	40~49懲惡任務隊員掉落獎勵（橙）	50000	T3傳承護腕	1670				1					12	12
2188	40~49懲惡任務隊員掉落獎勵（橙）	10000	T3稀有護腕	1194				1			12		12	12
2189	50~59懲惡任務隊員掉落獎勵（橙）	100000	T4傳承護腕碎片	2133				1						12
2189	50~59懲惡任務隊員掉落獎勵（橙）	50000	T4稀有護腕碎片	2130				1						12
2190	60~69級懲惡任務隊員掉落獎勵（橙）	50000	T5傳承護腕碎片	2134				1					12	12
2190	60~69級懲惡任務隊員掉落獎勵（橙）	30000	T5稀有護腕碎片	2131				1					12	12
2191	70~79級懲惡任務隊員掉落獎勵（橙）	40000	T6傳承護腕碎片	2135				1					12	12
2191	70~79級懲惡任務隊員掉落獎勵（橙）	25000	T6稀有護腕碎片	2132				1			12		12	12
21770	80~89級懲惡任務隊員掉落獎勵（橙）	31000	T7傳承護腕碎片	2988				1					12	12
21770	80~89級懲惡任務隊員掉落獎勵（橙）	18000	T7稀有護腕碎片	2985				1			12		12	12
21771	90~99級懲惡任務隊員掉落獎勵（橙）	25000	T8傳承護腕碎片	2989				1					12	12
21771	90~99級懲惡任務隊員掉落獎勵（橙）	14000	T8稀有護腕碎片	2986				1			12		12	12
21772	100~109級懲惡任務隊員掉落獎勵（橙）	24000	T9傳承護腕碎片	2990				1					12	12
21772	100~109級懲惡任務隊員掉落獎勵（橙）	12000	T9稀有護腕碎片	2987				1			12		12	12
21773	110~119級懲惡任務隊員掉落獎勵（橙）	21000	T10傳承護腕碎片	3682				1					12	12
21773	110~119級懲惡任務隊員掉落獎勵（橙）	10500	T10稀有護腕碎片	3681				1			12		12	12
21774	120~129級懲惡任務隊員掉落獎勵（橙）	21000	T11傳承護腕碎片	5836				1					12	12
21774	120~129級懲惡任務隊員掉落獎勵（橙）	10500	T11稀有護腕碎片	5831				1			12		12	12
2192	同伴·鶯兒	-1	鶯兒			Partner	108	1						
2193	同伴·盧青	-1	盧青			Partner	107	1						
2194	同伴·顧武	-1	顧武			Partner	109	1						
2195	同伴·李三	-1	李三			Partner	106	1						
2196	同伴·胡神醫	-1	胡神醫			Partner	102	1						
2197	同伴·秦沐白	-1	秦沐白			Partner	103	1						
2198	同伴·蘇墨芸	-1	蘇墨芸			Partner	97	1						
2199	同伴·蕭動塵	-1	蕭動塵			Partner	98	1						
2200	同伴·張仲天	-1	張仲天			Partner	104	1						
2201	同伴·路達	-1	路達			Partner	105	1						
2202	同伴·殷方	-1	殷方			Partner	96	1						
2203	同伴·南宮彩虹	-1	南宮彩虹			Partner	81	1						
2204	同伴·紫軒	-1	紫軒			Partner	77	1						
2205	同伴·無相	-1	無相			Partner	90	1						
2206	同伴·林海	-1	林海			Partner	87	1						
2207	同伴·陸文龍	-1	陸文龍			Partner	88	1						
2208	同伴·趙無雙	-1	趙無雙			Partner	89	1						
2209	同伴·薔薇	-1	薔薇			Partner	78	1						
2210	同伴·張如夢	-1	張如夢			Partner	82	1						
2211	同伴·趙節	-1	趙節			Partner	91	1						
2212	同伴·邵騎風	-1	邵騎風			Partner	92	1						
2213	同伴·張琳心	-1	張琳心			Partner	83	1						
2214	同伴·卓非凡	-1	卓非凡			Partner	79	1						
2215	同伴·趙升權	-1	趙升權			Partner	94	1						
2216	同伴·納蘭真	-1	納蘭真			Partner	59	1						
2217	同伴·柴嵩	-1	柴嵩			Partner	95	1						
2218	同伴·唐瀟	-1	唐瀟			Partner	76	1						
2219	同伴·何暮雪	-1	何暮雪			Partner	93	1						
2220	同伴·無想	-1	無想			Partner	63	1						
2221	同伴·月眉兒	-1	月眉兒			Partner	23	1						
2222	同伴·張風	-1	張風			Partner	49	1						
2223	同伴·燕若雪	-1	燕若雪			Partner	55	1						
2224	同伴·天星道長	-1	天星道長			Partner	54	1						
2225	同伴·楊熙烈	-1	楊熙烈			Partner	56	1						
2226	同伴·南宮滅	-1	南宮滅			Partner	50	1						
2227	同伴·上官飛龍	-1	上官飛龍			Partner	57	1						
2228	同伴·方勉	-1	方勉			Partner	51	1						
2229	同伴·納蘭潛凜	-1	納蘭潛凜			Partner	58	1						
2231	同伴·白眉猴王	-1	白眉猴王（B）			Partner	99	1						
2232	同伴·雙首異獸	-1	雙首異獸（B）			Partner	73	1						
2234	首領擊殺寶箱	3730	雙首異獸	2222				1			502		501	103
2234	首領擊殺寶箱	22420	T4稀有護身符碎片	2112				1					501	103
2234	首領擊殺寶箱	78840	T4傳承護身符碎片	2115				1						103
2234	首領擊殺寶箱	18780	初級魂石·雙首異獸(唯一)	1745				1					501	103
2234	首領擊殺寶箱	9400	盟主令	1393				1			502		501	103
2235	同伴·韓世忠	-1				Partner	42	1						
2236	同伴·秦良玉	-1				Partner	39	1						
2237	同伴·月明瑤	-1	月明瑤			Partner	80	1						
2238	同伴·封玉書	-1	封玉書			Partner	84	1						
2239	同伴·曲霞	-1	曲霞			Partner	85	1						
2253	同伴·南宮飛雲	-1	南宮飛雲			Partner	12	1						
2254	同伴·楊影楓	-1	楊影楓			Partner	13	1						
2255	同伴·唐簡	-1	唐簡			Partner	14	1						
2256	同伴·玄天道人	-1	玄天道人			Partner	15	1						
2257	同伴·SS6	-1	SS6			Partner	16	1						
2258	同伴·虞姬	-1	虞姬			Partner	21	1						
2259	同伴·岳飛	-1	岳飛			Partner	22	1						
2260	同伴·紫背鱷皇	-1	紫背鱷皇			Partner	45	1						
2261	同伴·銀角犀皇	-1	銀角犀皇			Partner	48	1						
2262	同伴·唐影	-1	唐影			Partner	52	1						
2263	同伴·秋依水	-1	秋依水			Partner	53	1						
2264	同伴·孟知秋	-1	孟知秋			Partner	36	1						
2265	同伴·耶律辟離	-1	耶律辟離			Partner	86	1						
2665	同伴·清曉師太	-1	清曉師太			Partner	26	1						
2266	1~39級商會掉落	80000	T2稀有玉佩	1153				1			701			
2266	1~39級商會掉落	300000	T2傳承玉佩	1637				1						
2267	40~49級商會掉落	32000	T3稀有玉佩	1154				1			701		701	
2267	40~49級商會掉落	150000	T3傳承玉佩	1638				1					701	
2268	50~59級商會掉落	150000	T4稀有玉佩碎片	2106				1						
2268	50~59級商會掉落	375000	T4傳承玉佩碎片	2109				1						
2269	60~69級商會掉落	79200	T5稀有玉佩碎片	2107				1					701	
2269	60~69級商會掉落	183333	T5傳承玉佩碎片	2110				1					701	
2270	70~79級商會掉落	72000	T6稀有玉佩碎片	2108				1			701		701	
2270	70~79級商會掉落	150000	T6傳承玉佩碎片	2111				1					701	
22660	80~89級商會掉落	58500	T7稀有玉佩碎片	2961				1			701		701	
22660	80~89級商會掉落	121875	T7傳承玉佩碎片	2964				1					701	
22661	90~99級商會掉落	42000	T8稀有玉佩碎片	2962				1			701		701	
22661	90~99級商會掉落	87500	T8傳承玉佩碎片	2965				1					701	
22661	90~99級商會掉落	4000	初級魂石·宋秋石	4873				1			701		701	
22662	100~109級商會掉落	33750	T9稀有玉佩碎片	2963				1			701		701	
22662	100~109級商會掉落	62500	T9傳承玉佩碎片	2966				1					701	
22662	100~109級商會掉落	4000	初級魂石·宋秋石	4873				1			701		701	
22663	110~119級商會掉落	27000	T10稀有玉佩碎片	3673				1			701		701	
22663	110~119級商會掉落	46875	T10傳承玉佩碎片	3674				1					701	
22663	110~119級商會掉落	5000	初級魂石·宋秋石	4873				1			701		701	
22664	120~129級商會掉落	28421	T11稀有玉佩碎片	5791				1			701		701	
22664	120~129級商會掉落	46875	T11傳承玉佩碎片	5796				1					701	
22664	120~129級商會掉落	5000	初級魂石·宋秋石	4873				1						
2271	同伴·黃暮雲	-1	黃暮雲			Partner	27	1						
2272	同伴·道一真人	-1	道一真人			Partner	28	1						
2273	同伴·李恬兒	-1	李恬兒			Partner	64	1						
2274	花草種子	500000	玫瑰花	1234				1						
2274	花草種子	500000	幸運草	1235				1						
2275	同伴·李天目	-1	李天目			Partner	65	1						
2276	1~39懲惡任務隊長掉落獎勵（白）	72000	T2傳承護腕	1669				1						12
2276	1~39懲惡任務隊長掉落獎勵（白）	12000	T2稀有護腕	1193				1					12	12
2277	40~49懲惡任務隊長掉落獎勵（白）	36000	T3傳承護腕	1670				1					12	12
2277	40~49懲惡任務隊長掉落獎勵（白）	4800	T3稀有護腕	1194				1			12		12	12
2278	50~59懲惡任務隊長掉落獎勵（白）	72000	T4傳承護腕碎片	2133				1						12
2278	50~59懲惡任務隊長掉落獎勵（白）	36000	T4稀有護腕碎片	2130				1						12
2279	60~69級懲惡任務隊長掉落獎勵（白）	33600	T5傳承護腕碎片	2134				1					12	12
2279	60~69級懲惡任務隊長掉落獎勵（白）	14400	T5稀有護腕碎片	2131				1					12	12
2280	70~79級懲惡任務隊長掉落獎勵（白）	28800	T6傳承護腕碎片	2135				1					12	12
2280	70~79級懲惡任務隊長掉落獎勵（白）	12000	T6稀有護腕碎片	2132				1			12		12	12
22760	80~89級懲惡任務隊長掉落獎勵（白）	24000	T7傳承護腕碎片	2988				1					12	12
22760	80~89級懲惡任務隊長掉落獎勵（白）	12000	T7稀有護腕碎片	2985				1			12		12	12
22761	90~99級懲惡任務隊長掉落獎勵（白）	16800	T8傳承護腕碎片	2989				1					12	12
22761	90~99級懲惡任務隊長掉落獎勵（白）	7200	T8稀有護腕碎片	2986				1			12		12	12
22762	100~109級懲惡任務隊長掉落獎勵（白）	10800	T9傳承護腕碎片	2990				1					12	12
22762	100~109級懲惡任務隊長掉落獎勵（白）	5400	T9稀有護腕碎片	2987				1			12		12	12
22763	110~119級懲惡任務隊長掉落獎勵（白）	9600	T10傳承護腕碎片	3682				1					12	12
22763	110~119級懲惡任務隊長掉落獎勵（白）	4800	T10稀有護腕碎片	3681				1			12		12	12
22764	120~129級懲惡任務隊長掉落獎勵（白）	9600	T11傳承護腕碎片	5836				1					12	12
22764	120~129級懲惡任務隊長掉落獎勵（白）	4800	T11稀有護腕碎片	5831				1			12		12	12
2281	1~39懲惡任務隊長掉落獎勵（綠）	84000	T2傳承護腕	1669				1						12
2281	1~39懲惡任務隊長掉落獎勵（綠）	14400	T2稀有護腕	1193				1					12	12
2282	40~49懲惡任務隊長掉落獎勵（綠）	42000	T3傳承護腕	1670				1					12	12
2282	40~49懲惡任務隊長掉落獎勵（綠）	6000	T3稀有護腕	1194				1			12		12	12
2283	50~59懲惡任務隊長掉落獎勵（綠）	84000	T4傳承護腕碎片	2133				1						12
2283	50~59懲惡任務隊長掉落獎勵（綠）	42000	T4稀有護腕碎片	2130				1						12
2284	60~69級懲惡任務隊長掉落獎勵（綠）	38400	T5傳承護腕碎片	2134				1					12	12
2284	60~69級懲惡任務隊長掉落獎勵（綠）	19200	T5稀有護腕碎片	2131				1					12	12
2285	70~79級懲惡任務隊長掉落獎勵（綠）	33600	T6傳承護腕碎片	2135				1					12	12
2285	70~79級懲惡任務隊長掉落獎勵（綠）	16800	T6稀有護腕碎片	2132				1			12		12	12
22770	80~89級懲惡任務隊長掉落獎勵（綠）	26400	T7傳承護腕碎片	2988				1					12	12
22770	80~89級懲惡任務隊長掉落獎勵（綠）	14400	T7稀有護腕碎片	2985				1			12		12	12
22771	90~99級懲惡任務隊長掉落獎勵（綠）	19200	T8傳承護腕碎片	2989				1					12	12
22771	90~99級懲惡任務隊長掉落獎勵（綠）	9600	T8稀有護腕碎片	2986				1			12		12	12
22772	100~109級懲惡任務隊長掉落獎勵（綠）	14400	T9傳承護腕碎片	2990				1					12	12
22772	100~109級懲惡任務隊長掉落獎勵（綠）	7200	T9稀有護腕碎片	2987				1			12		12	12
22773	110~119級懲惡任務隊長掉落獎勵（綠）	10800	T10傳承護腕碎片	3682				1					12	12
22773	110~119級懲惡任務隊長掉落獎勵（綠）	5400	T10稀有護腕碎片	3681				1			12		12	12
22774	120~129級懲惡任務隊長掉落獎勵（綠）	10800	T11傳承護腕碎片	5836				1					12	12
22774	120~129級懲惡任務隊長掉落獎勵（綠）	5400	T11稀有護腕碎片	5831				1			12		12	12
2286	1~39懲惡任務隊長掉落獎勵（藍）	96000	T2傳承護腕	1669				1						12
2286	1~39懲惡任務隊長掉落獎勵（藍）	16800	T2稀有護腕	1193				1					12	12
2287	40~49懲惡任務隊長掉落獎勵（藍）	48000	T3傳承護腕	1670				1					12	12
2287	40~49懲惡任務隊長掉落獎勵（藍）	7200	T3稀有護腕	1194				1			12		12	12
2288	50~59懲惡任務隊長掉落獎勵（藍）	96000	T4傳承護腕碎片	2133				1						12
2288	50~59懲惡任務隊長掉落獎勵（藍）	48000	T4稀有護腕碎片	2130				1						12
2289	60~69級懲惡任務隊長掉落獎勵（藍）	48000	T5傳承護腕碎片	2134				1					12	12
2289	60~69級懲惡任務隊長掉落獎勵（藍）	24000	T5稀有護腕碎片	2131				1					12	12
2290	70~79級懲惡任務隊長掉落獎勵（藍）	38400	T6傳承護腕碎片	2135				1					12	12
2290	70~79級懲惡任務隊長掉落獎勵（藍）	21600	T6稀有護腕碎片	2132				1			12		12	12
22780	80~89級懲惡任務隊長掉落獎勵（藍）	31200	T7傳承護腕碎片	2988				1					12	12
22780	80~89級懲惡任務隊長掉落獎勵（藍）	16800	T7稀有護腕碎片	2985				1			12		12	12
22781	90~99級懲惡任務隊長掉落獎勵（藍）	24000	T8傳承護腕碎片	2989				1					12	12
22781	90~99級懲惡任務隊長掉落獎勵（藍）	12000	T8稀有護腕碎片	2986				1			12		12	12
22782	100~109級懲惡任務隊長掉落獎勵（藍）	16800	T9傳承護腕碎片	2990				1					12	12
22782	100~109級懲惡任務隊長掉落獎勵（藍）	8400	T9稀有護腕碎片	2987				1			12		12	12
22783	110~119級懲惡任務隊長掉落獎勵（藍）	12000	T10傳承護腕碎片	3682				1					12	12
22783	110~119級懲惡任務隊長掉落獎勵（藍）	6000	T10稀有護腕碎片	3681				1			12		12	12
22784	120~129級懲惡任務隊長掉落獎勵（藍）	12000	T11傳承護腕碎片	5836				1					12	12
22784	120~129級懲惡任務隊長掉落獎勵（藍）	6000	T11稀有護腕碎片	5831				1			12		12	12
2291	1~39懲惡任務隊長掉落獎勵（紫）	108000	T2傳承護腕	1669				1						12
2291	1~39懲惡任務隊長掉落獎勵（紫）	20400	T2稀有護腕	1193				1					12	12
2292	40~49懲惡任務隊長掉落獎勵（紫）	54000	T3傳承護腕	1670				1					12	12
2292	40~49懲惡任務隊長掉落獎勵（紫）	9600	T3稀有護腕	1194				1			12		12	12
2293	50~59懲惡任務隊長掉落獎勵（紫）	108000	T4傳承護腕碎片	2133				1						12
2293	50~59懲惡任務隊長掉落獎勵（紫）	54000	T4稀有護腕碎片	2130				1						12
2294	60~69級懲惡任務隊長掉落獎勵（紫）	54000	T5傳承護腕碎片	2134				1					12	12
2294	60~69級懲惡任務隊長掉落獎勵（紫）	30000	T5稀有護腕碎片	2131				1					12	12
2295	70~79級懲惡任務隊長掉落獎勵（紫）	43200	T6傳承護腕碎片	2135				1					12	12
2295	70~79級懲惡任務隊長掉落獎勵（紫）	26400	T6稀有護腕碎片	2132				1			12		12	12
22790	80~89級懲惡任務隊長掉落獎勵（紫）	33600	T7傳承護腕碎片	2988				1					12	12
