TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
5804	14階稀有護身符碎片	T14_Amulet_Q2_piece		34	4944		EquipMeterial	99	4944	殘缺不全的稀有護身符碎片，需要  [FFFE0D]10塊[-]才能打造成1塊[FFFE0D]14階【稀有】[-]護身符	800000	11	1	800000	6	1		999										
5805	15階稀有護身符碎片	T15_Amulet_Q2_piece		34	4945		EquipMeterial	99	4945	殘缺不全的稀有護身符碎片，需要  [FFFE0D]10塊[-]才能打造成1塊[FFFE0D]15階【稀有】[-]護身符	1000000	12	1	1000000	6	1		999										
2115	4階傳承護身符碎片	T4_Amulet_Q3_piece		34	44		EquipMeterial	99	44	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]4階【傳承】[-]護身符	80000	1	1	80000	4	1		999										
2116	5階傳承護身符碎片	T5_Amulet_Q3_piece		34	45		EquipMeterial	99	45	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]5階【傳承】[-]護身符	180000	2	1	180000	4	1		999										
2117	6階傳承護身符碎片	T6_Amulet_Q3_piece		34	46		EquipMeterial	99	46	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]6階【傳承】[-]護身符	240000	3	1	240000	4	1		999										
2970	7階傳承護身符碎片	T7_Amulet_Q3_piece		34	47		EquipMeterial	99	47	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]7階【傳承】[-]護身符	320000	4	1	320000	4	1		999										
2971	8階傳承護身符碎片	T8_Amulet_Q3_piece		34	48		EquipMeterial	99	48	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]8階【傳承】[-]護身符	480000	5	1	480000	4	1		999										
2972	9階傳承護身符碎片	T9_Amulet_Q3_piece		34	49		EquipMeterial	99	49	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]9階【傳承】[-]護身符	720000	6	1	720000	4	1		999										
3676	10階傳承護身符碎片	T10_Amulet_Q3_piece		34	50		EquipMeterial	99	50	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]10階【傳承】[-]護身符	960000	7	1	960000	4	1		999										
5806	11階傳承護身符碎片	T11_Amulet_Q3_piece		34	4941		EquipMeterial	99	4941	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]11階【傳承】[-]護身符	1280000	8	1	1280000	4	1		999										
5807	12階傳承護身符碎片	T12_Amulet_Q3_piece		34	4942		EquipMeterial	99	4942	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]12階【傳承】[-]護身符	320000	9	1	320000	4	1		999										
5808	13階傳承護身符碎片	T13_Amulet_Q3_piece		34	4943		EquipMeterial	99	4943	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]13階【傳承】[-]護身符	480000	10	1	480000	4	1		999										
5809	14階傳承護身符碎片	T14_Amulet_Q3_piece		34	4944		EquipMeterial	99	4944	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]14階【傳承】[-]護身符	720000	11	1	720000	4	1		999										
5810	15階傳承護身符碎片	T15_Amulet_Q3_piece		34	4945		EquipMeterial	99	4945	殘缺不全的傳承護身符碎片，需要  [FFFE0D]5塊[-]才能打造成1塊[FFFE0D]15階【傳承】[-]護身符	960000	12	1	960000	4	1		999										
2118	4階稀有帽子碎片	T4_Helm_Q2_piece	5704	34	10204		EquipMeterial	99	10204	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]4階【稀有】[-]帽子	60000	1	1	60000	6	1		999										
2119	5階稀有帽子碎片	T5_Helm_Q2_piece	5705	34	10205		EquipMeterial	99	10205	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]5階【稀有】[-]帽子	125000	2	1	125000	6	1		999										
2120	6階稀有帽子碎片	T6_Helm_Q2_piece	5706	34	10206		EquipMeterial	99	10206	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]6階【稀有】[-]帽子	150000	3	1	150000	6	1		999										
2973	7階稀有帽子碎片	T7_Helm_Q2_piece	5707	34	10207		EquipMeterial	99	10207	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]7階【稀有】[-]帽子	200000	4	1	200000	6	1		999										
2974	8階稀有帽子碎片	T8_Helm_Q2_piece	5708	34	10208		EquipMeterial	99	10208	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]8階【稀有】[-]帽子	270000	5	1	270000	6	1		999										
2975	9階稀有帽子碎片	T9_Helm_Q2_piece	5709	34	10209		EquipMeterial	99	10209	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]9階【稀有】[-]帽子	400000	6	1	400000	6	1		999										
3677	10階稀有帽子碎片	T10_Helm_Q2_piece	5710	34	10210		EquipMeterial	99	10210	殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]10階【稀有】[-]帽子	500000	7	1	500000	6	1		999										
5811	11階稀有帽子碎片	T11_Helm_Q2_piece	5711	34			EquipMeterial	99		殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]11階【稀有】[-]帽子	625000	8	1	625000	6	1		999										
5812	12階稀有帽子碎片	T12_Helm_Q2_piece	5712	34			EquipMeterial	99		殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]12階【稀有】[-]帽子	200000	9	1	200000	6	1		999										
5813	13階稀有帽子碎片	T13_Helm_Q2_piece	5713	34			EquipMeterial	99		殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]13階【稀有】[-]帽子	270000	10	1	270000	6	1		999										
5814	14階稀有帽子碎片	T14_Helm_Q2_piece	5714	34			EquipMeterial	99		殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]14階【稀有】[-]帽子	400000	11	1	400000	6	1		999										
5815	15階稀有帽子碎片	T15_Helm_Q2_piece	5715	34			EquipMeterial	99		殘缺不全的稀有帽子碎片，需要  [FFFE0D]10塊[-]才能打造成1頂[FFFE0D]15階【稀有】[-]帽子	500000	12	1	500000	6	1		999										
2121	4階傳承帽子碎片	T4_Helm_Q3_piece	5804	34	10204		EquipMeterial	99	10204	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]4階【傳承】[-]帽子	40000	1	1	40000	4	1		999										
2122	5階傳承帽子碎片	T5_Helm_Q3_piece	5805	34	10205		EquipMeterial	99	10205	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]5階【傳承】[-]帽子	90000	2	1	90000	4	1		999										
2123	6階傳承帽子碎片	T6_Helm_Q3_piece	5806	34	10206		EquipMeterial	99	10206	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]6階【傳承】[-]帽子	120000	3	1	120000	4	1		999										
2976	7階傳承帽子碎片	T7_Helm_Q3_piece	5807	34	10207		EquipMeterial	99	10207	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]7階【傳承】[-]帽子	160000	4	1	160000	4	1		999										
2977	8階傳承帽子碎片	T8_Helm_Q3_piece	5808	34	10208		EquipMeterial	99	10208	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]8階【傳承】[-]帽子	240000	5	1	240000	4	1		999										
2978	9階傳承帽子碎片	T9_Helm_Q3_piece	5809	34	10209		EquipMeterial	99	10209	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]9階【傳承】[-]帽子	360000	6	1	360000	4	1		999										
3678	10階傳承帽子碎片	T10_Helm_Q3_piece	5810	34	10210		EquipMeterial	99	10210	殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]10階【傳承】[-]帽子	480000	7	1	480000	4	1		999										
5816	11階傳承帽子碎片	T11_Helm_Q3_piece	5811	34			EquipMeterial	99		殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]11階【傳承】[-]帽子	640000	8	1	640000	4	1		999										
5817	12階傳承帽子碎片	T12_Helm_Q3_piece	5812	34			EquipMeterial	99		殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]12階【傳承】[-]帽子	160000	9	1	160000	4	1		999										
5818	13階傳承帽子碎片	T13_Helm_Q3_piece	5813	34			EquipMeterial	99		殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]13階【傳承】[-]帽子	240000	10	1	240000	4	1		999										
5819	14階傳承帽子碎片	T14_Helm_Q3_piece	5814	34			EquipMeterial	99		殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]14階【傳承】[-]帽子	360000	11	1	360000	4	1		999										
5820	15階傳承帽子碎片	T15_Helm_Q3_piece	5815	34			EquipMeterial	99		殘缺不全的傳承帽子碎片，需要  [FFFE0D]5塊[-]才能打造成1頂[FFFE0D]15階【傳承】[-]帽子	480000	12	1	480000	4	1		999										
2124	4階稀有衣服碎片	T4_Armor_Q2_piece	6704	34	10404		EquipMeterial	99	10404	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]4階【稀有】[-]衣服	180000	1	1	180000	6	1		999										
2125	5階稀有衣服碎片	T5_Armor_Q2_piece	6705	34	10405		EquipMeterial	99	10405	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]5階【稀有】[-]衣服	375000	2	1	375000	6	1		999										
2126	6階稀有衣服碎片	T6_Armor_Q2_piece	6706	34	10406		EquipMeterial	99	10406	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]6階【稀有】[-]衣服	450000	3	1	450000	6	1		999										
2979	7階稀有衣服碎片	T7_Armor_Q2_piece	6707	34	10407		EquipMeterial	99	10407	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]7階【稀有】[-]衣服	600000	4	1	600000	6	1		999										
2980	8階稀有衣服碎片	T8_Armor_Q2_piece	6708	34	10408		EquipMeterial	99	10408	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]8階【稀有】[-]衣服	810000	5	1	810000	6	1		999										
2981	9階稀有衣服碎片	T9_Armor_Q2_piece	6709	34	10409		EquipMeterial	99	10409	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]9階【稀有】[-]衣服	1200000	6	1	1200000	6	1		999										
3679	10階稀有衣服碎片	T10_Armor_Q2_piece	6710	34	10410		EquipMeterial	99	10410	殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]10階【稀有】[-]衣服	1500000	7	1	1500000	6	1		999										
5821	11階稀有衣服碎片	T11_Armor_Q2_piece	6711	34			EquipMeterial	99		殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]11階【稀有】[-]衣服	1875000	8	1	1875000	6	1		999										
5822	12階稀有衣服碎片	T12_Armor_Q2_piece	6712	34			EquipMeterial	99		殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]12階【稀有】[-]衣服	600000	9	1	600000	6	1		999										
5823	13階稀有衣服碎片	T13_Armor_Q2_piece	6713	34			EquipMeterial	99		殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]13階【稀有】[-]衣服	810000	10	1	810000	6	1		999										
5824	14階稀有衣服碎片	T14_Armor_Q2_piece	6714	34			EquipMeterial	99		殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]14階【稀有】[-]衣服	1200000	11	1	1200000	6	1		999										
5825	15階稀有衣服碎片	T15_Armor_Q2_piece	6715	34			EquipMeterial	99		殘缺不全的稀有衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]15階【稀有】[-]衣服	1500000	12	1	1500000	6	1		999										
2127	4階傳承衣服碎片	T4_Armor_Q3_piece	6804	34	10404		EquipMeterial	99	10404	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]4階【傳承】[-]衣服	120000	1	1	120000	4	1		999										
2128	5階傳承衣服碎片	T5_Armor_Q3_piece	6805	34	10405		EquipMeterial	99	10405	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]5階【傳承】[-]衣服	270000	2	1	270000	4	1		999										
2129	6階傳承衣服碎片	T6_Armor_Q3_piece	6806	34	10406		EquipMeterial	99	10406	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]6階【傳承】[-]衣服	360000	3	1	360000	4	1		999										
2982	7階傳承衣服碎片	T7_Armor_Q3_piece	6807	34	10407		EquipMeterial	99	10407	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]7階【傳承】[-]衣服	480000	4	1	480000	4	1		999										
2983	8階傳承衣服碎片	T8_Armor_Q3_piece	6808	34	10408		EquipMeterial	99	10408	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]8階【傳承】[-]衣服	720000	5	1	720000	4	1		999										
2984	9階傳承衣服碎片	T9_Armor_Q3_piece	6809	34	10409		EquipMeterial	99	10409	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]9階【傳承】[-]衣服	1080000	6	1	1080000	4	1		999										
3680	10階傳承衣服碎片	T10_Armor_Q3_piece	6810	34	10410		EquipMeterial	99	10410	殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]10階【傳承】[-]衣服	1440000	7	1	1440000	4	1		999										
5826	11階傳承衣服碎片	T11_Armor_Q3_piece	6811	34			EquipMeterial	99		殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]11階【傳承】[-]衣服	1920000	8	1	1920000	4	1		999										
5827	12階傳承衣服碎片	T12_Armor_Q3_piece	6812	34			EquipMeterial	99		殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]12階【傳承】[-]衣服	480000	9	1	480000	4	1		999										
5828	13階傳承衣服碎片	T13_Armor_Q3_piece	6813	34			EquipMeterial	99		殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]13階【傳承】[-]衣服	720000	10	1	720000	4	1		999										
5829	14階傳承衣服碎片	T14_Armor_Q3_piece	6814	34			EquipMeterial	99		殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]14階【傳承】[-]衣服	1080000	11	1	1080000	4	1		999										
5830	15階傳承衣服碎片	T15_Armor_Q3_piece	6815	34			EquipMeterial	99		殘缺不全的傳承衣服碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]15階【傳承】[-]衣服	1440000	12	1	1440000	4	1		999										
2130	4階稀有護腕碎片	T4_Cuff_Q2_piece	7704	34	10304		EquipMeterial	99	10304	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]4階【稀有】[-]護腕	60000	1	1	60000	6	1		999										
2131	5階稀有護腕碎片	T5_Cuff_Q2_piece	7705	34	10305		EquipMeterial	99	10305	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]5階【稀有】[-]護腕	125000	2	1	125000	6	1		999										
2132	6階稀有護腕碎片	T6_Cuff_Q2_piece	7706	34	10306		EquipMeterial	99	10306	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]6階【稀有】[-]護腕	150000	3	1	150000	6	1		999										
2985	7階稀有護腕碎片	T7_Cuff_Q2_piece	7707	34	10307		EquipMeterial	99	10307	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]7階【稀有】[-]護腕	200000	4	1	200000	6	1		999										
2986	8階稀有護腕碎片	T8_Cuff_Q2_piece	7708	34	10308		EquipMeterial	99	10308	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]8階【稀有】[-]護腕	270000	5	1	270000	6	1		999										
2987	9階稀有護腕碎片	T9_Cuff_Q2_piece	7709	34	10309		EquipMeterial	99	10309	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]9階【稀有】[-]護腕	400000	6	1	400000	6	1		999										
3681	10階稀有護腕碎片	T10_Cuff_Q2_piece	7710	34	10310		EquipMeterial	99	10310	殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]10階【稀有】[-]護腕	500000	7	1	500000	6	1		999										
5831	11階稀有護腕碎片	T11_Cuff_Q2_piece	7711	34			EquipMeterial	99		殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]11階【稀有】[-]護腕	625000	8	1	625000	6	1		999										
5832	12階稀有護腕碎片	T12_Cuff_Q2_piece	7712	34			EquipMeterial	99		殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]12階【稀有】[-]護腕	200000	9	1	200000	6	1		999										
5833	13階稀有護腕碎片	T13_Cuff_Q2_piece	7713	34			EquipMeterial	99		殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]13階【稀有】[-]護腕	270000	10	1	270000	6	1		999										
5834	14階稀有護腕碎片	T14_Cuff_Q2_piece	7714	34			EquipMeterial	99		殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]14階【稀有】[-]護腕	400000	11	1	400000	6	1		999										
5835	15階稀有護腕碎片	T15_Cuff_Q2_piece	7715	34			EquipMeterial	99		殘缺不全的稀有護腕碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]15階【稀有】[-]護腕	500000	12	1	500000	6	1		999										
2133	4階傳承護腕碎片	T4_Cuff_Q3_piece	7804	34	10304		EquipMeterial	99	10304	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]4階【傳承】[-]護腕	40000	1	1	40000	4	1		999										
2134	5階傳承護腕碎片	T5_Cuff_Q3_piece	7805	34	10305		EquipMeterial	99	10305	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]5階【傳承】[-]護腕	90000	2	1	90000	4	1		999										
2135	6階傳承護腕碎片	T6_Cuff_Q3_piece	7806	34	10306		EquipMeterial	99	10306	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]6階【傳承】[-]護腕	120000	3	1	120000	4	1		999										
2988	7階傳承護腕碎片	T7_Cuff_Q3_piece	7807	34	10307		EquipMeterial	99	10307	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]7階【傳承】[-]護腕	160000	4	1	160000	4	1		999										
2989	8階傳承護腕碎片	T8_Cuff_Q3_piece	7808	34	10308		EquipMeterial	99	10308	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]8階【傳承】[-]護腕	240000	5	1	240000	4	1		999										
2990	9階傳承護腕碎片	T9_Cuff_Q3_piece	7809	34	10309		EquipMeterial	99	10309	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]9階【傳承】[-]護腕	360000	6	1	360000	4	1		999										
3682	10階傳承護腕碎片	T10_Cuff_Q3_piece	7810	34	10310		EquipMeterial	99	10310	殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]10階【傳承】[-]護腕	480000	7	1	480000	4	1		999										
5836	11階傳承護腕碎片	T11_Cuff_Q3_piece	7811	34			EquipMeterial	99		殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]11階【傳承】[-]護腕	640000	8	1	640000	4	1		999										
5837	12階傳承護腕碎片	T12_Cuff_Q3_piece	7812	34			EquipMeterial	99		殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]12階【傳承】[-]護腕	160000	9	1	160000	4	1		999										
5838	13階傳承護腕碎片	T13_Cuff_Q3_piece	7813	34			EquipMeterial	99		殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]13階【傳承】[-]護腕	240000	10	1	240000	4	1		999										
5839	14階傳承護腕碎片	T14_Cuff_Q3_piece	7814	34			EquipMeterial	99		殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]14階【傳承】[-]護腕	360000	11	1	360000	4	1		999										
5840	15階傳承護腕碎片	T15_Cuff_Q3_piece	7815	34			EquipMeterial	99		殘缺不全的傳承護腕碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]15階【傳承】[-]護腕	480000	12	1	480000	4	1		999										
2136	4階稀有腰帶碎片	T4_Belt_Q2_piece	8704	34	10504		EquipMeterial	99	10504	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]4階【稀有】[-]腰帶	60000	1	1	60000	6	1		999										
2137	5階稀有腰帶碎片	T5_Belt_Q2_piece	8705	34	10505		EquipMeterial	99	10505	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]5階【稀有】[-]腰帶	125000	2	1	125000	6	1		999										
2138	6階稀有腰帶碎片	T6_Belt_Q2_piece	8706	34	10506		EquipMeterial	99	10506	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]6階【稀有】[-]腰帶	150000	3	1	150000	6	1		999										
2991	7階稀有腰帶碎片	T7_Belt_Q2_piece	8707	34	10507		EquipMeterial	99	10507	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]7階【稀有】[-]腰帶	200000	4	1	200000	6	1		999										
2992	8階稀有腰帶碎片	T8_Belt_Q2_piece	8708	34	10508		EquipMeterial	99	10508	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]8階【稀有】[-]腰帶	270000	5	1	270000	6	1		999										
2993	9階稀有腰帶碎片	T9_Belt_Q2_piece	8709	34	10509		EquipMeterial	99	10509	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]9階【稀有】[-]腰帶	400000	6	1	400000	6	1		999										
3683	10階稀有腰帶碎片	T10_Belt_Q2_piece	8710	34	10510		EquipMeterial	99	10510	殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]10階【稀有】[-]腰帶	500000	7	1	500000	6	1		999										
5841	11階稀有腰帶碎片	T11_Belt_Q2_piece	8711	34			EquipMeterial	99		殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]11階【稀有】[-]腰帶	625000	8	1	625000	6	1		999										
5842	12階稀有腰帶碎片	T12_Belt_Q2_piece	8712	34			EquipMeterial	99		殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]12階【稀有】[-]腰帶	200000	9	1	200000	6	1		999										
5843	13階稀有腰帶碎片	T13_Belt_Q2_piece	8713	34			EquipMeterial	99		殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]13階【稀有】[-]腰帶	270000	10	1	270000	6	1		999										
5844	14階稀有腰帶碎片	T14_Belt_Q2_piece	8714	34			EquipMeterial	99		殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]14階【稀有】[-]腰帶	400000	11	1	400000	6	1		999										
5845	15階稀有腰帶碎片	T15_Belt_Q2_piece	8715	34			EquipMeterial	99		殘缺不全的稀有腰帶碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]15階【稀有】[-]腰帶	500000	12	1	500000	6	1		999										
2139	4階傳承腰帶碎片	T4_Belt_Q3_piece	8804	34	10504		EquipMeterial	99	10504	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]4階【傳承】[-]腰帶	40000	1	1	40000	4	1		999										
2140	5階傳承腰帶碎片	T5_Belt_Q3_piece	8805	34	10505		EquipMeterial	99	10505	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]5階【傳承】[-]腰帶	90000	2	1	90000	4	1		999										
2141	6階傳承腰帶碎片	T6_Belt_Q3_piece	8806	34	10506		EquipMeterial	99	10506	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]6階【傳承】[-]腰帶	120000	3	1	120000	4	1		999										
2994	7階傳承腰帶碎片	T7_Belt_Q3_piece	8807	34	10507		EquipMeterial	99	10507	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]7階【傳承】[-]腰帶	160000	4	1	160000	4	1		999										
2995	8階傳承腰帶碎片	T8_Belt_Q3_piece	8808	34	10508		EquipMeterial	99	10508	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]8階【傳承】[-]腰帶	240000	5	1	240000	4	1		999										
2996	9階傳承腰帶碎片	T9_Belt_Q3_piece	8809	34	10509		EquipMeterial	99	10509	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]9階【傳承】[-]腰帶	360000	6	1	360000	4	1		999										
3684	10階傳承腰帶碎片	T10_Belt_Q3_piece	8810	34	10510		EquipMeterial	99	10510	殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]10階【傳承】[-]腰帶	480000	7	1	480000	4	1		999										
5846	11階傳承腰帶碎片	T11_Belt_Q3_piece	8811	34			EquipMeterial	99		殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]11階【傳承】[-]腰帶	640000	8	1	640000	4	1		999										
5847	12階傳承腰帶碎片	T12_Belt_Q3_piece	8812	34			EquipMeterial	99		殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]12階【傳承】[-]腰帶	160000	9	1	160000	4	1		999										
