TemplateId	Name	Kind		ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1755	初級魂石·撼天熊皇(唯一)	stone_xionghuang		34	21063		Stone	3	21063	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
1756	初級魂石·紫背鱷皇(唯一)	stone_ehuang		34	21064		Stone	3	21064	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
1757	初級魂石·定海金剛(唯一)	stone_jingang		34	21065		Stone	3	21065	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
1758	初級魂石·金翅鵬皇(唯一)	stone_penghuang		34	21066		Stone	3	21066	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
1759	初級魂石·銀角犀皇(唯一)	stone_xihuang		34	21067		Stone	3	21067	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2534	初級魂石·孟知秋(唯一)	stone_mengzhiqiu		34	21085		Stone	3	21085	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2535	初級魂石·李顯忠(唯一)	stone_lixianzhong		34	21086		Stone	3	21086	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2536	初級魂石·徒單克寧(唯一)	stone_tudankening		34	21087		Stone	3	21087	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2668	初級魂石·獨孤劍(唯一)	stone_dugujian		34	21088		Stone	3	21088	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2880	初級魂石·南宮飛雲(唯一)	stone_nangongfeiyun		34	21100		Stone	3	21100	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2881	初級魂石·楊影楓(唯一)	stone_yangyingfeng		34	21101		Stone	3	21101	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2672	初級魂石·荊軻(唯一)	stone_jingke		34	21089		Stone	3	21089	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2673	初級魂石·虞姬(唯一)	stone_yuji		34	21090		Stone	3	21090	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2674	初級魂石·岳飛(唯一)	stone_yuefei		34	21091		Stone	3	21091	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2696	初級魂石·完顏洪烈(唯一)	stone_wanyanhonglie		34	21092		Stone	3	21092	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2824	初級魂石·玄天武機(唯一)	stone_xuantianwuji		34	21093		Stone	3	21093	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2825	初級魂石·白起(唯一)	stone_baiqi		34	21094		Stone	3	21094	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2826	初級魂石·李斯(唯一)	stone_lisi		34	21095		Stone	3	21095	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3022	初級魂石·雷(唯一)	stone_lei		34	21102		Stone	3	21102	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
2827	初級魂石·秦始皇(陰)(唯一)	stone_qshyin		34	21096		Stone	3	21096	3個初級魂石可合成1個中級魂石	4000000	5	2	1000	5		1	99999										
2828	初級魂石·秦始皇(陽)(唯一)	stone_qshyang		34	21097		Stone	3	21097	3個初級魂石可合成1個中級魂石	4000000	5	2	1000	5		1	99999										
1760	初級魂石·張風	stone_zhangfeng		34	21068		Stone	3	21068	3個初級魂石可合成1個中級魂石	150000	2	2	1000	2		1	99999										
1761	初級魂石·月眉兒	stone_yuemeier		34	21069		Stone	3	21069	3個初級魂石可合成1個中級魂石	150000	2	2	1000	2		1	99999										
1762	初級魂石·天星道長	stone_tianxingdaozhang		34	21070		Stone	3	21070	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1763	初級魂石·燕若雪	stone_yanruoxue		34	21071		Stone	3	21071	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1764	初級魂石·楊熙烈	stone_yangxilie		34	21072		Stone	3	21072	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1765	初級魂石·上官飛龍(唯一)	stone_shangguanfeilong		34	21073		Stone	3	21073	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1766	初級魂石·納蘭潛凜(唯一)	stone_nalanqianlin		34	21074		Stone	3	21074	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1767	初級魂石·方勉	stone_fangmian		34	21075		Stone	3	21075	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1768	初級魂石·南宮滅	stone_nangongmie		34	21076		Stone	3	21076	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1769	初級魂石·唐影	stone_tangying		34	21077		Stone	3	21077	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
1770	初級魂石·秋依水	stone_qiuyishui		34	21078		Stone	3	21078	3個初級魂石可合成1個中級魂石	450000	3	2	1000	3		1	99999										
3215	初級魂石·李元霸(唯一)	stone_liyuanba		34	21103		Stone	3	21103	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3216	初級魂石·趙雲(唯一)	stone_zhaoyun		34	21104		Stone	3	21104	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3217	初級魂石·李廣(唯一)	stone_liguang		34	21105		Stone	3	21105	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3371	初級魂石·尹含煙(唯一)	stone_yinhanyan		34	21106		Stone	3	21106	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3372	初級魂石·璿璣子(唯一)	stone_xuanjizi		34	21107		Stone	3	21107	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3373	初級魂石·玄天道人(唯一)	stone_xuantiandaoren		34	21108		Stone	3	21108	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3709	初級魂石·年獸(唯一)	stone_nianshou		34	21109		Stone	3	21109	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3854	初級魂石·黑面郎君(唯一)	stone_heimianlangjun		34	21110		Stone	3	21110	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3855	初級魂石·何人我(唯一)	stone_herenwo		34	21111		Stone	3	21111	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3856	初級魂石·唐仇(唯一)	stone_tangchou		34	21112		Stone	3	21112	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
3897	初級魂石·唐簡(唯一)	stone_tangjian		34	21113		Stone	3	21113	3個初級魂石可合成1個中級魂石	4050000	5	2	1000	5		1	99999										
4053	初級魂石·完顏洪烈(真)(唯一)	stone_wanyanhongliezhen		34	21114		Stone	3	21114	3個初級魂石可合成1個中級魂石	4000000	5	2	1000	5		1	99999										
4540	初級魂石·冰鱗蜥皇(唯一)	stone_xiwang		34	21115		Stone	3	21115	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
4541	初級魂石·銀鉤蠍皇(唯一)	stone_xiewang		34	21116		Stone	3	21116	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
4542	初級魂石·狂鬃獒皇(唯一)	stone_aowang		34	21117		Stone	3	21117	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
4595	初級魂石·項羽(唯一)	stone_xiangyu		34	21118		Stone	3	21118	3個初級魂石可合成1個中級魂石	4050000	5	2	1000	5		1	99999										
4849	初級魂石·唐曉(唯一)	stone_tangxiao2_1		34	21119		Stone	3	21119	3個初級魂石可合成1個中級魂石	4000000	5	2	1000	5		1	99999										
4873	初級魂石·宋秋石(唯一)	stone_songqiushi		34	21120		Stone	3	21120	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
4874	初級魂石·古嫣然(唯一)	stone_guyanran		34	21121		Stone	3	21121	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
5432	初級魂石·尹筱雨(唯一)	stone_yinxiaoyu		34	21122		Stone	3	21122	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
5433	初級魂石·石軒轅(唯一)	stone_shixuanyuan		34	21123		Stone	3	21123	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6067	初級魂石·葉青陽(唯一)	stone_yeqingyang		34	21124		Stone	3	21124	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6068	初級魂石·冰儀(唯一)	stone_bingyi		34	21125		Stone	3	21125	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6069	初級魂石·楊再興(唯一)	stone_yangzaixing		34	21126		Stone	3	21126	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6070	初級魂石·完顏婁室(唯一)	stone_wanyanloushi		34	21127		Stone	3	21127	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6100	初級魂石·蕭玉竹(唯一)	stone_xiaoyuzhu		34	21128		Stone	3	21128	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6101	初級魂石·金兀術(唯一)	stone_jinwuzhu		34	21129		Stone	3	21129	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6112	初級魂石·絕世虞姬(唯一)	stone_jueshiyuji		34	21130		Stone	3	21130	3個初級魂石可合成1個中級魂石	4050000	5	2	1000	5		1	99999										
6126	初級魂石·武則天(陰)(唯一)	stone_wuzetianyin		34	21131		Stone	3	21131	3個初級魂石可合成1個中級魂石	4050000	5	2	1000	5		1	99999										
6127	初級魂石·武則天(陽)(唯一)	stone_wuzetianyang		34	21132		Stone	3	21132	3個初級魂石可合成1個中級魂石	4050000	5	2	1000	5		1	99999										
6128	初級魂石·狄仁傑(唯一)	stone_direnjie		34	21133		Stone	3	21133	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6129	初級魂石·元芳(唯一)	stone_liyuanfang		34	21134		Stone	3	21134	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
6130	初級魂石·無字碑(唯一)	stone_wuzibei		34	21135		Stone	3	21135	3個初級魂石可合成1個中級魂石	1350000	4	2	1000	4		1	99999										
1772	中級魂石·李三	stone_lisan_2		34	22001		Stone	3	22001	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1771	中級魂石·盧青	stone_luqing_2		34	22002		Stone	3	22002	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1773	中級魂石·鶯兒	stone_yinger_2		34	22003		Stone	3	22003	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1774	中級魂石·顧武	stone_guwu_2		34	22004		Stone	3	22004	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1775	中級魂石·殷方	stone_xiaowu_2		34	22005		Stone	3	22005	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1776	中級魂石·蘇墨芸	stone_sumoyun_2		34	22006		Stone	3	22006	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1777	中級魂石·蕭動塵	stone_xiaodongcheng_2		34	22007		Stone	3	22007	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1778	中級魂石·胡神醫	stone_hushenyi_2		34	22008		Stone	3	22008	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1779	中級魂石·秦沐白	stone_qinmubai_2		34	22009		Stone	3	22009	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1780	中級魂石·張仲天	stone_zhangzhongtian_2		34	22010		Stone	3	22010	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1781	中級魂石·路達	stone_luda_2		34	22011		Stone	3	22011	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1782	中級魂石·白眉猴王(唯一)	stone_houwang_2		34	22012		Stone	3	22012	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1783	中級魂石·大地狼王(唯一)	stone_langwang_2		34	22013		Stone	3	22013	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1784	中級魂石·寒玉鹿王(唯一)	stone_luwang_2		34	22014		Stone	3	22014	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1785	中級魂石·薔薇	stone_qiangwei_2		34	22015		Stone	3	22015	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1786	中級魂石·紫軒	stone_zixuan_2		34	22016		Stone	3	22016	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1787	中級魂石·卓非凡(唯一)	stone_zhuofeifan_2		34	22017		Stone	3	22017	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1788	中級魂石·月明瑤	stone_yumingyao_2		34	22018		Stone	3	22018	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1789	中級魂石·龍傲天	stone_longyaotian_2		34	22019		Stone	3	22019	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1790	中級魂石·沫天然	stone_motianran_2		34	22020		Stone	3	22020	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1791	中級魂石·少年楊影楓(唯一)	stone_syangyingfeng_2		34	22021		Stone	3	22021	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1792	中級魂石·南宮彩虹	stone_nangongcaihong_2		34	22022		Stone	3	22022	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1793	中級魂石·林海	stone_linhai_2		34	22023		Stone	3	22023	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1794	中級魂石·陸文龍	stone_luwenlong_2		34	22024		Stone	3	22024	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1795	中級魂石·趙無雙	stone_zhaowushuang_2		34	22025		Stone	3	22025	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1796	中級魂石·無相	stone_wuxiang_2		34	22026		Stone	3	22026	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1797	中級魂石·唐瀟	stone_tangxiao_2		34	22027		Stone	3	22027	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1798	中級魂石·張如夢	stone_zhangrumeng_2		34	22028		Stone	3	22028	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1799	中級魂石·張琳心	stone_zhanglinxin_2		34	22029		Stone	3	22029	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1800	中級魂石·封玉書	stone_fengyushu_2		34	22030		Stone	3	22030	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1801	中級魂石·趙節	stone_zhaojie_2		34	22031		Stone	3	22031	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1802	中級魂石·邵騎風	stone_shaoqifeng_2		34	22032		Stone	3	22032	3個中級魂石可合成1個高級魂石	150000	2	2	1000	2		1	99999										
1803	中級魂石·何暮雪	stone_hemuxue_2		34	22033		Stone	3	22033	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1804	中級魂石·趙升權	stone_zhaoshengquan_2		34	22034		Stone	3	22034	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1805	中級魂石·納蘭真	stone_nalanzhen_2		34	22035		Stone	3	22035	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1806	中級魂石·柴嵩	stone_chaisong_2		34	22036		Stone	3	22036	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1807	中級魂石·曲霞	stone_quxia_2		34	22037		Stone	3	22037	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1808	中級魂石·耶律辟離(唯一)	stone_yelvpili_2		34	22038		Stone	3	22038	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1809	中級魂石·楊鐵心(唯一)	stone_yangtiexin_2		34	22039		Stone	3	22039	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1810	中級魂石·無想	stone_wuxiangg_2		34	22040		Stone	3	22040	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1811	中級魂石·柳瀟庭(唯一)	stone_liuxiaoting_2		34	22041		Stone	3	22041	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1812	中級魂石·李恬兒(唯一)	stone_litianer_2		34	22042		Stone	3	22042	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1813	中級魂石·李天目(唯一)	stone_litianmu_2		34	22043		Stone	3	22043	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1814	中級魂石·完顏襄(唯一)	stone_wanyanxiang_2		34	22044		Stone	3	22044	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
2849	中級魂石·玄慈(唯一)	stone_xuanci_2		34	22098		Stone	3	22098	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1815	中級魂石·邵宏淵	stone_shaohongyuan_2		34	22045		Stone	3	22045	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1816	中級魂石·白彥敬	stone_baiyanjing_2		34	22046		Stone	3	22046	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1817	中級魂石·耶律楚材(唯一)	stone_yelvchucai_2		34	22047		Stone	3	22047	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1818	中級魂石·雷風	stone_leifeng_2		34	22048		Stone	3	22048	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1819	中級魂石·雷同	stone_leitong_2		34	22049		Stone	3	22049	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1820	中級魂石·唐娟娟	stone_tangjuanjuan_2		34	22050		Stone	3	22050	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1821	中級魂石·雷震天(唯一)	stone_leizhengtian_2		34	22051		Stone	3	22051	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1822	中級魂石·奪寶賊	stone_duobaozei_2		34	22052		Stone	3	22052	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1823	中級魂石·雙首異獸(唯一)	stone_yishou_2		34	22053		Stone	3	22053	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1824	中級魂石·奔焰豹王(唯一)	stone_baowang_2		34	22054		Stone	3	22054	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1825	中級魂石·九尾狐王(唯一)	stone_huwang_2		34	22055		Stone	3	22055	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
2537	中級魂石·楊瑛(唯一)	stone_yangyin_2		34	22079		Stone	3	22079	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2538	中級魂石·清曉師太(唯一)	stone_qingxiao_2		34	22080		Stone	3	22080	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2539	中級魂石·祝子虛(唯一)	stone_zhuzixu_2		34	22081		Stone	3	22081	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2540	中級魂石·黃玉英(唯一)	stone_huangyuying_2		34	22082		Stone	3	22082	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2541	中級魂石·道一真人(唯一)	stone_daoyi_2		34	22083		Stone	3	22083	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2542	中級魂石·端木睿(唯一)	stone_duanmurui_2		34	22084		Stone	3	22084	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2850	中級魂石·玄因(唯一)	stone_xuanyin_2		34	22099		Stone	3	22099	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
1826	中級魂石·高長恭	stone_gaochanggong_2		34	22056		Stone	3	22056	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1827	中級魂石·哲別(唯一)	stone_zhebie_2		34	22057		Stone	3	22057	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1828	中級魂石·秦良玉	stone_qinliangyu_2		34	22058		Stone	3	22058	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1829	中級魂石·袁承志	stone_yuanchengzhi_2		34	22059		Stone	3	22059	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1830	中級魂石·鼇拜	stone_aobai_2		34	22060		Stone	3	22060	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1831	中級魂石·韓世忠	stone_hanshizhong_2		34	22061		Stone	3	22061	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1832	中級魂石·赤睛虎皇(唯一)	stone_huhuang_2		34	22062		Stone	3	22062	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
1833	中級魂石·撼天熊皇(唯一)	stone_xionghuang_2		34	22063		Stone	3	22063	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
1834	中級魂石·紫背鱷皇(唯一)	stone_ehuang_2		34	22064		Stone	3	22064	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
1835	中級魂石·定海金剛(唯一)	stone_jingang_2		34	22065		Stone	3	22065	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
1836	中級魂石·金翅鵬皇(唯一)	stone_penghuang_2		34	22066		Stone	3	22066	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
1837	中級魂石·銀角犀皇(唯一)	stone_xihuang_2		34	22067		Stone	3	22067	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2543	中級魂石·孟知秋(唯一)	stone_mengzhiqiu_2		34	22085		Stone	3	22085	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2544	中級魂石·李顯忠(唯一)	stone_lixianzhong_2		34	22086		Stone	3	22086	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2545	中級魂石·徒單克寧(唯一)	stone_tudankening_2		34	22087		Stone	3	22087	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2669	中級魂石·獨孤劍(唯一)	stone_dugujian_2		34	22088		Stone	3	22088	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2882	中級魂石·南宮飛雲(唯一)	stone_nangongfeiyun_2		34	22100		Stone	3	22100	3個初級魂石可合成1個中級魂石	4000000	5	2	1000	5		1	99999										
2883	中級魂石·楊影楓(唯一)	stone_yangyingfeng_2		34	22101		Stone	3	22101	3個初級魂石可合成1個中級魂石	4000000	5	2	1000	5		1	99999										
2675	中級魂石·荊軻(唯一)	stone_jingke_2		34	22089		Stone	3	22089	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2676	中級魂石·虞姬(唯一)	stone_yuji_2		34	22090		Stone	3	22090	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2677	中級魂石·岳飛(唯一)	stone_yuefei_2		34	22091		Stone	3	22091	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2697	中級魂石·完顏洪烈(唯一)	stone_wanyanhonglie_2		34	22092		Stone	3	22092	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2829	中級魂石·玄天武機(唯一)	stone_xuantianwuji_2		34	22093		Stone	3	22093	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2830	中級魂石·白起(唯一)	stone_baiqi_2		34	22094		Stone	3	22094	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2831	中級魂石·李斯(唯一)	stone_lisi_2		34	22095		Stone	3	22095	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3023	中級魂石·雷(唯一)	stone_lei_2		34	22102		Stone	3	22102	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
2832	中級魂石·秦始皇(陰)(唯一)	stone_qshyin_2		34	22096		Stone	3	22096	3個中級魂石可合成1個高級魂石	12000000	6	2	1000	6		1	99999										
2833	中級魂石·秦始皇(陽)(唯一)	stone_qshyang_2		34	22097		Stone	3	22097	3個中級魂石可合成1個高級魂石	12000000	6	2	1000	6		1	99999										
1838	中級魂石·張風	stone_zhangfeng_2		34	22068		Stone	3	22068	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1839	中級魂石·月眉兒	stone_yuemeier_2		34	22069		Stone	3	22069	3個中級魂石可合成1個高級魂石	450000	3	2	1000	3		1	99999										
1840	中級魂石·天星道長	stone_tianxingdaozhang_2		34	22070		Stone	3	22070	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1841	中級魂石·燕若雪	stone_yanruoxue_2		34	22071		Stone	3	22071	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1842	中級魂石·楊熙烈	stone_yangxilie_2		34	22072		Stone	3	22072	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1843	中級魂石·上官飛龍(唯一)	stone_shangguanfeilong_2		34	22073		Stone	3	22073	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1844	中級魂石·納蘭潛凜(唯一)	stone_nalanqianlin_2		34	22074		Stone	3	22074	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1845	中級魂石·方勉	stone_fangmian_2		34	22075		Stone	3	22075	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1846	中級魂石·南宮滅	stone_nangongmie_2		34	22076		Stone	3	22076	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1848	中級魂石·唐影	stone_tangying_2		34	22077		Stone	3	22077	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
1847	中級魂石·秋依水	stone_qiuyishui_2		34	22078		Stone	3	22078	3個中級魂石可合成1個高級魂石	1350000	4	2	1000	4		1	99999										
3218	中級魂石·李元霸(唯一)	stone_liyuanba_2		34	22103		Stone	3	22103	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3219	中級魂石·趙雲(唯一)	stone_zhaoyun_2		34	22104		Stone	3	22104	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3220	中級魂石·李廣(唯一)	stone_liguang_2		34	22105		Stone	3	22105	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3374	中級魂石·尹含煙(唯一)	stone_yinhanyan_2		34	22106		Stone	3	22106	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3375	中級魂石·璿璣子(唯一)	stone_xuanjizi_2		34	22107		Stone	3	22107	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3376	中級魂石·玄天道人(唯一)	stone_xuantiandaoren_2		34	22108		Stone	3	22108	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
3710	中級魂石·年獸(唯一)	stone_nianshou_2		34	22109		Stone	3	22109	3個中級魂石可合成1個高級魂石	4000000	5	2	1000	5		1	99999										
