TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1092	1階護腕	Un_T1_Cuff_Q1	7101	36	10301		Unidentify	1	10301	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階[-]護腕	5000	1	7	5000	1	1	1	999	71									
1093	2階護腕	Un_T2_Cuff_Q1	7102	36	10302		Unidentify	1	10302	鑒定等級：26級\n鑒定後獲得[FFFE0D]2階[-]護腕	10000	2	7	10000	1	26	1	999	72									
1094	3階護腕	Un_T3_Cuff_Q1	7103	36	10303		Unidentify	1	10303	鑒定等級：43級\n鑒定後獲得[FFFE0D]3階[-]護腕	20000	3	7	20000	1	43	1	999	73									
1095	4階護腕	Un_T4_Cuff_Q1	7104	36	10304		Unidentify	1	10304	鑒定等級：53級\n鑒定後獲得[FFFE0D]4階[-]護腕	40000	4	7	40000	1	53	1	999	74									
1096	5階護腕	Un_T5_Cuff_Q1	7105	36	10305		Unidentify	1	10305	鑒定等級：63級\n鑒定後獲得[FFFE0D]5階[-]護腕	80000	5	7	80000	1	63	1	999	75									
1097	6階護腕	Un_T6_Cuff_Q1	7106	36	10306		Unidentify	1	10306	鑒定等級：73級\n鑒定後獲得[FFFE0D]6階[-]護腕	160000	6	7	160000	1	73	1	999	76									
1098	7階護腕	Un_T7_Cuff_Q1	7107	36	10307		Unidentify	1	10307	鑒定等級：83級\n鑒定後獲得[FFFE0D]7階[-]護腕	320000	7	7	320000	1	83	1	999	77									
1099	8階護腕	Un_T8_Cuff_Q1	7108	36	10308		Unidentify	1	10308	鑒定等級：93級\n鑒定後獲得[FFFE0D]8階[-]護腕	450000	8	7	450000	1	93	1	999	78									
1100	9階護腕	Un_T9_Cuff_Q1	7109	36	10309		Unidentify	1	10309	鑒定等級：103級\n鑒定後獲得[FFFE0D]9階[-]護腕	600000	9	7	600000	1	103	1	999	79									
1101	10階護腕	Un_T10_Cuff_Q1	7110	36	10310		Unidentify	1	10310	鑒定等級：113級\n鑒定後獲得[FFFE0D]10階[-]護腕	800000	10	7	800000	1	113	1	999	80									
5531	11階護腕	Un_T11_Cuff_Q1	7111	36			Unidentify	1		鑒定等級：123級\n鑒定後獲得[FFFE0D]11階[-]護腕	1100000	11	7	1100000	1	123	1	999	4971									
5532	12階護腕	Un_T12_Cuff_Q1	7112	36			Unidentify	1		鑒定等級：133級\n鑒定後獲得[FFFE0D]12階[-]護腕	10000	12	7	10000	1	133	1	999	4972									
5533	13階護腕	Un_T13_Cuff_Q1	7113	36			Unidentify	1		鑒定等級：143級\n鑒定後獲得[FFFE0D]13階[-]護腕	20000	13	7	20000	1	143	1	999	4973									
5534	14階護腕	Un_T14_Cuff_Q1	7114	36			Unidentify	1		鑒定等級：153級\n鑒定後獲得[FFFE0D]14階[-]護腕	40000	14	7	40000	1	153	1	999	4974									
5535	15階護腕	Un_T15_Cuff_Q1	7115	36			Unidentify	1		鑒定等級：163級\n鑒定後獲得[FFFE0D]15階[-]護腕	80000	15	7	80000	1	163	1	999	4975									
5536	16階護腕	Un_T16_Cuff_Q1	7116	36			Unidentify	1		鑒定等級：173級\n鑒定後獲得[FFFE0D]16階[-]護腕	160000	16	7	160000	1	173	1	999	4976									
5537	17階護腕	Un_T17_Cuff_Q1	7117	36			Unidentify	1		鑒定等級：183級\n鑒定後獲得[FFFE0D]17階[-]護腕	320000	17	7	320000	1	183	1	999	4977									
5538	18階護腕	Un_T18_Cuff_Q1	7118	36			Unidentify	1		鑒定等級：193級\n鑒定後獲得[FFFE0D]18階[-]護腕	450000	18	7	450000	1	193	1	999	4978									
5539	19階護腕	Un_T19_Cuff_Q1	7119	36			Unidentify	1		鑒定等級：203級\n鑒定後獲得[FFFE0D]19階[-]護腕	600000	19	7	600000	1	203	1	999	4979									
5540	20階護腕	Un_T20_Cuff_Q1	7120	36			Unidentify	1		鑒定等級：213級\n鑒定後獲得[FFFE0D]20階[-]護腕	800000	20	7	800000	1	213	1	999	4980									
1102	1階腰帶	Un_T1_Belt_Q1	8101	36	10501		Unidentify	1	10501	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階[-]腰帶	5000	1	7	5000	1	1	1	999	81									
1103	2階腰帶	Un_T2_Belt_Q1	8102	36	10502		Unidentify	1	10502	鑒定等級：34級\n鑒定後獲得[FFFE0D]2階[-]腰帶	10000	2	7	10000	1	34	1	999	82									
1104	3階腰帶	Un_T3_Belt_Q1	8103	36	10503		Unidentify	1	10503	鑒定等級：47級\n鑒定後獲得[FFFE0D]3階[-]腰帶	20000	3	7	20000	1	47	1	999	83									
1105	4階腰帶	Un_T4_Belt_Q1	8104	36	10504		Unidentify	1	10504	鑒定等級：57級\n鑒定後獲得[FFFE0D]4階[-]腰帶	40000	4	7	40000	1	57	1	999	84									
1106	5階腰帶	Un_T5_Belt_Q1	8105	36	10505		Unidentify	1	10505	鑒定等級：67級\n鑒定後獲得[FFFE0D]5階[-]腰帶	80000	5	7	80000	1	67	1	999	85									
1107	6階腰帶	Un_T6_Belt_Q1	8106	36	10506		Unidentify	1	10506	鑒定等級：77級\n鑒定後獲得[FFFE0D]6階[-]腰帶	160000	6	7	160000	1	77	1	999	86									
1108	7階腰帶	Un_T7_Belt_Q1	8107	36	10507		Unidentify	1	10507	鑒定等級：87級\n鑒定後獲得[FFFE0D]7階[-]腰帶	320000	7	7	320000	1	87	1	999	87									
1109	8階腰帶	Un_T8_Belt_Q1	8108	36	10508		Unidentify	1	10508	鑒定等級：97級\n鑒定後獲得[FFFE0D]8階[-]腰帶	450000	8	7	450000	1	97	1	999	88									
1110	9階腰帶	Un_T9_Belt_Q1	8109	36	10509		Unidentify	1	10509	鑒定等級：107級\n鑒定後獲得[FFFE0D]9階[-]腰帶	600000	9	7	600000	1	107	1	999	89									
1111	10階腰帶	Un_T10_Belt_Q1	8110	36	10510		Unidentify	1	10510	鑒定等級：117級\n鑒定後獲得[FFFE0D]10階[-]腰帶	800000	10	7	800000	1	117	1	999	90									
5541	11階腰帶	Un_T11_Belt_Q1	8111	36			Unidentify	1		鑒定等級：127級\n鑒定後獲得[FFFE0D]11階[-]腰帶	1100000	11	7	1100000	1	127	1	999	4981									
5542	12階腰帶	Un_T12_Belt_Q1	8112	36			Unidentify	1		鑒定等級：137級\n鑒定後獲得[FFFE0D]12階[-]腰帶	10000	12	7	10000	1	137	1	999	4982									
5543	13階腰帶	Un_T13_Belt_Q1	8113	36			Unidentify	1		鑒定等級：147級\n鑒定後獲得[FFFE0D]13階[-]腰帶	20000	13	7	20000	1	147	1	999	4983									
5544	14階腰帶	Un_T14_Belt_Q1	8114	36			Unidentify	1		鑒定等級：157級\n鑒定後獲得[FFFE0D]14階[-]腰帶	40000	14	7	40000	1	157	1	999	4984									
5545	15階腰帶	Un_T15_Belt_Q1	8115	36			Unidentify	1		鑒定等級：167級\n鑒定後獲得[FFFE0D]15階[-]腰帶	80000	15	7	80000	1	167	1	999	4985									
5546	16階腰帶	Un_T16_Belt_Q1	8116	36			Unidentify	1		鑒定等級：177級\n鑒定後獲得[FFFE0D]16階[-]腰帶	160000	16	7	160000	1	177	1	999	4986									
5547	17階腰帶	Un_T17_Belt_Q1	8117	36			Unidentify	1		鑒定等級：187級\n鑒定後獲得[FFFE0D]17階[-]腰帶	320000	17	7	320000	1	187	1	999	4987									
5548	18階腰帶	Un_T18_Belt_Q1	8118	36			Unidentify	1		鑒定等級：197級\n鑒定後獲得[FFFE0D]18階[-]腰帶	450000	18	7	450000	1	197	1	999	4988									
5549	19階腰帶	Un_T19_Belt_Q1	8119	36			Unidentify	1		鑒定等級：207級\n鑒定後獲得[FFFE0D]19階[-]腰帶	600000	19	7	600000	1	207	1	999	4989									
5550	20階腰帶	Un_T20_Belt_Q1	8120	36			Unidentify	1		鑒定等級：217級\n鑒定後獲得[FFFE0D]20階[-]腰帶	800000	20	7	800000	1	217	1	999	4990									
1112	1階鞋子	Un_T1_Boots_Q1	9101	36	10601		Unidentify	1	10601	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階[-]鞋子	5000	1	7	5000	1	1	1	999	91									
1113	2階鞋子	Un_T2_Boots_Q1	9102	36	10602		Unidentify	1	10602	鑒定等級：38級\n鑒定後獲得[FFFE0D]2階[-]鞋子	10000	2	7	10000	1	38	1	999	92									
1114	3階鞋子	Un_T3_Boots_Q1	9103	36	10603		Unidentify	1	10603	鑒定等級：49級\n鑒定後獲得[FFFE0D]3階[-]鞋子	20000	3	7	20000	1	49	1	999	93									
1115	4階鞋子	Un_T4_Boots_Q1	9104	36	10604		Unidentify	1	10604	鑒定等級：59級\n鑒定後獲得[FFFE0D]4階[-]鞋子	40000	4	7	40000	1	59	1	999	94									
1116	5階鞋子	Un_T5_Boots_Q1	9105	36	10605		Unidentify	1	10605	鑒定等級：69級\n鑒定後獲得[FFFE0D]5階[-]鞋子	80000	5	7	80000	1	69	1	999	95									
1117	6階鞋子	Un_T6_Boots_Q1	9106	36	10606		Unidentify	1	10606	鑒定等級：79級\n鑒定後獲得[FFFE0D]6階[-]鞋子	160000	6	7	160000	1	79	1	999	96									
1118	7階鞋子	Un_T7_Boots_Q1	9107	36	10607		Unidentify	1	10607	鑒定等級：89級\n鑒定後獲得[FFFE0D]7階[-]鞋子	320000	7	7	320000	1	89	1	999	97									
1119	8階鞋子	Un_T8_Boots_Q1	9108	36	10608		Unidentify	1	10608	鑒定等級：99級\n鑒定後獲得[FFFE0D]8階[-]鞋子	450000	8	7	450000	1	99	1	999	98									
1120	9階鞋子	Un_T9_Boots_Q1	9109	36	10609		Unidentify	1	10609	鑒定等級：109級\n鑒定後獲得[FFFE0D]9階[-]鞋子	600000	9	7	600000	1	109	1	999	99									
1121	10階鞋子	Un_T10_Boots_Q1	9110	36	10610		Unidentify	1	10610	鑒定等級：119級\n鑒定後獲得[FFFE0D]10階[-]鞋子	800000	10	7	800000	1	119	1	999	100									
5551	11階鞋子	Un_T11_Boots_Q1	9111	36			Unidentify	1		鑒定等級：129級\n鑒定後獲得[FFFE0D]11階[-]鞋子	1100000	11	7	1100000	1	129	1	999	4991									
5552	12階鞋子	Un_T12_Boots_Q1	9112	36			Unidentify	1		鑒定等級：139級\n鑒定後獲得[FFFE0D]12階[-]鞋子	10000	12	7	10000	1	139	1	999	4992									
5553	13階鞋子	Un_T13_Boots_Q1	9113	36			Unidentify	1		鑒定等級：149級\n鑒定後獲得[FFFE0D]13階[-]鞋子	20000	13	7	20000	1	149	1	999	4993									
5554	14階鞋子	Un_T14_Boots_Q1	9114	36			Unidentify	1		鑒定等級：159級\n鑒定後獲得[FFFE0D]14階[-]鞋子	40000	14	7	40000	1	159	1	999	4994									
5555	15階鞋子	Un_T15_Boots_Q1	9115	36			Unidentify	1		鑒定等級：169級\n鑒定後獲得[FFFE0D]15階[-]鞋子	80000	15	7	80000	1	169	1	999	4995									
5556	16階鞋子	Un_T16_Boots_Q1	9116	36			Unidentify	1		鑒定等級：179級\n鑒定後獲得[FFFE0D]16階[-]鞋子	160000	16	7	160000	1	179	1	999	4996									
5557	17階鞋子	Un_T17_Boots_Q1	9117	36			Unidentify	1		鑒定等級：189級\n鑒定後獲得[FFFE0D]17階[-]鞋子	320000	17	7	320000	1	189	1	999	4997									
5558	18階鞋子	Un_T18_Boots_Q1	9118	36			Unidentify	1		鑒定等級：199級\n鑒定後獲得[FFFE0D]18階[-]鞋子	450000	18	7	450000	1	199	1	999	4998									
5559	19階鞋子	Un_T19_Boots_Q1	9119	36			Unidentify	1		鑒定等級：209級\n鑒定後獲得[FFFE0D]19階[-]鞋子	600000	19	7	600000	1	209	1	999	4999									
5560	20階鞋子	Un_T20_Boots_Q1	9120	36			Unidentify	1		鑒定等級：219級\n鑒定後獲得[FFFE0D]20階[-]鞋子	800000	20	7	800000	1	219	1	999	5000									
1122	【稀有】1階武器	Un_T1_Weapon_Q2	1201	36	10111		Unidentify	2	10111	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階【稀有】[-]武器	250000	1	7	250000	6	1	1	999	101									
1123	【稀有】2階武器	Un_T2_Weapon_Q2	1202	36	10112		Unidentify	2	10112	鑒定等級：20級\n鑒定後獲得[FFFE0D]2階【稀有】[-]武器	500000	2	7	500000	6	20	1	999	102									
1124	【稀有】3階武器	Un_T3_Weapon_Q2	1203	36	10113		Unidentify	2	10113	鑒定等級：40級\n鑒定後獲得[FFFE0D]3階【稀有】[-]武器	1250000	3	7	1250000	6	40	1	999	103									
1125	【稀有】4階武器	Un_T4_Weapon_Q2	1204	36	10114		Unidentify	2	10114	鑒定等級：50級\n鑒定後獲得[FFFE0D]4階【稀有】[-]武器	3000000	4	7	3000000	6	50	1	999	104									
1126	【稀有】5階武器	Un_T5_Weapon_Q2	1205	36	10115		Unidentify	2	10115	鑒定等級：60級\n鑒定後獲得[FFFE0D]5階【稀有】[-]武器	6250000	5	7	6250000	6	60	1	999	105									
1127	【稀有】6階武器	Un_T6_Weapon_Q2	1206	36	10116		Unidentify	2	10116	鑒定等級：70級\n鑒定後獲得[FFFE0D]6階【稀有】[-]武器	7500000	6	7	7500000	6	70	1	999	106									
1128	【稀有】7階武器	Un_T7_Weapon_Q2	1207	36	10117		Unidentify	2	10117	鑒定等級：80級\n鑒定後獲得[FFFE0D]7階【稀有】[-]武器	10000000	7	7	10000000	6	80	1	999	107									
1129	【稀有】8階武器	Un_T8_Weapon_Q2	1208	36	10118		Unidentify	2	10118	鑒定等級：90級\n鑒定後獲得[FFFE0D]8階【稀有】[-]武器	13500000	8	7	13500000	6	90	1	999	108									
1130	【稀有】9階武器	Un_T9_Weapon_Q2	1209	36	10119		Unidentify	2	10119	鑒定等級：100級\n鑒定後獲得[FFFE0D]9階【稀有】[-]武器	20000000	9	7	20000000	6	100	1	999	109									
1131	【稀有】10階武器	Un_T10_Weapon_Q2	1210	36	10120		Unidentify	2	10120	鑒定等級：110級\n鑒定後獲得[FFFE0D]10階【稀有】[-]武器	25000000	10	7	25000000	6	110	1	999	110									
5561	【稀有】11階武器	Un_T11_Weapon_Q2	1211	36			Unidentify	2		鑒定等級：120級\n鑒定後獲得[FFFE0D]11階【稀有】[-]武器	31250000	11	7	31250000	6	120	1	999	5001									
5562	【稀有】12階武器	Un_T12_Weapon_Q2	1212	36			Unidentify	2		鑒定等級：130級\n鑒定後獲得[FFFE0D]12階【稀有】[-]武器	500000	12	7	500000	6	130	1	999	5002									
5563	【稀有】13階武器	Un_T13_Weapon_Q2	1213	36			Unidentify	2		鑒定等級：140級\n鑒定後獲得[FFFE0D]13階【稀有】[-]武器	1250000	13	7	1250000	6	140	1	999	5003									
5564	【稀有】14階武器	Un_T14_Weapon_Q2	1214	36			Unidentify	2		鑒定等級：150級\n鑒定後獲得[FFFE0D]14階【稀有】[-]武器	3000000	14	7	3000000	6	150	1	999	5004									
5565	【稀有】15階武器	Un_T15_Weapon_Q2	1215	36			Unidentify	2		鑒定等級：160級\n鑒定後獲得[FFFE0D]15階【稀有】[-]武器	6250000	15	7	6250000	6	160	1	999	5005									
5566	【稀有】16階武器	Un_T16_Weapon_Q2	1216	36			Unidentify	2		鑒定等級：170級\n鑒定後獲得[FFFE0D]16階【稀有】[-]武器	7500000	16	7	7500000	6	170	1	999	5006									
5567	【稀有】17階武器	Un_T17_Weapon_Q2	1217	36			Unidentify	2		鑒定等級：180級\n鑒定後獲得[FFFE0D]17階【稀有】[-]武器	10000000	17	7	10000000	6	180	1	999	5007									
5568	【稀有】18階武器	Un_T18_Weapon_Q2	1218	36			Unidentify	2		鑒定等級：190級\n鑒定後獲得[FFFE0D]18階【稀有】[-]武器	13500000	18	7	13500000	6	190	1	999	5008									
5569	【稀有】19階武器	Un_T19_Weapon_Q2	1219	36			Unidentify	2		鑒定等級：200級\n鑒定後獲得[FFFE0D]19階【稀有】[-]武器	20000000	19	7	20000000	6	200	1	999	5009									
5570	【稀有】20階武器	Un_T20_Weapon_Q2	1220	36			Unidentify	2		鑒定等級：210級\n鑒定後獲得[FFFE0D]20階【稀有】[-]武器	25000000	20	7	25000000	6	210	1	999	5010									
1132	【稀有】虎睛項鍊	Un_T1_Necklace_Q2		36	11		Unidentify	2	11	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階【稀有】[-]項鍊	100000	1	7	100000	6	1	1	999	111									
1133	【稀有】冰晶項鍊	Un_T2_Necklace_Q2		36	12		Unidentify	2	12	鑒定等級：24級\n鑒定後獲得[FFFE0D]2階【稀有】[-]項鍊	200000	2	7	200000	6	24	1	999	112									
1134	【稀有】珊瑚項鍊	Un_T3_Necklace_Q2		36	13		Unidentify	2	13	鑒定等級：42級\n鑒定後獲得[FFFE0D]3階【稀有】[-]項鍊	500000	3	7	500000	6	42	1	999	113									
1135	【稀有】五色項鍊	Un_T4_Necklace_Q2		36	14		Unidentify	2	14	鑒定等級：52級\n鑒定後獲得[FFFE0D]4階【稀有】[-]項鍊	1200000	4	7	1200000	6	52	1	999	114									
1136	【稀有】溫潤之鏈	Un_T5_Necklace_Q2		36	15		Unidentify	2	15	鑒定等級：62級\n鑒定後獲得[FFFE0D]5階【稀有】[-]項鍊	2500000	5	7	2500000	6	62	1	999	115									
1137	【稀有】秘隱之鏈	Un_T6_Necklace_Q2		36	16		Unidentify	2	16	鑒定等級：72級\n鑒定後獲得[FFFE0D]6階【稀有】[-]項鍊	3000000	6	7	3000000	6	72	1	999	116									
1138	【稀有】北辰之鏈	Un_T7_Necklace_Q2		36	17		Unidentify	2	17	鑒定等級：82級\n鑒定後獲得[FFFE0D]7階【稀有】[-]項鍊	4000000	7	7	4000000	6	82	1	999	117									
1139	【稀有】群鳥之鏈	Un_T8_Necklace_Q2		36	18		Unidentify	2	18	鑒定等級：92級\n鑒定後獲得[FFFE0D]8階【稀有】[-]項鍊	5400000	8	7	5400000	6	92	1	999	118									
1140	【稀有】朝露之鏈	Un_T9_Necklace_Q2		36	19		Unidentify	2	19	鑒定等級：102級\n鑒定後獲得[FFFE0D]9階【稀有】[-]項鍊	8000000	9	7	8000000	6	102	1	999	119									
1141	【稀有】鴻雁之鏈	Un_T10_Necklace_Q2		36	20		Unidentify	2	20	鑒定等級：112級\n鑒定後獲得[FFFE0D]10階【稀有】[-]項鍊	10000000	10	7	10000000	6	112	1	999	120									
5571	【稀有】乾坤之鏈	Un_T11_Necklace_Q2		36	4911		Unidentify	2	4911	鑒定等級：122級\n鑒定後獲得[FFFE0D]11階【稀有】[-]項鍊	12500000	11	7	12500000	6	122	1	999	5011									
5572	【稀有】項鍊T12	Un_T12_Necklace_Q2		36	4912		Unidentify	2	4912	鑒定等級：132級\n鑒定後獲得[FFFE0D]12階【稀有】[-]項鍊	200000	12	7	200000	6	132	1	999	5012									
5573	【稀有】項鍊T13	Un_T13_Necklace_Q2		36	4913		Unidentify	2	4913	鑒定等級：142級\n鑒定後獲得[FFFE0D]13階【稀有】[-]項鍊	500000	13	7	500000	6	142	1	999	5013									
5574	【稀有】項鍊T14	Un_T14_Necklace_Q2		36	4914		Unidentify	2	4914	鑒定等級：152級\n鑒定後獲得[FFFE0D]14階【稀有】[-]項鍊	1200000	14	7	1200000	6	152	1	999	5014									
5575	【稀有】項鍊T15	Un_T15_Necklace_Q2		36	4915		Unidentify	2	4915	鑒定等級：162級\n鑒定後獲得[FFFE0D]15階【稀有】[-]項鍊	2500000	15	7	2500000	6	162	1	999	5015									
5576	【稀有】項鍊T16	Un_T16_Necklace_Q2		36	4916		Unidentify	2	4916	鑒定等級：172級\n鑒定後獲得[FFFE0D]16階【稀有】[-]項鍊	3000000	16	7	3000000	6	172	1	999	5016									
5577	【稀有】項鍊T17	Un_T17_Necklace_Q2		36	4917		Unidentify	2	4917	鑒定等級：182級\n鑒定後獲得[FFFE0D]17階【稀有】[-]項鍊	4000000	17	7	4000000	6	182	1	999	5017									
5578	【稀有】項鍊T18	Un_T18_Necklace_Q2		36	4918		Unidentify	2	4918	鑒定等級：192級\n鑒定後獲得[FFFE0D]18階【稀有】[-]項鍊	5400000	18	7	5400000	6	192	1	999	5018									
5579	【稀有】項鍊T19	Un_T19_Necklace_Q2		36	4919		Unidentify	2	4919	鑒定等級：202級\n鑒定後獲得[FFFE0D]19階【稀有】[-]項鍊	8000000	19	7	8000000	6	202	1	999	5019									
5580	【稀有】項鍊T20	Un_T20_Necklace_Q2		36	4920		Unidentify	2	4920	鑒定等級：212級\n鑒定後獲得[FFFE0D]20階【稀有】[-]項鍊	10000000	20	7	10000000	6	212	1	999	5020									
1142	【稀有】俠少之戒	Un_T1_Ring_Q2		36	21		Unidentify	2	21	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階【稀有】[-]戒指	100000	1	7	100000	6	1	1	999	121									
1143	【稀有】分水之戒	Un_T2_Ring_Q2		36	22		Unidentify	2	22	鑒定等級：28級\n鑒定後獲得[FFFE0D]2階【稀有】[-]戒指	200000	2	7	200000	6	28	1	999	122									
1144	【稀有】伏斷之戒	Un_T3_Ring_Q2		36	23		Unidentify	2	23	鑒定等級：44級\n鑒定後獲得[FFFE0D]3階【稀有】[-]戒指	500000	3	7	500000	6	44	1	999	123									
1145	【稀有】破軍之戒	Un_T4_Ring_Q2		36	24		Unidentify	2	24	鑒定等級：54級\n鑒定後獲得[FFFE0D]4階【稀有】[-]戒指	1200000	4	7	1200000	6	54	1	999	124									
1146	【稀有】荒蕪之戒	Un_T5_Ring_Q2		36	25		Unidentify	2	25	鑒定等級：64級\n鑒定後獲得[FFFE0D]5階【稀有】[-]戒指	2500000	5	7	2500000	6	64	1	999	125									
1147	【稀有】火府之戒	Un_T6_Ring_Q2		36	26		Unidentify	2	26	鑒定等級：74級\n鑒定後獲得[FFFE0D]6階【稀有】[-]戒指	3000000	6	7	3000000	6	74	1	999	126									
1148	【稀有】蒼穹之戒	Un_T7_Ring_Q2		36	27		Unidentify	2	27	鑒定等級：84級\n鑒定後獲得[FFFE0D]7階【稀有】[-]戒指	4000000	7	7	4000000	6	84	1	999	127									
1149	【稀有】邢天之戒	Un_T8_Ring_Q2		36	28		Unidentify	2	28	鑒定等級：94級\n鑒定後獲得[FFFE0D]8階【稀有】[-]戒指	5400000	8	7	5400000	6	94	1	999	128									
1150	【稀有】應龍之戒	Un_T9_Ring_Q2		36	29		Unidentify	2	29	鑒定等級：104級\n鑒定後獲得[FFFE0D]9階【稀有】[-]戒指	8000000	9	7	8000000	6	104	1	999	129									
1151	【稀有】瑞祥之戒	Un_T10_Ring_Q2		36	30		Unidentify	2	30	鑒定等級：114級\n鑒定後獲得[FFFE0D]10階【稀有】[-]戒指	10000000	10	7	10000000	6	114	1	999	130									
5581	【稀有】白澤之戒	Un_T11_Ring_Q2		36	4921		Unidentify	2	4921	鑒定等級：124級\n鑒定後獲得[FFFE0D]11階【稀有】[-]戒指	12500000	11	7	12500000	6	124	1	999	5021									
5582	【稀有】戒指T12	Un_T12_Ring_Q2		36	4922		Unidentify	2	4922	鑒定等級：134級\n鑒定後獲得[FFFE0D]12階【稀有】[-]戒指	200000	12	7	200000	6	134	1	999	5022									
5583	【稀有】戒指T13	Un_T13_Ring_Q2		36	4923		Unidentify	2	4923	鑒定等級：144級\n鑒定後獲得[FFFE0D]13階【稀有】[-]戒指	500000	13	7	500000	6	144	1	999	5023									
5584	【稀有】戒指T14	Un_T14_Ring_Q2		36	4924		Unidentify	2	4924	鑒定等級：154級\n鑒定後獲得[FFFE0D]14階【稀有】[-]戒指	1200000	14	7	1200000	6	154	1	999	5024									
5585	【稀有】戒指T15	Un_T15_Ring_Q2		36	4925		Unidentify	2	4925	鑒定等級：164級\n鑒定後獲得[FFFE0D]15階【稀有】[-]戒指	2500000	15	7	2500000	6	164	1	999	5025									
5586	【稀有】戒指T16	Un_T16_Ring_Q2		36	4926		Unidentify	2	4926	鑒定等級：174級\n鑒定後獲得[FFFE0D]16階【稀有】[-]戒指	3000000	16	7	3000000	6	174	1	999	5026									
5587	【稀有】戒指T17	Un_T17_Ring_Q2		36	4927		Unidentify	2	4927	鑒定等級：184級\n鑒定後獲得[FFFE0D]17階【稀有】[-]戒指	4000000	17	7	4000000	6	184	1	999	5027									
5588	【稀有】戒指T18	Un_T18_Ring_Q2		36	4928		Unidentify	2	4928	鑒定等級：194級\n鑒定後獲得[FFFE0D]18階【稀有】[-]戒指	5400000	18	7	5400000	6	194	1	999	5028									
5589	【稀有】戒指T19	Un_T19_Ring_Q2		36	4929		Unidentify	2	4929	鑒定等級：204級\n鑒定後獲得[FFFE0D]19階【稀有】[-]戒指	8000000	19	7	8000000	6	204	1	999	5029									
5590	【稀有】戒指T20	Un_T20_Ring_Q2		36	4930		Unidentify	2	4930	鑒定等級：214級\n鑒定後獲得[FFFE0D]20階【稀有】[-]戒指	10000000	20	7	10000000	6	214	1	999	5030									
1152	【稀有】蘭花佩	Un_T1_Pendant_Q2		36	31		Unidentify	2	31	鑒定等級：1級\n鑒定後獲得[FFFE0D]1階【稀有】[-]玉佩	100000	1	7	100000	6	1	1	999	131									
1153	【稀有】荷葉佩	Un_T2_Pendant_Q2		36	32		Unidentify	2	32	鑒定等級：32級\n鑒定後獲得[FFFE0D]2階【稀有】[-]玉佩	200000	2	7	200000	6	32	1	999	132									
1154	【稀有】鹿紋佩	Un_T3_Pendant_Q2		36	33		Unidentify	2	33	鑒定等級：46級\n鑒定後獲得[FFFE0D]3階【稀有】[-]玉佩	500000	3	7	500000	6	46	1	999	133									
1155	【稀有】玉蟬佩	Un_T4_Pendant_Q2		36	34		Unidentify	2	34	鑒定等級：56級\n鑒定後獲得[FFFE0D]4階【稀有】[-]玉佩	1200000	4	7	1200000	6	56	1	999	134									
1156	【稀有】龍魚佩	Un_T5_Pendant_Q2		36	35		Unidentify	2	35	鑒定等級：66級\n鑒定後獲得[FFFE0D]5階【稀有】[-]玉佩	2500000	5	7	2500000	6	66	1	999	135									
1157	【稀有】雁行佩	Un_T6_Pendant_Q2		36	36		Unidentify	2	36	鑒定等級：76級\n鑒定後獲得[FFFE0D]6階【稀有】[-]玉佩	3000000	6	7	3000000	6	76	1	999	136									
1158	【稀有】勾雲佩	Un_T7_Pendant_Q2		36	37		Unidentify	2	37	鑒定等級：86級\n鑒定後獲得[FFFE0D]7階【稀有】[-]玉佩	4000000	7	7	4000000	6	86	1	999	137									
1159	【稀有】龍首佩	Un_T8_Pendant_Q2		36	38		Unidentify	2	38	鑒定等級：96級\n鑒定後獲得[FFFE0D]8階【稀有】[-]玉佩	5400000	8	7	5400000	6	96	1	999	138									
1160	【稀有】鯤鵬佩	Un_T9_Pendant_Q2		36	39		Unidentify	2	39	鑒定等級：106級\n鑒定後獲得[FFFE0D]9階【稀有】[-]玉佩	8000000	9	7	8000000	6	106	1	999	139									
1161	【稀有】北冥佩	Un_T10_Pendant_Q2		36	40		Unidentify	2	40	鑒定等級：116級\n鑒定後獲得[FFFE0D]10階【稀有】[-]玉佩	10000000	10	7	10000000	6	116	1	999	140									
5591	【稀有】天心佩	Un_T11_Pendant_Q2		36	4931		Unidentify	2	4931	鑒定等級：126級\n鑒定後獲得[FFFE0D]11階【稀有】[-]玉佩	12500000	11	7	12500000	6	126	1	999	5031									
5592	【稀有】玉佩T12	Un_T12_Pendant_Q2		36	4932		Unidentify	2	4932	鑒定等級：136級\n鑒定後獲得[FFFE0D]12階【稀有】[-]玉佩	200000	12	7	200000	6	136	1	999	5032									
5593	【稀有】玉佩T13	Un_T13_Pendant_Q2		36	4933		Unidentify	2	4933	鑒定等級：146級\n鑒定後獲得[FFFE0D]13階【稀有】[-]玉佩	500000	13	7	500000	6	146	1	999	5033									
