IconId	Atlas	Sprite	ExtAtlas	ExtSprite	Desc1	Desc2
12380	UI/Atlas/NewAtlas/Equipment/KunlunEquipment03.prefab	KL_Boots_T9_G1			昆仑黄金鞋子8	
12381	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T1_Q2			天王新手装武器·偏色1	
12382	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T1_Q3			天王新手装武器·偏色2	
12383	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T1_Q4			天王新手装武器·偏色3	
12384	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T2_Q2			天王T1正常装备武器·偏色1	
12385	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T2_Q3			天王T1正常装备武器·偏色2	
12386	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T2_Q4			天王T1正常装备武器·偏色3	
12387	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T3_Q2			天王T2正常装备武器·偏色1	
12388	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T3_Q3			天王T2正常装备武器·偏色2	
12389	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T3_Q4			天王T2正常装备武器·偏色3	
12390	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T4_Q2			天王T3正常装备武器·偏色1	
12391	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T4_Q3			天王T3正常装备武器·偏色2	
12392	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T4_Q4			天王T3正常装备武器·偏色3	
12393	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T5_Q2			天王T4正常装备武器·偏色1	
12394	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T5_Q3			天王T4正常装备武器·偏色2	
12395	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T5_Q4			天王T4正常装备武器·偏色3	
12396	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T6_Q2			天王T5正常装备武器·偏色1	
12397	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T6_Q3			天王T5正常装备武器·偏色2	
12398	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T6_Q4			天王T5正常装备武器·偏色3	
12399	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T7_Q2			天王T6正常装备武器·偏色1	
12400	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T7_Q3			天王T6正常装备武器·偏色2	
12401	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T7_Q4			天王T6正常装备武器·偏色3	
12402	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T8_Q2			天王T7正常装备武器·偏色1	
12403	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T8_Q3			天王T7正常装备武器·偏色2	
12404	UI/Atlas/NewAtlas/Equipment/TianwangEquipment04.prefab	TW_Weapon_T8_Q4			天王T7正常装备武器·偏色3	
12405	UI/Atlas/NewAtlas/Equipment/TianwangEquipment05.prefab	TW_Weapon_T9_Q2			天王T8正常装备武器·偏色1	
12406	UI/Atlas/NewAtlas/Equipment/TianwangEquipment05.prefab	TW_Weapon_T9_Q3			天王T8正常装备武器·偏色2	
12407	UI/Atlas/NewAtlas/Equipment/TianwangEquipment05.prefab	TW_Weapon_T9_Q4			天王T8正常装备武器·偏色3	
12408	UI/Atlas/NewAtlas/Equipment/TianwangEquipment05.prefab	TW_Weapon_T10_Q2			天王T9正常装备武器·偏色1	
12409	UI/Atlas/NewAtlas/Equipment/TianwangEquipment05.prefab	TW_Weapon_T10_Q3			天王T9正常装备武器·偏色2	
12410	UI/Atlas/NewAtlas/Equipment/TianwangEquipment05.prefab	TW_Weapon_T10_Q4			天王T9正常装备武器·偏色3	
12411	UI/Atlas/NewAtlas/Equipment/TianwangEquipment06.prefab	TW_Weapon_T11_Q2			天王T10正常装备武器·偏色1	
12412	UI/Atlas/NewAtlas/Equipment/TianwangEquipment06.prefab	TW_Weapon_T11_Q3			天王T10正常装备武器·偏色2	
12413	UI/Atlas/NewAtlas/Equipment/TianwangEquipment06.prefab	TW_Weapon_T11_Q4			天王T10正常装备武器·偏色3	
12414	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T1_Q2			峨眉新手武器·偏色1	
12415	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T1_Q3			峨眉新手武器·偏色2	
12416	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T1_Q4			峨眉新手武器·偏色3	
12417	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T2_Q2			峨眉T1正常装备武器·偏色1	
12418	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T2_Q3			峨眉T1正常装备武器·偏色2	
12419	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T2_Q4			峨眉T1正常装备武器·偏色3	
12420	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T3_Q2			峨眉T2正常装备武器·偏色1	
12421	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T3_Q3			峨眉T2正常装备武器·偏色2	
12422	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T3_Q4			峨眉T2正常装备武器·偏色3	
12423	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T4_Q2			峨眉T3正常装备武器·偏色1	
12424	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T4_Q3			峨眉T3正常装备武器·偏色2	
12425	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T4_Q4			峨眉T3正常装备武器·偏色3	
12426	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T5_Q2			峨眉T4正常装备武器·偏色1	
12427	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T5_Q3			峨眉T4正常装备武器·偏色2	
12428	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T5_Q4			峨眉T4正常装备武器·偏色3	
12429	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T6_Q2			峨眉T5正常装备武器·偏色1	
12430	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T6_Q3			峨眉T5正常装备武器·偏色2	
12431	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T6_Q4			峨眉T5正常装备武器·偏色3	
12432	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T7_Q2			峨眉T6正常装备武器·偏色1	
12433	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T7_Q3			峨眉T6正常装备武器·偏色2	
12434	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T7_Q4			峨眉T6正常装备武器·偏色3	
12435	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T8_Q2			峨眉T7正常装备武器·偏色1	
12436	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T8_Q3			峨眉T7正常装备武器·偏色2	
12437	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T8_Q4			峨眉T7正常装备武器·偏色3	
12438	UI/Atlas/NewAtlas/Equipment/EmeiEquipment04.prefab	EM_Weapon_T9_Q2			峨眉T8正常装备武器·偏色1	
12439	UI/Atlas/NewAtlas/Equipment/EmeiEquipment05.prefab	EM_Weapon_T9_Q3			峨眉T8正常装备武器·偏色2	
12440	UI/Atlas/NewAtlas/Equipment/EmeiEquipment05.prefab	EM_Weapon_T9_Q4			峨眉T8正常装备武器·偏色3	
12441	UI/Atlas/NewAtlas/Equipment/EmeiEquipment05.prefab	EM_Weapon_T10_Q4			峨眉T9正常装备武器·偏色1	
12442	UI/Atlas/NewAtlas/Equipment/EmeiEquipment05.prefab	EM_Weapon_T10_Q3			峨眉T9正常装备武器·偏色2	
12443	UI/Atlas/NewAtlas/Equipment/EmeiEquipment05.prefab	EM_Weapon_T10_Q2			峨眉T9正常装备武器·偏色3	
12444	UI/Atlas/NewAtlas/Equipment/EmeiEquipment06.prefab	EM_Weapon_T11_Q2			峨眉T10正常装备武器·偏色1	
12445	UI/Atlas/NewAtlas/Equipment/EmeiEquipment06.prefab	EM_Weapon_T11_Q3			峨眉T10正常装备武器·偏色2	
12446	UI/Atlas/NewAtlas/Equipment/EmeiEquipment06.prefab	EM_Weapon_T11_Q4			峨眉T10正常装备武器·偏色3	
12447	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T1_Q2			桃花新手装武器·偏色1	
12448	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T1_Q3			桃花新手装武器·偏色2	
12449	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T1_Q4			桃花新手装武器·偏色3	
12450	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T2_Q2			桃花T1正常装备武器·偏色1	
12451	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T2_Q3			桃花T1正常装备武器·偏色2	
12452	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T2_Q4			桃花T1正常装备武器·偏色3	
12453	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T3_Q2			桃花T2正常装备武器·偏色1	
12454	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T3_Q3			桃花T2正常装备武器·偏色2	
12455	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T3_Q4			桃花T2正常装备武器·偏色3	
12456	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T4_Q2			桃花T3正常装备武器·偏色1	
12457	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T4_Q3			桃花T3正常装备武器·偏色2	
12458	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T4_Q4			桃花T3正常装备武器·偏色3	
12459	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T5_Q2			桃花T4正常装备武器·偏色1	
12460	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T5_Q3			桃花T4正常装备武器·偏色2	
12461	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T5_Q4			桃花T4正常装备武器·偏色3	
12462	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T6_Q2			桃花T5正常装备武器·偏色1	
12463	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T6_Q3			桃花T5正常装备武器·偏色2	
12464	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T6_Q4			桃花T5正常装备武器·偏色3	
12465	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T7_Q2			桃花T6正常装备武器·偏色1	
12466	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T7_Q3			桃花T6正常装备武器·偏色2	
12467	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T7_Q4			桃花T6正常装备武器·偏色3	
12468	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T8_Q2			桃花T7正常装备武器·偏色1	
12469	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T8_Q3			桃花T7正常装备武器·偏色2	
12470	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment04.prefab	TH_Weapon_T8_Q4			桃花T7正常装备武器·偏色3	
12471	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment05.prefab	TH_Weapon_T9_Q2			桃花T8正常装备武器·偏色1	
12472	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment05.prefab	TH_Weapon_T9_Q3			桃花T8正常装备武器·偏色2	
12473	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment05.prefab	TH_Weapon_T9_Q4			桃花T8正常装备武器·偏色3	
12474	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment05.prefab	TH_Weapon_T10_Q2			桃花T9正常装备武器·偏色1	
12475	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment05.prefab	TH_Weapon_T10_Q4			桃花T9正常装备武器·偏色2	
12476	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment05.prefab	TH_Weapon_T10_Q3			桃花T9正常装备武器·偏色3	
12477	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment06.prefab	TH_Weapon_T11_Q2			桃花T10正常装备武器·偏色1	
12478	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment06.prefab	TH_Weapon_T11_Q3			桃花T10正常装备武器·偏色2	
12479	UI/Atlas/NewAtlas/Equipment/TaohuaEquipment06.prefab	TH_Weapon_T11_Q4			桃花T10正常装备武器·偏色3	
12480	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T1_Q2			逍遥新手武器·偏色1	
12481	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T1_Q3			逍遥新手武器·偏色2	
12482	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T1_Q4			逍遥新手武器·偏色3	
12483	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T2_Q2			逍遥T1正常装备武器·偏色1	
12484	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T2_Q3			逍遥T1正常装备武器·偏色2	
12485	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T2_Q4			逍遥T1正常装备武器·偏色3	
12486	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T3_Q2			逍遥T2正常装备武器·偏色1	
12487	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T3_Q3			逍遥T2正常装备武器·偏色2	
12488	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T3_Q4			逍遥T2正常装备武器·偏色3	
12489	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T4_Q2			逍遥T3正常装备武器·偏色1	
12490	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T4_Q3			逍遥T3正常装备武器·偏色2	
12491	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T4_Q4			逍遥T3正常装备武器·偏色3	
12492	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T5_Q2			逍遥T4正常装备武器·偏色1	
12493	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T5_Q3			逍遥T4正常装备武器·偏色2	
12494	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T5_Q4			逍遥T4正常装备武器·偏色3	
12495	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T6_Q2			逍遥T5正常装备武器·偏色1	
12496	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T6_Q3			逍遥T5正常装备武器·偏色2	
12497	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T6_Q4			逍遥T5正常装备武器·偏色3	
12498	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T7_Q2			逍遥T6正常装备武器·偏色1	
12499	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T7_Q3			逍遥T6正常装备武器·偏色2	
12500	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T7_Q4			逍遥T6正常装备武器·偏色3	
12501	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T8_Q2			逍遥T7正常装备武器·偏色1	
12502	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T8_Q3			逍遥T7正常装备武器·偏色2	
12503	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T8_Q4			逍遥T7正常装备武器·偏色3	
12504	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment04.prefab	XY_Weapon_T9_Q2			逍遥T8正常装备武器·偏色1	
12505	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment05.prefab	XY_Weapon_T9_Q3			逍遥T8正常装备武器·偏色2	
12506	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment05.prefab	XY_Weapon_T9_Q4			逍遥T8正常装备武器·偏色3	
12507	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment05.prefab	XY_Weapon_T10_Q4			逍遥T9正常装备武器·偏色1	
12508	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment05.prefab	XY_Weapon_T10_Q3			逍遥T9正常装备武器·偏色2	
12509	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment05.prefab	XY_Weapon_T10_Q2			逍遥T9正常装备武器·偏色3	
12510	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment06.prefab	XY_Weapon_T11_Q2			逍遥T10正常装备武器·偏色1	
12511	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment06.prefab	XY_Weapon_T11_Q3			逍遥T10正常装备武器·偏色2	
12512	UI/Atlas/NewAtlas/Equipment/XiaoyaoEquipment06.prefab	XY_Weapon_T11_Q4			逍遥T10正常装备武器·偏色3	
12513	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T1_Q2			武当新手装武器·偏色1	
12514	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T1_Q3			武当新手装武器·偏色2	
12515	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T1_Q4			武当新手装武器·偏色3	
12516	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T2_Q2			武当T1正常装备武器·偏色1	
12517	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T2_Q3			武当T1正常装备武器·偏色2	
12518	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T2_Q4			武当T1正常装备武器·偏色3	
12519	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T3_Q2			武当T2正常装备武器·偏色1	
12520	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T3_Q3			武当T2正常装备武器·偏色2	
12521	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T3_Q4			武当T2正常装备武器·偏色3	
12522	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T4_Q2			武当T3正常装备武器·偏色1	
12523	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T4_Q3			武当T3正常装备武器·偏色2	
12524	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T4_Q4			武当T3正常装备武器·偏色3	
12525	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T5_Q2			武当T4正常装备武器·偏色1	
12526	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T5_Q3			武当T4正常装备武器·偏色2	
12527	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T5_Q4			武当T4正常装备武器·偏色3	
12528	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T6_Q2			武当T5正常装备武器·偏色1	
12529	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T6_Q3			武当T5正常装备武器·偏色2	
12530	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T6_Q4			武当T5正常装备武器·偏色3	
12531	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T7_Q2			武当T6正常装备武器·偏色1	
12532	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T7_Q3			武当T6正常装备武器·偏色2	
12533	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T7_Q4			武当T6正常装备武器·偏色3	
12534	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T8_Q2			武当T7正常装备武器·偏色1	
12535	UI/Atlas/NewAtlas/Equipment/WudangEquipment04.prefab	WD_Weapon_T8_Q3			武当T7正常装备武器·偏色2	
12536	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T8_Q4			武当T7正常装备武器·偏色3	
12537	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T9_Q2			武当T8正常装备武器·偏色1	
12538	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T9_Q3			武当T8正常装备武器·偏色2	
12539	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T9_Q4			武当T8正常装备武器·偏色3	
12540	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T10_Q3			武当T9正常装备武器·偏色1	
12541	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T10_Q2			武当T9正常装备武器·偏色2	
12542	UI/Atlas/NewAtlas/Equipment/WudangEquipment05.prefab	WD_Weapon_T10_Q4			武当T9正常装备武器·偏色3	
12543	UI/Atlas/NewAtlas/Equipment/WudangEquipment06.prefab	WD_Weapon_T11_Q2			武当T10正常装备武器·偏色1	
12544	UI/Atlas/NewAtlas/Equipment/WudangEquipment06.prefab	WD_Weapon_T11_Q3			武当T10正常装备武器·偏色2	
12545	UI/Atlas/NewAtlas/Equipment/WudangEquipment06.prefab	WD_Weapon_T11_Q4			武当T10正常装备武器·偏色3	
12546	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T1_Q2			天忍新手武器·偏色1	
12547	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T1_Q3			天忍新手武器·偏色2	
12548	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T1_Q4			天忍新手武器·偏色3	
12549	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T2_Q2			天忍T1正常装备武器·偏色1	
12550	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T2_Q3			天忍T1正常装备武器·偏色2	
12551	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T2_Q4			天忍T1正常装备武器·偏色3	
12552	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T3_Q2			天忍T2正常装备武器·偏色1	
12553	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T3_Q3			天忍T2正常装备武器·偏色2	
12554	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T3_Q4			天忍T2正常装备武器·偏色3	
12555	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T4_Q2			天忍T3正常装备武器·偏色1	
12556	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T4_Q3			天忍T3正常装备武器·偏色2	
12557	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T4_Q4			天忍T3正常装备武器·偏色3	
12558	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T5_Q2			天忍T4正常装备武器·偏色1	
12559	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T5_Q3			天忍T4正常装备武器·偏色2	
12560	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T5_Q4			天忍T4正常装备武器·偏色3	
12561	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T6_Q2			天忍T5正常装备武器·偏色1	
12562	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T6_Q3			天忍T5正常装备武器·偏色2	
12563	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T6_Q4			天忍T5正常装备武器·偏色3	
12564	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T7_Q2			天忍T6正常装备武器·偏色1	
12565	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T7_Q3			天忍T6正常装备武器·偏色2	
12566	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T7_Q4			天忍T6正常装备武器·偏色3	
12567	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T8_Q2			天忍T7正常装备武器·偏色1	
12568	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T8_Q3			天忍T7正常装备武器·偏色2	
12569	UI/Atlas/NewAtlas/Equipment/TianrenEquipment04.prefab	TR_Weapon_T8_Q4			天忍T7正常装备武器·偏色3	
12570	UI/Atlas/NewAtlas/Equipment/TianrenEquipment05.prefab	TR_Weapon_T9_Q2			天忍T8正常装备武器·偏色1	
12571	UI/Atlas/NewAtlas/Equipment/TianrenEquipment05.prefab	TR_Weapon_T9_Q3			天忍T8正常装备武器·偏色2	
12572	UI/Atlas/NewAtlas/Equipment/TianrenEquipment05.prefab	TR_Weapon_T9_Q4			天忍T8正常装备武器·偏色3	
12573	UI/Atlas/NewAtlas/Equipment/TianrenEquipment05.prefab	TR_Weapon_T10_Q2			天忍T9正常装备武器·偏色1	
12574	UI/Atlas/NewAtlas/Equipment/TianrenEquipment05.prefab	TR_Weapon_T10_Q3			天忍T9正常装备武器·偏色2	
12575	UI/Atlas/NewAtlas/Equipment/TianrenEquipment05.prefab	TR_Weapon_T10_Q4			天忍T9正常装备武器·偏色3	
12576	UI/Atlas/NewAtlas/Equipment/TianrenEquipment06.prefab	TR_Weapon_T11_Q2			天忍T10正常装备武器·偏色1	
12577	UI/Atlas/NewAtlas/Equipment/TianrenEquipment06.prefab	TR_Weapon_T11_Q3			天忍T10正常装备武器·偏色2	
12578	UI/Atlas/NewAtlas/Equipment/TianrenEquipment06.prefab	TR_Weapon_T11_Q4			天忍T10正常装备武器·偏色3	
