ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg
2338	120~129级组队秘境黄金宝箱	6000	初级魂石·古嫣然	4874				1						
2338	120~129级组队秘境黄金宝箱	4000	初级魂石·石轩辕	5433				1						
2338	120~129级组队秘境黄金宝箱	180000	绿水晶	222				1						
2338	120~129级组队秘境黄金宝箱	750000	白水晶	212				1						
2339	1~59级探索黄金宝箱	500000	黄金宝箱	786				1						
2339	1~59级探索黄金宝箱	250000	宝箱钥匙	785				1						
2339	1~59级探索黄金宝箱	250000	古旧的箱子	792				1						
2340	60~79级探索黄金宝箱	500000	黄金宝箱	786				1						
2340	60~79级探索黄金宝箱	225000	宝箱钥匙	785				1						
2340	60~79级探索黄金宝箱	250000	古旧的箱子	792				1						
2340	60~79级探索黄金宝箱	25000	蓝水晶	223				1						
2348	1~39级惩恶黄金宝箱	60000	T2稀有护腕	1193				1						
2348	1~39级惩恶黄金宝箱	350000	T2传承护腕	1669				1						
2348	1~39级惩恶黄金宝箱	590000	200贡献			Contrib		200						
2349	40~49级惩恶黄金宝箱	24000	T3稀有护腕	1194				1						
2349	40~49级惩恶黄金宝箱	175000	T3传承护腕	1670				1						
2349	40~49级惩恶黄金宝箱	801000	200贡献			Contrib		200						
2350	50~59级惩恶黄金宝箱	180000	T4稀有护腕碎片	2130				1						
2350	50~59级惩恶黄金宝箱	350000	T4传承护腕碎片	2133				1						
2350	50~59级惩恶黄金宝箱	470000	300贡献			Contrib		300						
2351	60~69级惩恶黄金宝箱	60000	T5稀有护腕碎片	2131				1						
2351	60~69级惩恶黄金宝箱	160000	T5传承护腕碎片	2134				1						
2351	60~69级惩恶黄金宝箱	780000	300贡献			Contrib		300						
2352	70~79级惩恶黄金宝箱	70000	T6稀有护腕碎片	2132				1						
2352	70~79级惩恶黄金宝箱	140000	T6传承护腕碎片	2135				1						
2352	70~79级惩恶黄金宝箱	790000	300贡献			Contrib		300						
2353	80~89级惩恶黄金宝箱	60000	T7稀有护腕碎片	2985				1						
2353	80~89级惩恶黄金宝箱	110000	T7传承护腕碎片	2988				1						
2353	80~89级惩恶黄金宝箱	830000	300贡献			Contrib		300						
2354	90~99级惩恶黄金宝箱	40000	T8稀有护腕碎片	2986				1						
2354	90~99级惩恶黄金宝箱	80000	T8传承护腕碎片	2989				1						
2354	90~99级惩恶黄金宝箱	880000	300贡献			Contrib		300						
2355	100~109级惩恶黄金宝箱	30000	T9稀有护腕碎片	2987				1						
2355	100~109级惩恶黄金宝箱	60000	T9传承护腕碎片	2990				1						
2355	100~109级惩恶黄金宝箱	910000	300贡献			Contrib		300						
2356	110~119级惩恶黄金宝箱	22500	T10稀有护腕碎片	3681				1						
2356	110~119级惩恶黄金宝箱	45000	T10传承护腕碎片	3682				1						
2356	110~119级惩恶黄金宝箱	932500	300贡献			Contrib		300						
2357	120~129级惩恶黄金宝箱	22500	T11稀有护腕碎片	5831				1						
2357	120~129级惩恶黄金宝箱	45000	T11传承护腕碎片	5836				1						
2357	120~129级惩恶黄金宝箱	932500	300贡献			Contrib		300						
2360	1~39级商会黄金宝箱	80000	T2稀有玉佩	1153				1						
2360	1~39级商会黄金宝箱	300000	T2传承玉佩	1637				1						
2360	1~39级商会黄金宝箱	620000	黄金宝箱	786				1						
2361	40~49级商会黄金宝箱	32000	T3稀有玉佩	1154				1						
2361	40~49级商会黄金宝箱	150000	T3传承玉佩	1638				1						
2361	40~49级商会黄金宝箱	818000	黄金宝箱	786				1						
2362	50~59级商会黄金宝箱	150000	T4稀有玉佩碎片	2106				1						
2362	50~59级商会黄金宝箱	375000	T4传承玉佩碎片	2109				1						
2362	50~59级商会黄金宝箱	475000	黄金宝箱	786				1						
2363	60~69级商会黄金宝箱	79200	T5稀有玉佩碎片	2107				1						
2363	60~69级商会黄金宝箱	183300	T5传承玉佩碎片	2110				1						
2363	60~69级商会黄金宝箱	737500	黄金宝箱	786				1						
2364	70~79级商会黄金宝箱	72000	T6稀有玉佩碎片	2108				1						
2364	70~79级商会黄金宝箱	150000	T6传承玉佩碎片	2111				1						
2364	70~79级商会黄金宝箱	778000	黄金宝箱	786				1						
2365	89~89级商会黄金宝箱	58500	T7稀有玉佩碎片	2961				1						
2365	89~89级商会黄金宝箱	121900	T7传承玉佩碎片	2964				1						
2365	89~89级商会黄金宝箱	819600	黄金宝箱	786				1						
23650	90~99级商会黄金宝箱	40000	T8稀有玉佩碎片	2962				1						
23650	90~99级商会黄金宝箱	90000	T8传承玉佩碎片	2965				1						
23650	90~99级商会黄金宝箱	870000	黄金宝箱	786				1						
23651	100~109级商会黄金宝箱	32000	T9稀有玉佩碎片	2963				1						
23651	100~109级商会黄金宝箱	64000	T9传承玉佩碎片	2966				1						
23651	100~109级商会黄金宝箱	904000	黄金宝箱	786				1						
23652	110~119级商会黄金宝箱	25000	T10稀有玉佩碎片	3673				1						
23652	110~119级商会黄金宝箱	50000	T10传承玉佩碎片	3674				1						
23652	110~119级商会黄金宝箱	925000	黄金宝箱	786				1						
23653	110~119级商会黄金宝箱	25000	T11稀有玉佩碎片	5791				1						
23653	110~119级商会黄金宝箱	50000	T11传承玉佩碎片	5796				1						
23653	110~119级商会黄金宝箱	925000	黄金宝箱	786				1						
2366	凌绝峰黄金宝箱1~59	1800	莺儿			Partner	108	1						
2366	凌绝峰黄金宝箱1~59	1800	卢青			Partner	107	1						
2366	凌绝峰黄金宝箱1~59	1800	顾武			Partner	109	1						
2366	凌绝峰黄金宝箱1~59	1800	李三			Partner	106	1						
2366	凌绝峰黄金宝箱1~59	2000	胡神医			Partner	102	1						
2366	凌绝峰黄金宝箱1~59	2000	秦沐白			Partner	103	1						
2366	凌绝峰黄金宝箱1~59	2000	苏墨芸			Partner	97	1						
2366	凌绝峰黄金宝箱1~59	2000	萧动尘			Partner	98	1						
2366	凌绝峰黄金宝箱1~59	2000	张仲天			Partner	104	1						
2366	凌绝峰黄金宝箱1~59	2000	路达			Partner	105	1						
2366	凌绝峰黄金宝箱1~59	1480	殷方			Partner	96	1						
2366	凌绝峰黄金宝箱1~59	1000	南宫彩虹			Partner	81	1						
2366	凌绝峰黄金宝箱1~59	1000	紫轩			Partner	77	1						
2366	凌绝峰黄金宝箱1~59	1000	无相			Partner	90	1						
2366	凌绝峰黄金宝箱1~59	1000	林海			Partner	87	1						
2366	凌绝峰黄金宝箱1~59	1000	陆文龙			Partner	88	1						
2366	凌绝峰黄金宝箱1~59	1000	赵无双			Partner	89	1						
2366	凌绝峰黄金宝箱1~59	750	唐潇			Partner	76	1						
2366	凌绝峰黄金宝箱1~59	1200	蔷薇			Partner	78	1						
2366	凌绝峰黄金宝箱1~59	1200	张琳心			Partner	83	1						
2366	凌绝峰黄金宝箱1~59	1200	张如梦			Partner	82	1						
2366	凌绝峰黄金宝箱1~59	1200	赵节			Partner	91	1						
2366	凌绝峰黄金宝箱1~59	1200	邵骑风			Partner	92	1						
2366	凌绝峰黄金宝箱1~59	1200	卓非凡			Partner	79	1						
2366	凌绝峰黄金宝箱1~59	840	何暮雪			Partner	93	1						
2366	凌绝峰黄金宝箱1~59	1440	赵升权			Partner	94	1						
2366	凌绝峰黄金宝箱1~59	1440	纳兰真			Partner	59	1						
2366	凌绝峰黄金宝箱1~59	1440	柴嵩			Partner	95	1						
2366	凌绝峰黄金宝箱1~59	960	无想			Partner	63	1						
2366	凌绝峰黄金宝箱1~59	480	月眉儿			Partner	23	1						
2366	凌绝峰黄金宝箱1~59	480	张风			Partner	49	1						
2366	凌绝峰黄金宝箱1~59	400	燕若雪			Partner	55	1						
2366	凌绝峰黄金宝箱1~59	400	天星道长			Partner	54	1						
2366	凌绝峰黄金宝箱1~59	480	杨熙烈			Partner	56	1						
2366	凌绝峰黄金宝箱1~59	480	南宫灭			Partner	50	1						
2366	凌绝峰黄金宝箱1~59	480	上官飞龙			Partner	57	1						
2366	凌绝峰黄金宝箱1~59	480	方勉			Partner	51	1						
2366	凌绝峰黄金宝箱1~59	480	纳兰潜凛			Partner	58	1						
2366	凌绝峰黄金宝箱1~59	8000	初级魂石·莺儿	1695				1						
2366	凌绝峰黄金宝箱1~59	8000	初级魂石·卢青	1694				1						
2366	凌绝峰黄金宝箱1~59	8000	初级魂石·顾武	1696				1						
2366	凌绝峰黄金宝箱1~59	8000	初级魂石·李三	1693				1						
2366	凌绝峰黄金宝箱1~59	10000	初级魂石·胡神医	1700				1						
2366	凌绝峰黄金宝箱1~59	10000	初级魂石·秦沐白	1701				1						
2366	凌绝峰黄金宝箱1~59	10000	初级魂石·苏墨芸	1698				1						
2366	凌绝峰黄金宝箱1~59	10000	初级魂石·萧动尘	1699				1						
2366	凌绝峰黄金宝箱1~59	10000	初级魂石·张仲天	1702				1						
2366	凌绝峰黄金宝箱1~59	10000	初级魂石·路达	1703				1						
2366	凌绝峰黄金宝箱1~59	2220	初级魂石·殷方	1697				1						
2366	凌绝峰黄金宝箱1~59	12000	初级魂石·南宫彩虹	1714				1						
2366	凌绝峰黄金宝箱1~59	12000	初级魂石·紫轩	1708				1						
2366	凌绝峰黄金宝箱1~59	12000	初级魂石·无相	1718				1						
2366	凌绝峰黄金宝箱1~59	12000	初级魂石·林海	1715				1						
2366	凌绝峰黄金宝箱1~59	12000	初级魂石·陆文龙	1716				1						
2366	凌绝峰黄金宝箱1~59	12000	初级魂石·赵无双	1717				1						
2366	凌绝峰黄金宝箱1~59	2700	初级魂石·唐潇	1719				1						
2366	凌绝峰黄金宝箱1~59	14000	初级魂石·蔷薇	1707				1						
2366	凌绝峰黄金宝箱1~59	4680	初级魂石·张琳心	1721				1						
2366	凌绝峰黄金宝箱1~59	14000	初级魂石·张如梦	1720				1						
2366	凌绝峰黄金宝箱1~59	14000	初级魂石·赵节	1723				1						
2366	凌绝峰黄金宝箱1~59	14000	初级魂石·邵骑风	1724				1						
2366	凌绝峰黄金宝箱1~59	4680	初级魂石·卓非凡	1709				1						
2366	凌绝峰黄金宝箱1~59	3200	初级魂石·何暮雪	1725				1						
2366	凌绝峰黄金宝箱1~59	5320	初级魂石·赵升权	1726				1						
2366	凌绝峰黄金宝箱1~59	5320	初级魂石·纳兰真	1727				1						
2366	凌绝峰黄金宝箱1~59	5320	初级魂石·柴嵩	1728				1						
2366	凌绝峰黄金宝箱1~59	1200	初级魂石·无想	1732				1						
2366	凌绝峰黄金宝箱1~59	4000	初级魂石·月眉儿	1761				1						
2366	凌绝峰黄金宝箱1~59	4000	初级魂石·张风	1760				1						
2366	凌绝峰黄金宝箱1~59	1200	初级魂石·燕若雪	1763				1						
2366	凌绝峰黄金宝箱1~59	1200	初级魂石·天星道长	1762				1						
2366	凌绝峰黄金宝箱1~59	1760	初级魂石·杨熙烈	1764				1						
2366	凌绝峰黄金宝箱1~59	1760	初级魂石·南宫灭	1768				1						
2366	凌绝峰黄金宝箱1~59	1760	初级魂石·上官飞龙	1765				1						
2366	凌绝峰黄金宝箱1~59	1760	初级魂石·方勉	1767				1						
2366	凌绝峰黄金宝箱1~59	1760	初级魂石·纳兰潜凛	1766				1						
2366	凌绝峰黄金宝箱1~59	456250	黄金宝箱	786				1						
2366	凌绝峰黄金宝箱1~59	225000	黄金钥匙	785				1						
2367	凌绝峰黄金宝箱60~89	2000	胡神医			Partner	102	1						
2367	凌绝峰黄金宝箱60~89	2000	秦沐白			Partner	103	1						
2367	凌绝峰黄金宝箱60~89	2000	苏墨芸			Partner	97	1						
2367	凌绝峰黄金宝箱60~89	2000	萧动尘			Partner	98	1						
2367	凌绝峰黄金宝箱60~89	2000	张仲天			Partner	104	1						
2367	凌绝峰黄金宝箱60~89	2000	路达			Partner	105	1						
2367	凌绝峰黄金宝箱60~89	1480	殷方			Partner	96	1						
2367	凌绝峰黄金宝箱60~89	1000	南宫彩虹			Partner	81	1						
2367	凌绝峰黄金宝箱60~89	1000	紫轩			Partner	77	1						
2367	凌绝峰黄金宝箱60~89	1000	无相			Partner	90	1						
2367	凌绝峰黄金宝箱60~89	1000	林海			Partner	87	1						
2367	凌绝峰黄金宝箱60~89	1000	陆文龙			Partner	88	1						
2367	凌绝峰黄金宝箱60~89	1000	赵无双			Partner	89	1						
2367	凌绝峰黄金宝箱60~89	750	唐潇			Partner	76	1						
2367	凌绝峰黄金宝箱60~89	1200	蔷薇			Partner	78	1						
2367	凌绝峰黄金宝箱60~89	1200	张琳心			Partner	83	1						
2367	凌绝峰黄金宝箱60~89	1200	张如梦			Partner	82	1						
2367	凌绝峰黄金宝箱60~89	1200	赵节			Partner	91	1						
2367	凌绝峰黄金宝箱60~89	1200	邵骑风			Partner	92	1						
2367	凌绝峰黄金宝箱60~89	1200	卓非凡			Partner	79	1						
2367	凌绝峰黄金宝箱60~89	840	何暮雪			Partner	93	1						
2367	凌绝峰黄金宝箱60~89	1440	赵升权			Partner	94	1						
2367	凌绝峰黄金宝箱60~89	1440	纳兰真			Partner	59	1						
2367	凌绝峰黄金宝箱60~89	1440	柴嵩			Partner	95	1						
2367	凌绝峰黄金宝箱60~89	960	无想			Partner	63	1						
2367	凌绝峰黄金宝箱60~89	1500	月明瑶			Partner	80	1						
2367	凌绝峰黄金宝箱60~89	1500	封玉书			Partner	84	1						
2367	凌绝峰黄金宝箱60~89	1500	曲霞			Partner	85	1						
2367	凌绝峰黄金宝箱60~89	480	月眉儿			Partner	23	1						
2367	凌绝峰黄金宝箱60~89	480	张风			Partner	49	1						
2367	凌绝峰黄金宝箱60~89	400	燕若雪			Partner	55	1						
2367	凌绝峰黄金宝箱60~89	400	天星道长			Partner	54	1						
2367	凌绝峰黄金宝箱60~89	480	杨熙烈			Partner	56	1						
2367	凌绝峰黄金宝箱60~89	480	南宫灭			Partner	50	1						
2367	凌绝峰黄金宝箱60~89	480	上官飞龙			Partner	57	1						
2367	凌绝峰黄金宝箱60~89	480	方勉			Partner	51	1						
2367	凌绝峰黄金宝箱60~89	480	纳兰潜凛			Partner	58	1						
2367	凌绝峰黄金宝箱60~89	480	唐影			Partner	52	1						
2367	凌绝峰黄金宝箱60~89	480	秋依水			Partner	53	1						
2367	凌绝峰黄金宝箱60~89	480	孟知秋			Partner	36	1						
2367	凌绝峰黄金宝箱60~89	480	清晓师太			Partner	26	1						
2367	凌绝峰黄金宝箱60~89	10000	初级魂石·胡神医	1700				1						
2367	凌绝峰黄金宝箱60~89	10000	初级魂石·秦沐白	1701				1						
2367	凌绝峰黄金宝箱60~89	10000	初级魂石·苏墨芸	1698				1						
2367	凌绝峰黄金宝箱60~89	10000	初级魂石·萧动尘	1699				1						
2367	凌绝峰黄金宝箱60~89	10000	初级魂石·张仲天	1702				1						
2367	凌绝峰黄金宝箱60~89	10000	初级魂石·路达	1703				1						
2367	凌绝峰黄金宝箱60~89	2220	初级魂石·殷方	1697				1						
2367	凌绝峰黄金宝箱60~89	12000	初级魂石·南宫彩虹	1714				1						
2367	凌绝峰黄金宝箱60~89	12000	初级魂石·紫轩	1708				1						
2367	凌绝峰黄金宝箱60~89	12000	初级魂石·无相	1718				1						
2367	凌绝峰黄金宝箱60~89	12000	初级魂石·林海	1715				1						
2367	凌绝峰黄金宝箱60~89	12000	初级魂石·陆文龙	1716				1						
2367	凌绝峰黄金宝箱60~89	12000	初级魂石·赵无双	1717				1						
2367	凌绝峰黄金宝箱60~89	2700	初级魂石·唐潇	1719				1						
2367	凌绝峰黄金宝箱60~89	14000	初级魂石·蔷薇	1707				1						
2367	凌绝峰黄金宝箱60~89	4680	初级魂石·张琳心	1721				1						
2367	凌绝峰黄金宝箱60~89	14000	初级魂石·张如梦	1720				1						
2367	凌绝峰黄金宝箱60~89	14000	初级魂石·赵节	1723				1						
2367	凌绝峰黄金宝箱60~89	14000	初级魂石·邵骑风	1724				1						
2367	凌绝峰黄金宝箱60~89	4680	初级魂石·卓非凡	1709				1						
2367	凌绝峰黄金宝箱60~89	3200	初级魂石·何暮雪	1725				1						
2367	凌绝峰黄金宝箱60~89	5320	初级魂石·赵升权	1726				1						
2367	凌绝峰黄金宝箱60~89	5320	初级魂石·纳兰真	1727				1						
2367	凌绝峰黄金宝箱60~89	5320	初级魂石·柴嵩	1728				1						
2367	凌绝峰黄金宝箱60~89	1200	初级魂石·无想	1732				1						
2367	凌绝峰黄金宝箱60~89	4000	初级魂石·月眉儿	1761				1						
2367	凌绝峰黄金宝箱60~89	4000	初级魂石·张风	1760				1						
2367	凌绝峰黄金宝箱60~89	1200	初级魂石·燕若雪	1763				1						
2367	凌绝峰黄金宝箱60~89	1200	初级魂石·天星道长	1762				1						
2367	凌绝峰黄金宝箱60~89	1760	初级魂石·杨熙烈	1764				1						
2367	凌绝峰黄金宝箱60~89	1760	初级魂石·南宫灭	1768				1						
2367	凌绝峰黄金宝箱60~89	1760	初级魂石·上官飞龙	1765				1						
2367	凌绝峰黄金宝箱60~89	1760	初级魂石·方勉	1767				1						
2367	凌绝峰黄金宝箱60~89	1760	初级魂石·纳兰潜凛	1766				1						
2367	凌绝峰黄金宝箱60~89	5000	初级魂石·月明瑶	1710				1						
2367	凌绝峰黄金宝箱60~89	5000	初级魂石·封玉书	1722				1						
2367	凌绝峰黄金宝箱60~89	1800	初级魂石·曲霞	1729				1						
2367	凌绝峰黄金宝箱60~89	1800	初级魂石·唐影	1769				1						
2367	凌绝峰黄金宝箱60~89	1800	初级魂石·秋依水	1770				1						
2367	凌绝峰黄金宝箱60~89	600	初级魂石·孟知秋	2534				1						
2367	凌绝峰黄金宝箱60~89	500	初级魂石·清晓师太	2529				1						
2367	凌绝峰黄金宝箱60~89	464000	黄金宝箱	786				1						
2367	凌绝峰黄金宝箱60~89	233530	黄金钥匙	785				1						
2368	凌绝峰黄金宝箱90~99	2000	胡神医			Partner	102	1						
2368	凌绝峰黄金宝箱90~99	2000	秦沐白			Partner	103	1						
2368	凌绝峰黄金宝箱90~99	2000	苏墨芸			Partner	97	1						
2368	凌绝峰黄金宝箱90~99	2000	萧动尘			Partner	98	1						
2368	凌绝峰黄金宝箱90~99	2000	张仲天			Partner	104	1						
2368	凌绝峰黄金宝箱90~99	2000	路达			Partner	105	1						
2368	凌绝峰黄金宝箱90~99	1480	殷方			Partner	96	1						
2368	凌绝峰黄金宝箱90~99	1000	南宫彩虹			Partner	81	1						
2368	凌绝峰黄金宝箱90~99	1000	紫轩			Partner	77	1						
2368	凌绝峰黄金宝箱90~99	1000	无相			Partner	90	1						
2368	凌绝峰黄金宝箱90~99	1000	林海			Partner	87	1						
2368	凌绝峰黄金宝箱90~99	1000	陆文龙			Partner	88	1						
2368	凌绝峰黄金宝箱90~99	1000	赵无双			Partner	89	1						
2368	凌绝峰黄金宝箱90~99	750	唐潇			Partner	76	1						
2368	凌绝峰黄金宝箱90~99	1200	蔷薇			Partner	78	1						
2368	凌绝峰黄金宝箱90~99	1200	张琳心			Partner	83	1						
2368	凌绝峰黄金宝箱90~99	1200	张如梦			Partner	82	1						
2368	凌绝峰黄金宝箱90~99	1200	赵节			Partner	91	1						
2368	凌绝峰黄金宝箱90~99	1200	邵骑风			Partner	92	1						
2368	凌绝峰黄金宝箱90~99	1200	卓非凡			Partner	79	1						
2368	凌绝峰黄金宝箱90~99	840	何暮雪			Partner	93	1						
2368	凌绝峰黄金宝箱90~99	1440	赵升权			Partner	94	1						
2368	凌绝峰黄金宝箱90~99	1440	纳兰真			Partner	59	1						
2368	凌绝峰黄金宝箱90~99	1440	柴嵩			Partner	95	1						
2368	凌绝峰黄金宝箱90~99	960	无想			Partner	63	1						
2368	凌绝峰黄金宝箱90~99	1500	月明瑶			Partner	80	1						
2368	凌绝峰黄金宝箱90~99	1500	封玉书			Partner	84	1						
2368	凌绝峰黄金宝箱90~99	1500	曲霞			Partner	85	1						
2368	凌绝峰黄金宝箱90~99	480	月眉儿			Partner	23	1						
2368	凌绝峰黄金宝箱90~99	480	张风			Partner	49	1						
2368	凌绝峰黄金宝箱90~99	400	燕若雪			Partner	55	1						
2368	凌绝峰黄金宝箱90~99	400	天星道长			Partner	54	1						
2368	凌绝峰黄金宝箱90~99	480	杨熙烈			Partner	56	1						
2368	凌绝峰黄金宝箱90~99	480	南宫灭			Partner	50	1						
2368	凌绝峰黄金宝箱90~99	480	上官飞龙			Partner	57	1						
2368	凌绝峰黄金宝箱90~99	480	方勉			Partner	51	1						
2368	凌绝峰黄金宝箱90~99	480	纳兰潜凛			Partner	58	1						
2368	凌绝峰黄金宝箱90~99	480	唐影			Partner	52	1						
2368	凌绝峰黄金宝箱90~99	480	秋依水			Partner	53	1						
2368	凌绝峰黄金宝箱90~99	480	孟知秋			Partner	36	1						
2368	凌绝峰黄金宝箱90~99	480	清晓师太			Partner	26	1						
2368	凌绝峰黄金宝箱90~99	10000	初级魂石·胡神医	1700				1						
2368	凌绝峰黄金宝箱90~99	10000	初级魂石·秦沐白	1701				1						
2368	凌绝峰黄金宝箱90~99	10000	初级魂石·苏墨芸	1698				1						
2368	凌绝峰黄金宝箱90~99	10000	初级魂石·萧动尘	1699				1						
2368	凌绝峰黄金宝箱90~99	10000	初级魂石·张仲天	1702				1						
2368	凌绝峰黄金宝箱90~99	10000	初级魂石·路达	1703				1						
2368	凌绝峰黄金宝箱90~99	2220	初级魂石·殷方	1697				1						
2368	凌绝峰黄金宝箱90~99	12000	初级魂石·南宫彩虹	1714				1						
2368	凌绝峰黄金宝箱90~99	12000	初级魂石·紫轩	1708				1						
2368	凌绝峰黄金宝箱90~99	12000	初级魂石·无相	1718				1						
2368	凌绝峰黄金宝箱90~99	12000	初级魂石·林海	1715				1						
2368	凌绝峰黄金宝箱90~99	12000	初级魂石·陆文龙	1716				1						
2368	凌绝峰黄金宝箱90~99	12000	初级魂石·赵无双	1717				1						
2368	凌绝峰黄金宝箱90~99	2700	初级魂石·唐潇	1719				1						
2368	凌绝峰黄金宝箱90~99	14000	初级魂石·蔷薇	1707				1						
2368	凌绝峰黄金宝箱90~99	4680	初级魂石·张琳心	1721				1						
2368	凌绝峰黄金宝箱90~99	14000	初级魂石·张如梦	1720				1						
2368	凌绝峰黄金宝箱90~99	14000	初级魂石·赵节	1723				1						
2368	凌绝峰黄金宝箱90~99	14000	初级魂石·邵骑风	1724				1						
2368	凌绝峰黄金宝箱90~99	4680	初级魂石·卓非凡	1709				1						
2368	凌绝峰黄金宝箱90~99	3200	初级魂石·何暮雪	1725				1						
2368	凌绝峰黄金宝箱90~99	5320	初级魂石·赵升权	1726				1						
2368	凌绝峰黄金宝箱90~99	5320	初级魂石·纳兰真	1727				1						
2368	凌绝峰黄金宝箱90~99	5320	初级魂石·柴嵩	1728				1						
2368	凌绝峰黄金宝箱90~99	1200	初级魂石·无想	1732				1						
2368	凌绝峰黄金宝箱90~99	4000	初级魂石·月眉儿	1761				1						
2368	凌绝峰黄金宝箱90~99	4000	初级魂石·张风	1760				1						
2368	凌绝峰黄金宝箱90~99	1200	初级魂石·燕若雪	1763				1						
2368	凌绝峰黄金宝箱90~99	1200	初级魂石·天星道长	1762				1						
2368	凌绝峰黄金宝箱90~99	1760	初级魂石·杨熙烈	1764				1						
2368	凌绝峰黄金宝箱90~99	1760	初级魂石·南宫灭	1768				1						
2368	凌绝峰黄金宝箱90~99	1760	初级魂石·上官飞龙	1765				1						
2368	凌绝峰黄金宝箱90~99	1760	初级魂石·方勉	1767				1						
2368	凌绝峰黄金宝箱90~99	1760	初级魂石·纳兰潜凛	1766				1						
2368	凌绝峰黄金宝箱90~99	5000	初级魂石·月明瑶	1710				1						
2368	凌绝峰黄金宝箱90~99	5000	初级魂石·封玉书	1722				1						
2368	凌绝峰黄金宝箱90~99	1800	初级魂石·曲霞	1729				1						
2368	凌绝峰黄金宝箱90~99	1800	初级魂石·唐影	1769				1						
2368	凌绝峰黄金宝箱90~99	1800	初级魂石·秋依水	1770				1						
2368	凌绝峰黄金宝箱90~99	600	初级魂石·孟知秋	2534				1						
2368	凌绝峰黄金宝箱90~99	500	初级魂石·清晓师太	2529				1						
2368	凌绝峰黄金宝箱90~99	600	初级魂石·尹含烟	3371				1						
2368	凌绝峰黄金宝箱90~99	600	初级魂石·璇玑子	3372				1						
2368	凌绝峰黄金宝箱90~99	500	初级魂石·玄天道人	3373				1						
2368	凌绝峰黄金宝箱90~99	464000	黄金宝箱	786				1						
2368	凌绝峰黄金宝箱90~99	231830	黄金钥匙	785				1						
2374	1~39级英雄挑战黄金宝箱	66500	T2稀有腰带	1203				1						
2374	1~39级英雄挑战黄金宝箱	332500	T2传承腰带	1677				1						
2374	1~39级英雄挑战黄金宝箱	11200	初级魂石·柳潇庭	1733				1						
2374	1~39级英雄挑战黄金宝箱	589800	绿水晶	222				1						
2375	40~49级英雄挑战黄金宝箱	26600	T3稀有腰带	1204				1						
2375	40~49级英雄挑战黄金宝箱	166300	T3传承腰带	1678				1						
2375	40~49级英雄挑战黄金宝箱	11200	初级魂石·柳潇庭	1733				1						
2375	40~49级英雄挑战黄金宝箱	795900	绿水晶	222				1						
2376	50~59级英雄挑战黄金宝箱	133000	T4稀有腰带碎片	2136				1						
2376	50~59级英雄挑战黄金宝箱	399000	T4传承腰带碎片	2139				1						
2376	50~59级英雄挑战黄金宝箱	11200	初级魂石·柳潇庭	1733				1						
2376	50~59级英雄挑战黄金宝箱	456800	绿水晶	222				1						
2377	60~69级英雄挑战黄金宝箱	63500	T5稀有腰带碎片	2137				1						
2377	60~69级英雄挑战黄金宝箱	205300	T5传承腰带碎片	2140				1						
2377	60~69级英雄挑战黄金宝箱	1400	初级魂石·祝子虚	2530				1						
2377	60~69级英雄挑战黄金宝箱	8400	初级魂石·柳潇庭	1733				1						
2377	60~69级英雄挑战黄金宝箱	721400	绿水晶	222				1						
2378	70~79级英雄挑战黄金宝箱	56000	T6稀有腰带碎片	2138				1						
2378	70~79级英雄挑战黄金宝箱	168000	T6传承腰带碎片	2141				1						
2378	70~79级英雄挑战黄金宝箱	1400	初级魂石·祝子虚	2530				1						
2378	70~79级英雄挑战黄金宝箱	9800	初级魂石·柳潇庭	1733				1						
2378	70~79级英雄挑战黄金宝箱	764800	绿水晶	222				1						
2379	80~89级英雄挑战黄金宝箱	52500	T7稀有腰带碎片	2991				1						
2379	80~89级英雄挑战黄金宝箱	126000	T7传承腰带碎片	2994				1						
2379	80~89级英雄挑战黄金宝箱	2100	初级魂石·祝子虚	2530				1						
2379	80~89级英雄挑战黄金宝箱	10000	初级魂石·柳潇庭	1733				1						
2379	80~89级英雄挑战黄金宝箱	809400	绿水晶	222				1						
2380	90~99级英雄挑战黄金宝箱	40000	T8稀有腰带碎片	2992				1						
2380	90~99级英雄挑战黄金宝箱	90000	T8传承腰带碎片	2995				1						
2380	90~99级英雄挑战黄金宝箱	2100	初级魂石·祝子虚	2530				1						
2380	90~99级英雄挑战黄金宝箱	10000	初级魂石·柳潇庭	1733				1						
2380	90~99级英雄挑战黄金宝箱	857900	绿水晶	222				1						
2381	100~109级英雄挑战黄金宝箱	35000	T9稀有腰带碎片	2993				1						
2381	100~109级英雄挑战黄金宝箱	70000	T9传承腰带碎片	2996				1						
2381	100~109级英雄挑战黄金宝箱	2000	初级魂石·祝子虚	2530				1						
2381	100~109级英雄挑战黄金宝箱	6000	初级魂石·柳潇庭	1733				1						
2381	100~109级英雄挑战黄金宝箱	887000	绿水晶	222				1						
23810	110~119级英雄挑战黄金宝箱	27000	T10稀有腰带碎片	3683				1						
23810	110~119级英雄挑战黄金宝箱	54000	T10传承腰带碎片	3684				1						
23810	110~119级英雄挑战黄金宝箱	2000	初级魂石·祝子虚	2530				1						
23810	110~119级英雄挑战黄金宝箱	5000	初级魂石·柳潇庭	1733				1						
23810	110~119级英雄挑战黄金宝箱	912000	绿水晶	222				1						
