ShowType	Name	Faction	ResId	IconId	BigIconId	Desc
505	浮光·梦蝶·妖姬蓝	3	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	3	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	3	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	3	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	4	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	4	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	4	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	4	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	5	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	5	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	5	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	5	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	6	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	6	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	6	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	6	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	7	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	7	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	7	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	7	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	8	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	8	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	8	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	8	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	9	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	9	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	9	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	9	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	10	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	10	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	10	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	10	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	11	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	11	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	11	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	11	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	12	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	12	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	12	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	12	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	13	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	13	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	13	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	13	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	14	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	14	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	14	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	14	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	15	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	15	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	15	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	15	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	16	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	16	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	16	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	16	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	17	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	17	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	17	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	17	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	18	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	18	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	18	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	18	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	19	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	19	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	19	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	19	4124	18074	18074	五毒
505	浮光·梦蝶·妖姬蓝	20	4121	18071	18071	五毒
506	浮光·梦蝶·香墨黑	20	4122	18072	18072	五毒
507	浮光·梦蝶·幽暗红	20	4123	18073	18073	五毒
508	浮光·梦蝶·罗兰紫	20	4124	18074	18074	五毒
509	浮光·梦缘·水晶紫	1	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	1	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	1	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	1	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	2	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	2	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	2	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	2	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	3	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	3	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	3	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	3	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	4	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	4	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	4	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	4	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	5	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	5	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	5	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	5	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	6	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	6	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	6	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	6	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	7	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	7	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	7	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	7	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	8	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	8	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	8	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	8	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	9	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	9	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	9	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	9	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	10	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	10	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	10	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	10	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	11	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	11	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	11	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	11	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	12	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	12	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	12	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	12	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	13	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	13	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	13	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	13	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	14	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	14	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	14	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	14	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	15	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	15	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	15	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	15	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	16	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	16	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	16	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	16	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	17	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	17	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	17	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	17	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	18	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	18	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	18	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	18	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	19	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	19	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	19	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	19	4224	18013	18013	藏剑
509	浮光·梦缘·水晶紫	20	4221	18010	18010	藏剑
510	浮光·梦缘·宝石蓝	20	4222	18011	18011	藏剑
511	浮光·梦缘·浮影金	20	4223	18012	18012	藏剑
512	浮光·梦缘·月光银	20	4224	18013	18013	藏剑
513	浮光·梦缘·忘忧黄	1	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	1	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	1	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	1	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	2	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	2	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	2	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	2	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	3	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	3	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	3	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	3	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	4	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	4	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	4	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	4	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	5	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	5	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	5	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	5	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	6	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	6	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	6	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	6	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	7	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	7	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	7	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	7	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	8	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	8	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	8	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	8	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	9	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	9	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	9	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	9	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	10	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	10	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	10	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	10	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	11	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	11	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	11	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	11	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	12	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	12	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	12	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	12	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	13	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	13	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	13	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	13	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	14	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	14	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	14	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	14	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	15	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	15	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	15	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	15	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	16	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	16	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	16	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	16	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	17	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	17	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	17	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	17	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	18	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	18	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	18	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	18	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	19	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	19	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	19	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	19	4324	18026	18026	长歌
513	浮光·梦缘·忘忧黄	20	4321	18023	18023	长歌
514	浮光·梦缘·薄荷绿	20	4322	18024	18024	长歌
515	浮光·梦缘·蝴蝶蓝	20	4323	18025	18025	长歌
516	浮光·梦缘·百合粉	20	4324	18026	18026	长歌
517	满江红·1	15	4421	15513	15513	
518	满江红·2	15	4422	15514	15514	
519	满江红·3	15	4423	15515	15515	
520	满江红·4	15	4424	15516	15516	
521	满江红·1	16	4521	15513	15513	
522	满江红·2	16	4522	15514	15514	
523	满江红·3	16	4523	15515	15515	
524	满江红·4	16	4524	15516	15516	
525	满江红·1	17	4621	15513	15513	
526	满江红·2	17	4622	15514	15514	
527	满江红·3	17	4623	15515	15515	
528	满江红·4	17	4624	15516	15516	
529	满江红·1	18	4721	15513	15513	
530	满江红·2	18	4722	15514	15514	
531	满江红·3	18	4723	15515	15515	
532	满江红·4	18	4724	15516	15516	
533	满江红·1	19	4821	15513	15513	
534	满江红·2	19	4822	15514	15514	
535	满江红·3	19	4823	15515	15515	
536	满江红·4	19	4824	15516	15516	
537	满江红·1	20	4921	15513	15513	
538	满江红·2	20	4922	15514	15514	
539	满江红·3	20	4923	15515	15515	
540	满江红·4	20	4924	15516	15516	
621	狂客·天王·香墨黑	1	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	1	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	1	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	1	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	2	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	2	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	2	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	2	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	3	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	3	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	3	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	3	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	4	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	4	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	4	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	4	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	5	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	5	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	5	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	5	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	6	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	6	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	6	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	6	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	7	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	7	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	7	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	7	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	8	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	8	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	8	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	8	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	9	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	9	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	9	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	9	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	10	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	10	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	10	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	10	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	11	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	11	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	11	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	11	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	12	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	12	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	12	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	12	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	13	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	13	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	13	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	13	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	14	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	14	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	14	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	14	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	15	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	15	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	15	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	15	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	16	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	16	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	16	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	16	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	17	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	17	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	17	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	17	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	18	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	18	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	18	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	18	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	19	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	19	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	19	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	19	3014	14624	14624	国内天王黑帮
621	狂客·天王·香墨黑	20	3011	14621	14621	国内天王黑帮
622	狂客·天王·幽暗紫	20	3012	14622	14622	国内天王黑帮
623	狂客·天王·赤阳红	20	3013	14623	14623	国内天王黑帮
624	狂客·天王·蝴蝶蓝	20	3014	14624	14624	国内天王黑帮
625	狷者·峨眉·香墨黑	1	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	1	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	1	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	1	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	2	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	2	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	2	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	2	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	3	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	3	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	3	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	3	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	4	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	4	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	4	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	4	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	5	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	5	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	5	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	5	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	6	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	6	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	6	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	6	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	7	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	7	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	7	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	7	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	8	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	8	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	8	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	8	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	9	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	9	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	9	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	9	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	10	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	10	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	10	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	10	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	11	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	11	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	11	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	11	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	12	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	12	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	12	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	12	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	13	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	13	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	13	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	13	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	14	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	14	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	14	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	14	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	15	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	15	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	15	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	15	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	16	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	16	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	16	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	16	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	17	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	17	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	17	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	17	3114	14628	14628	国内峨眉黑帮
625	狷者·峨眉·香墨黑	18	3111	14625	14625	国内峨眉黑帮
626	狷者·峨眉·赤阳红	18	3112	14626	14626	国内峨眉黑帮
627	狷者·峨眉·蝴蝶蓝	18	3113	14627	14627	国内峨眉黑帮
628	狷者·峨眉·熏香紫	18	3114	14628	14628	国内峨眉黑帮
