FactionID	Level	Vitality	Strength	Dexterity	Energy
7	113	585	246	133	246
7	114	590	248	134	248
7	115	595	250	135	250
7	116	600	252	136	252
7	117	605	254	137	254
7	118	610	256	138	256
7	119	615	258	139	258
7	120	620	260	140	260
7	121	625	262	141	262
7	122	630	264	142	264
7	123	635	266	143	266
7	124	640	268	144	268
7	125	645	270	145	270
7	126	650	272	146	272
7	127	655	274	147	274
7	128	660	276	148	276
7	129	665	278	149	278
7	130	670	280	150	280
7	131	675	282	151	282
7	132	680	284	152	284
7	133	685	286	153	286
7	134	690	288	154	288
7	135	695	290	155	290
7	136	700	292	156	292
7	137	705	294	157	294
7	138	710	296	158	296
7	139	715	298	159	298
7	140	720	300	160	300
7	141	725	302	161	302
7	142	730	304	162	304
7	143	735	306	163	306
7	144	740	308	164	308
7	145	745	310	165	310
7	146	750	312	166	312
7	147	755	314	167	314
7	148	760	316	168	316
7	149	765	318	169	318
7	150	770	320	170	320
8	1	23	21	23	23
8	2	26	22	26	26
8	3	29	23	29	29
8	4	32	24	32	32
8	5	35	25	35	35
8	6	38	26	38	38
8	7	41	27	41	41
8	8	44	28	44	44
8	9	47	29	47	47
8	10	50	30	50	50
8	11	53	31	53	53
8	12	56	32	56	56
8	13	59	33	59	59
8	14	62	34	62	62
8	15	65	35	65	65
8	16	68	36	68	68
8	17	71	37	71	71
8	18	74	38	74	74
8	19	77	39	77	77
8	20	80	40	80	80
8	21	83	41	83	83
8	22	86	42	86	86
8	23	89	43	89	89
8	24	92	44	92	92
8	25	95	45	95	95
8	26	98	46	98	98
8	27	101	47	101	101
8	28	104	48	104	104
8	29	107	49	107	107
8	30	110	50	110	110
8	31	113	51	113	113
8	32	116	52	116	116
8	33	119	53	119	119
8	34	122	54	122	122
8	35	125	55	125	125
8	36	128	56	128	128
8	37	131	57	131	131
8	38	134	58	134	134
8	39	137	59	137	137
8	40	140	60	140	140
8	41	143	61	143	143
8	42	146	62	146	146
8	43	149	63	149	149
8	44	152	64	152	152
8	45	155	65	155	155
8	46	158	66	158	158
8	47	161	67	161	161
8	48	164	68	164	164
8	49	167	69	167	167
8	50	170	70	170	170
8	51	173	71	173	173
8	52	176	72	176	176
8	53	179	73	179	179
8	54	182	74	182	182
8	55	185	75	185	185
8	56	188	76	188	188
8	57	191	77	191	191
8	58	194	78	194	194
8	59	197	79	197	197
8	60	200	80	200	200
8	61	203	81	203	203
8	62	206	82	206	206
8	63	209	83	209	209
8	64	212	84	212	212
8	65	215	85	215	215
8	66	218	86	218	218
8	67	221	87	221	221
8	68	224	88	224	224
8	69	227	89	227	227
8	70	230	90	230	230
8	71	233	91	233	233
8	72	236	92	236	236
8	73	239	93	239	239
8	74	242	94	242	242
8	75	245	95	245	245
8	76	248	96	248	248
8	77	251	97	251	251
8	78	254	98	254	254
8	79	257	99	257	257
8	80	260	100	260	260
8	81	263	101	263	263
8	82	266	102	266	266
8	83	269	103	269	269
8	84	272	104	272	272
8	85	275	105	275	275
8	86	278	106	278	278
8	87	281	107	281	281
8	88	284	108	284	284
8	89	287	109	287	287
8	90	290	110	290	290
8	91	293	111	293	293
8	92	296	112	296	296
8	93	299	113	299	299
8	94	302	114	302	302
8	95	305	115	305	305
8	96	308	116	308	308
8	97	311	117	311	311
8	98	314	118	314	314
8	99	317	119	317	317
8	100	320	120	320	320
8	101	323	121	323	323
8	102	326	122	326	326
8	103	329	123	329	329
8	104	332	124	332	332
8	105	335	125	335	335
8	106	338	126	338	338
8	107	341	127	341	341
8	108	344	128	344	344
8	109	347	129	347	347
8	110	350	130	350	350
8	111	353	131	353	353
8	112	356	132	356	356
8	113	359	133	359	359
8	114	362	134	362	362
8	115	365	135	365	365
8	116	368	136	368	368
8	117	371	137	371	371
8	118	374	138	374	374
8	119	377	139	377	377
8	120	380	140	380	380
8	121	383	141	383	383
8	122	386	142	386	386
8	123	389	143	389	389
8	124	392	144	392	392
8	125	395	145	395	395
8	126	398	146	398	398
8	127	401	147	401	401
8	128	404	148	404	404
8	129	407	149	407	407
8	130	410	150	410	410
8	131	413	151	413	413
8	132	416	152	416	416
8	133	419	153	419	419
8	134	422	154	422	422
8	135	425	155	425	425
8	136	428	156	428	428
8	137	431	157	431	431
8	138	434	158	434	434
8	139	437	159	437	437
8	140	440	160	440	440
8	141	443	161	443	443
8	142	446	162	446	446
8	143	449	163	449	449
8	144	452	164	452	452
8	145	455	165	455	455
8	146	458	166	458	458
8	147	461	167	461	461
8	148	464	168	464	464
8	149	467	169	467	467
8	150	470	170	470	470
9	1	21	22	22	25
9	2	22	24	24	30
9	3	23	26	26	35
9	4	24	28	28	40
9	5	25	30	30	45
9	6	26	32	32	50
9	7	27	34	34	55
9	8	28	36	36	60
9	9	29	38	38	65
9	10	30	40	40	70
9	11	31	42	42	75
9	12	32	44	44	80
9	13	33	46	46	85
9	14	34	48	48	90
9	15	35	50	50	95
9	16	36	52	52	100
9	17	37	54	54	105
9	18	38	56	56	110
9	19	39	58	58	115
9	20	40	60	60	120
9	21	41	62	62	125
9	22	42	64	64	130
9	23	43	66	66	135
9	24	44	68	68	140
9	25	45	70	70	145
9	26	46	72	72	150
9	27	47	74	74	155
9	28	48	76	76	160
9	29	49	78	78	165
9	30	50	80	80	170
9	31	51	82	82	175
9	32	52	84	84	180
9	33	53	86	86	185
9	34	54	88	88	190
9	35	55	90	90	195
9	36	56	92	92	200
9	37	57	94	94	205
9	38	58	96	96	210
9	39	59	98	98	215
9	40	60	100	100	220
9	41	61	102	102	225
9	42	62	104	104	230
9	43	63	106	106	235
9	44	64	108	108	240
9	45	65	110	110	245
9	46	66	112	112	250
9	47	67	114	114	255
9	48	68	116	116	260
9	49	69	118	118	265
9	50	70	120	120	270
9	51	71	122	122	275
9	52	72	124	124	280
9	53	73	126	126	285
9	54	74	128	128	290
9	55	75	130	130	295
9	56	76	132	132	300
9	57	77	134	134	305
9	58	78	136	136	310
9	59	79	138	138	315
9	60	80	140	140	320
9	61	81	142	142	325
9	62	82	144	144	330
9	63	83	146	146	335
9	64	84	148	148	340
9	65	85	150	150	345
9	66	86	152	152	350
9	67	87	154	154	355
9	68	88	156	156	360
9	69	89	158	158	365
9	70	90	160	160	370
9	71	91	162	162	375
9	72	92	164	164	380
9	73	93	166	166	385
9	74	94	168	168	390
9	75	95	170	170	395
9	76	96	172	172	400
9	77	97	174	174	405
9	78	98	176	176	410
9	79	99	178	178	415
9	80	100	180	180	420
9	81	101	182	182	425
9	82	102	184	184	430
9	83	103	186	186	435
9	84	104	188	188	440
9	85	105	190	190	445
9	86	106	192	192	450
9	87	107	194	194	455
9	88	108	196	196	460
9	89	109	198	198	465
9	90	110	200	200	470
9	91	111	202	202	475
9	92	112	204	204	480
9	93	113	206	206	485
9	94	114	208	208	490
9	95	115	210	210	495
9	96	116	212	212	500
9	97	117	214	214	505
9	98	118	216	216	510
9	99	119	218	218	515
9	100	120	220	220	520
9	101	121	222	222	525
9	102	122	224	224	530
9	103	123	226	226	535
9	104	124	228	228	540
9	105	125	230	230	545
9	106	126	232	232	550
9	107	127	234	234	555
9	108	128	236	236	560
9	109	129	238	238	565
9	110	130	240	240	570
9	111	131	242	242	575
9	112	132	244	244	580
9	113	133	246	246	585
9	114	134	248	248	590
9	115	135	250	250	595
9	116	136	252	252	600
9	117	137	254	254	605
9	118	138	256	256	610
9	119	139	258	258	615
9	120	140	260	260	620
9	121	141	262	262	625
9	122	142	264	264	630
9	123	143	266	266	635
9	124	144	268	268	640
9	125	145	270	270	645
9	126	146	272	272	650
9	127	147	274	274	655
9	128	148	276	276	660
9	129	149	278	278	665
9	130	150	280	280	670
9	131	151	282	282	675
9	132	152	284	284	680
9	133	153	286	286	685
9	134	154	288	288	690
9	135	155	290	290	695
9	136	156	292	292	700
9	137	157	294	294	705
9	138	158	296	296	710
9	139	159	298	298	715
9	140	160	300	300	720
9	141	161	302	302	725
9	142	162	304	304	730
9	143	163	306	306	735
9	144	164	308	308	740
9	145	165	310	310	745
9	146	166	312	312	750
9	147	167	314	314	755
9	148	168	316	316	760
9	149	169	318	318	765
9	150	170	320	320	770
10	1	23	21	24	22
10	2	26	22	28	24
10	3	29	23	32	26
10	4	32	24	36	28
10	5	35	25	40	30
10	6	38	26	44	32
10	7	41	27	48	34
10	8	44	28	52	36
10	9	47	29	56	38
10	10	50	30	60	40
10	11	53	31	64	42
10	12	56	32	68	44
10	13	59	33	72	46
10	14	62	34	76	48
10	15	65	35	80	50
10	16	68	36	84	52
10	17	71	37	88	54
10	18	74	38	92	56
10	19	77	39	96	58
10	20	80	40	100	60
10	21	83	41	104	62
10	22	86	42	108	64
10	23	89	43	112	66
10	24	92	44	116	68
10	25	95	45	120	70
10	26	98	46	124	72
10	27	101	47	128	74
10	28	104	48	132	76
10	29	107	49	136	78
10	30	110	50	140	80
10	31	113	51	144	82
10	32	116	52	148	84
10	33	119	53	152	86
10	34	122	54	156	88
10	35	125	55	160	90
10	36	128	56	164	92
10	37	131	57	168	94
10	38	134	58	172	96
10	39	137	59	176	98
10	40	140	60	180	100
10	41	143	61	184	102
10	42	146	62	188	104
10	43	149	63	192	106
10	44	152	64	196	108
10	45	155	65	200	110
10	46	158	66	204	112
10	47	161	67	208	114
10	48	164	68	212	116
10	49	167	69	216	118
10	50	170	70	220	120
10	51	173	71	224	122
10	52	176	72	228	124
10	53	179	73	232	126
10	54	182	74	236	128
10	55	185	75	240	130
10	56	188	76	244	132
10	57	191	77	248	134
10	58	194	78	252	136
10	59	197	79	256	138
10	60	200	80	260	140
10	61	203	81	264	142
10	62	206	82	268	144
10	63	209	83	272	146
10	64	212	84	276	148
10	65	215	85	280	150
10	66	218	86	284	152
10	67	221	87	288	154
10	68	224	88	292	156
10	69	227	89	296	158
10	70	230	90	300	160
10	71	233	91	304	162
10	72	236	92	308	164
10	73	239	93	312	166
10	74	242	94	316	168
10	75	245	95	320	170
10	76	248	96	324	172
10	77	251	97	328	174
10	78	254	98	332	176
10	79	257	99	336	178
10	80	260	100	340	180
10	81	263	101	344	182
10	82	266	102	348	184
10	83	269	103	352	186
10	84	272	104	356	188
10	85	275	105	360	190
10	86	278	106	364	192
10	87	281	107	368	194
10	88	284	108	372	196
10	89	287	109	376	198
10	90	290	110	380	200
10	91	293	111	384	202
10	92	296	112	388	204
10	93	299	113	392	206
10	94	302	114	396	208
10	95	305	115	400	210
10	96	308	116	404	212
10	97	311	117	408	214
10	98	314	118	412	216
10	99	317	119	416	218
10	100	320	120	420	220
10	101	323	121	424	222
10	102	326	122	428	224
10	103	329	123	432	226
10	104	332	124	436	228
10	105	335	125	440	230
10	106	338	126	444	232
10	107	341	127	448	234
10	108	344	128	452	236
10	109	347	129	456	238
10	110	350	130	460	240
10	111	353	131	464	242
10	112	356	132	468	244
10	113	359	133	472	246
10	114	362	134	476	248
10	115	365	135	480	250
10	116	368	136	484	252
10	117	371	137	488	254
10	118	374	138	492	256
10	119	377	139	496	258
10	120	380	140	500	260
10	121	383	141	504	262
10	122	386	142	508	264
10	123	389	143	512	266
10	124	392	144	516	268
10	125	395	145	520	270
10	126	398	146	524	272
10	127	401	147	528	274
10	128	404	148	532	276
10	129	407	149	536	278
10	130	410	150	540	280
10	131	413	151	544	282
10	132	416	152	548	284
10	133	419	153	552	286
10	134	422	154	556	288
10	135	425	155	560	290
10	136	428	156	564	292
10	137	431	157	568	294
10	138	434	158	572	296
10	139	437	159	576	298
10	140	440	160	580	300
10	141	443	161	584	302
10	142	446	162	588	304
10	143	449	163	592	306
10	144	452	164	596	308
10	145	455	165	600	310
10	146	458	166	604	312
10	147	461	167	608	314
10	148	464	168	612	316
10	149	467	169	616	318
10	150	470	170	620	320
11	1	22	22	25	21
11	2	24	24	30	22
11	3	26	26	35	23
11	4	28	28	40	24
11	5	30	30	45	25
11	6	32	32	50	26
11	7	34	34	55	27
11	8	36	36	60	28
11	9	38	38	65	29
11	10	40	40	70	30
11	11	42	42	75	31
11	12	44	44	80	32
11	13	46	46	85	33
11	14	48	48	90	34
11	15	50	50	95	35
11	16	52	52	100	36
11	17	54	54	105	37
11	18	56	56	110	38
11	19	58	58	115	39
11	20	60	60	120	40
11	21	62	62	125	41
11	22	64	64	130	42
11	23	66	66	135	43
11	24	68	68	140	44
11	25	70	70	145	45
11	26	72	72	150	46
11	27	74	74	155	47
11	28	76	76	160	48
11	29	78	78	165	49
11	30	80	80	170	50
11	31	82	82	175	51
11	32	84	84	180	52
11	33	86	86	185	53
11	34	88	88	190	54
11	35	90	90	195	55
11	36	92	92	200	56
11	37	94	94	205	57
11	38	96	96	210	58
11	39	98	98	215	59
11	40	100	100	220	60
11	41	102	102	225	61
11	42	104	104	230	62
11	43	106	106	235	63
11	44	108	108	240	64
11	45	110	110	245	65
11	46	112	112	250	66
11	47	114	114	255	67
11	48	116	116	260	68
11	49	118	118	265	69
11	50	120	120	270	70
11	51	122	122	275	71
11	52	124	124	280	72
11	53	126	126	285	73
11	54	128	128	290	74
11	55	130	130	295	75
11	56	132	132	300	76
11	57	134	134	305	77
11	58	136	136	310	78
11	59	138	138	315	79
11	60	140	140	320	80
11	61	142	142	325	81
11	62	144	144	330	82
11	63	146	146	335	83
11	64	148	148	340	84
11	65	150	150	345	85
11	66	152	152	350	86
11	67	154	154	355	87
11	68	156	156	360	88
11	69	158	158	365	89
11	70	160	160	370	90
11	71	162	162	375	91
11	72	164	164	380	92
11	73	166	166	385	93
11	74	168	168	390	94
11	75	170	170	395	95
11	76	172	172	400	96
11	77	174	174	405	97
11	78	176	176	410	98
11	79	178	178	415	99
11	80	180	180	420	100
11	81	182	182	425	101
11	82	184	184	430	102
11	83	186	186	435	103
11	84	188	188	440	104
11	85	190	190	445	105
11	86	192	192	450	106
11	87	194	194	455	107
11	88	196	196	460	108
11	89	198	198	465	109
11	90	200	200	470	110
11	91	202	202	475	111
11	92	204	204	480	112
11	93	206	206	485	113
11	94	208	208	490	114
11	95	210	210	495	115
11	96	212	212	500	116
11	97	214	214	505	117
11	98	216	216	510	118
11	99	218	218	515	119
11	100	220	220	520	120
11	101	222	222	525	121
11	102	224	224	530	122
11	103	226	226	535	123
11	104	228	228	540	124
11	105	230	230	545	125
11	106	232	232	550	126
11	107	234	234	555	127
11	108	236	236	560	128
11	109	238	238	565	129
11	110	240	240	570	130
11	111	242	242	575	131
11	112	244	244	580	132
11	113	246	246	585	133
11	114	248	248	590	134
11	115	250	250	595	135
11	116	252	252	600	136
11	117	254	254	605	137
11	118	256	256	610	138
11	119	258	258	615	139
11	120	260	260	620	140
11	121	262	262	625	141
11	122	264	264	630	142
11	123	266	266	635	143
11	124	268	268	640	144
11	125	270	270	645	145
11	126	272	272	650	146
11	127	274	274	655	147
11	128	276	276	660	148
11	129	278	278	665	149
11	130	280	280	670	150
11	131	282	282	675	151
11	132	284	284	680	152
11	133	286	286	685	153
11	134	288	288	690	154
11	135	290	290	695	155
11	136	292	292	700	156
11	137	294	294	705	157
11	138	296	296	710	158
11	139	298	298	715	159
11	140	300	300	720	160
11	141	302	302	725	161
11	142	304	304	730	162
11	143	306	306	735	163
11	144	308	308	740	164
11	145	310	310	745	165
11	146	312	312	750	166
11	147	314	314	755	167
11	148	316	316	760	168
11	149	318	318	765	169
11	150	320	320	770	170
12	1	21	25	22	22
12	2	22	30	24	24
12	3	23	35	26	26
12	4	24	40	28	28
12	5	25	45	30	30
12	6	26	50	32	32
12	7	27	55	34	34
12	8	28	60	36	36
12	9	29	65	38	38
12	10	30	70	40	40
12	11	31	75	42	42
12	12	32	80	44	44
12	13	33	85	46	46
12	14	34	90	48	48
12	15	35	95	50	50
12	16	36	100	52	52
12	17	37	105	54	54
12	18	38	110	56	56
12	19	39	115	58	58
12	20	40	120	60	60
12	21	41	125	62	62
12	22	42	130	64	64
12	23	43	135	66	66
12	24	44	140	68	68
12	25	45	145	70	70
12	26	46	150	72	72
12	27	47	155	74	74
12	28	48	160	76	76
12	29	49	165	78	78
12	30	50	170	80	80
12	31	51	175	82	82
12	32	52	180	84	84
12	33	53	185	86	86
12	34	54	190	88	88
12	35	55	195	90	90
12	36	56	200	92	92
12	37	57	205	94	94
12	38	58	210	96	96
12	39	59	215	98	98
12	40	60	220	100	100
12	41	61	225	102	102
12	42	62	230	104	104
12	43	63	235	106	106
12	44	64	240	108	108
12	45	65	245	110	110
12	46	66	250	112	112
12	47	67	255	114	114
12	48	68	260	116	116
12	49	69	265	118	118
12	50	70	270	120	120
12	51	71	275	122	122
12	52	72	280	124	124
12	53	73	285	126	126
12	54	74	290	128	128
12	55	75	295	130	130
12	56	76	300	132	132
12	57	77	305	134	134
12	58	78	310	136	136
12	59	79	315	138	138
12	60	80	320	140	140
12	61	81	325	142	142
12	62	82	330	144	144
12	63	83	335	146	146
12	64	84	340	148	148
12	65	85	345	150	150
12	66	86	350	152	152
12	67	87	355	154	154
12	68	88	360	156	156
12	69	89	365	158	158
12	70	90	370	160	160
12	71	91	375	162	162
12	72	92	380	164	164
12	73	93	385	166	166
12	74	94	390	168	168
12	75	95	395	170	170
12	76	96	400	172	172
12	77	97	405	174	174
12	78	98	410	176	176
12	79	99	415	178	178
12	80	100	420	180	180
12	81	101	425	182	182
12	82	102	430	184	184
12	83	103	435	186	186
12	84	104	440	188	188
12	85	105	445	190	190
12	86	106	450	192	192
12	87	107	455	194	194
12	88	108	460	196	196
12	89	109	465	198	198
12	90	110	470	200	200
12	91	111	475	202	202
12	92	112	480	204	204
12	93	113	485	206	206
12	94	114	490	208	208
12	95	115	495	210	210
12	96	116	500	212	212
12	97	117	505	214	214
12	98	118	510	216	216
12	99	119	515	218	218
12	100	120	520	220	220
12	101	121	525	222	222
12	102	122	530	224	224
12	103	123	535	226	226
12	104	124	540	228	228
12	105	125	545	230	230
12	106	126	550	232	232
12	107	127	555	234	234
12	108	128	560	236	236
12	109	129	565	238	238
12	110	130	570	240	240
12	111	131	575	242	242
12	112	132	580	244	244
12	113	133	585	246	246
12	114	134	590	248	248
12	115	135	595	250	250
12	116	136	600	252	252
12	117	137	605	254	254
12	118	138	610	256	256
12	119	139	615	258	258
12	120	140	620	260	260
12	121	141	625	262	262
12	122	142	630	264	264
12	123	143	635	266	266
12	124	144	640	268	268
12	125	145	645	270	270
12	126	146	650	272	272
12	127	147	655	274	274
12	128	148	660	276	276
12	129	149	665	278	278
12	130	150	670	280	280
12	131	151	675	282	282
12	132	152	680	284	284
12	133	153	685	286	286
12	134	154	690	288	288
12	135	155	695	290	290
12	136	156	700	292	292
12	137	157	705	294	294
12	138	158	710	296	296
12	139	159	715	298	298
12	140	160	720	300	300
12	141	161	725	302	302
12	142	162	730	304	304
12	143	163	735	306	306
12	144	164	740	308	308
12	145	165	745	310	310
12	146	166	750	312	312
12	147	167	755	314	314
12	148	168	760	316	316
12	149	169	765	318	318
12	150	170	770	320	320
13	1	22	24	22	22
13	2	24	28	24	24
13	3	26	32	26	26
13	4	28	36	28	28
13	5	30	40	30	30
13	6	32	44	32	32
13	7	34	48	34	34
13	8	36	52	36	36
13	9	38	56	38	38
13	10	40	60	40	40
13	11	42	64	42	42
13	12	44	68	44	44
13	13	46	72	46	46
13	14	48	76	48	48
13	15	50	80	50	50
13	16	52	84	52	52
13	17	54	88	54	54
13	18	56	92	56	56
13	19	58	96	58	58
13	20	60	100	60	60
13	21	62	104	62	62
13	22	64	108	64	64
13	23	66	112	66	66
13	24	68	116	68	68
13	25	70	120	70	70
13	26	72	124	72	72
13	27	74	128	74	74
13	28	76	132	76	76
13	29	78	136	78	78
13	30	80	140	80	80
13	31	82	144	82	82
13	32	84	148	84	84
13	33	86	152	86	86
13	34	88	156	88	88
13	35	90	160	90	90
13	36	92	164	92	92
13	37	94	168	94	94
13	38	96	172	96	96
13	39	98	176	98	98
13	40	100	180	100	100
13	41	102	184	102	102
13	42	104	188	104	104
13	43	106	192	106	106
13	44	108	196	108	108
13	45	110	200	110	110
13	46	112	204	112	112
13	47	114	208	114	114
13	48	116	212	116	116
13	49	118	216	118	118
13	50	120	220	120	120
13	51	122	224	122	122
13	52	124	228	124	124
13	53	126	232	126	126
13	54	128	236	128	128
13	55	130	240	130	130
13	56	132	244	132	132
13	57	134	248	134	134
13	58	136	252	136	136
13	59	138	256	138	138
13	60	140	260	140	140
13	61	142	264	142	142
13	62	144	268	144	144
13	63	146	272	146	146
13	64	148	276	148	148
13	65	150	280	150	150
13	66	152	284	152	152
13	67	154	288	154	154
13	68	156	292	156	156
13	69	158	296	158	158
13	70	160	300	160	160
13	71	162	304	162	162
13	72	164	308	164	164
13	73	166	312	166	166
13	74	168	316	168	168
13	75	170	320	170	170
13	76	172	324	172	172
13	77	174	328	174	174
13	78	176	332	176	176
13	79	178	336	178	178
13	80	180	340	180	180
13	81	182	344	182	182
13	82	184	348	184	184
13	83	186	352	186	186
13	84	188	356	188	188
13	85	190	360	190	190
13	86	192	364	192	192
13	87	194	368	194	194
13	88	196	372	196	196
13	89	198	376	198	198
13	90	200	380	200	200
13	91	202	384	202	202
13	92	204	388	204	204
13	93	206	392	206	206
13	94	208	396	208	208
13	95	210	400	210	210
13	96	212	404	212	212
13	97	214	408	214	214
13	98	216	412	216	216
13	99	218	416	218	218
13	100	220	420	220	220
13	101	222	424	222	222
13	102	224	428	224	224
13	103	226	432	226	226
13	104	228	436	228	228
13	105	230	440	230	230
13	106	232	444	232	232
13	107	234	448	234	234
13	108	236	452	236	236
13	109	238	456	238	238
13	110	240	460	240	240
13	111	242	464	242	242
13	112	244	468	244	244
13	113	246	472	246	246
13	114	248	476	248	248
13	115	250	480	250	250
13	116	252	484	252	252
13	117	254	488	254	254
13	118	256	492	256	256
13	119	258	496	258	258
13	120	260	500	260	260
13	121	262	504	262	262
13	122	264	508	264	264
13	123	266	512	266	266
13	124	268	516	268	268
13	125	270	520	270	270
13	126	272	524	272	272
13	127	274	528	274	274
13	128	276	532	276	276
13	129	278	536	278	278
13	130	280	540	280	280
13	131	282	544	282	282
13	132	284	548	284	284
13	133	286	552	286	286
13	134	288	556	288	288
13	135	290	560	290	290
13	136	292	564	292	292
13	137	294	568	294	294
13	138	296	572	296	296
13	139	298	576	298	298
13	140	300	580	300	300
13	141	302	584	302	302
13	142	304	588	304	304
13	143	306	592	306	306
13	144	308	596	308	308
13	145	310	600	310	310
13	146	312	604	312	312
13	147	314	608	314	314
13	148	316	612	316	316
13	149	318	616	318	318
13	150	320	620	320	320
14	1	24	22	23	21
14	2	28	24	26	22
14	3	32	26	29	23
14	4	36	28	32	24
14	5	40	30	35	25
14	6	44	32	38	26
14	7	48	34	41	27
14	8	52	36	44	28
14	9	56	38	47	29
14	10	60	40	50	30
14	11	64	42	53	31
14	12	68	44	56	32
14	13	72	46	59	33
14	14	76	48	62	34
14	15	80	50	65	35
14	16	84	52	68	36
14	17	88	54	71	37
14	18	92	56	74	38
14	19	96	58	77	39
14	20	100	60	80	40
14	21	104	62	83	41
14	22	108	64	86	42
14	23	112	66	89	43
14	24	116	68	92	44
14	25	120	70	95	45
14	26	124	72	98	46
14	27	128	74	101	47
14	28	132	76	104	48
14	29	136	78	107	49
14	30	140	80	110	50
14	31	144	82	113	51
14	32	148	84	116	52
14	33	152	86	119	53
14	34	156	88	122	54
14	35	160	90	125	55
14	36	164	92	128	56
14	37	168	94	131	57
14	38	172	96	134	58
14	39	176	98	137	59
14	40	180	100	140	60
14	41	184	102	143	61
14	42	188	104	146	62
14	43	192	106	149	63
14	44	196	108	152	64
14	45	200	110	155	65
14	46	204	112	158	66
14	47	208	114	161	67
14	48	212	116	164	68
14	49	216	118	167	69
14	50	220	120	170	70
14	51	224	122	173	71
14	52	228	124	176	72
14	53	232	126	179	73
14	54	236	128	182	74
14	55	240	130	185	75
14	56	244	132	188	76
14	57	248	134	191	77
14	58	252	136	194	78
14	59	256	138	197	79
14	60	260	140	200	80
14	61	264	142	203	81
14	62	268	144	206	82
14	63	272	146	209	83
14	64	276	148	212	84
14	65	280	150	215	85
14	66	284	152	218	86
14	67	288	154	221	87
14	68	292	156	224	88
14	69	296	158	227	89
14	70	300	160	230	90
14	71	304	162	233	91
14	72	308	164	236	92
14	73	312	166	239	93
14	74	316	168	242	94
14	75	320	170	245	95
14	76	324	172	248	96
14	77	328	174	251	97
14	78	332	176	254	98
14	79	336	178	257	99
14	80	340	180	260	100
14	81	344	182	263	101
14	82	348	184	266	102
14	83	352	186	269	103
14	84	356	188	272	104
14	85	360	190	275	105
14	86	364	192	278	106
14	87	368	194	281	107
14	88	372	196	284	108
14	89	376	198	287	109
14	90	380	200	290	110
14	91	384	202	293	111
14	92	388	204	296	112
14	93	392	206	299	113
14	94	396	208	302	114
14	95	400	210	305	115
14	96	404	212	308	116
14	97	408	214	311	117
14	98	412	216	314	118
14	99	416	218	317	119
14	100	420	220	320	120
14	101	424	222	323	121
14	102	428	224	326	122
14	103	432	226	329	123
14	104	436	228	332	124
14	105	440	230	335	125
14	106	444	232	338	126
14	107	448	234	341	127
14	108	452	236	344	128
14	109	456	238	347	129
14	110	460	240	350	130
14	111	464	242	353	131
14	112	468	244	356	132
14	113	472	246	359	133
14	114	476	248	362	134
14	115	480	250	365	135
14	116	484	252	368	136
14	117	488	254	371	137
14	118	492	256	374	138
14	119	496	258	377	139
14	120	500	260	380	140
14	121	504	262	383	141
14	122	508	264	386	142
14	123	512	266	389	143
14	124	516	268	392	144
14	125	520	270	395	145
14	126	524	272	398	146
14	127	528	274	401	147
14	128	532	276	404	148
14	129	536	278	407	149
14	130	540	280	410	150
14	131	544	282	413	151
14	132	548	284	416	152
14	133	552	286	419	153
14	134	556	288	422	154
14	135	560	290	425	155
14	136	564	292	428	156
14	137	568	294	431	157
14	138	572	296	434	158
14	139	576	298	437	159
14	140	580	300	440	160
14	141	584	302	443	161
14	142	588	304	446	162
14	143	592	306	449	163
14	144	596	308	452	164
14	145	600	310	455	165
14	146	604	312	458	166
14	147	608	314	461	167
14	148	612	316	464	168
14	149	616	318	467	169
14	150	620	320	470	170
