GroupID	NpcID	Desc	NpcLevel	PosX	PosY	Rate	SoulStoneID	PlayerAwardID	ValueParam	KinItemAwardID	MJSoulStoneID	IsFalse	Mask	OpenTrap	LingPai	CalcValueType	IsRecordDeath	ExtRandomItemID1	ValueGroupID	NpcMaxLife	LastAwardID	CallEventID
54	2498	项羽		7808	8315	100			1000		4595		2	trap_attmsg_in2	1396	2	1		2	494910000	1	1
54	2498	项羽		8081	3984	100			1000		4595		3	trap_attmsg_in3	1396	2	1		2	494910000	1	1
316	2499	项羽		2893	7799	100			1000		4595	1	1	trap_attmsg_in1	1396	2	1		2	494910000		1
316	2499	项羽		7808	8315	100			1000		4595	1	2	trap_attmsg_in2	1396	2	1		2	494910000		1
316	2499	项羽		8081	3984	100			1000		4595	1	3	trap_attmsg_in3	1396	2	1		2	494910000		1
55	2498	项羽		2903	7404	100			1000		4595		1	trap_attmsg_in1	1396	2	1		2	494910000	1	1
55	2498	项羽		6395	6348	100			1000		4595		2	trap_attmsg_in2	1396	2	1		2	494910000	1	1
55	2498	项羽		6504	2464	100			1000		4595		3	trap_attmsg_in3	1396	2	1		2	494910000	1	1
317	2499	项羽		2903	7404	100			1000		4595	1	1	trap_attmsg_in1	1396	2	1		2	494910000		1
317	2499	项羽		6395	6348	100			1000		4595	1	2	trap_attmsg_in2	1396	2	1		2	494910000		1
317	2499	项羽		6504	2464	100			1000		4595	1	3	trap_attmsg_in3	1396	2	1		2	494910000		1
56	2498	项羽		3117	7398	100			1000		4595		1	trap_attmsg_in1	1396	2	1		2	494910000	1	1
56	2498	项羽		6482	6297	100			1000		4595		2	trap_attmsg_in2	1396	2	1		2	494910000	1	1
56	2498	项羽		7313	2876	100			1000		4595		3	trap_attmsg_in3	1396	2	1		2	494910000	1	1
318	2499	项羽		3117	7398	100			1000		4595	1	1	trap_attmsg_in1	1396	2	1		2	494910000		1
318	2499	项羽		6482	6297	100			1000		4595	1	2	trap_attmsg_in2	1396	2	1		2	494910000		1
318	2499	项羽		7313	2876	100			1000		4595	1	3	trap_attmsg_in3	1396	2	1		2	494910000		1
501	119	定海金刚	60	12686	4053	1		16														
501	119	定海金刚	60	8601	3804	1		16														
501	119	定海金刚	60	10270	5913	1		16														
502	119	定海金刚	60	14390	6103	1		16														
502	119	定海金刚	60	11651	7148	1		16														
502	119	定海金刚	60	12875	8377	1		16														
503	119	定海金刚	60	12206	9378	1		16														
503	119	定海金刚	60	12676	10625	1		16														
503	119	定海金刚	60	12922	12092	1		16														
504	119	定海金刚	60	9217	12217	1		16														
504	119	定海金刚	60	8485	14259	1		16														
504	119	定海金刚	60	9433	13125	1		16														
505	119	定海金刚	60	6195	13854	1		16														
505	119	定海金刚	60	5810	12845	1		16														
505	119	定海金刚	60	4566	12251	1		16														
506	119	定海金刚	60	5530	11814	1		16														
506	119	定海金刚	60	5742	10783	1		16														
506	119	定海金刚	60	5283	9954	1		16														
507	119	定海金刚	60	3961	10290	1		16														
507	119	定海金刚	60	3975	8502	1		16														
507	119	定海金刚	60	5149	7397	1		16														
508	119	定海金刚	60	3975	6471	1		16														
508	119	定海金刚	60	4638	5628	1		16														
508	119	定海金刚	60	6241	5214	1		16														
509	120	金翅鹏皇	60	12248	4872	1		17														
509	120	金翅鹏皇	60	10718	5118	1		17														
509	120	金翅鹏皇	60	9651	4348	1		17														
510	120	金翅鹏皇	60	10732	6333	1		17														
510	120	金翅鹏皇	60	12079	6824	1		17														
510	120	金翅鹏皇	60	11804	7874	1		17														
511	120	金翅鹏皇	60	7904	4533	1		17														
511	120	金翅鹏皇	60	4942	4299	1		17														
511	120	金翅鹏皇	60	5845	5761	1		17														
512	120	金翅鹏皇	60	4202	5003	1		17														
512	120	金翅鹏皇	60	5087	6809	1		17														
512	120	金翅鹏皇	60	5809	8018	1		17														
513	120	金翅鹏皇	60	3769	8632	1		17														
513	120	金翅鹏皇	60	3931	10293	1		17														
513	120	金翅鹏皇	60	5051	11413	1		17														
514	120	金翅鹏皇	60	4684	12820	1		17														
514	120	金翅鹏皇	60	6476	10811	1		17														
514	120	金翅鹏皇	60	9028	12209	1		17														
515	120	金翅鹏皇	60	9937	11272	1		17														
515	120	金翅鹏皇	60	9788	10119	1		17														
515	120	金翅鹏皇	60	11105	12236	1		17														
516	120	金翅鹏皇	60	11173	9779	1		17														
516	120	金翅鹏皇	60	12245	10580	1		17														
516	120	金翅鹏皇	60	12206	11827	1		17														
517	121	银角犀皇	60	13833	3216	1		18														
517	121	银角犀皇	60	11634	3089	1		18														
517	121	银角犀皇	60	13918	4696	1		18														
518	121	银角犀皇	60	11291	5039	1		18														
518	121	银角犀皇	60	12125	6007	1		18														
518	121	银角犀皇	60	13632	5967	1		18														
519	121	银角犀皇	60	12180	7555	1		18														
519	121	银角犀皇	60	13149	8900	1		18														
519	121	银角犀皇	60	13010	11609	1		18														
520	121	银角犀皇	60	11369	10442	1		18														
520	121	银角犀皇	60	11290	12519	1		18														
520	121	银角犀皇	60	9450	12658	1		18														
521	121	银角犀皇	60	7552	11946	1		18														
521	121	银角犀皇	60	6642	10878	1		18														
521	121	银角犀皇	60	5575	13046	1		18														
522	121	银角犀皇	60	4386	13588	1		18														
522	121	银角犀皇	60	3814	12248	1		18														
522	121	银角犀皇	60	4883	9448	1		18														
523	121	银角犀皇	60	4521	8168	1		18														
523	121	银角犀皇	60	3468	7792	1		18														
523	121	银角犀皇	60	4567	6858	1		18														
524	121	银角犀皇	60	6810	5955	1		18														
524	121	银角犀皇	60	8300	4465	1		18														
524	121	银角犀皇	60	4536	4540	1		18														
525	119	定海金刚	60	12686	4053	1		19														
525	119	定海金刚	60	8601	3804	1		19														
525	119	定海金刚	60	10270	5913	1		19														
526	119	定海金刚	60	14390	6103	1		19														
526	119	定海金刚	60	11651	7148	1		19														
526	119	定海金刚	60	12875	8377	1		19														
527	119	定海金刚	60	12206	9378	1		19														
527	119	定海金刚	60	12676	10625	1		19														
527	119	定海金刚	60	12922	12092	1		19														
528	119	定海金刚	60	9217	12217	1		19														
528	119	定海金刚	60	8485	14259	1		19														
528	119	定海金刚	60	9433	13125	1		19														
529	119	定海金刚	60	6195	13854	1		19														
529	119	定海金刚	60	5810	12845	1		19														
529	119	定海金刚	60	4566	12251	1		19														
530	119	定海金刚	60	5530	11814	1		19														
530	119	定海金刚	60	5742	10783	1		19														
530	119	定海金刚	60	5283	9954	1		19														
531	119	定海金刚	60	3961	10290	1		19														
531	119	定海金刚	60	3975	8502	1		19														
531	119	定海金刚	60	5149	7397	1		19														
532	119	定海金刚	60	3975	6471	1		19														
532	119	定海金刚	60	4638	5628	1		19														
532	119	定海金刚	60	6241	5214	1		19														
533	120	金翅鹏皇	60	12248	4872	1		20														
533	120	金翅鹏皇	60	10718	5118	1		20														
533	120	金翅鹏皇	60	9651	4348	1		20														
534	120	金翅鹏皇	60	10732	6333	1		20														
534	120	金翅鹏皇	60	12079	6824	1		20														
534	120	金翅鹏皇	60	11804	7874	1		20														
535	120	金翅鹏皇	60	7904	4533	1		20														
535	120	金翅鹏皇	60	4942	4299	1		20														
535	120	金翅鹏皇	60	5845	5761	1		20														
536	120	金翅鹏皇	60	4202	5003	1		20														
536	120	金翅鹏皇	60	5087	6809	1		20														
536	120	金翅鹏皇	60	5809	8018	1		20														
537	120	金翅鹏皇	60	3769	8632	1		20														
537	120	金翅鹏皇	60	3931	10293	1		20														
537	120	金翅鹏皇	60	5051	11413	1		20														
538	120	金翅鹏皇	60	4684	12820	1		20														
538	120	金翅鹏皇	60	6476	10811	1		20														
538	120	金翅鹏皇	60	9028	12209	1		20														
539	120	金翅鹏皇	60	9937	11272	1		20														
539	120	金翅鹏皇	60	9788	10119	1		20														
539	120	金翅鹏皇	60	11105	12236	1		20														
540	120	金翅鹏皇	60	11173	9779	1		20														
540	120	金翅鹏皇	60	12245	10580	1		20														
540	120	金翅鹏皇	60	12206	11827	1		20														
541	121	银角犀皇	60	13833	3216	1		21														
541	121	银角犀皇	60	11634	3089	1		21														
541	121	银角犀皇	60	13918	4696	1		21														
542	121	银角犀皇	60	11291	5039	1		21														
542	121	银角犀皇	60	12125	6007	1		21														
542	121	银角犀皇	60	13632	5967	1		21														
543	121	银角犀皇	60	12180	7555	1		21														
543	121	银角犀皇	60	13149	8900	1		21														
543	121	银角犀皇	60	13010	11609	1		21														
544	121	银角犀皇	60	11369	10442	1		21														
544	121	银角犀皇	60	11290	12519	1		21														
544	121	银角犀皇	60	9450	12658	1		21														
545	121	银角犀皇	60	7552	11946	1		21														
545	121	银角犀皇	60	6642	10878	1		21														
545	121	银角犀皇	60	5575	13046	1		21														
546	121	银角犀皇	60	4386	13588	1		21														
546	121	银角犀皇	60	3814	12248	1		21														
546	121	银角犀皇	60	4883	9448	1		21														
547	121	银角犀皇	60	4521	8168	1		21														
547	121	银角犀皇	60	3468	7792	1		21														
547	121	银角犀皇	60	4567	6858	1		21														
548	121	银角犀皇	60	6810	5955	1		21														
548	121	银角犀皇	60	8300	4465	1		21														
548	121	银角犀皇	60	4536	4540	1		21														
597	119	定海金刚	60	12686	4053	1		22														
597	119	定海金刚	60	8601	3804	1		22														
597	119	定海金刚	60	10270	5913	1		22														
598	119	定海金刚	60	14390	6103	1		22														
598	119	定海金刚	60	11651	7148	1		22														
598	119	定海金刚	60	12875	8377	1		22														
599	119	定海金刚	60	12206	9378	1		22														
599	119	定海金刚	60	12676	10625	1		22														
599	119	定海金刚	60	12922	12092	1		22														
600	119	定海金刚	60	9217	12217	1		22														
600	119	定海金刚	60	8485	14259	1		22														
600	119	定海金刚	60	9433	13125	1		22														
601	119	定海金刚	60	6195	13854	1		22														
601	119	定海金刚	60	5810	12845	1		22														
601	119	定海金刚	60	4566	12251	1		22														
602	119	定海金刚	60	5530	11814	1		22														
602	119	定海金刚	60	5742	10783	1		22														
602	119	定海金刚	60	5283	9954	1		22														
603	119	定海金刚	60	3961	10290	1		22														
603	119	定海金刚	60	3975	8502	1		22														
603	119	定海金刚	60	5149	7397	1		22														
604	119	定海金刚	60	3975	6471	1		22														
604	119	定海金刚	60	4638	5628	1		22														
604	119	定海金刚	60	6241	5214	1		22														
605	120	金翅鹏皇	60	12248	4872	1		23														
605	120	金翅鹏皇	60	10718	5118	1		23														
605	120	金翅鹏皇	60	9651	4348	1		23														
606	120	金翅鹏皇	60	10732	6333	1		23														
606	120	金翅鹏皇	60	12079	6824	1		23														
606	120	金翅鹏皇	60	11804	7874	1		23														
607	120	金翅鹏皇	60	7904	4533	1		23														
607	120	金翅鹏皇	60	4942	4299	1		23														
607	120	金翅鹏皇	60	5845	5761	1		23														
608	120	金翅鹏皇	60	4202	5003	1		23														
608	120	金翅鹏皇	60	5087	6809	1		23														
608	120	金翅鹏皇	60	5809	8018	1		23														
609	120	金翅鹏皇	60	3769	8632	1		23														
609	120	金翅鹏皇	60	3931	10293	1		23														
609	120	金翅鹏皇	60	5051	11413	1		23														
610	120	金翅鹏皇	60	4684	12820	1		23														
610	120	金翅鹏皇	60	6476	10811	1		23														
610	120	金翅鹏皇	60	9028	12209	1		23														
611	120	金翅鹏皇	60	9937	11272	1		23														
611	120	金翅鹏皇	60	9788	10119	1		23														
611	120	金翅鹏皇	60	11105	12236	1		23														
612	120	金翅鹏皇	60	11173	9779	1		23														
612	120	金翅鹏皇	60	12245	10580	1		23														
612	120	金翅鹏皇	60	12206	11827	1		23														
613	121	银角犀皇	60	13833	3216	1		24														
613	121	银角犀皇	60	11634	3089	1		24														
613	121	银角犀皇	60	13918	4696	1		24														
614	121	银角犀皇	60	11291	5039	1		24														
614	121	银角犀皇	60	12125	6007	1		24														
614	121	银角犀皇	60	13632	5967	1		24														
615	121	银角犀皇	60	12180	7555	1		24														
615	121	银角犀皇	60	13149	8900	1		24														
615	121	银角犀皇	60	13010	11609	1		24														
616	121	银角犀皇	60	11369	10442	1		24														
616	121	银角犀皇	60	11290	12519	1		24														
616	121	银角犀皇	60	9450	12658	1		24														
617	121	银角犀皇	60	7552	11946	1		24														
617	121	银角犀皇	60	6642	10878	1		24														
617	121	银角犀皇	60	5575	13046	1		24														
618	121	银角犀皇	60	4386	13588	1		24														
618	121	银角犀皇	60	3814	12248	1		24														
618	121	银角犀皇	60	4883	9448	1		24														
619	121	银角犀皇	60	4521	8168	1		24														
619	121	银角犀皇	60	3468	7792	1		24														
619	121	银角犀皇	60	4567	6858	1		24														
620	121	银角犀皇	60	6810	5955	1		24														
620	121	银角犀皇	60	8300	4465	1		24														
620	121	银角犀皇	60	4536	4540	1		24														
549	1997	赤睛虎皇	80	2789	12310	1		25														
549	1997	赤睛虎皇	80	4611	10533	1		25														
549	1997	赤睛虎皇	80	8173	11198	1		25														
550	1997	赤睛虎皇	80	11518	11644	1		25														
550	1997	赤睛虎皇	80	12566	11209	1		25														
550	1997	赤睛虎皇	80	10727	8768	1		25														
551	1997	赤睛虎皇	80	10782	4190	1		25														
551	1997	赤睛虎皇	80	13453	2205	1		25														
551	1997	赤睛虎皇	80	10467	2993	1		25														
552	1997	赤睛虎皇	80	10139	1931	1		25														
552	1997	赤睛虎皇	80	5083	4508	1		25														
552	1997	赤睛虎皇	80	7293	9468	1		25														
553	1997	赤睛虎皇	80	9866	10871	1		25														
553	1997	赤睛虎皇	80	7115	4289	1		25														
553	1997	赤睛虎皇	80	2631	3233	1		25														
554	1997	赤睛虎皇	80	4628	2705	1		25														
554	1997	赤睛虎皇	80	5029	6434	1		25														
554	1997	赤睛虎皇	80	2743	7831	1		25														
555	1997	赤睛虎皇	80	12190	4321	1		25														
555	1997	赤睛虎皇	80	9582	4639	1		25														
555	1997	赤睛虎皇	80	8257	2429	1		25														
556	1997	赤睛虎皇	80	11255	6673	1		25														
556	1997	赤睛虎皇	80	9985	7250	1		25														
556	1997	赤睛虎皇	80	12683	8945	1		25														
557	1998	撼天熊皇	80	3145	14743	1		26														
557	1998	撼天熊皇	80	6004	14357	1		26														
557	1998	撼天熊皇	80	7995	14375	1		26														
558	1998	撼天熊皇	80	8691	12159	1		26														
558	1998	撼天熊皇	80	13645	13372	1		26														
558	1998	撼天熊皇	80	12803	12444	1		26														
559	1998	撼天熊皇	80	10510	12928	1		26														
559	1998	撼天熊皇	80	12110	8161	1		26														
559	1998	撼天熊皇	80	7044	4808	1		26														
560	1998	撼天熊皇	80	5507	5127	1		26														
560	1998	撼天熊皇	80	11940	11682	1		26														
560	1998	撼天熊皇	80	4020	2906	1		26														
561	1998	撼天熊皇	80	6267	2538	1		26														
561	1998	撼天熊皇	80	11889	3254	1		26														
561	1998	撼天熊皇	80	10232	3434	1		26														
562	1998	撼天熊皇	80	14814	13183	1		26														
562	1998	撼天熊皇	80	5117	11933	1		26														
562	1998	撼天熊皇	80	5509	10438	1		26														
563	1998	撼天熊皇	80	10454	7982	1		26														
563	1998	撼天熊皇	80	11161	6001	1		26														
563	1998	撼天熊皇	80	5694	5828	1		26														
564	1998	撼天熊皇	80	13713	3629	1		26														
564	1998	撼天熊皇	80	12418	10331	1		26														
564	1998	撼天熊皇	80	11715	11056	1		26														
565	1999	紫背鳄皇	80	3349	9233	1		27														
565	1999	紫背鳄皇	80	8629	3901	1		27														
565	1999	紫背鳄皇	80	10996	4794	1		27														
566	1999	紫背鳄皇	80	11733	8588	1		27														
566	1999	紫背鳄皇	80	12632	2386	1		27														
566	1999	紫背鳄皇	80	9287	11864	1		27														
567	1999	紫背鳄皇	80	15722	11849	1		27														
567	1999	紫背鳄皇	80	14898	10039	1		27														
567	1999	紫背鳄皇	80	3887	15149	1		27														
568	1999	紫背鳄皇	80	6501	13256	1		27														
568	1999	紫背鳄皇	80	3857	10535	1		27														
568	1999	紫背鳄皇	80	2637	6614	1		27														
569	1999	紫背鳄皇	80	7352	3369	1		27														
569	1999	紫背鳄皇	80	8677	2966	1		27														
569	1999	紫背鳄皇	80	4717	4445	1		27														
570	1999	紫背鳄皇	80	14314	12141	1		27														
570	1999	紫背鳄皇	80	12566	12113	1		27														
570	1999	紫背鳄皇	80	11313	6587	1		27														
571	1999	紫背鳄皇	80	8141	13643	1		27														
571	1999	紫背鳄皇	80	5208	13469	1		27														
571	1999	紫背鳄皇	80	11452	10141	1		27														
572	1999	紫背鳄皇	80	12423	10424	1		27														
572	1999	紫背鳄皇	80	13749	4840	1		27														
572	1999	紫背鳄皇	80	5301	8143	1		27														
573	1997	赤睛虎皇	80	2789	12310	1		28														
573	1997	赤睛虎皇	80	4611	10533	1		28														
573	1997	赤睛虎皇	80	8173	11198	1		28														
574	1997	赤睛虎皇	80	11518	11644	1		28														
574	1997	赤睛虎皇	80	12566	11209	1		28														
574	1997	赤睛虎皇	80	10727	8768	1		28														
575	1997	赤睛虎皇	80	10782	4190	1		28														
575	1997	赤睛虎皇	80	13453	2205	1		28														
575	1997	赤睛虎皇	80	10467	2993	1		28														
576	1997	赤睛虎皇	80	10139	1931	1		28														
576	1997	赤睛虎皇	80	5083	4508	1		28														
576	1997	赤睛虎皇	80	7293	9468	1		28														
577	1997	赤睛虎皇	80	9866	10871	1		28														
577	1997	赤睛虎皇	80	7115	4289	1		28														
577	1997	赤睛虎皇	80	2631	3233	1		28														
578	1997	赤睛虎皇	80	4628	2705	1		28														
578	1997	赤睛虎皇	80	5029	6434	1		28														
578	1997	赤睛虎皇	80	2743	7831	1		28														
579	1997	赤睛虎皇	80	12190	4321	1		28														
579	1997	赤睛虎皇	80	9582	4639	1		28														
579	1997	赤睛虎皇	80	8257	2429	1		28														
580	1997	赤睛虎皇	80	11255	6673	1		28														
580	1997	赤睛虎皇	80	9985	7250	1		28														
580	1997	赤睛虎皇	80	12683	8945	1		28														
581	1998	撼天熊皇	80	3145	14743	1		29														
581	1998	撼天熊皇	80	6004	14357	1		29														
581	1998	撼天熊皇	80	7995	14375	1		29														
582	1998	撼天熊皇	80	8691	12159	1		29														
582	1998	撼天熊皇	80	13645	13372	1		29														
582	1998	撼天熊皇	80	12803	12444	1		29														
583	1998	撼天熊皇	80	10510	12928	1		29														
583	1998	撼天熊皇	80	12110	8161	1		29														
583	1998	撼天熊皇	80	7044	4808	1		29														
584	1998	撼天熊皇	80	5507	5127	1		29														
584	1998	撼天熊皇	80	11940	11682	1		29														
584	1998	撼天熊皇	80	4020	2906	1		29														
585	1998	撼天熊皇	80	6267	2538	1		29														
585	1998	撼天熊皇	80	11889	3254	1		29														
585	1998	撼天熊皇	80	10232	3434	1		29														
586	1998	撼天熊皇	80	14814	13183	1		29														
586	1998	撼天熊皇	80	5117	11933	1		29														
586	1998	撼天熊皇	80	5509	10438	1		29														
587	1998	撼天熊皇	80	10454	7982	1		29														
587	1998	撼天熊皇	80	11161	6001	1		29														
587	1998	撼天熊皇	80	5694	5828	1		29														
588	1998	撼天熊皇	80	13713	3629	1		29														
588	1998	撼天熊皇	80	12418	10331	1		29														
588	1998	撼天熊皇	80	11715	11056	1		29														
589	1999	紫背鳄皇	80	3349	9233	1		30														
589	1999	紫背鳄皇	80	8629	3901	1		30														
589	1999	紫背鳄皇	80	10996	4794	1		30														
590	1999	紫背鳄皇	80	11733	8588	1		30														
590	1999	紫背鳄皇	80	12632	2386	1		30														
590	1999	紫背鳄皇	80	9287	11864	1		30														
591	1999	紫背鳄皇	80	15722	11849	1		30														
591	1999	紫背鳄皇	80	14898	10039	1		30														
591	1999	紫背鳄皇	80	3887	15149	1		30														
592	1999	紫背鳄皇	80	6501	13256	1		30														
592	1999	紫背鳄皇	80	3857	10535	1		30														
592	1999	紫背鳄皇	80	2637	6614	1		30														
593	1999	紫背鳄皇	80	7352	3369	1		30														
593	1999	紫背鳄皇	80	8677	2966	1		30														
593	1999	紫背鳄皇	80	4717	4445	1		30														
594	1999	紫背鳄皇	80	14314	12141	1		30														
594	1999	紫背鳄皇	80	12566	12113	1		30														
594	1999	紫背鳄皇	80	11313	6587	1		30														
595	1999	紫背鳄皇	80	8141	13643	1		30														
595	1999	紫背鳄皇	80	5208	13469	1		30														
595	1999	紫背鳄皇	80	11452	10141	1		30														
596	1999	紫背鳄皇	80	12423	10424	1		30														
596	1999	紫背鳄皇	80	13749	4840	1		30														
596	1999	紫背鳄皇	80	5301	8143	1		30														
645	2217	冰鳞蜥皇	100	10606	4809	1		34														
645	2217	冰鳞蜥皇	100	9521	3932	1		34														
645	2217	冰鳞蜥皇	100	8614	3658	1		34														
646	2217	冰鳞蜥皇	100	7531	3806	1		34														
646	2217	冰鳞蜥皇	100	5405	4219	1		34														
646	2217	冰鳞蜥皇	100	2021	2573	1		34														
647	2217	冰鳞蜥皇	100	2421	4507	1		34														
647	2217	冰鳞蜥皇	100	2303	4957	1		34														
647	2217	冰鳞蜥皇	100	5001	4669	1		34														
648	2217	冰鳞蜥皇	100	4119	7412	1		34														
648	2217	冰鳞蜥皇	100	2955	7903	1		34														
648	2217	冰鳞蜥皇	100	2881	10104	1		34														
649	2217	冰鳞蜥皇	100	4896	10138	1		34														
649	2217	冰鳞蜥皇	100	4095	12320	1		34														
649	2217	冰鳞蜥皇	100	1562	14922	1		34														
650	2217	冰鳞蜥皇	100	8542	11723	1		34														
650	2217	冰鳞蜥皇	100	8821	14740	1		34														
650	2217	冰鳞蜥皇	100	10471	14627	1		34														
651	2217	冰鳞蜥皇	100	11372	12210	1		34														
651	2217	冰鳞蜥皇	100	14017	13723	1		34														
651	2217	冰鳞蜥皇	100	12591	10195	1		34														
652	2217	冰鳞蜥皇	100	10241	8452	1		34														
652	2217	冰鳞蜥皇	100	11268	7864	1		34														
652	2217	冰鳞蜥皇	100	11345	5897	1		34														
653	2218	银钩蝎皇	100	3903	2366	1		35														
653	2218	银钩蝎皇	100	4096	3233	1		35														
653	2218	银钩蝎皇	100	4426	4554	1		35														
654	2218	银钩蝎皇	100	4753	3695	1		35														
654	2218	银钩蝎皇	100	7974	4192	1		35														
654	2218	银钩蝎皇	100	7242	3562	1		35														
655	2218	银钩蝎皇	100	13369	1676	1		35														
655	2218	银钩蝎皇	100	12400	4211	1		35														
655	2218	银钩蝎皇	100	11243	4006	1		35														
656	2218	银钩蝎皇	100	11282	6873	1		35														
656	2218	银钩蝎皇	100	11915	6607	1		35														
656	2218	银钩蝎皇	100	13158	9511	1		35														
657	2218	银钩蝎皇	100	13499	14154	1		35														
657	2218	银钩蝎皇	100	12654	13674	1		35														
657	2218	银钩蝎皇	100	11752	13149	1		35														
658	2218	银钩蝎皇	100	13394	11339	1		35														
658	2218	银钩蝎皇	100	7709	12961	1		35														
658	2218	银钩蝎皇	100	8749	12330	1		35														
659	2218	银钩蝎皇	100	7540	12133	1		35														
659	2218	银钩蝎皇	100	7533	10940	1		35														
659	2218	银钩蝎皇	100	3546	11701	1		35														
660	2218	银钩蝎皇	100	1559	14038	1		35														
660	2218	银钩蝎皇	100	2039	9601	1		35														
660	2218	银钩蝎皇	100	2767	8101	1		35														
661	2219	狂鬃獒皇	100	16185	2560	1		36														
661	2219	狂鬃獒皇	100	15884	4413	1		36														
661	2219	狂鬃獒皇	100	16371	5307	1		36														
662	2219	狂鬃獒皇	100	14777	8195	1		36														
662	2219	狂鬃獒皇	100	14104	8697	1		36														
662	2219	狂鬃獒皇	100	14472	10011	1		36														
663	2219	狂鬃獒皇	100	15863	11084	1		36														
663	2219	狂鬃獒皇	100	15980	13371	1		36														
663	2219	狂鬃獒皇	100	15739	14431	1		36														
664	2219	狂鬃獒皇	100	17706	17857	1		36														
664	2219	狂鬃獒皇	100	16671	17394	1		36														
664	2219	狂鬃獒皇	100	14949	16960	1		36														
665	2219	狂鬃獒皇	100	13627	14451	1		36														
665	2219	狂鬃獒皇	100	10102	13680	1		36														
665	2219	狂鬃獒皇	100	8584	14471	1		36														
666	2219	狂鬃獒皇	100	7652	14788	1		36														
666	2219	狂鬃獒皇	100	5383	14919	1		36														
666	2219	狂鬃獒皇	100	2768	16396	1		36														
667	2219	狂鬃獒皇	100	6350	11977	1		36														
667	2219	狂鬃獒皇	100	7474	12104	1		36														
667	2219	狂鬃獒皇	100	6254	8547	1		36														
668	2219	狂鬃獒皇	100	6947	7297	1		36														
668	2219	狂鬃獒皇	100	5923	5506	1		36														
668	2219	狂鬃獒皇	100	10706	8219	1		36														
669	2217	冰鳞蜥皇	100	10606	4809	1		37														
669	2217	冰鳞蜥皇	100	9521	3932	1		37														
669	2217	冰鳞蜥皇	100	8614	3658	1		37														
670	2217	冰鳞蜥皇	100	7531	3806	1		37														
670	2217	冰鳞蜥皇	100	5405	4219	1		37														
670	2217	冰鳞蜥皇	100	2021	2573	1		37														
671	2217	冰鳞蜥皇	100	2421	4507	1		37														
671	2217	冰鳞蜥皇	100	2303	4957	1		37														
671	2217	冰鳞蜥皇	100	5001	4669	1		37														
672	2217	冰鳞蜥皇	100	4119	7412	1		37														
672	2217	冰鳞蜥皇	100	2955	7903	1		37														
672	2217	冰鳞蜥皇	100	2881	10104	1		37														
673	2217	冰鳞蜥皇	100	4896	10138	1		37														
673	2217	冰鳞蜥皇	100	4095	12320	1		37														
673	2217	冰鳞蜥皇	100	1562	14922	1		37														
674	2217	冰鳞蜥皇	100	8542	11723	1		37														
674	2217	冰鳞蜥皇	100	8821	14740	1		37														
674	2217	冰鳞蜥皇	100	10471	14627	1		37														
675	2217	冰鳞蜥皇	100	11372	12210	1		37														
675	2217	冰鳞蜥皇	100	14017	13723	1		37														
675	2217	冰鳞蜥皇	100	12591	10195	1		37														
676	2217	冰鳞蜥皇	100	10241	8452	1		37														
676	2217	冰鳞蜥皇	100	11268	7864	1		37														
676	2217	冰鳞蜥皇	100	11345	5897	1		37														
677	2218	银钩蝎皇	100	3903	2366	1		38														
677	2218	银钩蝎皇	100	4096	3233	1		38														
677	2218	银钩蝎皇	100	4426	4554	1		38														
678	2218	银钩蝎皇	100	4753	3695	1		38														
678	2218	银钩蝎皇	100	7974	4192	1		38														
678	2218	银钩蝎皇	100	7242	3562	1		38														
679	2218	银钩蝎皇	100	13369	1676	1		38														
679	2218	银钩蝎皇	100	12400	4211	1		38														
679	2218	银钩蝎皇	100	11243	4006	1		38														
680	2218	银钩蝎皇	100	11282	6873	1		38														
680	2218	银钩蝎皇	100	11915	6607	1		38														
680	2218	银钩蝎皇	100	13158	9511	1		38														
681	2218	银钩蝎皇	100	13499	14154	1		38														
681	2218	银钩蝎皇	100	12654	13674	1		38														
681	2218	银钩蝎皇	100	11752	13149	1		38														
682	2218	银钩蝎皇	100	13394	11339	1		38														
682	2218	银钩蝎皇	100	7709	12961	1		38														
682	2218	银钩蝎皇	100	8749	12330	1		38														
683	2218	银钩蝎皇	100	7540	12133	1		38														
683	2218	银钩蝎皇	100	7533	10940	1		38														
683	2218	银钩蝎皇	100	3546	11701	1		38														
684	2218	银钩蝎皇	100	1559	14038	1		38														
684	2218	银钩蝎皇	100	2039	9601	1		38														
684	2218	银钩蝎皇	100	2767	8101	1		38														
685	2219	狂鬃獒皇	100	16185	2560	1		39														
685	2219	狂鬃獒皇	100	15884	4413	1		39														
685	2219	狂鬃獒皇	100	16371	5307	1		39														
686	2219	狂鬃獒皇	100	14777	8195	1		39														
686	2219	狂鬃獒皇	100	14104	8697	1		39														
686	2219	狂鬃獒皇	100	14472	10011	1		39														
687	2219	狂鬃獒皇	100	15863	11084	1		39														
687	2219	狂鬃獒皇	100	15980	13371	1		39														
687	2219	狂鬃獒皇	100	15739	14431	1		39														
688	2219	狂鬃獒皇	100	17706	17857	1		39														
688	2219	狂鬃獒皇	100	16671	17394	1		39														
688	2219	狂鬃獒皇	100	14949	16960	1		39														
689	2219	狂鬃獒皇	100	13627	14451	1		39														
689	2219	狂鬃獒皇	100	10102	13680	1		39														
689	2219	狂鬃獒皇	100	8584	14471	1		39														
690	2219	狂鬃獒皇	100	7652	14788	1		39														
690	2219	狂鬃獒皇	100	5383	14919	1		39														
