Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	Rank	WorldNotify	Desc	Quality	Icon
HK_Title3	2502	海线第一	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title4	2503	揸Fit人	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title5	2504	金牌打手	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title6	2505	古惑仔	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title7	2506	浊水溪霸主	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title8	2507	天下第一帮	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title9	2508	山线无敌	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title10	2509	纵贯江湖	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title11	2510	傲视群雄	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title12	2511	超脱众人	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title13	2512	独孤求败	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title14	2513	盖世无双	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title15	2514	绝顶高手	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title16	2515	难逢敌手	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title17	2516	惊鸿侠影	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1				
HK_Title18	2517	名镇中原 	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1				
HK_Title19	2518	震古铄今 	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1				
HK_Title20	2519	封面潮人	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
HK_Title21	2520	潮流教主	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
HK_Title22	2521	时尚达人	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
HK_Admin_Title23	2522	剑侠小编		橙色称号	200	213	214	215	2592000				1				
HK_Admin_Title24	2523	我是GM		橙色称号	200	213	214	215	2592000				1				
HK_Admin_Title25	2524	活动专员		橙色称号	200	213	214	215	2592000				1				
HK_Admin_Title26	2525	礼品派送专员		特殊称号（红色）	200	222	223	224	2592000				1				
HK_Admin_Title27	2526	新手指导员		金色称号	200	216	217	218	2592000				1				
HK_Admin_Title28	2527	盖世无双		特殊称号（红色）	200	222	223	224					1				
HK_Admin_Title29	2528	绝顶高手		特殊称号（红色）	200	222	223	224					1				
HK_Admin_Title30	2529	难逢敌手		特殊称号（红色）	200	222	223	224					1				
HK_Admin_Title31	2530	月满乾坤		紫色称号	200	207	208	209	2592000				1				
HK_Admin_Title32	2531	花好月圆		蓝色称号	200	204	205	206	2592000				1				
HK_Title33	2532	威震武林	Title_Normal;Title_Orange	橙色称号	200	213	214	215	259200				1				
HK_Title34	2533	香港第一帮派	Title_Normal;	特殊称号（红色）	200	222	223	224	1296000				1				
HK_Title35	2534	台湾第一帮派	Title_Normal;	特殊称号（红色）	200	222	223	224	1296000				1				
HK_Title36	2535	境外第一帮派	Title_Normal;	特殊称号（红色）	200	222	223	224	1296000				1				
HK_Title37	2536	雄霸一方	Title_Normal;	特殊称号（红色）	200	222	223	224	1296000				1				
HK_Title38	2537	义薄云天	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title39	2538	仗剑天涯	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title40	2539	猛龙过江	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title41	2540	只手遮天	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title42	2541	战无不胜	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title43	2542	胜者为王	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title44	2543	盖世英雄	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title45	2544	人剑合一	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title46	2545	侠肝义胆	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title47	2546	卧虎藏龙	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title48	2547	乱世英雄	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title49	2548	独孤九剑	Title_Normal;Title_Orange	橙色称号	200	213	214	215	604800				1				
HK_Title50	2549	迷踪仙派	Title_Normal;	特殊称号（绿色）	200	219	220	221	604800				1				
HK_Title51	2550	才富五车	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title52	2551	武林至尊	Title_Normal;Title_Orange	橙色称号	200	213	214	215	604800				1				
HK_Title53	2552	天下无双	Title_Normal;Title_Orange	橙色称号	200	213	214	215	604800				1				
HK_Title54	2553	金牌打手	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title55	2554	举世无双	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title56	2555	神乎其技	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title57	2556	炉火纯青	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title58	2557	身手了得	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title59	2558	登峰造极	Title_Normal;	特殊称号（红色）	200	222	223	224	604800				1				
HK_Title60	2559	伯乐	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
HK_Title61	2560	名驹之主	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
HK_Title62	2561	超级巨星	Title_Normal;Title_Orange	橙色称号	200	213	214	215	1728000				1				
HK_Title63	2562	灵魂导师	Title_Normal;Title_Purple	紫色称号	200	207	208	209	1728000				1				
HK_Title64	2563	财神爷	Title_Normal;	特殊称号（红色）	200	222	223	224	1296000				1				
HK_Title65	2564	一见你就笑	Title_Normal;Title_Purple	紫色称号	200	207	208	209	1296000				1				
HK_Title66	2565	五福临门	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1				
HK_Title67	2566	万事如意	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
HK_Title68	2567	崭露头角	Title_Normal;	蓝色称号	200	204	205	206	2592000				1				
HK_Title69	2568	众星捧月	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000				1				
HK_Title70	2569	玉树临风	Title_Normal;Title_Orange	橙色称号	200	213	214	215	5184000				1				
HK_Title71	2570	沉鱼落雁	Title_Normal;Title_Orange	橙色称号	200	213	214	215	5184000				1				
HK_Title72	2571	煮酒论英雄	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
FubenNpc	3000	鼓舞		蓝色称号	200	204	205	206					1		副本NPC称号		
FubenNpc	3001	迅捷		蓝色称号	200	204	205	206					1		副本NPC称号		
FubenNpc	3002	治愈		蓝色称号	200	204	205	206					1		副本NPC称号		
FubenNpc	3003	尸爆		紫色称号	200	207	208	209					1		副本NPC称号		
FubenNpc	3004	反弹		紫色称号	200	207	208	209					1		副本NPC称号		
FubenNpc	3005	秒杀		红色称号	300			301					1		副本NPC称号		
FubenNpc	3006	剧毒		蓝色称号	200	204	205	206					1		副本NPC称号		
FubenNpc	3007	优先击杀		红色称号	300			301					1		副本NPC称号		
FubenNpc	3008	强体		蓝色称号	200	204	205	206					1		副本NPC称号		
FubenNpc	3009	免疫击退		蓝色称号	200	204	205	206					1		副本NPC称号		
FubenNpc	3010	昔日的回响		紫色称号	200	207	208	209					1		副本NPC称号		
FubenNpc	3011	尽快开启		红色称号	300			301					1		副本NPC称号		
FubenNpc	3012	尽快扑灭		红色称号	300			301					1		副本NPC称号		
VN_Title1	3500	红色称号1	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title2	3501	红色称号2	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title3	3502	红色称号3	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title4	3503	红色称号4	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title5	3504	红色称号5	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title6	3505	红色称号6	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title7	3506	红色称号7	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title8	3507	红色称号8	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title9	3508	红色称号9	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title10	3509	红色称号10	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
VN_Title11	3510	紫色称号1	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title12	3511	紫色称号2	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title13	3512	紫色称号3	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title14	3513	紫色称号4	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title15	3514	紫色称号5	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title16	3515	紫色称号6	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title17	3516	紫色称号7	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title18	3517	紫色称号8	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title19	3518	紫色称号9	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title20	3519	紫色称号10	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title21	3520	橙色称号1	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title22	3521	橙色称号2	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title23	3522	橙色称号3	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title24	3523	橙色称号4	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title25	3524	橙色称号5	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title26	3525	橙色称号6	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title27	3526	橙色称号7	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title28	3527	橙色称号8	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title29	3528	橙色称号9	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title30	3529	橙色称号10	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title31	3530	Fanpagge 翻唱活动第一称号	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000				1				
VN_Title32	3531	Fanpagge 翻唱活动第二称号	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000				1				
VN_Title33	3532	Fanpagge 翻唱活动第三称号	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000				1				
VN_Title34	3533	Fanpagge 活动称号第一称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title35	3534	Fanpagge 活动称号第二称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title36	3535	Fanpagge 活动称号第三称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000				1				
VN_Title37	3536	Fanpagge 活动称号第四称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title38	3537	Fanpagge 活动称号第五称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15552000				1				
VN_Title39	3538	Fanpagge 活动称号第六称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
VN_Title40	3539	Fanpagge 活动称号第七称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
VN_Title41	3540	预备称号1	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title42	3541	预备称号2	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title43	3542	预备称号3	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title44	3543	预备称号4	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title45	3544	预备称号5	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1				
VN_Title46	3545	预备称号6	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title47	3546	预备称号7	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title48	3547	预备称号8	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title49	3548	预备称号9	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title50	3549	预备称号10	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1				
VN_Title51	3550	预备称号11	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
VN_Title52	3551	预备称号12	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
VN_Title53	3552	预备称号13	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
VN_Title54	3553	预备称号14	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
VN_Title55	3554	预备称号15	Title_Normal;Title_Orange	橙色称号	200	213	214	215	15552000				1				
KinOpenSrvActivity1	4000	第一家族族长	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity2	4001	第一家族副族长	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity3	4002	第一家族长老	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity4	4003	第一家族精英	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity5	4004	第一家族成员	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity6	4005	十大家族族长	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity7	4006	十大家族副族长	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity8	4007	十大家族长老	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity9	4008	十大家族精英	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity10	4009	十大家族成员	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity11	4010	卓越家族族长	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
KinOpenSrvActivity12	4011	卓越家族副族长	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
KinOpenSrvActivity13	4012	卓越家族长老	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
KinOpenSrvActivity14	4013	卓越家族精英	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
KinOpenSrvActivity15	4014	卓越家族成员	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
KinOpenSrvActivity16	4015	第一家族领袖	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity17	4016	十大家族领袖	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity18	4017	卓越家族领袖	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
KinOpenSrvActivity19	4018	第一家族宝贝	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		百大家族活动中家族排名第一的荣誉		
KinOpenSrvActivity20	4019	十大家族宝贝	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		百大家族活动中家族排名前十的荣誉		
KinOpenSrvActivity21	4020	卓越家族宝贝	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		百大家族活动中家族排名第11~20名		
XM_Title1	4500	煮酒会英雄	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
XM_Title2	4501	侠义之心	Title_Normal;Title_Purple	紫色称号	200	207	208	209	604800				1				
XM_Title3	4502	天籁之音	Title_Normal;Title_Orange	橙色称号	200	213	214	215	5184000				1				
XM_Title4	4503	灵魂导师	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000				1				
XM_Title5	4504	雪利兵残	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
XM_Title6	4505	ToT好痛	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
XM_Title7	4506	還真的郎君	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
XM_Title8	4507	爺只是傳說	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
XM_Title9	4508	凜·守護神	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
XM_Admin_Title10	4509	我是GM	Title_Normal;	特殊称号（红色）	200	222	223	224					1				
XM_Title11	4510	天籁新秀	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000				1				
XM_Title12	4511	人气宝贝	Title_Normal;Title_Pink	粉色称号	200	210	211	212	5184000				1				
XM_Title13	4512	天籁见证人	Title_Normal;	特殊称号（红色）	200	222	223	224	5184000				1				
XM_Title14	4513	新马第一领袖	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1				
XM_Title15	4514	新马第一家族	Title_Normal;	特殊称号（红色）	200	222	223	224	2592000				1				
XM_Title16	4515	巅峰至尊	Title_Normal;Title_Orange	橙色称号	200	213	214	215		UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle1_		1				
daiyanren1	5000	武当新秀		粉色称号	200	210	211	212					1		代言人活动		
daiyanren2	5001	峨嵋新秀		粉色称号	200	210	211	212					1		代言人活动		
daiyanren3	5002	寂寞双煞		紫色称号	200	207	208	209					1		代言人活动		
daiyanren4	5003	寂寞双煞		紫色称号	200	207	208	209					1		代言人活动		
LevelOpenSrvActivity1	5004	一骑绝尘	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服等级冲榜活动中排名[FFFE0D]前十[-]，获得此称号		
LevelOpenSrvActivity2	5005	蹑景追风	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		恭喜侠士在开服等级冲榜活动中排名[FFFE0D]第11-100名[-]，获得此称号		
PowerOpenSrvActivity1	5006	天王第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity2	5007	峨嵋第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity3	5008	桃花第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity4	5009	逍遥第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity5	5010	武当第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity6	5011	天忍第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity7	5012	少林第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity8	5013	翠烟第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity9	5014	唐门第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity10	5015	昆仑第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity11	5016	丐帮第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity12	5017	五毒第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity13	5018	藏剑第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity14	5019	长歌第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity15	5020	门派第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity16	5021	门派第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity17	5022	门派第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity18	5023	门派第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity19	5024	门派第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
PowerOpenSrvActivity20	5025	门派第一	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号，有效期[FFFE0D]30天[-]	6	
WeekendQuestionTitle1	5030	见多识广	Title_Normal;Title_Purple	紫色称号	200	207	208	209	864000				1		恭喜侠士在开斋江湖动灵机活动中答对[FFFE0D]10[-]题，荣获此称号，有效期[FFFE0D]10天[-]		
WeekendQuestionTitle2	5031	博古通今	Title_Normal;Title_Pink	粉色称号	200	210	211	212	864000				1		恭喜侠士在开斋江湖动灵机活动中答对[FFFE0D]16[-]题，荣获此称号，有效期[FFFE0D]10天[-]		
WeekendIdiom	5032	入室升堂	Title_Normal;Title_Pink	粉色称号	200	210	211	212	864000				1		恭喜侠士在有缘一线牵中获得[FFFE0D]40[-]积分，荣获此称号，有效期[FFFE0D]10天[-]		
DefendFubenTitle1	5033	情比金坚	Title_Normal;Title_Pink	粉色称号	200	210	211	212	864000				1		恭喜侠士在开斋江湖展身手中成功防御[FFFE0D]6[-]轮，荣获此称号，有效期[FFFE0D]10天[-]		
Laba_Messenger1	5034	赏善罚恶使	Title_Normal;Title_Purple	紫色称号	200	207	208	209					1		腊八节活动		
Laba_Boss1	5035	伪侠客岛主	Title_Normal;Title_Purple	紫色称号	200	207	208	209					1		腊八节活动		
Laba_Boss2	5036	幕后黑手	Title_Normal;Title_Pink	粉色称号	200	210	211	212					1		腊八节活动		
LaBa_Wish_1	5037	众星捧月	Title_Normal;Title_Pink	粉色称号	200	210	211	212	864000						许愿树活动中点赞排名获得的称号		
LaBa_Wish_2	5038	一枝独秀	Title_Normal;Title_Purple	紫色称号	200	207	208	209	864000						许愿树活动中点赞排名获得的称号		
LaBa_Wish_3	5039	独领风骚	Title_Normal;	蓝色称号	200	204	205	206	864000						许愿树活动中点赞排名获得的称号		
ValentinesDayTitle1	5040	一见钟情	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle2	5041	金风玉露	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle3	5042	鸳鸯比翼	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle4	5043	众里寻他	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle5	5044	心有灵犀	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle6	5045	两情相悦	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle7	5046	情定江湖	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle8	5047	琴瑟和鸣	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle9	5048	花前月下	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ValentinesDayTitle10	5049	执子之手	Title_Normal;Title_Pink	粉色称号	200	210	211	212							泛舟江湖情人结活动中获得的可选称号		
ArborDay1	5050	空谷幽兰	Title_Normal;Title_Purple	紫色称号	200	207	208	209							情缘节活动中获得的可选称号		
ArborDay2	5051	拈花弄月	Title_Normal;Title_Purple	紫色称号	200	207	208	209							情缘节活动中获得的可选称号		
ArborDay3	5052	闭月羞花	Title_Normal;Title_Purple	紫色称号	200	207	208	209							情缘节活动中获得的可选称号		
ArborDay4	5053	春泥护花	Title_Normal;Title_Purple	紫色称号	200	207	208	209							情缘节活动中获得的可选称号		
ArborDay5	5054	飞燕衔泥	Title_Normal;Title_Purple	紫色称号	200	207	208	209							情缘节活动中获得的可选称号		
