ItemId	MaxItemCount	Desc	TypeName	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9
2797	1	黃金圖譜·腰帶	黃金圖譜	3600	3600	3600	3600	3600	3600	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2669	1	中級魂石·獨孤劍	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6126	1	初級魂石·武則天(陰)	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6127	1	初級魂石·武則天(陽)	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6112	1	初級魂石·絕世虞姬	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4849	1	初級魂石·唐曉	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4595	1	初級魂石·項羽	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4053	1	初級魂石·完顏洪烈(真)	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2827	1	初級魂石·秦始皇（陰）	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2	2	2
2828	1	初級魂石·秦始皇（陽）	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2	2	2
3897	1	初級魂石·唐簡	魂石	4050	4050	4050	4050	4050	4050	4050	4050	4050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
5432	1	初級魂石·尹筱雨	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6100	1	初級魂石·蕭玉竹	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6101	1	初級魂石·金兀術	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6128	1	初級魂石·狄仁傑	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6129	1	初級魂石·李元芳	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6130	1	初級魂石·無字碑	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6067	1	初級魂石·葉青陽	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6068	1	初級魂石·冰儀	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6069	1	初級魂石·楊再興	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
6070	1	初級魂石·完顏婁室	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
5433	1	初級魂石·石軒轅	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4873	1	初級魂石·宋秋石	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4874	1	初級魂石·古嫣然	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3709	1	初級魂石·年獸	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1.2
2824	1	初級魂石·玄天武機	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2825	1	初級魂石·白起	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2826	1	初級魂石·李斯	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2696	1	初級魂石·完顏洪烈	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
2528	1	初級魂石·楊瑛	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
2529	1	初級魂石·清曉師太	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2530	1	初級魂石·祝子虛	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
2531	1	初級魂石·黃玉英	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2532	1	初級魂石·道一真人	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2533	1	初級魂石·端木睿	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2534	1	初級魂石·孟知秋	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2535	1	初級魂石·李顯忠	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2536	1	初級魂石·徒單克寧	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
4540	1	初級魂石·冰鱗蜥皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4541	1	初級魂石·銀鉤蠍皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4542	1	初級魂石·狂鬃獒皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1754	1	初級魂石·赤睛虎皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1755	1	初級魂石·撼天熊皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1756	1	初級魂石·紫背鱷皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1757	1	初級魂石·定海金剛	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
1758	1	初級魂石·金翅鵬皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
1759	1	初級魂石·銀角犀皇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
2668	1	初級魂石·獨孤劍	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
2674	1	初級魂石·岳飛	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2673	1	初級魂石·虞姬	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2672	1	初級魂石·荊軻	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2848	1	初級魂石·玄因	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2880	1	初級魂石·南宮飛雲	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2
2881	1	初級魂石·楊影楓	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
3022	1	初級魂石·雷	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
3215	1	初級魂石·李元霸	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5
3216	1	初級魂石·趙雲	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5
3217	1	初級魂石·李廣	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5
3371	1	初級魂石·尹含煙	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
3372	1	初級魂石·璿璣子	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
3373	1	初級魂石·玄天道人	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
3856	1	初級魂石·唐仇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
3854	1	初級魂石·黑面郎君	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
3855	1	初級魂石·何人我	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5
1713	1	初級魂石·少年楊影楓	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1729	1	初級魂石·曲霞	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2.5	2	2	1.5	1.2
1730	1	初級魂石·耶律辟離	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1731	1	初級魂石·楊鐵心	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1732	1	初級魂石·無想	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	2	1.5	1.2	1.2
1733	1	初級魂石·柳瀟庭	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1734	1	初級魂石·李恬兒	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1735	1	初級魂石·李天目	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2.5	2	2	1.5	1.2
1736	1	初級魂石·完顏襄	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1739	1	初級魂石·耶律楚材	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1743	1	初級魂石·雷震天	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	2	1.5	1.2	1	1
1748	1	初級魂石·高長恭	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	2	1.5	1.2	1
1749	1	初級魂石·哲別	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2.5	2	2	1.8	1.5
1750	1	初級魂石·秦良玉	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1751	1	初級魂石·袁承志	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1752	1	初級魂石·鼇拜	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1753	1	初級魂石·韓世忠	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1762	1	初級魂石·天星道長	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1763	1	初級魂石·燕若雪	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1764	1	初級魂石·楊熙烈	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	1.8	1.5	1.2	1	1
1765	1	初級魂石·上官飛龍	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	1.8	1.5	1.2	1	1
1766	1	初級魂石·納蘭潛凜	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2	1.8	1.5	1.2	1	1
1767	1	初級魂石·方勉	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1768	1	初級魂石·南宮滅	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
1769	1	初級魂石·唐影	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2.5	2	2	1.8	1.5
1770	1	初級魂石·秋依水	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2.5	2	2	1.8	1.5
2847	1	初級魂石·玄慈	魂石	450	450	450	450	450	450	405	405	360		2.5	2.5	2.5	2.5	2	1.8	1.5	1.2	1
3179	1	SS同伴任選箱	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3554	1	秦始皇（SSS)	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2
4056	1	完顏洪烈(SSS)	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3553	1	項羽（SSS）	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3555	1	武則天（SSS)	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1378	1	獨孤劍(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2	2	1.5	1.2	1	1
2253	1	南宮飛雲(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2	2	1.5	1.2	1
2254	1	楊影楓(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2255	1	唐簡(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
2256	1	玄天道人(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1401	1	李元霸(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1400	1	趙雲(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1399	1	李廣(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
1398	1	荊軻(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2	2	1.5	1.2	1
2258	1	虞姬(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2	2	1.5	1.2	1
2259	1	岳飛(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		2.5	2.5	2.5	2.5	2	2	1.5	1.2	1
1374	1	高長恭(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2	1.5	1.2	1	1	1	1	1
1375	1	哲別(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2	1.5	1.2	1	1	1	1	1
2236	1	秦良玉(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2	1.5	1.2	1	1	1	1	1
1376	1	袁承志(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2	1.5	1.2	1	1	1	1	1
1377	1	鼇拜(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2	1.5	1.2	1	1	1	1	1
2235	1	韓世忠(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2	1.5	1.2	1	1	1	1	1
1405	1	赤睛虎皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1404	1	撼天熊皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2260	1	紫背鱷皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1403	1	定海金剛(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1402	1	金翅鵬皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2511	1	銀角犀皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2213	1	張風(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2217	1	南宮滅(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2219	1	方勉(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2262	1	唐影(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2263	1	秋依水(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2215	1	天星道長(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2214	1	燕若雪(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2216	1	楊熙烈(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2218	1	上官飛龍(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2220	1	納蘭潛凜(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2161	1	5級同伴技能書	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2160	1	4級同伴技能書	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2	2	2
2078	1	高級吸血	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2079	1	高級受傷	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2080	1	高級遲緩	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2081	1	高級致殘	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2082	1	高級麻痹	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2083	1	高級眩暈	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2084	1	高級全抗	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2085	1	高級忽抗	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2086	1	高級反擊	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2087	1	高級攻速	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2077	1	百草仙露	同伴技能書	5000	5000	5000	5000	5000	5000	5000	5000	5000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2057	1	高級會心	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2058	1	高級攻擊	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2059	1	高級生命	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2061	1	高級金抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2062	1	高級木抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2063	1	高級水抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2064	1	高級火抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2065	1	高級土抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2066	1	高級減效果	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2067	1	中級吸血	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2068	1	中級受傷	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2069	1	中級遲緩	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2070	1	中級致殘	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2071	1	中級麻痹	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2072	1	中級眩暈	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2073	1	中級全抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2074	1	中級忽抗	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2075	1	中級反擊	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2076	1	中級攻速	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2048	1	半月斬	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2049	1	驚濤駭浪	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2050	1	穿心刺	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2051	1	推山填海	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2052	1	九天狂雷	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2053	1	群體毒瘴	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2054	1	群體金剛	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2055	1	群體明王	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2056	1	涅槃重生	同伴技能書	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3693	1	SS本命武器任選箱	本命武器	3000	3000	3000	3000	3000	3000	3000	3000	3000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3701	1	S本命武器任選箱	本命武器	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3544	1	秦始皇·泰阿劍	本命武器	10000	10000	10000	10000	10000	10000	10000	10000	10000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	1.5
4057	1	完顏洪烈·金龍禦鷹手	本命武器	10000	10000	10000	10000	10000	10000	10000	10000	10000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
