AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
add_seriesstate_time_v	2	22	22500	6			
add_seriesstate_time_v	3	30	30000	9			
add_seriesstate_time_v	4	45	45000	12			
add_seriesstate_time_v	5	60	60000	15			
add_seriesstate_time_v	6	90	90000	18			
add_seriesstate_time_v	7	120	120000	21			
add_seriesstate_time_v	8	180	180000	24			
add_seriesstate_time_v	9	300	300000	27			
add_seriesstate_time_v	10	480	480000	30			
add_seriesstate_time_v	11	750	720000	35			
add_seriesstate_time_v	12	1200	1080000	39			
add_seriesstate_time_v	13	1800	1500000	44			
add_seriesstate_time_v	14	3000	2400000	48			
add_seriesstate_time_v	15	4800	3000000	53			
add_seriesstate_time_v	16	7200	3600000	57			
add_seriesstate_time_v	17	7800	4500000	62			
add_seriesstate_time_v	18	8400	5400000	66			
add_seriesstate_time_v	19	9000	7200000	71			
add_seriesstate_time_v	20	9600	9000000	75			
add_seriesstate_time_v	21	10800	10800000	78			
add_seriesstate_time_v	22	12600	12600000	84			
add_seriesstate_time_v	23	14400	14400000	87			
add_seriesstate_time_v	24	16200	16200000	90			
add_seriesstate_time_v	25	18000	18000000	93			
add_seriesstate_time_v	26	19800	19800000	100			
add_seriesstate_time_v	27	21600	21600000	102			
add_seriesstate_time_v	28	23400	23400000	105			
add_seriesstate_time_v	29	25200	25200000	108			
add_seriesstate_time_v	30	27000	27000000	114			
resist_allseriesstate_rate_v	1	15	15000	3			
resist_allseriesstate_rate_v	2	22	22500	6			
resist_allseriesstate_rate_v	3	30	30000	9			
resist_allseriesstate_rate_v	4	45	45000	12			
resist_allseriesstate_rate_v	5	60	60000	15			
resist_allseriesstate_rate_v	6	90	90000	18			
resist_allseriesstate_rate_v	7	120	120000	21			
resist_allseriesstate_rate_v	8	180	180000	24			
resist_allseriesstate_rate_v	9	300	300000	27			
resist_allseriesstate_rate_v	10	480	480000	30			
resist_allseriesstate_rate_v	11	750	720000	35			
resist_allseriesstate_rate_v	12	1200	1080000	39			
resist_allseriesstate_rate_v	13	1800	1500000	44			
resist_allseriesstate_rate_v	14	3000	2400000	48			
resist_allseriesstate_rate_v	15	4800	3000000	53			
resist_allseriesstate_rate_v	16	7200	3600000	57			
resist_allseriesstate_rate_v	17	7800	4500000	62			
resist_allseriesstate_rate_v	18	8400	5400000	66			
resist_allseriesstate_rate_v	19	9000	7200000	71			
resist_allseriesstate_rate_v	20	9600	9000000	75			
resist_allseriesstate_rate_v	21	10800	10800000	78			
resist_allseriesstate_rate_v	22	12600	12600000	84			
resist_allseriesstate_rate_v	23	14400	14400000	87			
resist_allseriesstate_rate_v	24	16200	16200000	90			
resist_allseriesstate_rate_v	25	18000	18000000	93			
resist_allseriesstate_rate_v	26	19800	19800000	100			
resist_allseriesstate_rate_v	27	21600	21600000	102			
resist_allseriesstate_rate_v	28	23400	23400000	105			
resist_allseriesstate_rate_v	29	25200	25200000	108			
resist_allseriesstate_rate_v	30	27000	27000000	114			
state_hurt_resistrate	1	15	15000	3			
state_hurt_resistrate	2	22	22500	6			
state_hurt_resistrate	3	30	30000	9			
state_hurt_resistrate	4	45	45000	12			
state_hurt_resistrate	5	60	60000	15			
state_hurt_resistrate	6	90	90000	18			
state_hurt_resistrate	7	120	120000	21			
state_hurt_resistrate	8	180	180000	24			
state_hurt_resistrate	9	300	300000	27			
state_hurt_resistrate	10	480	480000	30			
state_hurt_resistrate	11	750	720000	35			
state_hurt_resistrate	12	1200	1080000	39			
state_hurt_resistrate	13	1800	1500000	44			
state_hurt_resistrate	14	3000	2400000	48			
state_hurt_resistrate	15	4800	3000000	53			
state_hurt_resistrate	16	7200	3600000	57			
state_hurt_resistrate	17	7800	4500000	62			
state_hurt_resistrate	18	8400	5400000	66			
state_hurt_resistrate	19	9000	7200000	71			
state_hurt_resistrate	20	9600	9000000	75			
state_hurt_resistrate	21	10800	10800000	78			
state_hurt_resistrate	22	12600	12600000	84			
state_hurt_resistrate	23	14400	14400000	87			
state_hurt_resistrate	24	16200	16200000	90			
state_hurt_resistrate	25	18000	18000000	93			
state_hurt_resistrate	26	19800	19800000	100			
state_hurt_resistrate	27	21600	21600000	102			
state_hurt_resistrate	28	23400	23400000	105			
state_hurt_resistrate	29	25200	25200000	108			
state_hurt_resistrate	30	27000	27000000	114			
state_stun_resistrate	1	15	15000	3			
state_stun_resistrate	2	22	22500	6			
state_stun_resistrate	3	30	30000	9			
state_stun_resistrate	4	45	45000	12			
state_stun_resistrate	5	60	60000	15			
state_stun_resistrate	6	90	90000	18			
state_stun_resistrate	7	120	120000	21			
state_stun_resistrate	8	180	180000	24			
state_stun_resistrate	9	300	300000	27			
state_stun_resistrate	10	480	480000	30			
state_stun_resistrate	11	750	720000	35			
state_stun_resistrate	12	1200	1080000	39			
state_stun_resistrate	13	1800	1500000	44			
state_stun_resistrate	14	3000	2400000	48			
state_stun_resistrate	15	4800	3000000	53			
state_stun_resistrate	16	7200	3600000	57			
state_stun_resistrate	17	7800	4500000	62			
state_stun_resistrate	18	8400	5400000	66			
state_stun_resistrate	19	9000	7200000	71			
state_stun_resistrate	20	9600	9000000	75			
state_stun_resistrate	21	10800	10800000	78			
state_stun_resistrate	22	12600	12600000	84			
state_stun_resistrate	23	14400	14400000	87			
state_stun_resistrate	24	16200	16200000	90			
state_stun_resistrate	25	18000	18000000	93			
state_stun_resistrate	26	19800	19800000	100			
state_stun_resistrate	27	21600	21600000	102			
state_stun_resistrate	28	23400	23400000	105			
state_stun_resistrate	29	25200	25200000	108			
state_stun_resistrate	30	27000	27000000	114			
state_slowall_resistrate	1	15	15000	3			
state_slowall_resistrate	2	22	22500	6			
state_slowall_resistrate	3	30	30000	9			
state_slowall_resistrate	4	45	45000	12			
state_slowall_resistrate	5	60	60000	15			
state_slowall_resistrate	6	90	90000	18			
state_slowall_resistrate	7	120	120000	21			
state_slowall_resistrate	8	180	180000	24			
state_slowall_resistrate	9	300	300000	27			
state_slowall_resistrate	10	480	480000	30			
state_slowall_resistrate	11	750	720000	35			
state_slowall_resistrate	12	1200	1080000	39			
state_slowall_resistrate	13	1800	1500000	44			
state_slowall_resistrate	14	3000	2400000	48			
state_slowall_resistrate	15	4800	3000000	53			
state_slowall_resistrate	16	7200	3600000	57			
state_slowall_resistrate	17	7800	4500000	62			
state_slowall_resistrate	18	8400	5400000	66			
state_slowall_resistrate	19	9000	7200000	71			
state_slowall_resistrate	20	9600	9000000	75			
state_slowall_resistrate	21	10800	10800000	78			
state_slowall_resistrate	22	12600	12600000	84			
state_slowall_resistrate	23	14400	14400000	87			
state_slowall_resistrate	24	16200	16200000	90			
state_slowall_resistrate	25	18000	18000000	93			
state_slowall_resistrate	26	19800	19800000	100			
state_slowall_resistrate	27	21600	21600000	102			
state_slowall_resistrate	28	23400	23400000	105			
state_slowall_resistrate	29	25200	25200000	108			
state_slowall_resistrate	30	27000	27000000	114			
state_palsy_resistrate	1	15	15000	3			
state_palsy_resistrate	2	22	22500	6			
state_palsy_resistrate	3	30	30000	9			
state_palsy_resistrate	4	45	45000	12			
state_palsy_resistrate	5	60	60000	15			
state_palsy_resistrate	6	90	90000	18			
state_palsy_resistrate	7	120	120000	21			
state_palsy_resistrate	8	180	180000	24			
state_palsy_resistrate	9	300	300000	27			
state_palsy_resistrate	10	480	480000	30			
state_palsy_resistrate	11	750	720000	35			
state_palsy_resistrate	12	1200	1080000	39			
state_palsy_resistrate	13	1800	1500000	44			
state_palsy_resistrate	14	3000	2400000	48			
state_palsy_resistrate	15	4800	3000000	53			
state_palsy_resistrate	16	7200	3600000	57			
state_palsy_resistrate	17	7800	4500000	62			
state_palsy_resistrate	18	8400	5400000	66			
state_palsy_resistrate	19	9000	7200000	71			
state_palsy_resistrate	20	9600	9000000	75			
state_palsy_resistrate	21	10800	10800000	78			
state_palsy_resistrate	22	12600	12600000	84			
state_palsy_resistrate	23	14400	14400000	87			
state_palsy_resistrate	24	16200	16200000	90			
state_palsy_resistrate	25	18000	18000000	93			
state_palsy_resistrate	26	19800	19800000	100			
state_palsy_resistrate	27	21600	21600000	102			
state_palsy_resistrate	28	23400	23400000	105			
state_palsy_resistrate	29	25200	25200000	108			
state_palsy_resistrate	30	27000	27000000	114			
state_zhican_resistrate	1	15	15000	3			
state_zhican_resistrate	2	22	22500	6			
state_zhican_resistrate	3	30	30000	9			
state_zhican_resistrate	4	45	45000	12			
state_zhican_resistrate	5	60	60000	15			
state_zhican_resistrate	6	90	90000	18			
state_zhican_resistrate	7	120	120000	21			
state_zhican_resistrate	8	180	180000	24			
state_zhican_resistrate	9	300	300000	27			
state_zhican_resistrate	10	480	480000	30			
state_zhican_resistrate	11	750	720000	35			
state_zhican_resistrate	12	1200	1080000	39			
state_zhican_resistrate	13	1800	1500000	44			
state_zhican_resistrate	14	3000	2400000	48			
state_zhican_resistrate	15	4800	3000000	53			
state_zhican_resistrate	16	7200	3600000	57			
state_zhican_resistrate	17	7800	4500000	62			
state_zhican_resistrate	18	8400	5400000	66			
state_zhican_resistrate	19	9000	7200000	71			
state_zhican_resistrate	20	9600	9000000	75			
state_zhican_resistrate	21	10800	10800000	78			
state_zhican_resistrate	22	12600	12600000	84			
state_zhican_resistrate	23	14400	14400000	87			
state_zhican_resistrate	24	16200	16200000	90			
state_zhican_resistrate	25	18000	18000000	93			
state_zhican_resistrate	26	19800	19800000	100			
state_zhican_resistrate	27	21600	21600000	102			
state_zhican_resistrate	28	23400	23400000	105			
state_zhican_resistrate	29	25200	25200000	108			
state_zhican_resistrate	30	27000	27000000	114			
recover_life_v	1	15	15000	60	75		
recover_life_v	2	22	22500	120	75		
recover_life_v	3	30	30000	180	75		
recover_life_v	4	45	45000	240	75		
recover_life_v	5	60	60000	300	75		
recover_life_v	6	90	90000	360	75		
recover_life_v	7	120	120000	420	75		
recover_life_v	8	180	180000	480	75		
recover_life_v	9	300	300000	540	75		
recover_life_v	10	480	480000	600	75		
recover_life_v	11	750	720000	660	75		
recover_life_v	12	1200	1080000	720	75		
recover_life_v	13	1800	1500000	780	75		
recover_life_v	14	3000	2400000	840	75		
recover_life_v	15	4800	3000000	900	75		
recover_life_v	16	7200	3600000	960	75		
recover_life_v	17	7800	4500000	1020	75		
recover_life_v	18	8400	5400000	1080	75		
recover_life_v	19	9000	7200000	1140	75		
recover_life_v	20	9600	9000000	1200	75		
recover_life_v	21	10800	10800000	1260	75		
recover_life_v	22	12600	12600000	1320	75		
recover_life_v	23	14400	14400000	1380	75		
recover_life_v	24	16200	16200000	1440	75		
recover_life_v	25	18000	18000000	1500	75		
recover_life_v	26	19800	19800000	1560	75		
recover_life_v	27	21600	21600000	1620	75		
recover_life_v	28	23400	23400000	1680	75		
recover_life_v	29	25200	25200000	1740	75		
recover_life_v	30	27000	27000000	1800	75		
lifereplenish_p	1	15	15000	3			
lifereplenish_p	2	22	22500	6			
lifereplenish_p	3	30	30000	9			
lifereplenish_p	4	45	45000	12			
lifereplenish_p	5	60	60000	15			
lifereplenish_p	6	90	90000	18			
lifereplenish_p	7	120	120000	21			
lifereplenish_p	8	180	180000	24			
lifereplenish_p	9	300	300000	27			
lifereplenish_p	10	480	480000	30			
lifereplenish_p	11	750	720000	33			
lifereplenish_p	12	1200	1080000	36			
lifereplenish_p	13	1800	1500000	39			
lifereplenish_p	14	3000	2400000	42			
lifereplenish_p	15	4800	3000000	45			
lifereplenish_p	16	7200	3600000	48			
lifereplenish_p	17	7800	4500000	51			
lifereplenish_p	18	8400	5400000	54			
lifereplenish_p	19	9000	7200000	57			
lifereplenish_p	20	9600	9000000	60			
lifereplenish_p	21	10800	10800000	63			
lifereplenish_p	22	12600	12600000	66			
lifereplenish_p	23	14400	14400000	69			
lifereplenish_p	24	16200	16200000	72			
lifereplenish_p	25	18000	18000000	75			
lifereplenish_p	26	19800	19800000	78			
lifereplenish_p	27	21600	21600000	81			
lifereplenish_p	28	23400	23400000	84			
lifereplenish_p	29	25200	25200000	87			
lifereplenish_p	30	27000	27000000	90			
steallife_p	1	15	15000	1			
steallife_p	2	22	22500	2			
steallife_p	3	30	30000	3			
steallife_p	4	45	45000	4			
steallife_p	5	60	60000	5			
steallife_p	6	90	90000	6			
steallife_p	7	120	120000	7			
steallife_p	8	180	180000	8			
steallife_p	9	300	300000	9			
steallife_p	10	480	480000	10			
steallife_p	11	750	720000	11			
steallife_p	12	1200	1080000	12			
steallife_p	13	1800	1500000	13			
steallife_p	14	3000	2400000	14			
steallife_p	15	4800	3000000	15			
steallife_p	16	7200	3600000	16			
steallife_p	17	7800	4500000	17			
steallife_p	18	8400	5400000	18			
steallife_p	19	9000	7200000	19			
steallife_p	20	9600	9000000	20			
steallife_p	21	10800	10800000	21			
steallife_p	22	12600	12600000	22			
steallife_p	23	14400	14400000	23			
steallife_p	24	16200	16200000	24			
steallife_p	25	18000	18000000	25			
steallife_p	26	19800	19800000	26			
steallife_p	27	21600	21600000	27			
steallife_p	28	23400	23400000	28			
steallife_p	29	25200	25200000	29			
steallife_p	30	27000	27000000	30			
meleedamagereturn_p	1	15	15000	2			
meleedamagereturn_p	2	22	22500	3			
meleedamagereturn_p	3	30	30000	5			
meleedamagereturn_p	4	45	45000	6			
meleedamagereturn_p	5	60	60000	8			
meleedamagereturn_p	6	90	90000	9			
meleedamagereturn_p	7	120	120000	11			
meleedamagereturn_p	8	180	180000	12			
meleedamagereturn_p	9	300	300000	14			
meleedamagereturn_p	10	480	480000	15			
meleedamagereturn_p	11	750	720000	17			
meleedamagereturn_p	12	1200	1080000	18			
meleedamagereturn_p	13	1800	1500000	20			
meleedamagereturn_p	14	3000	2400000	21			
meleedamagereturn_p	15	4800	3000000	23			
meleedamagereturn_p	16	7200	3600000	24			
meleedamagereturn_p	17	7800	4500000	26			
meleedamagereturn_p	18	8400	5400000	27			
meleedamagereturn_p	19	9000	7200000	29			
meleedamagereturn_p	20	9600	9000000	30			
meleedamagereturn_p	21	10800	10800000	31			
meleedamagereturn_p	22	12600	12600000	32			
meleedamagereturn_p	23	14400	14400000	33			
meleedamagereturn_p	24	16200	16200000	34			
meleedamagereturn_p	25	18000	18000000	35			
meleedamagereturn_p	26	19800	19800000	36			
meleedamagereturn_p	27	21600	21600000	37			
meleedamagereturn_p	28	23400	23400000	38			
meleedamagereturn_p	29	25200	25200000	39			
meleedamagereturn_p	30	27000	27000000	40			
rangedamagereturn_p	1	15	15000	2			
rangedamagereturn_p	2	22	22500	3			
rangedamagereturn_p	3	30	30000	5			
rangedamagereturn_p	4	45	45000	6			
rangedamagereturn_p	5	60	60000	8			
rangedamagereturn_p	6	90	90000	9			
rangedamagereturn_p	7	120	120000	11			
rangedamagereturn_p	8	180	180000	12			
rangedamagereturn_p	9	300	300000	14			
rangedamagereturn_p	10	480	480000	15			
rangedamagereturn_p	11	750	720000	17			
rangedamagereturn_p	12	1200	1080000	18			
rangedamagereturn_p	13	1800	1500000	20			
rangedamagereturn_p	14	3000	2400000	21			
rangedamagereturn_p	15	4800	3000000	23			
rangedamagereturn_p	16	7200	3600000	24			
rangedamagereturn_p	17	7800	4500000	26			
rangedamagereturn_p	18	8400	5400000	27			
rangedamagereturn_p	19	9000	7200000	29			
rangedamagereturn_p	20	9600	9000000	30			
rangedamagereturn_p	21	10800	10800000	31			
rangedamagereturn_p	22	12600	12600000	32			
rangedamagereturn_p	23	14400	14400000	33			
rangedamagereturn_p	24	16200	16200000	34			
rangedamagereturn_p	25	18000	18000000	35			
rangedamagereturn_p	26	19800	19800000	36			
rangedamagereturn_p	27	21600	21600000	37			
rangedamagereturn_p	28	23400	23400000	38			
rangedamagereturn_p	29	25200	25200000	39			
rangedamagereturn_p	30	27000	27000000	40			
metal_resist_v	1	15	15000	9			
metal_resist_v	2	22	22500	18			
metal_resist_v	3	30	30000	27			
metal_resist_v	4	45	45000	36			
metal_resist_v	5	60	60000	45			
metal_resist_v	6	90	90000	54			
metal_resist_v	7	120	120000	63			
metal_resist_v	8	180	180000	72			
metal_resist_v	9	300	300000	81			
metal_resist_v	10	480	480000	90			
metal_resist_v	11	750	720000	104			
metal_resist_v	12	1200	1080000	117			
metal_resist_v	13	1800	1500000	131			
metal_resist_v	14	3000	2400000	144			
metal_resist_v	15	4800	3000000	158			
metal_resist_v	16	7200	3600000	171			
metal_resist_v	17	7800	4500000	185			
metal_resist_v	18	8400	5400000	198			
metal_resist_v	19	9000	7200000	212			
metal_resist_v	20	9600	9000000	225			
metal_resist_v	21	10800	10800000	237			
metal_resist_v	22	12600	12600000	249			
metal_resist_v	23	14400	14400000	258			
metal_resist_v	24	16200	16200000	270			
metal_resist_v	25	18000	18000000	282			
metal_resist_v	26	19800	19800000	294			
metal_resist_v	27	21600	21600000	303			
metal_resist_v	28	23400	23400000	315			
metal_resist_v	29	25200	25200000	327			
metal_resist_v	30	27000	27000000	339			
earth_resist_v	1	15	15000	9			
earth_resist_v	2	22	22500	18			
earth_resist_v	3	30	30000	27			
earth_resist_v	4	45	45000	36			
earth_resist_v	5	60	60000	45			
earth_resist_v	6	90	90000	54			
earth_resist_v	7	120	120000	63			
earth_resist_v	8	180	180000	72			
earth_resist_v	9	300	300000	81			
earth_resist_v	10	480	480000	90			
earth_resist_v	11	750	720000	104			
earth_resist_v	12	1200	1080000	117			
earth_resist_v	13	1800	1500000	131			
earth_resist_v	14	3000	2400000	144			
earth_resist_v	15	4800	3000000	158			
earth_resist_v	16	7200	3600000	171			
earth_resist_v	17	7800	4500000	185			
earth_resist_v	18	8400	5400000	198			
earth_resist_v	19	9000	7200000	212			
earth_resist_v	20	9600	9000000	225			
earth_resist_v	21	10800	10800000	237			
earth_resist_v	22	12600	12600000	249			
earth_resist_v	23	14400	14400000	258			
earth_resist_v	24	16200	16200000	270			
earth_resist_v	25	18000	18000000	282			
earth_resist_v	26	19800	19800000	294			
earth_resist_v	27	21600	21600000	303			
earth_resist_v	28	23400	23400000	315			
earth_resist_v	29	25200	25200000	327			
earth_resist_v	30	27000	27000000	339			
water_resist_v	1	15	15000	9			
water_resist_v	2	22	22500	18			
water_resist_v	3	30	30000	27			
water_resist_v	4	45	45000	36			
water_resist_v	5	60	60000	45			
water_resist_v	6	90	90000	54			
water_resist_v	7	120	120000	63			
water_resist_v	8	180	180000	72			
water_resist_v	9	300	300000	81			
water_resist_v	10	480	480000	90			
water_resist_v	11	750	720000	104			
water_resist_v	12	1200	1080000	117			
water_resist_v	13	1800	1500000	131			
water_resist_v	14	3000	2400000	144			
water_resist_v	15	4800	3000000	158			
water_resist_v	16	7200	3600000	171			
water_resist_v	17	7800	4500000	185			
water_resist_v	18	8400	5400000	198			
water_resist_v	19	9000	7200000	212			
water_resist_v	20	9600	9000000	225			
water_resist_v	21	10800	10800000	237			
water_resist_v	22	12600	12600000	249			
water_resist_v	23	14400	14400000	258			
water_resist_v	24	16200	16200000	270			
water_resist_v	25	18000	18000000	282			
water_resist_v	26	19800	19800000	294			
water_resist_v	27	21600	21600000	303			
water_resist_v	28	23400	23400000	315			
water_resist_v	29	25200	25200000	327			
water_resist_v	30	27000	27000000	339			
fire_resist_v	1	15	15000	9			
fire_resist_v	2	22	22500	18			
fire_resist_v	3	30	30000	27			
fire_resist_v	4	45	45000	36			
fire_resist_v	5	60	60000	45			
fire_resist_v	6	90	90000	54			
fire_resist_v	7	120	120000	63			
fire_resist_v	8	180	180000	72			
fire_resist_v	9	300	300000	81			
fire_resist_v	10	480	480000	90			
fire_resist_v	11	750	720000	104			
fire_resist_v	12	1200	1080000	117			
fire_resist_v	13	1800	1500000	131			
fire_resist_v	14	3000	2400000	144			
fire_resist_v	15	4800	3000000	158			
fire_resist_v	16	7200	3600000	171			
fire_resist_v	17	7800	4500000	185			
fire_resist_v	18	8400	5400000	198			
fire_resist_v	19	9000	7200000	212			
fire_resist_v	20	9600	9000000	225			
fire_resist_v	21	10800	10800000	237			
fire_resist_v	22	12600	12600000	249			
fire_resist_v	23	14400	14400000	258			
fire_resist_v	24	16200	16200000	270			
fire_resist_v	25	18000	18000000	282			
fire_resist_v	26	19800	19800000	294			
fire_resist_v	27	21600	21600000	303			
fire_resist_v	28	23400	23400000	315			
fire_resist_v	29	25200	25200000	327			
fire_resist_v	30	27000	27000000	339			
wood_resist_v	1	15	15000	9			
wood_resist_v	2	22	22500	18			
wood_resist_v	3	30	30000	27			
wood_resist_v	4	45	45000	36			
wood_resist_v	5	60	60000	45			
wood_resist_v	6	90	90000	54			
wood_resist_v	7	120	120000	63			
wood_resist_v	8	180	180000	72			
wood_resist_v	9	300	300000	81			
wood_resist_v	10	480	480000	90			
wood_resist_v	11	750	720000	104			
wood_resist_v	12	1200	1080000	117			
wood_resist_v	13	1800	1500000	131			
wood_resist_v	14	3000	2400000	144			
wood_resist_v	15	4800	3000000	158			
wood_resist_v	16	7200	3600000	171			
wood_resist_v	17	7800	4500000	185			
wood_resist_v	18	8400	5400000	198			
wood_resist_v	19	9000	7200000	212			
wood_resist_v	20	9600	9000000	225			
wood_resist_v	21	10800	10800000	237			
wood_resist_v	22	12600	12600000	249			
wood_resist_v	23	14400	14400000	258			
wood_resist_v	24	16200	16200000	270			
wood_resist_v	25	18000	18000000	282			
wood_resist_v	26	19800	19800000	294			
wood_resist_v	27	21600	21600000	303			
wood_resist_v	28	23400	23400000	315			
wood_resist_v	29	25200	25200000	327			
wood_resist_v	30	27000	27000000	339			
ignore_all_resist_v	1	15	15000	100	3		
ignore_all_resist_v	2	22	22500	100	6		
ignore_all_resist_v	3	30	30000	100	9		
ignore_all_resist_v	4	45	45000	100	12		
ignore_all_resist_v	5	60	60000	100	15		
ignore_all_resist_v	6	90	90000	100	18		
ignore_all_resist_v	7	120	120000	100	21		
ignore_all_resist_v	8	180	180000	100	24		
ignore_all_resist_v	9	300	300000	100	27		
ignore_all_resist_v	10	480	480000	100	30		
ignore_all_resist_v	11	750	720000	100	35		
ignore_all_resist_v	12	1200	1080000	100	39		
ignore_all_resist_v	13	1800	1500000	100	44		
ignore_all_resist_v	14	3000	2400000	100	48		
ignore_all_resist_v	15	4800	3000000	100	53		
ignore_all_resist_v	16	7200	3600000	100	57		
ignore_all_resist_v	17	7800	4500000	100	62		
ignore_all_resist_v	18	8400	5400000	100	66		
ignore_all_resist_v	19	9000	7200000	100	71		
ignore_all_resist_v	20	9600	9000000	100	75		
ignore_all_resist_v	21	10800	10800000	100	78		
ignore_all_resist_v	22	12600	12600000	100	84		
ignore_all_resist_v	23	14400	14400000	100	87		
ignore_all_resist_v	24	16200	16200000	100	90		
ignore_all_resist_v	25	18000	18000000	100	93		
ignore_all_resist_v	26	19800	19800000	100	99		
ignore_all_resist_v	27	21600	21600000	100	102		
ignore_all_resist_v	28	23400	23400000	100	105		
ignore_all_resist_v	29	25200	25200000	100	108		
ignore_all_resist_v	30	27000	27000000	100	114		
ignore_metal_resist_v	1	15	15000	100	3		
ignore_metal_resist_v	2	22	22500	100	6		
ignore_metal_resist_v	3	30	30000	100	9		
ignore_metal_resist_v	4	45	45000	100	12		
ignore_metal_resist_v	5	60	60000	100	15		
ignore_metal_resist_v	6	90	90000	100	18		
ignore_metal_resist_v	7	120	120000	100	21		
ignore_metal_resist_v	8	180	180000	100	24		
ignore_metal_resist_v	9	300	300000	100	27		
ignore_metal_resist_v	10	480	480000	100	30		
ignore_metal_resist_v	11	750	720000	100	35		
ignore_metal_resist_v	12	1200	1080000	100	39		
ignore_metal_resist_v	13	1800	1500000	100	44		
ignore_metal_resist_v	14	3000	2400000	100	48		
ignore_metal_resist_v	15	4800	3000000	100	53		
ignore_metal_resist_v	16	7200	3600000	100	57		
ignore_metal_resist_v	17	7800	4500000	100	62		
ignore_metal_resist_v	18	8400	5400000	100	66		
ignore_metal_resist_v	19	9000	7200000	100	71		
ignore_metal_resist_v	20	9600	9000000	100	75		
ignore_metal_resist_v	21	10800	10800000	100	78		
ignore_metal_resist_v	22	12600	12600000	100	84		
ignore_metal_resist_v	23	14400	14400000	100	87		
ignore_metal_resist_v	24	16200	16200000	100	90		
ignore_metal_resist_v	25	18000	18000000	100	93		
ignore_metal_resist_v	26	19800	19800000	100	99		
ignore_metal_resist_v	27	21600	21600000	100	102		
ignore_metal_resist_v	28	23400	23400000	100	105		
ignore_metal_resist_v	29	25200	25200000	100	108		
ignore_metal_resist_v	30	27000	27000000	100	114		
ignore_earth_resist_v	1	15	15000	100	3		
ignore_earth_resist_v	2	22	22500	100	6		
ignore_earth_resist_v	3	30	30000	100	9		
ignore_earth_resist_v	4	45	45000	100	12		
ignore_earth_resist_v	5	60	60000	100	15		
ignore_earth_resist_v	6	90	90000	100	18		
ignore_earth_resist_v	7	120	120000	100	21		
ignore_earth_resist_v	8	180	180000	100	24		
ignore_earth_resist_v	9	300	300000	100	27		
ignore_earth_resist_v	10	480	480000	100	30		
ignore_earth_resist_v	11	750	720000	100	35		
ignore_earth_resist_v	12	1200	1080000	100	39		
ignore_earth_resist_v	13	1800	1500000	100	44		
ignore_earth_resist_v	14	3000	2400000	100	48		
ignore_earth_resist_v	15	4800	3000000	100	53		
ignore_earth_resist_v	16	7200	3600000	100	57		
ignore_earth_resist_v	17	7800	4500000	100	62		
ignore_earth_resist_v	18	8400	5400000	100	66		
ignore_earth_resist_v	19	9000	7200000	100	71		
ignore_earth_resist_v	20	9600	9000000	100	75		
ignore_earth_resist_v	21	10800	10800000	100	78		
ignore_earth_resist_v	22	12600	12600000	100	84		
ignore_earth_resist_v	23	14400	14400000	100	87		
ignore_earth_resist_v	24	16200	16200000	100	90		
ignore_earth_resist_v	25	18000	18000000	100	93		
ignore_earth_resist_v	26	19800	19800000	100	99		
ignore_earth_resist_v	27	21600	21600000	100	102		
ignore_earth_resist_v	28	23400	23400000	100	105		
ignore_earth_resist_v	29	25200	25200000	100	108		
ignore_earth_resist_v	30	27000	27000000	100	114		
ignore_water_resist_v	1	15	15000	100	3		
ignore_water_resist_v	2	22	22500	100	6		
ignore_water_resist_v	3	30	30000	100	9		
ignore_water_resist_v	4	45	45000	100	12		
ignore_water_resist_v	5	60	60000	100	15		
ignore_water_resist_v	6	90	90000	100	18		
ignore_water_resist_v	7	120	120000	100	21		
ignore_water_resist_v	8	180	180000	100	24		
ignore_water_resist_v	9	300	300000	100	27		
ignore_water_resist_v	10	480	480000	100	30		
ignore_water_resist_v	11	750	720000	100	35		
ignore_water_resist_v	12	1200	1080000	100	39		
ignore_water_resist_v	13	1800	1500000	100	44		
ignore_water_resist_v	14	3000	2400000	100	48		
ignore_water_resist_v	15	4800	3000000	100	53		
ignore_water_resist_v	16	7200	3600000	100	57		
ignore_water_resist_v	17	7800	4500000	100	62		
ignore_water_resist_v	18	8400	5400000	100	66		
ignore_water_resist_v	19	9000	7200000	100	71		
ignore_water_resist_v	20	9600	9000000	100	75		
ignore_water_resist_v	21	10800	10800000	100	78		
ignore_water_resist_v	22	12600	12600000	100	84		
ignore_water_resist_v	23	14400	14400000	100	87		
ignore_water_resist_v	24	16200	16200000	100	90		
ignore_water_resist_v	25	18000	18000000	100	93		
ignore_water_resist_v	26	19800	19800000	100	99		
ignore_water_resist_v	27	21600	21600000	100	102		
ignore_water_resist_v	28	23400	23400000	100	105		
ignore_water_resist_v	29	25200	25200000	100	108		
ignore_water_resist_v	30	27000	27000000	100	114		
ignore_fire_resist_v	1	15	15000	100	3		
ignore_fire_resist_v	2	22	22500	100	6		
ignore_fire_resist_v	3	30	30000	100	9		
ignore_fire_resist_v	4	45	45000	100	12		
ignore_fire_resist_v	5	60	60000	100	15		
ignore_fire_resist_v	6	90	90000	100	18		
ignore_fire_resist_v	7	120	120000	100	21		
ignore_fire_resist_v	8	180	180000	100	24		
ignore_fire_resist_v	9	300	300000	100	27		
ignore_fire_resist_v	10	480	480000	100	30		
ignore_fire_resist_v	11	750	720000	100	35		
