ProductId	szDesc	szServiceCode	nLastingDay	nMoney	szMoneyType	nNeedVipLevel	szAward	szFirstAward	szThirdAward	szFourthAward	szFifthAward	szGroup	nGroupIndex	szVersion	nEndTimeKey	nBuyDayKey	szSprite	szFirstDesc	szNoromalDesc	Plat
com.seasungames.jxqykr.return1	一本万利·回归		999999	2112000	KRW	5						GrowInvest	7	version_kor					108元成长基金	ANDROID
com.seasungames.jxqykr.gift1	30元豪华礼包	gift30	1	660000	KRW		item|6381|1					YearGift	1	version_kor	40	41			价值180元礼包	ANDROID
com.seasungames.jxqykr.gift2	98元豪华礼包	gift98	30	1980000	KRW		item|6382|1					YearGift	2	version_kor	42	43			价值360元礼包	ANDROID
com.seasungames.jxqykr.gift3	298元豪华礼包	gift298	30	6204000	KRW		item|6383|1					YearGift	3	version_kor	44	45			价值680元礼包	ANDROID
com.seasungames.jxqykr.gift4	648元豪华礼包	gift648	30	13200000	KRW		item|6384|1					YearGift	4	version_kor	46	47			价值1480元礼包	ANDROID
com.seasungames.jxqykr.return2	$0.99回归元宝礼包		1	132000	KRW		Gold|480					BackGift	1	version_kor	67				价值48元礼包	ANDROID
com.seasungames.jxqykr.return3	$4.99回归元宝礼包		1	660000	KRW		Gold|4800					BackGift	2	version_kor	68				价值480元礼包	ANDROID
com.seasungames.jxqykr.return4	$3.99超值回归礼包		1	792000	KRW		item|1242|6;Gold|60					BackGift	3	version_kor	69				价值60元礼包	ANDROID
com.seasungames.jxqykr.return5	$5.99超值福利礼包		1	528000	KRW		item|2518|2;Gold|60					BackGift	4	version_kor	70				价值36元礼包	ANDROID
com.seasungames.jxqykr.return6	$14.99超值豪华礼包		1	1980000	KRW		item|2519|5;Gold|300					BackGift	5	version_kor	71				价值150元礼包	ANDROID
