szMainType	nSubType	nSellLimitType	nSellLimitSubType	nSellLimitLevel	szName	nType	nIndex	nMinPrecent	nMaxPrecent	nShowLimitPrecent	szOpenTimeFrame	szCloseTimeFrame	nPrice	szTimeFrame1	nPrice1	szTimeFrame2	nPrice2	szTimeFrame3	nPrice3	szTimeFrame4	nPrice4	szTimeFrame5	nPrice5	szTimeFrame6	nPrice6	szTimeFrame7	nPrice7	szTimeFrame8	nPrice8	szTimeFrame9	nPrice9	szLimit1	szLimit2	szLimit3	szLimit4	szLimit5	szLimit6	szLimit7	szLimit8	szLimit9	szLimit10	szPriceLimitTimeFrame1	szLimitPrice1	szPriceLimitTimeFrame2	szLimitPrice2	szPriceLimitTimeFrame3	szLimitPrice3	szPriceLimitTimeFrame4	szLimitPrice4	szPriceLimitTimeFrame5	szLimitPrice5	szPriceLimitTimeFrame6	szLimitPrice6	szPriceLimitTimeFrame7	szLimitPrice7	szPriceLimitTimeFrame8	szLimitPrice8	szPriceLimitTimeFrame9	szLimitPrice9	szPriceLimitTimeFrame10	szLimitPrice10
item	1665	118		2	T6傳承衣服	4	134	50	200	120	OpenLevel79		1800	OpenLevel49	1800	OpenLevel59	1800	OpenLevel69	1800	OpenLevel79	1800	OpenLevel89	1620	OpenLevel99	1440	OpenLevel109	1440	OpenLevel119	1440			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1625	119		2	T6傳承項鍊	4	136	50	200	120	OpenLevel79		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1080	OpenLevel99	960	OpenLevel109	960	OpenLevel119	960			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1633	120		2	T6傳承戒指	4	138	50	200	120	OpenLevel79		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1080	OpenLevel99	960	OpenLevel109	960	OpenLevel119	960			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1641	121		2	T6傳承玉佩	4	140	50	200	120	OpenLevel79		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1080	OpenLevel99	960	OpenLevel109	960	OpenLevel119	960			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1649	122		2	T6傳承護身符	4	142	50	200	120	OpenLevel79		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1080	OpenLevel99	960	OpenLevel109	960	OpenLevel119	960			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1657	123		2	T6傳承帽子	4	144	50	200	120	OpenLevel79		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	600	OpenLevel79	600	OpenLevel89	540	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1673	124		2	T6傳承護腕	4	146	50	200	120	OpenLevel79		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	600	OpenLevel79	600	OpenLevel89	540	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1681	125		2	T6傳承腰帶	4	148	50	200	120	OpenLevel79		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	600	OpenLevel79	600	OpenLevel89	540	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1689	126		2	T6傳承鞋子	4	150	50	200	120	OpenLevel79		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	600	OpenLevel79	600	OpenLevel89	540	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1616	127		2	T5傳承武器	4	152	50	200	120	OpenLevel69		2250	OpenLevel49	2250	OpenLevel59	2250	OpenLevel69	2250	OpenLevel79	2025	OpenLevel89	1800	OpenLevel99	1575	OpenLevel109	1575	OpenLevel119	1575			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1664	128		2	T5傳承衣服	4	154	50	200	120	OpenLevel69		1350	OpenLevel49	1350	OpenLevel59	1350	OpenLevel69	1350	OpenLevel79	1215	OpenLevel89	1080	OpenLevel99	945	OpenLevel109	945	OpenLevel119	945			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1624	129		2	T5傳承項鍊	4	156	50	200	120	OpenLevel69		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	810	OpenLevel89	720	OpenLevel99	630	OpenLevel109	630	OpenLevel119	630			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1632	130		2	T5傳承戒指	4	158	50	200	120	OpenLevel69		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	810	OpenLevel89	720	OpenLevel99	630	OpenLevel109	630	OpenLevel119	630			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1640	131		2	T5傳承玉佩	4	160	50	200	120	OpenLevel69		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	810	OpenLevel89	720	OpenLevel99	630	OpenLevel109	630	OpenLevel119	630			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1648	132		2	T5傳承護身符	4	162	50	200	120	OpenLevel69		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	810	OpenLevel89	720	OpenLevel99	630	OpenLevel109	630	OpenLevel119	630			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1656	133		2	T5傳承帽子	4	164	50	200	120	OpenLevel69		450	OpenLevel49	450	OpenLevel59	450	OpenLevel69	450	OpenLevel79	405	OpenLevel89	360	OpenLevel99	315	OpenLevel109	315	OpenLevel119	315			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1672	134		2	T5傳承護腕	4	166	50	200	120	OpenLevel69		450	OpenLevel49	450	OpenLevel59	450	OpenLevel69	450	OpenLevel79	405	OpenLevel89	360	OpenLevel99	315	OpenLevel109	315	OpenLevel119	315			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1680	135		2	T5傳承腰帶	4	168	50	200	120	OpenLevel69		450	OpenLevel49	450	OpenLevel59	450	OpenLevel69	450	OpenLevel79	405	OpenLevel89	360	OpenLevel99	315	OpenLevel109	315	OpenLevel119	315			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1688	136		2	T5傳承鞋子	4	170	50	200	120	OpenLevel69		450	OpenLevel49	450	OpenLevel59	450	OpenLevel69	450	OpenLevel79	405	OpenLevel89	360	OpenLevel99	315	OpenLevel109	315	OpenLevel119	315			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1615	137		2	T4傳承武器	4	172	50	200	120	OpenLevel59		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	900	OpenLevel79	800	OpenLevel89	700	OpenLevel99	600	OpenLevel109	600	OpenLevel119	600			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1663	138		2	T4傳承衣服	4	174	50	200	120	OpenLevel59		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	540	OpenLevel79	480	OpenLevel89	420	OpenLevel99	360	OpenLevel109	360	OpenLevel119	360			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1623	139		2	T4傳承項鍊	4	176	50	200	120	OpenLevel59		400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	360	OpenLevel79	320	OpenLevel89	280	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1631	140		2	T4傳承戒指	4	178	50	200	120	OpenLevel59		400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	360	OpenLevel79	320	OpenLevel89	280	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1639	141		2	T4傳承玉佩	4	180	50	200	120	OpenLevel59		400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	360	OpenLevel79	320	OpenLevel89	280	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1647	142		2	T4傳承護身符	4	182	50	200	120	OpenLevel59		400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	360	OpenLevel79	320	OpenLevel89	280	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1655	143		2	T4傳承帽子	4	184	50	200	120	OpenLevel59		200	OpenLevel49	200	OpenLevel59	200	OpenLevel69	180	OpenLevel79	160	OpenLevel89	140	OpenLevel99	120	OpenLevel109	120	OpenLevel119	120			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1671	144		2	T4傳承護腕	4	186	50	200	120	OpenLevel59		200	OpenLevel49	200	OpenLevel59	200	OpenLevel69	180	OpenLevel79	160	OpenLevel89	140	OpenLevel99	120	OpenLevel109	120	OpenLevel119	120			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1679	145		2	T4傳承腰帶	4	188	50	200	120	OpenLevel59		200	OpenLevel49	200	OpenLevel59	200	OpenLevel69	180	OpenLevel79	160	OpenLevel89	140	OpenLevel99	120	OpenLevel109	120	OpenLevel119	120			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1687	146		2	T4傳承鞋子	4	190	50	200	120	OpenLevel59		200	OpenLevel49	200	OpenLevel59	200	OpenLevel69	180	OpenLevel79	160	OpenLevel89	140	OpenLevel99	120	OpenLevel109	120	OpenLevel119	120			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1614	147			T3傳承武器	4	192	50	200	120	OpenLevel49		400	OpenLevel49	400	OpenLevel59	360	OpenLevel69	320	OpenLevel79	280	OpenLevel89	240	OpenLevel99	200	OpenLevel109	200	OpenLevel119	200			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1662	148			T3傳承衣服	4	194	50	200	120	OpenLevel49		240	OpenLevel49	240	OpenLevel59	216	OpenLevel69	192	OpenLevel79	168	OpenLevel89	144	OpenLevel99	120	OpenLevel109	120	OpenLevel119	120			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1622	149			T3傳承項鍊	4	196	50	200	120	OpenLevel49		160	OpenLevel49	160	OpenLevel59	144	OpenLevel69	128	OpenLevel79	112	OpenLevel89	96	OpenLevel99	80	OpenLevel109	80	OpenLevel119	80			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1630	150			T3傳承戒指	4	198	50	200	120	OpenLevel49		160	OpenLevel49	160	OpenLevel59	144	OpenLevel69	128	OpenLevel79	112	OpenLevel89	96	OpenLevel99	80	OpenLevel109	80	OpenLevel119	80			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1638	151			T3傳承玉佩	4	200	50	200	120	OpenLevel49		160	OpenLevel49	160	OpenLevel59	144	OpenLevel69	128	OpenLevel79	112	OpenLevel89	96	OpenLevel99	80	OpenLevel109	80	OpenLevel119	80			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1646	152			T3傳承護身符	4	202	50	200	120	OpenLevel49		160	OpenLevel49	160	OpenLevel59	144	OpenLevel69	128	OpenLevel79	112	OpenLevel89	96	OpenLevel99	80	OpenLevel109	80	OpenLevel119	80			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1654	153			T3傳承帽子	4	204	50	200	120	OpenLevel49		80	OpenLevel49	80	OpenLevel59	72	OpenLevel69	64	OpenLevel79	56	OpenLevel89	48	OpenLevel99	40	OpenLevel109	40	OpenLevel119	40			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1670	154			T3傳承護腕	4	206	50	200	120	OpenLevel49		80	OpenLevel49	80	OpenLevel59	72	OpenLevel69	64	OpenLevel79	56	OpenLevel89	48	OpenLevel99	40	OpenLevel109	40	OpenLevel119	40			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1678	155			T3傳承腰帶	4	208	50	200	120	OpenLevel49		80	OpenLevel49	80	OpenLevel59	72	OpenLevel69	64	OpenLevel79	56	OpenLevel89	48	OpenLevel99	40	OpenLevel109	40	OpenLevel119	40			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1686	156			T3傳承鞋子	4	210	50	200	120	OpenLevel49		80	OpenLevel49	80	OpenLevel59	72	OpenLevel69	64	OpenLevel79	56	OpenLevel89	48	OpenLevel99	40	OpenLevel109	40	OpenLevel119	40			OpenLevel39|0	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1613	157			T2傳承武器	4	212	50	200	120			200	OpenLevel49	180	OpenLevel59	160	OpenLevel69	140	OpenLevel79	120	OpenLevel89	100	OpenLevel99	80	OpenLevel109	80	OpenLevel119	80			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1661	158			T2傳承衣服	4	214	50	200	120			120	OpenLevel49	108	OpenLevel59	96	OpenLevel69	84	OpenLevel79	72	OpenLevel89	60	OpenLevel99	48	OpenLevel109	48	OpenLevel119	48			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1621	159			T2傳承項鍊	4	216	50	200	120			80	OpenLevel49	72	OpenLevel59	64	OpenLevel69	56	OpenLevel79	48	OpenLevel89	40	OpenLevel99	32	OpenLevel109	32	OpenLevel119	32			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	1629	160			T2傳承戒指	4	218	50	200	120			80	OpenLevel49	72	OpenLevel59	64	OpenLevel69	56	OpenLevel79	48	OpenLevel89	40	OpenLevel99	32	OpenLevel109	32	OpenLevel119	32			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39	50|100	OpenLevel49	50|100	OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
