TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
2425	门派信物（废弃）	Token_em	34	2425	2425		FactionToken	1		1000	1	1	1000	1	1	0	99999	1	2									201
2426	门派信物（废弃）	Token_xy	34	2426	2426		FactionToken	1		1000	1	1	1000	1	1	0	99999	1	2									201
2427	门派信物（废弃）	Token_th	34	2427	2427		FactionToken	1		1000	1	1	1000	1	1	0	99999	1	2									201
2428	门派信物（废弃）	Token_wd	34	2428	2428		FactionToken	1		1000	1	1	1000	1	1	0	99999	1	2									201
2429	门派信物（废弃）	Token_tr	34	2429	2429		FactionToken	1		1000	1	1	1000	1	1	0	99999	1	2									201
2430	A级同伴	TeamFuben_PartnerA_Template	34	98	98			1	挑战秘境将有机会获得对应[aa62fc] A级 [-]同伴	20000	1	2	1000	5	1	0	99	27	1									
2431	S级同伴	TeamFuben_PartnerS_Template	34	99	99			1	挑战秘境将有机会获得对应[ff578c] S级 [-]同伴	2000000	1	2	1000	6	1	0	99	27	1									
2432	第一家族领袖	KinOpenSrvActivity_Title_Item16	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]第一家族领袖[-]称号		1	1	1000	6	1	0	99999	4015	2592000									
2433	十大家族领袖	KinOpenSrvActivity_Title_Item17	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]十大家族领袖[-]称号		1	1	1000	5	1	0	99999	4016	2592000									
2434	卓越家族领袖	KinOpenSrvActivity_Title_Item18	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]卓越家族领袖[-]称号		1	1	1000	4	1	0	99999	4017	2592000									
2435	组队秘境白银宝箱	SupplementAward_TeamFuben_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]传承帽子、A级同伴、魂石、白水晶[-]等奖励		1	1		3	1	0	99999	67										
2445	探索白银宝箱	SupplementAward_Exploration_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]黄金宝箱、黄金钥匙、古旧的宝箱、藏宝图[-]等奖励		1	1		3	1	0	99999	68										
2456	惩恶白银宝箱	SupplementAward_PunishTask_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]稀有护腕、传承护腕、稀有护腕碎片、传承护腕碎片、贡献[-]等奖励		1	1		3	1	0	99999	69										
2465	商会白银宝箱	SupplementAward_Commerce_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]传承玉佩、传承玉佩碎片、黄金宝箱[-]等奖励		1	1		3	1	0	99999	70										
2474	凌绝峰白银宝箱	SupplementAward_RandomFuben_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]同伴、魂石、黄金宝箱、黄金钥匙、白水晶[-]等奖励		1	1		3	1	0	99999	78										
2484	英雄挑战白银宝箱	SupplementAward_Challenge_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]传承腰带、传承腰带碎片、魂石、绿水晶[-]等奖励		1	1		3	1	0	99999	71										
2493	通天塔白银宝箱	SupplementAward_TeamBattle_b1	34	2435	2435		RandomItemByLevel	1	打开后随机获得一个奖励\n有可能获得[FFFE0D]传承鞋子、传承鞋子碎片、魂石、贡献[-]等奖励		1	1		3	1	0	99999	72										
2510	月影传说绘卷	Appointment_Bust	34	2510	2510		PlayerPortraitItem	1	官网预约奖励，绘有月影传说的人物画像，使用后将获得一个角色头像及半身像		1	1		3	1	0	99999	124	71									
2502	攻城车	lt_bs_gongcc	34	2502	2502			1	攻城战变身道具，使用后可在身边召唤一台攻城车，与其对话可变身。攻城车能对城门和龙柱造成大量伤害。\n每次攻城战[FFFE0D]最多使用4个[-]		1	1		3	1	0	99999											
2503	劲弩车	lt_bs_jinnc	34	2503	2503			1	攻城战变身道具，使用后可在身边召唤一台劲弩车，与其对话可变身。劲弩车能对路径上的敌人造成伤害。\n每次攻城战[FFFE0D]最多使用5个[-]		1	1		3	1	0	99999											
2504	铁炮车	lt_bs_tiepc	34	2504	2504			1	攻城战变身道具，使用后可在身边召唤一台铁炮车，与其对话可变身。铁炮车能对定点范围敌人造成伤害。\n每次攻城战[FFFE0D]最多使用3个[-]		1	1		3	1	0	99999											
2505	神射手	lt_zh_shenss	34	2505	2505			1	攻城战召唤道具，使用后可在身边召唤一个神射手。神射手会自动攻击进入视野内的敌人。\n每次攻城战[FFFE0D]最多使用10个[-]		1	1		3	1	0	99999											
2506	鼓舞旗	lt_zh_guwq	34	2506	2506			1	攻城战召唤道具，使用后可在身边召唤一个鼓舞旗。鼓舞旗会给周围的同家族玩家增加有益状态。\n每次攻城战[FFFE0D]最多使用2个[-]		1	1		3	1	0	99999											
2518	1.99美元礼包	Recharge_Gift_2	34	2518	2518		RandomItemByTimeFrame	1			1	1	1000	3	1	0	99999	8			1							
2519	2.99美元礼包	Recharge_Gift_3	34	2519	2519		RandomItemByTimeFrame	1			1	1	1000	4	1	0	99999	9			1							
2523	4级同伴技能书（个人拍卖）	PartnerSkillBook_Level_4_2	34	2160	2160		RandomItem	1	随机得到一本4级同伴技能书	100000	1	1	1000	4	1	0	99999	2523	1									
2524	城战宝箱	lt_box_lv50	34	2153	2153		RandomItem	1	完成攻城战后获得的宝箱，使用获得随机奖励。	80000	1	1	1000	3	1	0	99999	2425										
2525	城战宝箱	lt_box_lv60	34	2153	2153		RandomItem	1	完成攻城战后获得的宝箱，使用获得随机奖励。	88000	1	1	1000	4	1	0	99999	2426										
2526	城战宝箱	lt_box_lv70	34	2153	2153		RandomItem	1	完成攻城战后获得的宝箱，使用获得随机奖励。	96000	1	1	1000	5	1	0	99999	2427										
3007	城战宝箱	lt_box_lv80	34	2153	2153		RandomItem	1	完成攻城战后获得的宝箱，使用获得随机奖励。	104000	1	1	1000	5	1	0	99999	3007										
3496	城战宝箱	lt_box_lv90	34	2153	2153		RandomItem	1	完成攻城战后获得的宝箱，使用获得随机奖励。	104000	1	1	1000	5	1	0	99999	3496										
3717	城战宝箱	lt_box_lv100	34	2153	2153		RandomItem	1	完成攻城战后获得的宝箱，使用获得随机奖励。	104000	1	1	1000	5	1	0	99999	3717										
2527	马牌	horsetoken_50	34	1029	1029		HorseToken	1	集齐15个马牌可以兑换普通50级马——[FFFE0D]照夜玉狮子[-]。	60000	1	1	1000	3	1	0	9999	1423	15									
2555	称号·一骑绝尘（30天）	LevelActivity_Title_Item1	34	790	790			11	恭喜侠士在开服等级冲榜活动中排名[FFFE0D]前十[-]，获得此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2556	称号·蹑景追风（30天）	LevelActivity_Title_Item2	34	790	790			11	恭喜侠士在开服等级冲榜活动中排名[FFFE0D]第11-100名[-]，获得此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	5	1	0	99999											
2557	称号·天王第一（30天）	PowerActivity_Title_Item1	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2558	称号·峨嵋第一（30天）	PowerActivity_Title_Item2	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2559	称号·桃花第一（30天）	PowerActivity_Title_Item3	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2560	称号·逍遥第一（30天）	PowerActivity_Title_Item4	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2561	称号·武当第一（30天）	PowerActivity_Title_Item5	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2562	称号·天忍第一（30天）	PowerActivity_Title_Item6	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2563	称号·少林第一（30天）	PowerActivity_Title_Item7	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2564	称号·翠烟第一（30天）	PowerActivity_Title_Item8	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2565	称号·唐门第一（30天）	PowerActivity_Title_Item9	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2566	称号·昆仑第一（30天）	PowerActivity_Title_Item10	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2567	称号·丐帮第一（30天）	PowerActivity_Title_Item11	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
2568	称号·五毒第一（30天）	PowerActivity_Title_Item12	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
5309	称号·藏剑第一（30天）	PowerActivity_Title_Item13	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
5310	称号·长歌第一（30天）	PowerActivity_Title_Item14	34	790	790			11	恭喜侠士在开服战力冲榜活动中战力排名[FFFE0D]第1[-]，荣获此称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	6	1	0	99999											
6015	称号·第一潜龙	PowerActivity_Title_Item15	34	790	790		AddTitleItem	11	恭喜侠士在潜龙头衔冲榜活动中位列[FFFE0D]第1名[-]，荣获此称号。		1	1	1000	5	1	0	99999	2043										
6016	称号·第一倚天	PowerActivity_Title_Item16	34	790	790		AddTitleItem	11	恭喜侠士在倚天头衔冲榜活动中位列[FFFE0D]第1名[-]，荣获此称号。		1	1	1000	5	1	0	99999	2044										
6017	称号·十大潜龙	PowerActivity_Title_Item17	34	790	790		AddTitleItem	11	恭喜侠士在潜龙头衔冲榜活动中位列[FFFE0D]第2-10名[-]，荣获此称号。		1	1	1000	4	1	0	99999	2045										
6018	称号·十大倚天	PowerActivity_Title_Item18	34	790	790		AddTitleItem	11	恭喜侠士在倚天头衔冲榜活动中位列[FFFE0D]第2-10名[-]，荣获此称号。		1	1	1000	4	1	0	99999	2046										
2569	外装染色剂	Coloring	34	764	764			11	用于给外装染色，改变外装的外观		1	1	1000	3	1	0	99999											
3524	饺子	DongZhi_jiaozi	34	3524	3524		SpecialBaiJuWan	11	中国的古老传统面食之一，距今已有一千八百多年的历史。俗话说的好，“舒服不如倒着，好吃不如饺子。”\n\n[FFFE0D]2016年12月22日[-]用于领取[FFFE0D]最多8小时的2.5倍[-]离线托管经验。		1	1	1000	4	1	0	99999											
3525	汤圆	DongZhi_tangyuan	34	3525	3525			11	中国传统小吃的代表之一，香甜可口，软糯馅香。\n\n[FFFE0D]2016年12月22日[-]用于[FFFE0D]免费完美找回[-]活动奖励，每次找回消耗一个汤圆。		1	1	1000	4	1	0	99999											
3589	腊八粥	Activity_labazhou	34	3589	3589		LabaSoup	11	中华传统美食，食材丰富，用黄米、白米、江米、小米、菱角米、栗子、红江豆、去皮枣泥等，开水煮熟，外用染红桃仁、杏仁、瓜子、花生、榛穰、松子及白糖、红糖、琐琐葡萄，以作点染，看山去琳琅满目，香甜可口。\n\n服用后下次家族烤火可获得[FFFE0D]额外经验加成[-]，持续23小时。		1	1	1000	4	1	0	99999	2316										
2581	流量等值礼包·10级	Liulianglibao_1	34	1242	1242		RandomItem	1	角色等级达到10级时可开启，开启后获得：[FFFE0D]100元宝[-]		1	1	1000	2	10	0	99999	2581										
2582	流量等值礼包·20级	Liulianglibao_2	34	1242	1242		RandomItem	1	角色等级达到20级时可开启，开启后获得：[FFFE0D]白水晶*20[-]		1	1	1000	2	20	0	99999	2582										
2583	流量等值礼包·30级	Liulianglibao_3	34	1242	1242		RandomItem	1	角色等级达到30级时可开启，开启后获得：[FFFE0D]随机1级魂石*2[-]		1	1	1000	2	30	0	99999	2583										
2584	流量等值礼包·40级	Liulianglibao_4	34	1242	1242		RandomItem	1	角色等级达到40级时可开启，开启后获得：[FFFE0D]洗髓丹*2[-]		1	1	1000	2	40	0	99999	2584										
2585	流量等值礼包·50级	Liulianglibao_5	34	1242	1242		RandomItem	1	角色等级达到50级时可开启，开启后获得：[FFFE0D]资质丹*2[-]		1	1	1000	2	50	0	99999	2585										
2609	凌绝峰收藏册	collection_ljf	34	156	156		CollectionItem	1	收集凌绝峰卡片的册子，将卡片放入收集册可以获得珍稀度及完成度。通过对珍稀度和完成度进行排行，在月末活动结束时按照排名先后获得不同奖励。		1	1	1	6	1	0	1	1										
2594	「挑战」飞剑客	card_ljf_01	34	153	153		RandomFubenCard	1	飞剑客张风，与独孤剑父亲齐名的武林四大剑客之一，此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2595	「秘藏」滚石之术	card_ljf_02	34	155	155		RandomFubenCard	1	武林中有一门控制滚石烈焰的奇术，但极少见得。遇到飞剑客张风后，击败助其控制滚石烈焰的手下，可能获得此物。\n产出地：[FFFE0D]第三层[-]		1	1	1	1	1	0	99											
2596	「挑战」林海	card_ljf_03	34	153	153		RandomFubenCard	1	林海乃华山派长老，依附于五色教，谋害掌门顾枫欲取而代之。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2597	「轶事」唐潇	card_ljf_04	34	154	154		RandomFubenCard	1	唐潇为唐门门主少子，唐影的弟弟，深得唐门真传。若在凌绝峰遇到他，帮助其解决问题可能获得此凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2598	「挑战」南宫彩虹	card_ljf_05	34	153	153		RandomFubenCard	1	南宫彩虹本为金人，遵父命赴南宋监视张风，阴差阳错爱上其子张如梦。但两人父亲为世仇，她将如何抉择？此为挑战她后可能获得的凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2599	「轶事」风雪少庄主	card_ljf_06	34	154	154		RandomFubenCard	1	赵无双为风雪山庄少主，长歌门主柴嵩恋人，相貌可人又刚强勇毅，对南宫飞云帮助颇多。在凌绝峰助其脱身可获得此凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	1	1	0	99											
2600	「挑战」无相	card_ljf_07	34	153	153		RandomFubenCard	1	少林戒律院首座，一直觊觎掌门之位，意欲统领武林，于是投靠五色教。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2601	「秘藏」天魔心法	card_ljf_08	34	155	155		RandomFubenCard	1	在凌绝峰挑战无相时，击败其帮手——降头术士可能获得此物。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2602	「挑战」陆文龙	card_ljf_09	34	153	153		RandomFubenCard	1	陆文龙为南宋抗金名将，早年不知身世，成为杀父仇人金兀术的义子，后识破阴谋回到宋朝。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2603	「轶事」紫轩	card_ljf_10	34	154	154		RandomFubenCard	1	紫轩跟随卓非凡来到凌绝峰，心里却希望能见到杨影枫，若遇到她，可能获得此物。\n产出地：[FFFE0D]第三层[-]		1	1	1	1	1	0	99											
2604	「挑战」月眉儿	card_ljf_11	34	153	153		RandomFubenCard	1	月眉儿一心报父仇，来到凌绝峰阻截杨影枫。此为挑战月眉儿可能获得的凭证。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2605	「轶事」前世恩怨	card_ljf_12	34	154	154		RandomFubenCard	1	若遇到杨影枫和月眉儿对峙，在救下被月眉儿玄冰之术冻结的杨影枫时可能获得此物。\n产出地：[FFFE0D]第三层[-]		1	1	1	2	1	0	99											
2606	「挑战」张琳心	card_ljf_13	34	153	153		RandomFubenCard	1	张琳心来到凌绝峰寻找伤药，与其比试，胜利后可能获得此物。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2607	「秘藏」琳心护法	card_ljf_14	34	155	155		RandomFubenCard	1	与张琳心比试时，击败相助的苗疆女子可能获得此物。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2608	「挑战」邵骑风	card_ljf_15	34	153	153		RandomFubenCard	1	邵骑风执掌凤池山庄，江南首富，实为天忍教护法，意欲摧毁中原武林。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2610	「秘藏」毒酒坛	card_ljf_16	34	155	155		RandomFubenCard	1	到达邵骑风的盘踞地时，在不打碎其所布置的毒酒坛的情况下见到其本人可能获得此物。\n产出地：[FFFE0D]第四层[-]		1	1	1	3	1	0	99											
2611	「轶事」蔷薇	card_ljf_17	34	154	154		RandomFubenCard	1	蔷薇为前武林盟主孟知秋的掌上明珠，刁蛮任性。这次她布下毒阵，成功通过考验后可能获得此物。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2612	「挑战」天星道长	card_ljf_18	34	153	153		RandomFubenCard	1	天星道长乃前代武当掌门，武功高绝，仙风道骨。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2613	「秘藏」引雷剑	card_ljf_19	34	155	155		RandomFubenCard	1	与天星道长比试时，在不摧毁任何引雷剑的情况下，成功通关后可能获得此物。\n产出地：[FFFE0D]第四层[-]		1	1	1	3	1	0	99											
2614	「挑战」燕若雪	card_ljf_20	34	153	153		RandomFubenCard	1	燕若雪本名完颜若雪，南宫飞云恋人，完颜宏烈之女。此为通过其试炼后可能获得的凭证。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2615	「挑战」赵节	card_ljf_21	34	153	153		RandomFubenCard	1	赵节为南宋将军，妄想换取金国的议和，与邵骑风狼狈为奸陷害中原武林人士，死不足惜。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2616	「秘藏」议和书	card_ljf_22	34	155	155		RandomFubenCard	1	在赵节的盘踞地，可能找到他秘密书写的议和书草稿。\n产出地：[FFFE0D]第四层[-]		1	1	1	3	1	0	99											
2617	「挑战」卓非凡	card_ljf_23	34	153	153		RandomFubenCard	1	卓非凡为藏剑山庄主人，武林青年才俊，为了得到《武道德经》，阴谋暗算杨影枫，却弄得自己身败名裂。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2618	「秘藏」破烂经书	card_ljf_24	34	155	155		RandomFubenCard	1	卓非凡一心想得到《武道德经》，却不想拿到手的是一部假经。这本经书的破烂痕迹明显是人为。\n产出地：[FFFE0D]第四层[-]		1	1	1	3	1	0	99											
2619	「轶事」翠烟花使	card_ljf_25	34	154	154		RandomFubenCard	1	何暮雪为翠烟门花使，江湖人称蔷薇使者。她爱上了杨湖，杨湖爱上了天王帮。在凌绝峰遇到何暮雪可能获得此物。\n产出地：[FFFE0D]第四层[-]		1	1	1	3	1	0	99											
2620	「挑战」张如梦	card_ljf_26	34	153	153		RandomFubenCard	1	张如梦为飞剑客张风之子，与南宫彩虹苦恋甚至兵刃相见。二人最终抛弃国恨家仇，隐居大漠并育有一子——南宫飞云。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第四层[-]		1	1	1	2	1	0	99											
2621	「挑战」杨熙烈	card_ljf_27	34	153	153		RandomFubenCard	1	杨熙烈乃杨影枫之父，江湖人称「北上官，南熙烈」的武林两大使剑高手之一，为人豪爽，重情义。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2622	「挑战」纳兰潜凛	card_ljf_28	34	153	153		RandomFubenCard	1	纳兰潜凛乃无忧教主，纳兰真及月眉儿的父亲，是个彻头彻尾的野心家。其境界高深武功更是出神入化，一直觊觎《武道德经》。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2623	「挑战」方勉	card_ljf_29	34	153	153		RandomFubenCard	1	“天心飞仙”之“心剑客”，在与南宫灭一战后武功尽失，为了威慑南宫灭使其不敢轻易下江南，于是隐迹江湖。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2624	「轶事」与兄弟书	card_ljf_30	34	154	154		RandomFubenCard	1	在凌绝峰击败“方勉”后可能发现其写给同胞兄弟的书信，其中藏着什么秘密呢？\n产出地：[FFFE0D]第五层[-]		1	1	1	4	1	0	99											
2625	「轶事」无想	card_ljf_31	34	154	154		RandomFubenCard	1	无想乃峨嵋派出家大弟子，佛法精深，武功高强，自小在峨嵋长大，深得峨嵋七仙子喜欢。遇到无想并通关后可能获得此物。\n产出地：[FFFE0D]第五层[-]		1	1	1	4	1	0	99											
2626	「挑战」南宫灭	card_ljf_32	34	153	153		RandomFubenCard	1	南宫灭是当年“天心飞仙”四大剑客之首“天剑客”，金国第一高手，手上沾满了中原武林人士的鲜血。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2627	「秘藏」机关秘术	card_ljf_33	34	155	155		RandomFubenCard	1	在与南宫灭战斗时，击败出现的机关人可能获得此物。\n产出地：[FFFE0D]第五层[-]		1	1	1	4	1	0	99											
2628	「挑战」上官飞龙	card_ljf_34	34	153	153		RandomFubenCard	1	上官飞龙为飞龙堡前堡主，月眉儿的养父。江湖人称「北上官，南熙烈」的武林两大使剑高手之一，为人成熟稳重，不喜争斗。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2629	「挑战」柴嵩	card_ljf_35	34	153	153		RandomFubenCard	1	柴嵩为南宫飞云至交，赵无双的恋人。南宋进士，江南人，长歌门门主。手执一柄白纸扇，扇骨却是精钢打造，武功深藏不露。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2630	「轶事」纳兰真	card_ljf_36	34	154	154		RandomFubenCard	1	纳兰真为纳兰潜凛之女，月眉儿的孪生妹妹，从小居于忘忧岛。本是天真烂漫的少女，却因杨影枫的出现而卷入了风波。在凌绝峰帮助纳兰真后可能获得此物。\n产出地：[FFFE0D]第五层[-]		1	1	1	2	1	0	99											
2631	「秘藏」心魔宝珠	card_ljf_37	34	155	155		RandomFubenCard	1	江湖传言凌绝峰某处能让人产生幻觉，胆敢擅入此处的人必须胜过自身的心魔才能活着离开。\n产出地：[FFFE0D]第五层[-]		1	1	1	4	1	0	99											
2632	「挑战」赵升权	card_ljf_38	34	153	153		RandomFubenCard	1	赵升权为风雪山庄主人，赵无双之父。一手祖传的风雪枪法使得出神入化，曾杀得金人闻风丧胆，故得号“风雪神枪”。为人正直仗义，在武林中广有声望。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第五层[-]		1	1	1	3	1	0	99											
2633	「挑战」唐影	card_ljf_39	34	153	153		RandomFubenCard	1	四川唐门门主唐离之子，唐门少门主。武功高强，性格温良，与翠烟门主秋依水互相爱慕，后被天忍教护教使邵骑风用计擒住，被南宫飞云救下。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第六层[-]		1	1	1	4	1	0	99											
2634	「挑战」秋依水	card_ljf_40	34	153	153		RandomFubenCard	1	翠烟门门主，性格刚烈，敢爱敢恨，和恋人唐影（唐门大公子）之间的爱情历经坎坷，在南宫飞云帮助下二人终成眷属。此为挑战她后可能获得的凭证。\n产出地：[FFFE0D]第六层[-]		1	1	1	4	1	0	99											
2635	「挑战」孟知秋	card_ljf_41	34	153	153		RandomFubenCard	1	在杨影枫的时代，孟知秋被尊为武林盟主，武功极高，江湖上已无多少人能与之比剑，为人沉稳。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第六层[-]		1	1	1	4	1	0	99											
2636	「挑战」月明瑶	card_ljf_42	34	153	153		RandomFubenCard	1	月明瑶是纳兰真与月眉儿的母亲，月重天的女儿，其与上官飞龙和纳兰潜凛之前有解不开的宿怨。此为挑战她后可能获得的凭证。\n产出地：[FFFE0D]第六层[-]		1	1	1	3	1	0	99											
2637	「挑战」封玉书	card_ljf_43	34	153	153		RandomFubenCard	1	封玉书本为天王帮左使，为谋取帮主之位，甘愿投靠五色教，意欲夺取“山河社稷图”换取对方的信任。此为挑战他后可能获得的凭证。\n产出地：[FFFE0D]第六层[-]		1	1	1	3	1	0	99											
2638	「挑战」曲霞	card_ljf_44	34	153	153		RandomFubenCard	1	曲霞是独孤剑的同门师妹，对独孤剑有特别的情愫，奈何有缘无份。此为挑战她后可能获得的凭证。\n产出地：[FFFE0D]第六层[-]		1	1	1	3	1	0	99											
2639	「轶事」清晓师太	card_ljf_45	34	154	154		RandomFubenCard	1	峨眉当代掌门人，做人一丝不苟，对门下弟子也要求极严，在不苟言笑的外表下，其实有颗非常慈爱的心。为人极有正义感，疾恶如仇，慷慨豪放不让须眉。在凌绝峰遇到清晓师太可能获得此物。\n产出地：[FFFE0D]第六层[-]		1	1	1	5	1	0	99											
3380	「挑战」黄暮云	card_ljf_46	34	153	153		RandomFubenCard	1	桃花岛当代岛主，其父取两套武学名各一字为其命名，希望她能将桃花岛发扬光大。如今，她已是天下间武功最高的几名女子之一，精通奇门八卦和天文地理，乃当世第一才女。\n产出地：[FFFE0D]第七层[-]		1	1	1	4	1	0	99											
3381	「挑战」道一真人	card_ljf_47	34	153	153		RandomFubenCard	1	现任武当掌门人，得道高人，有海纳百川的心胸，十分受江湖中人敬重。有时，他给人一种返老还童的感觉，直率无忌。\n产出地：[FFFE0D]第七层[-]		1	1	1	4	1	0	99											
3382	「挑战」端木睿	card_ljf_48	34	153	153		RandomFubenCard	1	天忍现任代教主，风流倜傥，心机颇深。峨嵋七仙之一的何怜飘对其一见钟情，受到中原武林指责，但对端木睿而言，天忍利益高于一切。何怜飘最后心碎自尽，其心中是否有那么一点点刺痛呢？\n产出地：[FFFE0D]第七层[-]		1	1	1	4	1	0	99											
3383	「挑战」尹含烟	card_ljf_49	34	153	153		RandomFubenCard	1	翠烟现任门主，自幼在翠烟门中长大，对男人有偏见，认为男人或无用、或无耻、或无情，直到认识了唐门唐一尘。两人克服重重困难，终于走到了一起，之后唐门和翠烟门共同进退，结成了同盟。\n产出地：[FFFE0D]第七层[-]		1	1	1	4	1	0	99											
3384	「挑战」璇玑子	card_ljf_50	34	153	153		RandomFubenCard	1	昆仑当代掌门人，表面看去乃谦谦君子，实际上心恨手辣，野心勃勃，未达目的誓不罢休。其以非常手段获得掌门之位后，一直猜忌两位师弟，但顾忌他们的武功绝技，迟迟不敢下手。\n产出地：[FFFE0D]第七层[-]		1	1	1	4	1	0	99											
