TemplateId	Name	Kind		ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1755	初级魂石·撼天熊皇(唯一)	stone_xionghuang		34	21063		Stone	3	21063	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
1756	初级魂石·紫背鳄皇(唯一)	stone_ehuang		34	21064		Stone	3	21064	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
1757	初级魂石·定海金刚(唯一)	stone_jingang		34	21065		Stone	3	21065	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
1758	初级魂石·金翅鹏皇(唯一)	stone_penghuang		34	21066		Stone	3	21066	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
1759	初级魂石·银角犀皇(唯一)	stone_xihuang		34	21067		Stone	3	21067	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2534	初级魂石·孟知秋(唯一)	stone_mengzhiqiu		34	21085		Stone	3	21085	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2535	初级魂石·李显忠(唯一)	stone_lixianzhong		34	21086		Stone	3	21086	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2536	初级魂石·徒单克宁(唯一)	stone_tudankening		34	21087		Stone	3	21087	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2668	初级魂石·独孤剑(唯一)	stone_dugujian		34	21088		Stone	3	21088	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2880	初级魂石·南宫飞云(唯一)	stone_nangongfeiyun		34	21100		Stone	3	21100	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2881	初级魂石·杨影枫(唯一)	stone_yangyingfeng		34	21101		Stone	3	21101	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2672	初级魂石·荆轲(唯一)	stone_jingke		34	21089		Stone	3	21089	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2673	初级魂石·虞姬(唯一)	stone_yuji		34	21090		Stone	3	21090	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2674	初级魂石·岳飞(唯一)	stone_yuefei		34	21091		Stone	3	21091	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2696	初级魂石·完颜洪烈(唯一)	stone_wanyanhonglie		34	21092		Stone	3	21092	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2824	初级魂石·玄天武机(唯一)	stone_xuantianwuji		34	21093		Stone	3	21093	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2825	初级魂石·白起(唯一)	stone_baiqi		34	21094		Stone	3	21094	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2826	初级魂石·李斯(唯一)	stone_lisi		34	21095		Stone	3	21095	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3022	初级魂石·雷(唯一)	stone_lei		34	21102		Stone	3	21102	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
2827	初级魂石·秦始皇(阴)(唯一)	stone_qshyin		34	21096		Stone	3	21096	3个初级魂石可合成1个中级魂石	4000000	5	2	1000	5		1	99999										
2828	初级魂石·秦始皇(阳)(唯一)	stone_qshyang		34	21097		Stone	3	21097	3个初级魂石可合成1个中级魂石	4000000	5	2	1000	5		1	99999										
1760	初级魂石·张风	stone_zhangfeng		34	21068		Stone	3	21068	3个初级魂石可合成1个中级魂石	150000	2	2	1000	2		1	99999										
1761	初级魂石·月眉儿	stone_yuemeier		34	21069		Stone	3	21069	3个初级魂石可合成1个中级魂石	150000	2	2	1000	2		1	99999										
1762	初级魂石·天星道长	stone_tianxingdaozhang		34	21070		Stone	3	21070	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1763	初级魂石·燕若雪	stone_yanruoxue		34	21071		Stone	3	21071	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1764	初级魂石·杨熙烈	stone_yangxilie		34	21072		Stone	3	21072	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1765	初级魂石·上官飞龙(唯一)	stone_shangguanfeilong		34	21073		Stone	3	21073	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1766	初级魂石·纳兰潜凛(唯一)	stone_nalanqianlin		34	21074		Stone	3	21074	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1767	初级魂石·方勉	stone_fangmian		34	21075		Stone	3	21075	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1768	初级魂石·南宫灭	stone_nangongmie		34	21076		Stone	3	21076	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1769	初级魂石·唐影	stone_tangying		34	21077		Stone	3	21077	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
1770	初级魂石·秋依水	stone_qiuyishui		34	21078		Stone	3	21078	3个初级魂石可合成1个中级魂石	450000	3	2	1000	3		1	99999										
3215	初级魂石·李元霸(唯一)	stone_liyuanba		34	21103		Stone	3	21103	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3216	初级魂石·赵云(唯一)	stone_zhaoyun		34	21104		Stone	3	21104	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3217	初级魂石·李广(唯一)	stone_liguang		34	21105		Stone	3	21105	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3371	初级魂石·尹含烟(唯一)	stone_yinhanyan		34	21106		Stone	3	21106	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3372	初级魂石·璇玑子(唯一)	stone_xuanjizi		34	21107		Stone	3	21107	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3373	初级魂石·玄天道人(唯一)	stone_xuantiandaoren		34	21108		Stone	3	21108	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3709	初级魂石·年兽(唯一)	stone_nianshou		34	21109		Stone	3	21109	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3854	初级魂石·黑面郎君(唯一)	stone_heimianlangjun		34	21110		Stone	3	21110	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3855	初级魂石·何人我(唯一)	stone_herenwo		34	21111		Stone	3	21111	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3856	初级魂石·唐仇(唯一)	stone_tangchou		34	21112		Stone	3	21112	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
3897	初级魂石·唐简(唯一)	stone_tangjian		34	21113		Stone	3	21113	3个初级魂石可合成1个中级魂石	4050000	5	2	1000	5		1	99999										
4053	初级魂石·完颜洪烈(真)(唯一)	stone_wanyanhongliezhen		34	21114		Stone	3	21114	3个初级魂石可合成1个中级魂石	4000000	5	2	1000	5		1	99999										
4540	初级魂石·冰鳞蜥皇(唯一)	stone_xiwang		34	21115		Stone	3	21115	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
4541	初级魂石·银钩蝎皇(唯一)	stone_xiewang		34	21116		Stone	3	21116	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
4542	初级魂石·狂鬃獒皇(唯一)	stone_aowang		34	21117		Stone	3	21117	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
4595	初级魂石·项羽(唯一)	stone_xiangyu		34	21118		Stone	3	21118	3个初级魂石可合成1个中级魂石	4050000	5	2	1000	5		1	99999										
4849	初级魂石·唐晓(唯一)	stone_tangxiao2_1		34	21119		Stone	3	21119	3个初级魂石可合成1个中级魂石	4000000	5	2	1000	5		1	99999										
4873	初级魂石·宋秋石(唯一)	stone_songqiushi		34	21120		Stone	3	21120	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
4874	初级魂石·古嫣然(唯一)	stone_guyanran		34	21121		Stone	3	21121	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
5432	初级魂石·尹筱雨(唯一)	stone_yinxiaoyu		34	21122		Stone	3	21122	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
5433	初级魂石·石轩辕(唯一)	stone_shixuanyuan		34	21123		Stone	3	21123	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6067	初级魂石·叶青阳(唯一)	stone_yeqingyang		34	21124		Stone	3	21124	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6068	初级魂石·冰仪(唯一)	stone_bingyi		34	21125		Stone	3	21125	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6069	初级魂石·杨再兴(唯一)	stone_yangzaixing		34	21126		Stone	3	21126	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6070	初级魂石·完颜娄室(唯一)	stone_wanyanloushi		34	21127		Stone	3	21127	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6100	初级魂石·萧玉竹(唯一)	stone_xiaoyuzhu		34	21128		Stone	3	21128	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6101	初级魂石·金兀术(唯一)	stone_jinwuzhu		34	21129		Stone	3	21129	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6112	初级魂石·绝世虞姬(唯一)	stone_jueshiyuji		34	21130		Stone	3	21130	3个初级魂石可合成1个中级魂石	4050000	5	2	1000	5		1	99999										
6126	初级魂石·武则天(阴)(唯一)	stone_wuzetianyin		34	21131		Stone	3	21131	3个初级魂石可合成1个中级魂石	4050000	5	2	1000	5		1	99999										
6127	初级魂石·武则天(阳)(唯一)	stone_wuzetianyang		34	21132		Stone	3	21132	3个初级魂石可合成1个中级魂石	4050000	5	2	1000	5		1	99999										
6128	初级魂石·狄仁杰(唯一)	stone_direnjie		34	21133		Stone	3	21133	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6129	初级魂石·元芳(唯一)	stone_liyuanfang		34	21134		Stone	3	21134	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
6130	初级魂石·无字碑(唯一)	stone_wuzibei		34	21135		Stone	3	21135	3个初级魂石可合成1个中级魂石	1350000	4	2	1000	4		1	99999										
1772	中级魂石·李三	stone_lisan_2		34	22001		Stone	3	22001	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1771	中级魂石·卢青	stone_luqing_2		34	22002		Stone	3	22002	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1773	中级魂石·莺儿	stone_yinger_2		34	22003		Stone	3	22003	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1774	中级魂石·顾武	stone_guwu_2		34	22004		Stone	3	22004	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1775	中级魂石·殷方	stone_xiaowu_2		34	22005		Stone	3	22005	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1776	中级魂石·苏墨芸	stone_sumoyun_2		34	22006		Stone	3	22006	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1777	中级魂石·萧动尘	stone_xiaodongcheng_2		34	22007		Stone	3	22007	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1778	中级魂石·胡神医	stone_hushenyi_2		34	22008		Stone	3	22008	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1779	中级魂石·秦沐白	stone_qinmubai_2		34	22009		Stone	3	22009	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1780	中级魂石·张仲天	stone_zhangzhongtian_2		34	22010		Stone	3	22010	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1781	中级魂石·路达	stone_luda_2		34	22011		Stone	3	22011	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1782	中级魂石·白眉猴王(唯一)	stone_houwang_2		34	22012		Stone	3	22012	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1783	中级魂石·大地狼王(唯一)	stone_langwang_2		34	22013		Stone	3	22013	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1784	中级魂石·寒玉鹿王(唯一)	stone_luwang_2		34	22014		Stone	3	22014	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1785	中级魂石·蔷薇	stone_qiangwei_2		34	22015		Stone	3	22015	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1786	中级魂石·紫轩	stone_zixuan_2		34	22016		Stone	3	22016	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1787	中级魂石·卓非凡(唯一)	stone_zhuofeifan_2		34	22017		Stone	3	22017	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1788	中级魂石·月明瑶	stone_yumingyao_2		34	22018		Stone	3	22018	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1789	中级魂石·龙傲天	stone_longyaotian_2		34	22019		Stone	3	22019	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1790	中级魂石·沫天然	stone_motianran_2		34	22020		Stone	3	22020	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1791	中级魂石·少年杨影枫(唯一)	stone_syangyingfeng_2		34	22021		Stone	3	22021	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1792	中级魂石·南宫彩虹	stone_nangongcaihong_2		34	22022		Stone	3	22022	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1793	中级魂石·林海	stone_linhai_2		34	22023		Stone	3	22023	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1794	中级魂石·陆文龙	stone_luwenlong_2		34	22024		Stone	3	22024	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1795	中级魂石·赵无双	stone_zhaowushuang_2		34	22025		Stone	3	22025	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1796	中级魂石·无相	stone_wuxiang_2		34	22026		Stone	3	22026	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1797	中级魂石·唐潇	stone_tangxiao_2		34	22027		Stone	3	22027	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1798	中级魂石·张如梦	stone_zhangrumeng_2		34	22028		Stone	3	22028	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1799	中级魂石·张琳心	stone_zhanglinxin_2		34	22029		Stone	3	22029	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1800	中级魂石·封玉书	stone_fengyushu_2		34	22030		Stone	3	22030	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1801	中级魂石·赵节	stone_zhaojie_2		34	22031		Stone	3	22031	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1802	中级魂石·邵骑风	stone_shaoqifeng_2		34	22032		Stone	3	22032	3个中级魂石可合成1个高级魂石	150000	2	2	1000	2		1	99999										
1803	中级魂石·何暮雪	stone_hemuxue_2		34	22033		Stone	3	22033	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1804	中级魂石·赵升权	stone_zhaoshengquan_2		34	22034		Stone	3	22034	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1805	中级魂石·纳兰真	stone_nalanzhen_2		34	22035		Stone	3	22035	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1806	中级魂石·柴嵩	stone_chaisong_2		34	22036		Stone	3	22036	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1807	中级魂石·曲霞	stone_quxia_2		34	22037		Stone	3	22037	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1808	中级魂石·耶律辟离(唯一)	stone_yelvpili_2		34	22038		Stone	3	22038	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1809	中级魂石·杨铁心(唯一)	stone_yangtiexin_2		34	22039		Stone	3	22039	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1810	中级魂石·无想	stone_wuxiangg_2		34	22040		Stone	3	22040	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1811	中级魂石·柳潇庭(唯一)	stone_liuxiaoting_2		34	22041		Stone	3	22041	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1812	中级魂石·李恬儿(唯一)	stone_litianer_2		34	22042		Stone	3	22042	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1813	中级魂石·李天目(唯一)	stone_litianmu_2		34	22043		Stone	3	22043	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1814	中级魂石·完颜襄(唯一)	stone_wanyanxiang_2		34	22044		Stone	3	22044	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
2849	中级魂石·玄慈(唯一)	stone_xuanci_2		34	22098		Stone	3	22098	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1815	中级魂石·邵宏渊	stone_shaohongyuan_2		34	22045		Stone	3	22045	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1816	中级魂石·白彦敬	stone_baiyanjing_2		34	22046		Stone	3	22046	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1817	中级魂石·耶律楚材(唯一)	stone_yelvchucai_2		34	22047		Stone	3	22047	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1818	中级魂石·雷风	stone_leifeng_2		34	22048		Stone	3	22048	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1819	中级魂石·雷同	stone_leitong_2		34	22049		Stone	3	22049	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1820	中级魂石·唐娟娟	stone_tangjuanjuan_2		34	22050		Stone	3	22050	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1821	中级魂石·雷震天(唯一)	stone_leizhengtian_2		34	22051		Stone	3	22051	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1822	中级魂石·夺宝贼	stone_duobaozei_2		34	22052		Stone	3	22052	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1823	中级魂石·双首异兽(唯一)	stone_yishou_2		34	22053		Stone	3	22053	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1824	中级魂石·奔焰豹王(唯一)	stone_baowang_2		34	22054		Stone	3	22054	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1825	中级魂石·九尾狐王(唯一)	stone_huwang_2		34	22055		Stone	3	22055	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
2537	中级魂石·杨瑛(唯一)	stone_yangyin_2		34	22079		Stone	3	22079	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2538	中级魂石·清晓师太(唯一)	stone_qingxiao_2		34	22080		Stone	3	22080	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2539	中级魂石·祝子虚(唯一)	stone_zhuzixu_2		34	22081		Stone	3	22081	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2540	中级魂石·黄玉英(唯一)	stone_huangyuying_2		34	22082		Stone	3	22082	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2541	中级魂石·道一真人(唯一)	stone_daoyi_2		34	22083		Stone	3	22083	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2542	中级魂石·端木睿(唯一)	stone_duanmurui_2		34	22084		Stone	3	22084	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2850	中级魂石·玄因(唯一)	stone_xuanyin_2		34	22099		Stone	3	22099	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
1826	中级魂石·高长恭	stone_gaochanggong_2		34	22056		Stone	3	22056	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1827	中级魂石·哲别(唯一)	stone_zhebie_2		34	22057		Stone	3	22057	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1828	中级魂石·秦良玉	stone_qinliangyu_2		34	22058		Stone	3	22058	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1829	中级魂石·袁承志	stone_yuanchengzhi_2		34	22059		Stone	3	22059	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1830	中级魂石·鳌拜	stone_aobai_2		34	22060		Stone	3	22060	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1831	中级魂石·韩世忠	stone_hanshizhong_2		34	22061		Stone	3	22061	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1832	中级魂石·赤睛虎皇(唯一)	stone_huhuang_2		34	22062		Stone	3	22062	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
1833	中级魂石·撼天熊皇(唯一)	stone_xionghuang_2		34	22063		Stone	3	22063	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
1834	中级魂石·紫背鳄皇(唯一)	stone_ehuang_2		34	22064		Stone	3	22064	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
1835	中级魂石·定海金刚(唯一)	stone_jingang_2		34	22065		Stone	3	22065	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
1836	中级魂石·金翅鹏皇(唯一)	stone_penghuang_2		34	22066		Stone	3	22066	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
1837	中级魂石·银角犀皇(唯一)	stone_xihuang_2		34	22067		Stone	3	22067	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2543	中级魂石·孟知秋(唯一)	stone_mengzhiqiu_2		34	22085		Stone	3	22085	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2544	中级魂石·李显忠(唯一)	stone_lixianzhong_2		34	22086		Stone	3	22086	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2545	中级魂石·徒单克宁(唯一)	stone_tudankening_2		34	22087		Stone	3	22087	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2669	中级魂石·独孤剑(唯一)	stone_dugujian_2		34	22088		Stone	3	22088	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2882	中级魂石·南宫飞云(唯一)	stone_nangongfeiyun_2		34	22100		Stone	3	22100	3个初级魂石可合成1个中级魂石	4000000	5	2	1000	5		1	99999										
2883	中级魂石·杨影枫(唯一)	stone_yangyingfeng_2		34	22101		Stone	3	22101	3个初级魂石可合成1个中级魂石	4000000	5	2	1000	5		1	99999										
2675	中级魂石·荆轲(唯一)	stone_jingke_2		34	22089		Stone	3	22089	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2676	中级魂石·虞姬(唯一)	stone_yuji_2		34	22090		Stone	3	22090	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2677	中级魂石·岳飞(唯一)	stone_yuefei_2		34	22091		Stone	3	22091	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2697	中级魂石·完颜洪烈(唯一)	stone_wanyanhonglie_2		34	22092		Stone	3	22092	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2829	中级魂石·玄天武机(唯一)	stone_xuantianwuji_2		34	22093		Stone	3	22093	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2830	中级魂石·白起(唯一)	stone_baiqi_2		34	22094		Stone	3	22094	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2831	中级魂石·李斯(唯一)	stone_lisi_2		34	22095		Stone	3	22095	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3023	中级魂石·雷(唯一)	stone_lei_2		34	22102		Stone	3	22102	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
2832	中级魂石·秦始皇(阴)(唯一)	stone_qshyin_2		34	22096		Stone	3	22096	3个中级魂石可合成1个高级魂石	12000000	6	2	1000	6		1	99999										
2833	中级魂石·秦始皇(阳)(唯一)	stone_qshyang_2		34	22097		Stone	3	22097	3个中级魂石可合成1个高级魂石	12000000	6	2	1000	6		1	99999										
1838	中级魂石·张风	stone_zhangfeng_2		34	22068		Stone	3	22068	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1839	中级魂石·月眉儿	stone_yuemeier_2		34	22069		Stone	3	22069	3个中级魂石可合成1个高级魂石	450000	3	2	1000	3		1	99999										
1840	中级魂石·天星道长	stone_tianxingdaozhang_2		34	22070		Stone	3	22070	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1841	中级魂石·燕若雪	stone_yanruoxue_2		34	22071		Stone	3	22071	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1842	中级魂石·杨熙烈	stone_yangxilie_2		34	22072		Stone	3	22072	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1843	中级魂石·上官飞龙(唯一)	stone_shangguanfeilong_2		34	22073		Stone	3	22073	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1844	中级魂石·纳兰潜凛(唯一)	stone_nalanqianlin_2		34	22074		Stone	3	22074	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1845	中级魂石·方勉	stone_fangmian_2		34	22075		Stone	3	22075	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1846	中级魂石·南宫灭	stone_nangongmie_2		34	22076		Stone	3	22076	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1848	中级魂石·唐影	stone_tangying_2		34	22077		Stone	3	22077	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
1847	中级魂石·秋依水	stone_qiuyishui_2		34	22078		Stone	3	22078	3个中级魂石可合成1个高级魂石	1350000	4	2	1000	4		1	99999										
3218	中级魂石·李元霸(唯一)	stone_liyuanba_2		34	22103		Stone	3	22103	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3219	中级魂石·赵云(唯一)	stone_zhaoyun_2		34	22104		Stone	3	22104	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3220	中级魂石·李广(唯一)	stone_liguang_2		34	22105		Stone	3	22105	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3374	中级魂石·尹含烟(唯一)	stone_yinhanyan_2		34	22106		Stone	3	22106	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3375	中级魂石·璇玑子(唯一)	stone_xuanjizi_2		34	22107		Stone	3	22107	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3376	中级魂石·玄天道人(唯一)	stone_xuantiandaoren_2		34	22108		Stone	3	22108	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
3710	中级魂石·年兽(唯一)	stone_nianshou_2		34	22109		Stone	3	22109	3个中级魂石可合成1个高级魂石	4000000	5	2	1000	5		1	99999										
