ItemId	MaxItemCount	Desc	TypeName	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9
2668	1	初级魂石·独孤剑	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	20	15	12	10	10
2674	1	初级魂石·岳飞	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	20	15	12	10
2673	1	初级魂石·虞姬	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	20	15	12	10
2672	1	初级魂石·荆轲	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	20	15	12	10
2848	1	初级魂石·玄因	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	20	15	12	10
2880	1	初级魂石·南宫飞云	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	20	18	15	12
2881	1	初级魂石·杨影枫	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	20	15	12
3022	1	初级魂石·雷	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	20	15	12
3215	1	初级魂石·李元霸	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	20	15
3216	1	初级魂石·赵云	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	20	15
3217	1	初级魂石·李广	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	20	15
3371	1	初级魂石·尹含烟	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	20	15	12
3372	1	初级魂石·璇玑子	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	25	20
3373	1	初级魂石·玄天道人	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	25	20
3856	1	初级魂石·唐仇	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	20	15	12
3854	1	初级魂石·黑面郎君	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	25	20
3855	1	初级魂石·何人我	魂石	1350	1350	1350	1350	1350	1350	1350	1350	1350		25	25	25	25	25	25	25	20	15
1713	1	初级魂石·少年杨影枫	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1729	1	初级魂石·曲霞	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	25	20	20	15	12
1730	1	初级魂石·耶律辟离	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	25	25	20	15	12
1731	1	初级魂石·杨铁心	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1732	1	初级魂石·无想	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	20	15	12	12
1733	1	初级魂石·柳潇庭	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1734	1	初级魂石·李恬儿	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1735	1	初级魂石·李天目	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	25	20	20	15	12
1736	1	初级魂石·完颜襄	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1739	1	初级魂石·耶律楚材	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1743	1	初级魂石·雷震天	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	20	15	12	10	10
1748	1	初级魂石·高长恭	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	20	15	12	10
1749	1	初级魂石·哲别	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	25	20	20	18	15
1750	1	初级魂石·秦良玉	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1751	1	初级魂石·袁承志	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1752	1	初级魂石·鳌拜	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1753	1	初级魂石·韩世忠	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1762	1	初级魂石·天星道长	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1763	1	初级魂石·燕若雪	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1764	1	初级魂石·杨熙烈	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	18	15	12	10	10
1765	1	初级魂石·上官飞龙	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	18	15	12	10	10
1766	1	初级魂石·纳兰潜凛	魂石	450	450	450	450	450	450	405	405	360		25	25	25	20	18	15	12	10	10
1767	1	初级魂石·方勉	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1768	1	初级魂石·南宫灭	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
1769	1	初级魂石·唐影	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	25	20	20	18	15
1770	1	初级魂石·秋依水	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	25	20	20	18	15
2847	1	初级魂石·玄慈	魂石	450	450	450	450	450	450	405	405	360		25	25	25	25	20	18	15	12	10
3179	1	SS同伴任选箱	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	25	25	25	25
3554	1	秦始皇（SSS)	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		25	25	25	25	25	25	25	20	20
4056	1	完颜洪烈(SSS)	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		25	25	25	25	25	25	25	25	25
3553	1	项羽（SSS）	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		25	25	25	25	25	25	25	25	25
3555	1	武则天（SSS)	同伴	18000	18000	18000	18000	18000	18000	18000	18000	18000		25	25	25	25	25	25	25	25	25
1378	1	独孤剑(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	20	20	15	12	10	10
2253	1	南宫飞云(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	20	20	15	12	10
2254	1	杨影枫(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	20	15	12	10
2255	1	唐简(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	25	25	25	20
2256	1	玄天道人(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	25	25	25	25
1401	1	李元霸(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	25	20	15	12
1400	1	赵云(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	25	20	15	12
1399	1	李广(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	25	25	20	15	12
1398	1	荆轲(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	20	20	15	12	10
2258	1	虞姬(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	20	20	15	12	10
2259	1	岳飞(SS)	同伴	6000	6000	6000	6000	6000	6000	6000	6000	6000		25	25	25	25	20	20	15	12	10
1374	1	高长恭(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	20	15	12	10	10	10	10	10
1375	1	哲别(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	20	15	12	10	10	10	10	10
2236	1	秦良玉(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	20	15	12	10	10	10	10	10
1376	1	袁承志(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	20	15	12	10	10	10	10	10
1377	1	鳌拜(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	20	15	12	10	10	10	10	10
2235	1	韩世忠(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	20	15	12	10	10	10	10	10
1405	1	赤睛虎皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
1404	1	撼天熊皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2260	1	紫背鳄皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
1403	1	定海金刚(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
1402	1	金翅鹏皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2511	1	银角犀皇(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2213	1	张风(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2217	1	南宫灭(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2219	1	方勉(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2262	1	唐影(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2263	1	秋依水(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2215	1	天星道长(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2214	1	燕若雪(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2216	1	杨熙烈(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2218	1	上官飞龙(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2220	1	纳兰潜凛(S)	同伴	1500	1500	1500	1500	1350	1350	1200	1200	1050		25	25	25	25	25	25	25	25	25
2161	1	5级同伴技能书	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2160	1	4级同伴技能书	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	20	20	20
2078	1	高级吸血	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2079	1	高级受伤	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2080	1	高级迟缓	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2081	1	高级致残	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2082	1	高级麻痹	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2083	1	高级眩晕	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2084	1	高级全抗	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2085	1	高级忽抗	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2086	1	高级反击	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2087	1	高级攻速	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2077	1	百草仙露	同伴技能书	5000	5000	5000	5000	5000	5000	5000	5000	5000		25	25	25	25	25	25	25	25	25
2057	1	高级会心	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2058	1	高级攻击	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2059	1	高级生命	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2061	1	高级金抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2062	1	高级木抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2063	1	高级水抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2064	1	高级火抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2065	1	高级土抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2066	1	高级减效果	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2067	1	中级吸血	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2068	1	中级受伤	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2069	1	中级迟缓	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2070	1	中级致残	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2071	1	中级麻痹	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2072	1	中级眩晕	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2073	1	中级全抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2074	1	中级忽抗	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2075	1	中级反击	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2076	1	中级攻速	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2048	1	半月斩	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2049	1	惊涛骇浪	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2050	1	穿心刺	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2051	1	推山填海	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2052	1	九天狂雷	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2053	1	群体毒瘴	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2054	1	群体金刚	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2055	1	群体明王	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
2056	1	涅槃重生	同伴技能书	1500	1500	1500	1500	1500	1500	1500	1500	1500		25	25	25	25	25	25	25	25	25
3693	1	SS本命武器任选箱	本命武器	3000	3000	3000	3000	3000	3000	3000	3000	3000		25	25	25	25	25	25	25	25	25
3701	1	S本命武器任选箱	本命武器	1000	1000	1000	1000	1000	1000	1000	1000	1000		25	25	25	25	25	25	25	25	25
3544	1	秦始皇·泰阿剑	本命武器	10000	10000	10000	10000	10000	10000	10000	10000	10000		25	25	25	25	25	25	25	20	15
4057	1	完颜洪烈·金龙御鹰手	本命武器	10000	10000	10000	10000	10000	10000	10000	10000	10000		25	25	25	25	25	25	25	25	25
3543	1	项羽·霸王戟	本命武器	10000	10000	10000	10000	10000	10000	10000	10000	10000		25	25	25	25	25	25	25	25	25
1471	1	巨阙剑	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	20	18	15	12
1472	1	剑中之剑	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	20	18	15	12
1473	1	悲魔之刃	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
1474	1	唐简·玄雨双星	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	25	25	20
1480	1	荆轲·麒麟匕	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
1481	1	虞姬·绕梁琴	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
1482	1	岳飞·沥泉神矛	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
1477	1	李元霸·擂鼓瓮金锤	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
1478	1	赵云·龙胆亮银枪	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
1479	1	李广·射虎弓	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		25	25	25	25	25	25	20	18	15
4305	1	织金锦	家具材料	800	800	800	800	800	800	800	800	800		25	25	25	25	25	25	25	25	25
4310	1	金锭	家具材料	800	800	800	800	800	800	800	800	800		25	25	25	25	25	25	25	25	25
4315	1	翡翠	家具材料	800	800	800	800	800	800	800	800	800		25	25	25	25	25	25	25	25	25
4320	1	熊皮	家具材料	800	800	800	800	800	800	800	800	800		25	25	25	25	25	25	25	25	25
4304	1	宋锦	家具材料	400	400	400	400	400	400	400	400	400		25	25	25	25	25	25	25	25	20
4309	1	银锭	家具材料	400	400	400	400	400	400	400	400	400		25	25	25	25	25	25	25	25	20
4314	1	岫岩玉	家具材料	400	400	400	400	400	400	400	400	400		25	25	25	25	25	25	25	25	20
4319	1	虎皮	家具材料	400	400	400	400	400	400	400	400	400		25	25	25	25	25	25	25	25	20
4303	1	素软缎	家具材料	200	200	200	200	200	200	200	200	200		25	25	25	25	25	25	20	18	15
4308	1	百炼钢	家具材料	200	200	200	200	200	200	200	200	200		25	25	25	25	25	25	20	18	15
4313	1	珍珠	家具材料	200	200	200	200	200	200	200	200	200		25	25	25	25	25	25	20	18	15
4318	1	貂皮	家具材料	200	200	200	200	200	200	200	200	200		25	25	25	25	25	25	20	18	15
4302	1	府绸	家具材料	100	100	100	100	100	100	100	100	100		25	25	25	25	20	15	12	10	10
4307	1	铜锭	家具材料	100	100	100	100	100	100	100	100	100		25	25	25	25	20	15	12	10	10
4312	1	琉璃	家具材料	100	100	100	100	100	100	100	100	100		25	25	25	25	20	15	12	10	10
4317	1	羊皮	家具材料	100	100	100	100	100	100	100	100	100		25	25	25	25	20	15	12	10	10
4301	1	麻布	家具材料	40	40	40	40	40	40	40	40	40		25	25	25	20	15	12	10	10	10
4306	1	生铁	家具材料	40	40	40	40	40	40	40	40	40		25	25	25	20	15	12	10	10	10
4311	1	玛瑙	家具材料	40	40	40	40	40	40	40	40	40		25	25	25	20	15	12	10	10	10
4316	1	鹿皮	家具材料	40	40	40	40	40	40	40	40	40		25	25	25	20	15	12	10	10	10
