AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
add_seriesstate_time_v	8	60	60000	8			
add_seriesstate_time_v	9	100	100000	9			
add_seriesstate_time_v	10	160	160000	10			
add_seriesstate_time_v	11	250	240000	12			
add_seriesstate_time_v	12	400	360000	13			
add_seriesstate_time_v	13	600	500000	15			
add_seriesstate_time_v	14	1000	800000	16			
add_seriesstate_time_v	15	1600	1000000	18			
add_seriesstate_time_v	16	2400	1200000	19			
add_seriesstate_time_v	17	3500	1500000	21			
add_seriesstate_time_v	18	5000	1800000	22			
add_seriesstate_time_v	19	6000	2400000	24			
add_seriesstate_time_v	20	7500	3000000	25			
add_seriesstate_time_v	21	8000	3600000	26			
add_seriesstate_time_v	22	8500	4200000	28			
add_seriesstate_time_v	23	9000	4800000	29			
add_seriesstate_time_v	24	9500	5400000	30			
add_seriesstate_time_v	25	10000	6000000	31			
add_seriesstate_time_v	26	10500	6600000	33			
add_seriesstate_time_v	27	11000	7200000	34			
add_seriesstate_time_v	28	11500	7800000	35			
add_seriesstate_time_v	29	12000	8400000	36			
add_seriesstate_time_v	30	12500	9000000	38			
resist_allseriesstate_rate_v	1	5	5000	1			
resist_allseriesstate_rate_v	2	7	7500	2			
resist_allseriesstate_rate_v	3	10	10000	3			
resist_allseriesstate_rate_v	4	15	15000	4			
resist_allseriesstate_rate_v	5	20	20000	5			
resist_allseriesstate_rate_v	6	30	30000	6			
resist_allseriesstate_rate_v	7	40	40000	7			
resist_allseriesstate_rate_v	8	60	60000	8			
resist_allseriesstate_rate_v	9	100	100000	9			
resist_allseriesstate_rate_v	10	160	160000	10			
resist_allseriesstate_rate_v	11	250	240000	12			
resist_allseriesstate_rate_v	12	400	360000	13			
resist_allseriesstate_rate_v	13	600	500000	15			
resist_allseriesstate_rate_v	14	1000	800000	16			
resist_allseriesstate_rate_v	15	1600	1000000	18			
resist_allseriesstate_rate_v	16	2400	1200000	19			
resist_allseriesstate_rate_v	17	3500	1500000	21			
resist_allseriesstate_rate_v	18	5000	1800000	22			
resist_allseriesstate_rate_v	19	6000	2400000	24			
resist_allseriesstate_rate_v	20	7500	3000000	25			
resist_allseriesstate_rate_v	21	8000	3600000	26			
resist_allseriesstate_rate_v	22	8500	4200000	28			
resist_allseriesstate_rate_v	23	9000	4800000	29			
resist_allseriesstate_rate_v	24	9500	5400000	30			
resist_allseriesstate_rate_v	25	10000	6000000	31			
resist_allseriesstate_rate_v	26	10500	6600000	33			
resist_allseriesstate_rate_v	27	11000	7200000	34			
resist_allseriesstate_rate_v	28	11500	7800000	35			
resist_allseriesstate_rate_v	29	12000	8400000	36			
resist_allseriesstate_rate_v	30	12500	9000000	38			
state_hurt_resistrate	1	5	5000	1			
state_hurt_resistrate	2	7	7500	2			
state_hurt_resistrate	3	10	10000	3			
state_hurt_resistrate	4	15	15000	4			
state_hurt_resistrate	5	20	20000	5			
state_hurt_resistrate	6	30	30000	6			
state_hurt_resistrate	7	40	40000	7			
state_hurt_resistrate	8	60	60000	8			
state_hurt_resistrate	9	100	100000	9			
state_hurt_resistrate	10	160	160000	10			
state_hurt_resistrate	11	250	240000	12			
state_hurt_resistrate	12	400	360000	13			
state_hurt_resistrate	13	600	500000	15			
state_hurt_resistrate	14	1000	800000	16			
state_hurt_resistrate	15	1600	1000000	18			
state_hurt_resistrate	16	2400	1200000	19			
state_hurt_resistrate	17	3500	1500000	21			
state_hurt_resistrate	18	5000	1800000	22			
state_hurt_resistrate	19	6000	2400000	24			
state_hurt_resistrate	20	7500	3000000	25			
state_hurt_resistrate	21	8000	3600000	26			
state_hurt_resistrate	22	8500	4200000	28			
state_hurt_resistrate	23	9000	4800000	29			
state_hurt_resistrate	24	9500	5400000	30			
state_hurt_resistrate	25	10000	6000000	31			
state_hurt_resistrate	26	10500	6600000	33			
state_hurt_resistrate	27	11000	7200000	34			
state_hurt_resistrate	28	11500	7800000	35			
state_hurt_resistrate	29	12000	8400000	36			
state_hurt_resistrate	30	12500	9000000	38			
state_stun_resistrate	1	5	5000	1			
state_stun_resistrate	2	7	7500	2			
state_stun_resistrate	3	10	10000	3			
state_stun_resistrate	4	15	15000	4			
state_stun_resistrate	5	20	20000	5			
state_stun_resistrate	6	30	30000	6			
state_stun_resistrate	7	40	40000	7			
state_stun_resistrate	8	60	60000	8			
state_stun_resistrate	9	100	100000	9			
state_stun_resistrate	10	160	160000	10			
state_stun_resistrate	11	250	240000	12			
state_stun_resistrate	12	400	360000	13			
state_stun_resistrate	13	600	500000	15			
state_stun_resistrate	14	1000	800000	16			
state_stun_resistrate	15	1600	1000000	18			
state_stun_resistrate	16	2400	1200000	19			
state_stun_resistrate	17	3500	1500000	21			
state_stun_resistrate	18	5000	1800000	22			
state_stun_resistrate	19	6000	2400000	24			
state_stun_resistrate	20	7500	3000000	25			
state_stun_resistrate	21	8000	3600000	26			
state_stun_resistrate	22	8500	4200000	28			
state_stun_resistrate	23	9000	4800000	29			
state_stun_resistrate	24	9500	5400000	30			
state_stun_resistrate	25	10000	6000000	31			
state_stun_resistrate	26	10500	6600000	33			
state_stun_resistrate	27	11000	7200000	34			
state_stun_resistrate	28	11500	7800000	35			
state_stun_resistrate	29	12000	8400000	36			
state_stun_resistrate	30	12500	9000000	38			
state_slowall_resistrate	1	5	5000	1			
state_slowall_resistrate	2	7	7500	2			
state_slowall_resistrate	3	10	10000	3			
state_slowall_resistrate	4	15	15000	4			
state_slowall_resistrate	5	20	20000	5			
state_slowall_resistrate	6	30	30000	6			
state_slowall_resistrate	7	40	40000	7			
state_slowall_resistrate	8	60	60000	8			
state_slowall_resistrate	9	100	100000	9			
state_slowall_resistrate	10	160	160000	10			
state_slowall_resistrate	11	250	240000	12			
state_slowall_resistrate	12	400	360000	13			
state_slowall_resistrate	13	600	500000	15			
state_slowall_resistrate	14	1000	800000	16			
state_slowall_resistrate	15	1600	1000000	18			
state_slowall_resistrate	16	2400	1200000	19			
state_slowall_resistrate	17	3500	1500000	21			
state_slowall_resistrate	18	5000	1800000	22			
state_slowall_resistrate	19	6000	2400000	24			
state_slowall_resistrate	20	7500	3000000	25			
state_slowall_resistrate	21	8000	3600000	26			
state_slowall_resistrate	22	8500	4200000	28			
state_slowall_resistrate	23	9000	4800000	29			
state_slowall_resistrate	24	9500	5400000	30			
state_slowall_resistrate	25	10000	6000000	31			
state_slowall_resistrate	26	10500	6600000	33			
state_slowall_resistrate	27	11000	7200000	34			
state_slowall_resistrate	28	11500	7800000	35			
state_slowall_resistrate	29	12000	8400000	36			
state_slowall_resistrate	30	12500	9000000	38			
state_palsy_resistrate	1	5	5000	1			
state_palsy_resistrate	2	7	7500	2			
state_palsy_resistrate	3	10	10000	3			
state_palsy_resistrate	4	15	15000	4			
state_palsy_resistrate	5	20	20000	5			
state_palsy_resistrate	6	30	30000	6			
state_palsy_resistrate	7	40	40000	7			
state_palsy_resistrate	8	60	60000	8			
state_palsy_resistrate	9	100	100000	9			
state_palsy_resistrate	10	160	160000	10			
state_palsy_resistrate	11	250	240000	12			
state_palsy_resistrate	12	400	360000	13			
state_palsy_resistrate	13	600	500000	15			
state_palsy_resistrate	14	1000	800000	16			
state_palsy_resistrate	15	1600	1000000	18			
state_palsy_resistrate	16	2400	1200000	19			
state_palsy_resistrate	17	3500	1500000	21			
state_palsy_resistrate	18	5000	1800000	22			
state_palsy_resistrate	19	6000	2400000	24			
state_palsy_resistrate	20	7500	3000000	25			
state_palsy_resistrate	21	8000	3600000	26			
state_palsy_resistrate	22	8500	4200000	28			
state_palsy_resistrate	23	9000	4800000	29			
state_palsy_resistrate	24	9500	5400000	30			
state_palsy_resistrate	25	10000	6000000	31			
state_palsy_resistrate	26	10500	6600000	33			
state_palsy_resistrate	27	11000	7200000	34			
state_palsy_resistrate	28	11500	7800000	35			
state_palsy_resistrate	29	12000	8400000	36			
state_palsy_resistrate	30	12500	9000000	38			
state_zhican_resistrate	1	5	5000	1			
state_zhican_resistrate	2	7	7500	2			
state_zhican_resistrate	3	10	10000	3			
state_zhican_resistrate	4	15	15000	4			
state_zhican_resistrate	5	20	20000	5			
state_zhican_resistrate	6	30	30000	6			
state_zhican_resistrate	7	40	40000	7			
state_zhican_resistrate	8	60	60000	8			
state_zhican_resistrate	9	100	100000	9			
state_zhican_resistrate	10	160	160000	10			
state_zhican_resistrate	11	250	240000	12			
state_zhican_resistrate	12	400	360000	13			
state_zhican_resistrate	13	600	500000	15			
state_zhican_resistrate	14	1000	800000	16			
state_zhican_resistrate	15	1600	1000000	18			
state_zhican_resistrate	16	2400	1200000	19			
state_zhican_resistrate	17	3500	1500000	21			
state_zhican_resistrate	18	5000	1800000	22			
state_zhican_resistrate	19	6000	2400000	24			
state_zhican_resistrate	20	7500	3000000	25			
state_zhican_resistrate	21	8000	3600000	26			
state_zhican_resistrate	22	8500	4200000	28			
state_zhican_resistrate	23	9000	4800000	29			
state_zhican_resistrate	24	9500	5400000	30			
state_zhican_resistrate	25	10000	6000000	31			
state_zhican_resistrate	26	10500	6600000	33			
state_zhican_resistrate	27	11000	7200000	34			
state_zhican_resistrate	28	11500	7800000	35			
state_zhican_resistrate	29	12000	8400000	36			
state_zhican_resistrate	30	12500	9000000	38			
recover_life_v	1	5	5000	20	75		
recover_life_v	2	7	7500	40	75		
recover_life_v	3	10	10000	60	75		
recover_life_v	4	15	15000	80	75		
recover_life_v	5	20	20000	100	75		
recover_life_v	6	30	30000	120	75		
recover_life_v	7	40	40000	140	75		
recover_life_v	8	60	60000	160	75		
recover_life_v	9	100	100000	180	75		
recover_life_v	10	160	160000	200	75		
recover_life_v	11	250	240000	220	75		
recover_life_v	12	400	360000	240	75		
recover_life_v	13	600	500000	260	75		
recover_life_v	14	1000	800000	280	75		
recover_life_v	15	1600	1000000	300	75		
recover_life_v	16	2400	1200000	320	75		
recover_life_v	17	3500	1500000	340	75		
recover_life_v	18	5000	1800000	360	75		
recover_life_v	19	6000	2400000	380	75		
recover_life_v	20	7500	3000000	400	75		
recover_life_v	21	8000	3600000	420	75		
recover_life_v	22	8500	4200000	440	75		
recover_life_v	23	9000	4800000	460	75		
recover_life_v	24	9500	5400000	480	75		
recover_life_v	25	10000	6000000	500	75		
recover_life_v	26	10500	6600000	520	75		
recover_life_v	27	11000	7200000	540	75		
recover_life_v	28	11500	7800000	560	75		
recover_life_v	29	12000	8400000	580	75		
recover_life_v	30	12500	9000000	600	75		
lifereplenish_p	1	5	5000	1			
lifereplenish_p	2	7	7500	2			
lifereplenish_p	3	10	10000	3			
lifereplenish_p	4	15	15000	4			
lifereplenish_p	5	20	20000	5			
lifereplenish_p	6	30	30000	6			
lifereplenish_p	7	40	40000	7			
lifereplenish_p	8	60	60000	8			
lifereplenish_p	9	100	100000	9			
lifereplenish_p	10	160	160000	10			
lifereplenish_p	11	250	240000	11			
lifereplenish_p	12	400	360000	12			
lifereplenish_p	13	600	500000	13			
lifereplenish_p	14	1000	800000	14			
lifereplenish_p	15	1600	1000000	15			
lifereplenish_p	16	2400	1200000	16			
lifereplenish_p	17	3500	1500000	17			
lifereplenish_p	18	5000	1800000	18			
lifereplenish_p	19	6000	2400000	19			
lifereplenish_p	20	7500	3000000	20			
lifereplenish_p	21	8000	3600000	21			
lifereplenish_p	22	8500	4200000	22			
lifereplenish_p	23	9000	4800000	23			
lifereplenish_p	24	9500	5400000	24			
lifereplenish_p	25	10000	6000000	25			
lifereplenish_p	26	10500	6600000	26			
lifereplenish_p	27	11000	7200000	27			
lifereplenish_p	28	11500	7800000	28			
lifereplenish_p	29	12000	8400000	29			
lifereplenish_p	30	12500	9000000	30			
steallife_p	1	5	5000	1			
steallife_p	2	7	7500	2			
steallife_p	3	10	10000	3			
steallife_p	4	15	15000	4			
steallife_p	5	20	20000	5			
steallife_p	6	30	30000	6			
steallife_p	7	40	40000	7			
steallife_p	8	60	60000	8			
steallife_p	9	100	100000	9			
steallife_p	10	160	160000	10			
steallife_p	11	250	240000	11			
steallife_p	12	400	360000	12			
steallife_p	13	600	500000	13			
steallife_p	14	1000	800000	14			
steallife_p	15	1600	1000000	15			
steallife_p	16	2400	1200000	16			
steallife_p	17	3500	1500000	17			
steallife_p	18	5000	1800000	18			
steallife_p	19	6000	2400000	19			
steallife_p	20	7500	3000000	20			
steallife_p	21	8000	3600000	21			
steallife_p	22	8500	4200000	22			
steallife_p	23	9000	4800000	23			
steallife_p	24	9500	5400000	24			
steallife_p	25	10000	6000000	25			
steallife_p	26	10500	6600000	26			
steallife_p	27	11000	7200000	27			
steallife_p	28	11500	7800000	28			
steallife_p	29	12000	8400000	29			
steallife_p	30	12500	9000000	30			
meleedamagereturn_p	1	5	5000	1			
meleedamagereturn_p	2	7	7500	2			
meleedamagereturn_p	3	10	10000	3			
meleedamagereturn_p	4	15	15000	4			
meleedamagereturn_p	5	20	20000	5			
meleedamagereturn_p	6	30	30000	6			
meleedamagereturn_p	7	40	40000	7			
meleedamagereturn_p	8	60	60000	8			
meleedamagereturn_p	9	100	100000	9			
meleedamagereturn_p	10	160	160000	10			
meleedamagereturn_p	11	250	240000	12			
meleedamagereturn_p	12	400	360000	13			
meleedamagereturn_p	13	600	500000	15			
meleedamagereturn_p	14	1000	800000	16			
meleedamagereturn_p	15	1600	1000000	18			
meleedamagereturn_p	16	2400	1200000	19			
meleedamagereturn_p	17	3500	1500000	21			
meleedamagereturn_p	18	5000	1800000	22			
meleedamagereturn_p	19	6000	2400000	24			
meleedamagereturn_p	20	7500	3000000	25			
meleedamagereturn_p	21	8000	3600000	26			
meleedamagereturn_p	22	8500	4200000	28			
meleedamagereturn_p	23	9000	4800000	29			
meleedamagereturn_p	24	9500	5400000	30			
meleedamagereturn_p	25	10000	6000000	31			
meleedamagereturn_p	26	10500	6600000	33			
meleedamagereturn_p	27	11000	7200000	34			
meleedamagereturn_p	28	11500	7800000	35			
meleedamagereturn_p	29	12000	8400000	36			
meleedamagereturn_p	30	12500	9000000	38			
rangedamagereturn_p	1	5	5000	1			
rangedamagereturn_p	2	7	7500	2			
rangedamagereturn_p	3	10	10000	3			
rangedamagereturn_p	4	15	15000	4			
rangedamagereturn_p	5	20	20000	5			
rangedamagereturn_p	6	30	30000	6			
rangedamagereturn_p	7	40	40000	7			
rangedamagereturn_p	8	60	60000	8			
rangedamagereturn_p	9	100	100000	9			
rangedamagereturn_p	10	160	160000	10			
rangedamagereturn_p	11	250	240000	12			
rangedamagereturn_p	12	400	360000	13			
rangedamagereturn_p	13	600	500000	15			
rangedamagereturn_p	14	1000	800000	16			
rangedamagereturn_p	15	1600	1000000	18			
rangedamagereturn_p	16	2400	1200000	19			
rangedamagereturn_p	17	3500	1500000	21			
rangedamagereturn_p	18	5000	1800000	22			
rangedamagereturn_p	19	6000	2400000	24			
rangedamagereturn_p	20	7500	3000000	25			
rangedamagereturn_p	21	8000	3600000	26			
rangedamagereturn_p	22	8500	4200000	28			
rangedamagereturn_p	23	9000	4800000	29			
rangedamagereturn_p	24	9500	5400000	30			
rangedamagereturn_p	25	10000	6000000	31			
rangedamagereturn_p	26	10500	6600000	33			
rangedamagereturn_p	27	11000	7200000	34			
rangedamagereturn_p	28	11500	7800000	35			
rangedamagereturn_p	29	12000	8400000	36			
rangedamagereturn_p	30	12500	9000000	38			
metal_resist_v	1	5	5000	3			
metal_resist_v	2	7	7500	6			
metal_resist_v	3	10	10000	9			
metal_resist_v	4	15	15000	12			
metal_resist_v	5	20	20000	15			
metal_resist_v	6	30	30000	18			
metal_resist_v	7	40	40000	21			
metal_resist_v	8	60	60000	24			
metal_resist_v	9	100	100000	27			
metal_resist_v	10	160	160000	30			
metal_resist_v	11	250	240000	35			
metal_resist_v	12	400	360000	39			
metal_resist_v	13	600	500000	44			
metal_resist_v	14	1000	800000	48			
metal_resist_v	15	1600	1000000	53			
metal_resist_v	16	2400	1200000	57			
metal_resist_v	17	3500	1500000	62			
metal_resist_v	18	5000	1800000	66			
metal_resist_v	19	6000	2400000	71			
metal_resist_v	20	7500	3000000	75			
metal_resist_v	21	8000	3600000	79			
metal_resist_v	22	8500	4200000	83			
metal_resist_v	23	9000	4800000	86			
metal_resist_v	24	9500	5400000	90			
metal_resist_v	25	10000	6000000	94			
metal_resist_v	26	10500	6600000	98			
metal_resist_v	27	11000	7200000	101			
metal_resist_v	28	11500	7800000	105			
metal_resist_v	29	12000	8400000	109			
metal_resist_v	30	12500	9000000	113			
earth_resist_v	1	5	5000	3			
earth_resist_v	2	7	7500	6			
earth_resist_v	3	10	10000	9			
earth_resist_v	4	15	15000	12			
earth_resist_v	5	20	20000	15			
earth_resist_v	6	30	30000	18			
earth_resist_v	7	40	40000	21			
earth_resist_v	8	60	60000	24			
earth_resist_v	9	100	100000	27			
earth_resist_v	10	160	160000	30			
earth_resist_v	11	250	240000	35			
earth_resist_v	12	400	360000	39			
earth_resist_v	13	600	500000	44			
earth_resist_v	14	1000	800000	48			
earth_resist_v	15	1600	1000000	53			
earth_resist_v	16	2400	1200000	57			
earth_resist_v	17	3500	1500000	62			
earth_resist_v	18	5000	1800000	66			
earth_resist_v	19	6000	2400000	71			
earth_resist_v	20	7500	3000000	75			
earth_resist_v	21	8000	3600000	79			
earth_resist_v	22	8500	4200000	83			
earth_resist_v	23	9000	4800000	86			
earth_resist_v	24	9500	5400000	90			
earth_resist_v	25	10000	6000000	94			
earth_resist_v	26	10500	6600000	98			
earth_resist_v	27	11000	7200000	101			
earth_resist_v	28	11500	7800000	105			
earth_resist_v	29	12000	8400000	109			
earth_resist_v	30	12500	9000000	113			
water_resist_v	1	5	5000	3			
water_resist_v	2	7	7500	6			
water_resist_v	3	10	10000	9			
water_resist_v	4	15	15000	12			
water_resist_v	5	20	20000	15			
water_resist_v	6	30	30000	18			
water_resist_v	7	40	40000	21			
water_resist_v	8	60	60000	24			
water_resist_v	9	100	100000	27			
water_resist_v	10	160	160000	30			
water_resist_v	11	250	240000	35			
water_resist_v	12	400	360000	39			
water_resist_v	13	600	500000	44			
water_resist_v	14	1000	800000	48			
water_resist_v	15	1600	1000000	53			
water_resist_v	16	2400	1200000	57			
water_resist_v	17	3500	1500000	62			
water_resist_v	18	5000	1800000	66			
water_resist_v	19	6000	2400000	71			
water_resist_v	20	7500	3000000	75			
water_resist_v	21	8000	3600000	79			
water_resist_v	22	8500	4200000	83			
water_resist_v	23	9000	4800000	86			
water_resist_v	24	9500	5400000	90			
water_resist_v	25	10000	6000000	94			
water_resist_v	26	10500	6600000	98			
water_resist_v	27	11000	7200000	101			
water_resist_v	28	11500	7800000	105			
water_resist_v	29	12000	8400000	109			
water_resist_v	30	12500	9000000	113			
fire_resist_v	1	5	5000	3			
fire_resist_v	2	7	7500	6			
fire_resist_v	3	10	10000	9			
fire_resist_v	4	15	15000	12			
fire_resist_v	5	20	20000	15			
fire_resist_v	6	30	30000	18			
fire_resist_v	7	40	40000	21			
fire_resist_v	8	60	60000	24			
fire_resist_v	9	100	100000	27			
fire_resist_v	10	160	160000	30			
fire_resist_v	11	250	240000	35			
fire_resist_v	12	400	360000	39			
fire_resist_v	13	600	500000	44			
fire_resist_v	14	1000	800000	48			
fire_resist_v	15	1600	1000000	53			
fire_resist_v	16	2400	1200000	57			
fire_resist_v	17	3500	1500000	62			
fire_resist_v	18	5000	1800000	66			
fire_resist_v	19	6000	2400000	71			
fire_resist_v	20	7500	3000000	75			
fire_resist_v	21	8000	3600000	79			
fire_resist_v	22	8500	4200000	83			
fire_resist_v	23	9000	4800000	86			
fire_resist_v	24	9500	5400000	90			
fire_resist_v	25	10000	6000000	94			
fire_resist_v	26	10500	6600000	98			
fire_resist_v	27	11000	7200000	101			
fire_resist_v	28	11500	7800000	105			
fire_resist_v	29	12000	8400000	109			
fire_resist_v	30	12500	9000000	113			
wood_resist_v	1	5	5000	3			
wood_resist_v	2	7	7500	6			
wood_resist_v	3	10	10000	9			
wood_resist_v	4	15	15000	12			
wood_resist_v	5	20	20000	15			
wood_resist_v	6	30	30000	18			
wood_resist_v	7	40	40000	21			
wood_resist_v	8	60	60000	24			
wood_resist_v	9	100	100000	27			
wood_resist_v	10	160	160000	30			
wood_resist_v	11	250	240000	35			
wood_resist_v	12	400	360000	39			
wood_resist_v	13	600	500000	44			
wood_resist_v	14	1000	800000	48			
wood_resist_v	15	1600	1000000	53			
wood_resist_v	16	2400	1200000	57			
wood_resist_v	17	3500	1500000	62			
wood_resist_v	18	5000	1800000	66			
wood_resist_v	19	6000	2400000	71			
wood_resist_v	20	7500	3000000	75			
wood_resist_v	21	8000	3600000	79			
wood_resist_v	22	8500	4200000	83			
wood_resist_v	23	9000	4800000	86			
wood_resist_v	24	9500	5400000	90			
wood_resist_v	25	10000	6000000	94			
wood_resist_v	26	10500	6600000	98			
wood_resist_v	27	11000	7200000	101			
wood_resist_v	28	11500	7800000	105			
wood_resist_v	29	12000	8400000	109			
wood_resist_v	30	12500	9000000	113			
ignore_all_resist_v	1	5	5000	100	1		
ignore_all_resist_v	2	7	7500	100	2		
ignore_all_resist_v	3	10	10000	100	3		
ignore_all_resist_v	4	15	15000	100	4		
ignore_all_resist_v	5	20	20000	100	5		
ignore_all_resist_v	6	30	30000	100	6		
ignore_all_resist_v	7	40	40000	100	7		
ignore_all_resist_v	8	60	60000	100	8		
ignore_all_resist_v	9	100	100000	100	9		
ignore_all_resist_v	10	160	160000	100	10		
ignore_all_resist_v	11	250	240000	100	12		
ignore_all_resist_v	12	400	360000	100	13		
ignore_all_resist_v	13	600	500000	100	15		
ignore_all_resist_v	14	1000	800000	100	16		
ignore_all_resist_v	15	1600	1000000	100	18		
ignore_all_resist_v	16	2400	1200000	100	19		
ignore_all_resist_v	17	3500	1500000	100	21		
ignore_all_resist_v	18	5000	1800000	100	22		
ignore_all_resist_v	19	6000	2400000	100	24		
ignore_all_resist_v	20	7500	3000000	100	25		
ignore_all_resist_v	21	8000	3600000	100	26		
ignore_all_resist_v	22	8500	4200000	100	28		
ignore_all_resist_v	23	9000	4800000	100	29		
ignore_all_resist_v	24	9500	5400000	100	30		
ignore_all_resist_v	25	10000	6000000	100	31		
ignore_all_resist_v	26	10500	6600000	100	33		
ignore_all_resist_v	27	11000	7200000	100	34		
ignore_all_resist_v	28	11500	7800000	100	35		
ignore_all_resist_v	29	12000	8400000	100	36		
ignore_all_resist_v	30	12500	9000000	100	38		
ignore_metal_resist_v	1	5	5000	100	1		
ignore_metal_resist_v	2	7	7500	100	2		
ignore_metal_resist_v	3	10	10000	100	3		
ignore_metal_resist_v	4	15	15000	100	4		
ignore_metal_resist_v	5	20	20000	100	5		
ignore_metal_resist_v	6	30	30000	100	6		
ignore_metal_resist_v	7	40	40000	100	7		
ignore_metal_resist_v	8	60	60000	100	8		
ignore_metal_resist_v	9	100	100000	100	9		
ignore_metal_resist_v	10	160	160000	100	10		
ignore_metal_resist_v	11	250	240000	100	12		
ignore_metal_resist_v	12	400	360000	100	13		
ignore_metal_resist_v	13	600	500000	100	15		
ignore_metal_resist_v	14	1000	800000	100	16		
ignore_metal_resist_v	15	1600	1000000	100	18		
ignore_metal_resist_v	16	2400	1200000	100	19		
ignore_metal_resist_v	17	3500	1500000	100	21		
ignore_metal_resist_v	18	5000	1800000	100	22		
ignore_metal_resist_v	19	6000	2400000	100	24		
ignore_metal_resist_v	20	7500	3000000	100	25		
ignore_metal_resist_v	21	8000	3600000	100	26		
ignore_metal_resist_v	22	8500	4200000	100	28		
ignore_metal_resist_v	23	9000	4800000	100	29		
ignore_metal_resist_v	24	9500	5400000	100	30		
ignore_metal_resist_v	25	10000	6000000	100	31		
ignore_metal_resist_v	26	10500	6600000	100	33		
ignore_metal_resist_v	27	11000	7200000	100	34		
ignore_metal_resist_v	28	11500	7800000	100	35		
ignore_metal_resist_v	29	12000	8400000	100	36		
ignore_metal_resist_v	30	12500	9000000	100	38		
ignore_earth_resist_v	1	5	5000	100	1		
ignore_earth_resist_v	2	7	7500	100	2		
ignore_earth_resist_v	3	10	10000	100	3		
ignore_earth_resist_v	4	15	15000	100	4		
ignore_earth_resist_v	5	20	20000	100	5		
ignore_earth_resist_v	6	30	30000	100	6		
ignore_earth_resist_v	7	40	40000	100	7		
ignore_earth_resist_v	8	60	60000	100	8		
ignore_earth_resist_v	9	100	100000	100	9		
ignore_earth_resist_v	10	160	160000	100	10		
ignore_earth_resist_v	11	250	240000	100	12		
ignore_earth_resist_v	12	400	360000	100	13		
ignore_earth_resist_v	13	600	500000	100	15		
ignore_earth_resist_v	14	1000	800000	100	16		
ignore_earth_resist_v	15	1600	1000000	100	18		
ignore_earth_resist_v	16	2400	1200000	100	19		
ignore_earth_resist_v	17	3500	1500000	100	21		
ignore_earth_resist_v	18	5000	1800000	100	22		
ignore_earth_resist_v	19	6000	2400000	100	24		
ignore_earth_resist_v	20	7500	3000000	100	25		
ignore_earth_resist_v	21	8000	3600000	100	26		
ignore_earth_resist_v	22	8500	4200000	100	28		
ignore_earth_resist_v	23	9000	4800000	100	29		
ignore_earth_resist_v	24	9500	5400000	100	30		
ignore_earth_resist_v	25	10000	6000000	100	31		
ignore_earth_resist_v	26	10500	6600000	100	33		
ignore_earth_resist_v	27	11000	7200000	100	34		
ignore_earth_resist_v	28	11500	7800000	100	35		
ignore_earth_resist_v	29	12000	8400000	100	36		
ignore_earth_resist_v	30	12500	9000000	100	38		
ignore_water_resist_v	1	5	5000	100	1		
ignore_water_resist_v	2	7	7500	100	2		
ignore_water_resist_v	3	10	10000	100	3		
ignore_water_resist_v	4	15	15000	100	4		
ignore_water_resist_v	5	20	20000	100	5		
ignore_water_resist_v	6	30	30000	100	6		
ignore_water_resist_v	7	40	40000	100	7		
ignore_water_resist_v	8	60	60000	100	8		
ignore_water_resist_v	9	100	100000	100	9		
ignore_water_resist_v	10	160	160000	100	10		
ignore_water_resist_v	11	250	240000	100	12		
ignore_water_resist_v	12	400	360000	100	13		
ignore_water_resist_v	13	600	500000	100	15		
ignore_water_resist_v	14	1000	800000	100	16		
ignore_water_resist_v	15	1600	1000000	100	18		
ignore_water_resist_v	16	2400	1200000	100	19		
ignore_water_resist_v	17	3500	1500000	100	21		
ignore_water_resist_v	18	5000	1800000	100	22		
ignore_water_resist_v	19	6000	2400000	100	24		
ignore_water_resist_v	20	7500	3000000	100	25		
ignore_water_resist_v	21	8000	3600000	100	26		
ignore_water_resist_v	22	8500	4200000	100	28		
ignore_water_resist_v	23	9000	4800000	100	29		
ignore_water_resist_v	24	9500	5400000	100	30		
ignore_water_resist_v	25	10000	6000000	100	31		
ignore_water_resist_v	26	10500	6600000	100	33		
ignore_water_resist_v	27	11000	7200000	100	34		
ignore_water_resist_v	28	11500	7800000	100	35		
ignore_water_resist_v	29	12000	8400000	100	36		
ignore_water_resist_v	30	12500	9000000	100	38		
ignore_fire_resist_v	1	5	5000	100	1		
ignore_fire_resist_v	2	7	7500	100	2		
ignore_fire_resist_v	3	10	10000	100	3		
ignore_fire_resist_v	4	15	15000	100	4		
ignore_fire_resist_v	5	20	20000	100	5		
ignore_fire_resist_v	6	30	30000	100	6		
ignore_fire_resist_v	7	40	40000	100	7		
ignore_fire_resist_v	8	60	60000	100	8		
ignore_fire_resist_v	9	100	100000	100	9		
ignore_fire_resist_v	10	160	160000	100	10		
ignore_fire_resist_v	11	250	240000	100	12		
ignore_fire_resist_v	12	400	360000	100	13		
ignore_fire_resist_v	13	600	500000	100	15		
ignore_fire_resist_v	14	1000	800000	100	16		
ignore_fire_resist_v	15	1600	1000000	100	18		
ignore_fire_resist_v	16	2400	1200000	100	19		
ignore_fire_resist_v	17	3500	1500000	100	21		
ignore_fire_resist_v	18	5000	1800000	100	22		
ignore_fire_resist_v	19	6000	2400000	100	24		
ignore_fire_resist_v	20	7500	3000000	100	25		
ignore_fire_resist_v	21	8000	3600000	100	26		
